date,저점매수
2024-01-03,24.46808
2024-01-04,11.17021
2024-01-05,7.4468
2024-01-06,6.38297
2024-01-07,9.57446
2024-01-08,12.76595
2024-01-09,11.70212
2024-01-10,14.3617
2024-01-11,8.51063
2024-01-12,12.76595
2024-01-13,10.10638
2024-01-14,5.85106
2024-01-15,8.51063
2024-01-16,6.91489
2024-01-17,10.63829
2024-01-18,8.51063
2024-01-19,9.57446
2024-01-20,4.25531
2024-01-21,5.85106
2024-01-22,15.42553
2024-01-23,18.0851
2024-01-24,15.42553
2024-01-25,12.23404
2024-01-26,13.82978
2024-01-27,7.97872
2024-01-28,6.38297
2024-01-29,9.57446
2024-01-30,10.63829
2024-01-31,10.63829
2024-02-01,11.70212
2024-02-02,10.10638
2024-02-03,5.85106
2024-02-04,4.78723
2024-02-05,3.7234
2024-02-06,11.70212
2024-02-07,8.51063
2024-02-08,11.17021
2024-02-09,6.91489
2024-02-10,5.85106
2024-02-11,7.97872
2024-02-12,6.91489
2024-02-13,18.61702
2024-02-14,11.70212
2024-02-15,13.29787
2024-02-16,11.70212
2024-02-17,12.23404
2024-02-18,11.70212
2024-02-19,17.02127
2024-02-20,19.14893
2024-02-21,18.61702
2024-02-22,19.14893
2024-02-23,8.51063
2024-02-24,8.51063
2024-02-25,6.91489
2024-02-26,17.02127
2024-02-27,14.3617
2024-02-28,18.61702
2024-02-29,13.82978
2024-03-01,10.63829
2024-03-02,11.17021
2024-03-03,17.55319
2024-03-04,22.87234
2024-03-05,15.42553
2024-03-06,18.0851
2024-03-07,12.76595
2024-03-08,18.61702
2024-03-09,11.70212
2024-03-10,11.17021
2024-03-11,18.61702
2024-03-12,15.95744
2024-03-13,11.70212
2024-03-14,15.95744
2024-03-15,17.55319
2024-03-16,13.29787
2024-03-17,10.10638
2024-03-18,10.10638
2024-03-19,10.10638
2024-03-20,11.17021
