date,메밀막국수
2023-05-30,30.14842
2023-05-31,28.47866
2023-06-01,26.06679
2023-06-02,32.46753
2023-06-03,45.91836
2023-06-04,63.63636
2023-06-05,39.88868
2023-06-06,43.13543
2023-06-07,27.17996
2023-06-08,25.60296
2023-06-09,31.91094
2023-06-10,43.32096
2023-06-11,48.423
2023-06-12,29.87012
2023-06-13,33.20964
2023-06-14,27.45825
2023-06-15,24.02597
2023-06-16,33.48794
2023-06-17,41.28014
2023-06-18,57.14285
2023-06-19,42.85714
2023-06-20,28.29313
2023-06-21,20.50092
2023-06-22,26.90166
2023-06-23,30.05565
2023-06-24,51.39146
2023-06-25,55.65862
2023-06-26,24.30426
2023-06-27,44.71243
2023-06-28,32.00371
2023-06-29,19.48051
2023-06-30,26.90166
2023-07-01,53.71057
2023-07-02,52.41187
2023-07-03,40.44526
2023-07-04,28.20037
2023-07-05,33.67346
2023-07-06,37.10575
2023-07-07,25.23191
2023-07-08,47.86641
2023-07-09,47.40259
2023-07-10,27.08719
2023-07-11,25.97402
2023-07-12,25.60296
2023-07-13,28.1076
2023-07-14,21.6141
2023-07-15,26.06679
2023-07-16,33.95176
2023-07-17,24.86085
2023-07-18,20.77922
2023-07-19,31.44712
2023-07-20,27.55102
2023-07-21,32.00371
2023-07-22,43.59925
2023-07-23,37.66233
2023-07-24,31.81818
2023-07-25,34.60111
2023-07-26,33.76623
2023-07-27,40.81632
2023-07-28,43.32096
2023-07-29,52.3191
2023-07-30,61.68831
2023-07-31,54.63821
2023-08-01,52.5974
2023-08-02,42.48608
2023-08-03,41.83673
2023-08-04,39.98144
2023-08-05,53.52504
2023-08-06,55.38033
2023-08-07,30.705
2023-08-08,33.11688
2023-08-09,23.46938
2023-08-10,15.67717
2023-08-11,18.08905
2023-08-12,25.60296
2023-08-13,40.44526
2023-08-14,37.10575
2023-08-15,47.86641
2023-08-16,25.04638
2023-08-17,26.8089
2023-08-18,26.8089
2023-08-19,37.29128
2023-08-20,40.81632
2023-08-21,25.5102
2023-08-22,21.98515
2023-08-23,15.12059
2023-08-24,17.4397
2023-08-25,22.17068
2023-08-26,25.97402
2023-08-27,27.55102
2023-08-28,13.17254
2023-08-29,14.8423
2023-08-30,12.61595
2023-08-31,14.37847
2023-09-01,17.71799
2023-09-02,23.09833
2023-09-03,24.48979
2023-09-04,17.99628
2023-09-05,16.51205
2023-09-06,17.25417
2023-09-07,16.141
2023-09-08,14.47124
2023-09-09,22.9128
2023-09-10,26.8089
2023-09-11,16.51205
2023-09-12,14.93506
2023-09-13,9.74025
2023-09-14,11.41001
2023-09-15,10.48237
2023-09-16,13.63636
2023-09-17,15.8627
2023-09-18,14.93506
2023-09-19,16.51205
2023-09-20,10.6679
2023-09-21,9.0909
2023-09-22,8.99814
2023-09-23,12.80148
2023-09-24,18.7384
2023-09-25,9.0909
2023-09-26,6.67903
2023-09-27,8.62708
2023-09-28,16.51205
2023-09-29,24.86085
2023-09-30,21.89239
2023-10-01,24.86085
2023-10-02,22.44897
2023-10-03,14.28571
2023-10-04,7.60667
2023-10-05,8.62708
2023-10-06,9.3692
2023-10-07,15.30612
2023-10-08,12.89424
2023-10-09,16.23376
2023-10-10,10.76066
2023-10-11,10.11131
2023-10-12,12.33766
2023-10-13,10.76066
2023-10-14,11.50278
2023-10-15,13.35807
2023-10-16,8.62708
2023-10-17,11.87384
2023-10-18,9.92578
2023-10-19,8.44155
2023-10-20,7.14285
2023-10-21,10.20408
2023-10-22,14.93506
2023-10-23,10.85343
2023-10-24,10.11131
2023-10-25,10.57513
2023-10-26,9.46196
2023-10-27,10.29684
2023-10-28,14.564
2023-10-29,19.29499
2023-10-30,9.92578
2023-10-31,9.55473
2023-11-01,8.0705
2023-11-02,9.27643
2023-11-03,10.11131
2023-11-04,10.57513
2023-11-05,12.61595
2023-11-06,8.71985
2023-11-07,5.93692
2023-11-08,7.7922
2023-11-09,8.62708
2023-11-10,6.77179
2023-11-11,9.27643
2023-11-12,11.22448
2023-11-13,6.40074
2023-11-14,6.02968
2023-11-15,7.60667
2023-11-16,6.02968
2023-11-17,5.84415
2023-11-18,7.32838
2023-11-19,10.01855
2023-11-20,8.71985
2023-11-21,7.23562
2023-11-22,8.34879
2023-11-23,7.51391
2023-11-24,6.02968
2023-11-25,7.23562
2023-11-26,8.0705
2023-11-27,6.12244
2023-11-28,7.97773
2023-11-29,6.77179
2023-11-30,6.4935
2023-12-01,5.1948
2023-12-02,7.69944
2023-12-03,11.50278
2023-12-04,7.88497
2023-12-05,8.25602
2023-12-06,8.0705
2023-12-07,9.3692
2023-12-08,8.53432
2023-12-09,11.68831
2023-12-10,15.39888
2023-12-11,8.0705
2023-12-12,9.46196
2023-12-13,8.90538
2023-12-14,5.93692
2023-12-15,9.3692
2023-12-16,8.25602
2023-12-17,10.48237
2023-12-18,7.60667
2023-12-19,9.27643
2023-12-20,7.05009
2023-12-21,6.86456
2023-12-22,6.40074
2023-12-23,8.90538
2023-12-24,10.48237
2023-12-25,14.19294
2023-12-26,7.05009
2023-12-27,8.25602
2023-12-28,6.58627
2023-12-29,8.62708
2023-12-30,10.11131
2023-12-31,11.31725
2024-01-01,14.00742
2024-01-02,6.86456
2024-01-03,8.16326
2024-01-04,9.27643
2024-01-05,7.42115
2024-01-06,12.24489
2024-01-07,12.43042
2024-01-08,7.88497
2024-01-09,7.88497
2024-01-10,10.38961
2024-01-11,8.62708
2024-01-12,11.78107
2024-01-13,13.07977
2024-01-14,10.20408
2024-01-15,8.62708
2024-01-16,7.88497
2024-01-17,9.0909
2024-01-18,8.53432
2024-01-19,9.74025
2024-01-20,11.31725
2024-01-21,13.2653
2024-01-22,7.05009
2024-01-23,7.69944
2024-01-24,8.16326
2024-01-25,8.99814
2024-01-26,9.0909
2024-01-27,13.72912
2024-01-28,14.65677
2024-01-29,10.38961
2024-01-30,9.0909
2024-01-31,10.01855
2024-02-01,9.18367
2024-02-02,6.58627
2024-02-03,11.59554
2024-02-04,13.2653
2024-02-05,8.44155
2024-02-06,8.81261
2024-02-07,9.27643
2024-02-08,8.0705
2024-02-09,11.50278
2024-02-10,12.15213
2024-02-11,17.25417
2024-02-12,20.59369
2024-02-13,10.57513
2024-02-14,9.74025
2024-02-15,10.20408
2024-02-16,13.63636
2024-02-17,13.91465
2024-02-18,14.93506
2024-02-19,10.01855
2024-02-20,10.01855
2024-02-21,8.16326
2024-02-22,8.44155
2024-02-23,8.62708
2024-02-24,14.00742
2024-02-25,14.564
2024-02-26,10.11131
2024-02-27,12.05936
2024-02-28,9.55473
2024-02-29,12.15213
2024-03-01,12.24489
2024-03-02,12.24489
2024-03-03,14.74953
2024-03-04,12.61595
2024-03-05,10.11131
2024-03-06,11.50278
2024-03-07,9.92578
2024-03-08,11.87384
2024-03-09,15.8627
2024-03-10,24.76808
2024-03-11,14.93506
2024-03-12,12.61595
2024-03-13,11.59554
2024-03-14,14.8423
2024-03-15,16.41929
2024-03-16,23.65491
2024-03-17,21.05751
2024-03-18,15.76994
2024-03-19,15.58441
2024-03-20,9.92578
