date,대우건설주가
2023-05-30,9.317
2023-05-31,8.86993
2023-06-01,7.93448
2023-06-02,8.01337
2023-06-03,1.25854
2023-06-04,1.097
2023-06-05,9.2644
2023-06-06,1.47268
2023-06-07,9.02772
2023-06-08,8.38154
2023-06-09,8.32519
2023-06-10,1.10075
2023-06-11,0.95424
2023-06-12,7.73536
2023-06-13,8.39657
2023-06-14,7.70906
2023-06-15,7.41979
2023-06-16,7.79171
2023-06-17,1.17589
2023-06-18,1.13832
2023-06-19,12.17972
2023-06-20,9.32827
2023-06-21,8.72342
2023-06-22,9.26065
2023-06-23,8.07724
2023-06-24,0.98429
2023-06-25,1.28108
2023-06-26,10.6582
2023-06-27,10.34638
2023-06-28,8.54684
2023-06-29,9.75279
2023-06-30,8.60695
2023-07-01,1.51401
2023-07-02,1.26981
2023-07-03,10.49665
2023-07-04,8.62574
2023-07-05,10.18108
2023-07-06,14.7156
2023-07-07,13.35938
2023-07-08,2.84394
2023-07-09,2.15643
2023-07-10,17.38673
2023-07-11,16.99977
2023-07-12,14.91096
2023-07-13,12.88226
2023-07-14,13.02502
2023-07-15,3.24968
2023-07-16,2.94537
2023-07-17,27.50394
2023-07-18,22.70643
2023-07-19,15.66984
2023-07-20,14.15583
2023-07-21,12.63806
2023-07-22,1.82583
2023-07-23,1.73942
2023-07-24,11.60868
2023-07-25,11.1804
2023-07-26,11.56736
2023-07-27,13.03253
2023-07-28,13.43451
2023-07-29,2.05875
2023-07-30,1.79577
2023-07-31,16.86077
2023-08-01,15.32797
2023-08-02,13.67119
2023-08-03,11.43211
2023-08-04,10.83853
2023-08-05,1.46141
2023-08-06,1.17213
2023-08-07,10.58682
2023-08-08,10.21489
2023-08-09,10.22616
2023-08-10,13.54722
2023-08-11,10.83853
2023-08-12,1.65301
2023-08-13,1.29611
2023-08-14,11.30438
2023-08-15,2.17146
2023-08-16,10.42151
2023-08-17,10.01953
2023-08-18,8.73844
2023-08-19,1.29235
2023-08-20,1.2886
2023-08-21,9.47103
2023-08-22,8.87369
2023-08-23,8.23878
2023-08-24,7.89315
2023-08-25,7.04034
2023-08-26,1.07446
2023-08-27,2.4119
2023-08-28,11.54106
2023-08-29,11.24051
2023-08-30,10.58306
2023-08-31,9.63257
2023-09-01,10.13599
2023-09-02,1.41257
2023-09-03,1.06694
2023-09-04,9.59501
2023-09-05,8.36276
2023-09-06,8.04342
2023-09-07,7.43481
2023-09-08,7.15305
2023-09-09,1.15335
2023-09-10,0.82275
2023-09-11,9.33203
2023-09-12,7.98707
2023-09-13,7.67525
2023-09-14,8.4116
2023-09-15,10.30881
2023-09-16,1.34495
2023-09-17,1.27733
2023-09-18,9.16672
2023-09-19,7.46111
2023-09-20,7.62266
2023-09-21,6.70223
2023-09-22,6.02975
2023-09-23,0.86407
2023-09-24,0.86407
2023-09-25,6.43925
2023-09-26,6.67593
2023-09-27,5.94334
2023-09-28,0.74385
2023-09-29,0.50717
2023-09-30,0.57479
2023-10-01,0.59358
2023-10-02,0.81148
2023-10-03,0.88661
2023-10-04,6.22135
2023-10-05,6.04478
2023-10-06,5.84566
2023-10-07,0.82275
2023-10-08,0.67999
2023-10-09,0.75137
2023-10-10,6.48809
2023-10-11,6.58201
2023-10-12,6.23262
2023-10-13,4.99286
2023-10-14,0.90915
2023-10-15,0.6612
2023-10-16,5.37981
2023-10-17,5.67285
2023-10-18,6.03726
2023-10-19,5.58268
2023-10-20,6.36411
2023-10-21,1.15711
2023-10-22,0.93545
2023-10-23,7.53625
2023-10-24,7.02156
2023-10-25,6.46179
2023-10-26,6.38665
2023-10-27,6.67969
2023-10-28,1.08948
2023-10-29,0.72507
2023-10-30,6.5219
2023-10-31,6.81118
2023-11-01,6.6872
2023-11-02,7.19062
2023-11-03,7.10421
2023-11-04,1.17589
2023-11-05,1.09324
2023-11-06,10.90991
2023-11-07,8.06972
2023-11-08,7.02156
2023-11-09,6.67593
2023-11-10,6.30024
2023-11-11,0.92042
2023-11-12,0.71004
2023-11-13,6.4693
2023-11-14,7.12299
2023-11-15,9.14794
2023-11-16,8.28762
2023-11-17,8.23878
2023-11-18,1.29235
2023-11-19,1.22849
2023-11-20,8.89999
2023-11-21,9.98948
2023-11-22,7.87812
2023-11-23,7.9758
2023-11-24,7.78044
2023-11-25,1.01059
2023-11-26,0.87534
2023-11-27,7.52122
2023-11-28,7.98707
2023-11-29,7.28454
2023-11-30,7.95702
2023-12-01,6.76609
2023-12-02,0.8791
2023-12-03,0.75888
2023-12-04,7.55503
2023-12-05,6.53692
2023-12-06,7.16056
2023-12-07,6.21384
2023-12-08,6.52565
2023-12-09,1.11202
2023-12-10,0.81899
2023-12-11,6.96521
2023-12-12,6.95769
2023-12-13,6.01472
2023-12-14,7.38973
2023-12-15,7.44608
2023-12-16,1.1233
2023-12-17,0.95799
2023-12-18,6.78488
2023-12-19,8.29513
2023-12-20,7.9232
2023-12-21,6.51814
2023-12-22,6.22886
2023-12-23,0.98805
2023-12-24,0.77766
2023-12-25,1.03689
2023-12-26,6.54444
2023-12-27,6.81493
2023-12-28,7.9495
2023-12-29,3.8132
2023-12-30,1.22097
2023-12-31,0.75888
2024-01-01,0.84529
2024-01-02,6.8262
2024-01-03,6.31151
2024-01-04,6.36787
2024-01-05,5.98842
2024-01-06,1.0181
2024-01-07,0.90915
2024-01-08,5.96213
2024-01-09,6.76234
2024-01-10,7.26576
2024-01-11,7.49868
2024-01-12,6.31151
2024-01-13,0.72507
2024-01-14,0.91291
2024-01-15,6.21008
2024-01-16,5.52257
2024-01-17,5.42865
2024-01-18,5.68036
2024-01-19,5.89826
2024-01-20,0.86783
2024-01-21,0.70253
2024-01-22,5.85318
2024-01-23,6.48809
2024-01-24,5.8945
2024-01-25,6.05229
2024-01-26,6.17627
2024-01-27,0.88661
2024-01-28,0.60109
2024-01-29,6.58952
2024-01-30,7.53249
2024-01-31,5.86445
2024-02-01,6.88631
2024-02-02,7.75039
2024-02-03,1.16838
2024-02-04,0.81148
2024-02-05,6.42422
2024-02-06,5.63152
2024-02-07,5.81561
2024-02-08,5.57141
2024-02-09,0.94297
2024-02-10,0.70253
2024-02-11,0.78142
2024-02-12,0.84904
2024-02-13,7.52498
2024-02-14,6.34533
2024-02-15,6.23638
2024-02-16,7.0704
2024-02-17,1.02937
2024-02-18,0.88286
2024-02-19,7.70906
2024-02-20,6.07859
2024-02-21,6.47682
2024-02-22,6.4956
2024-02-23,6.16875
2024-02-24,1.39379
2024-02-25,1.27733
2024-02-26,6.82996
2024-02-27,6.18754
2024-02-28,7.96077
2024-02-29,6.48433
2024-03-01,1.08197
2024-03-02,0.80021
2024-03-03,0.75512
2024-03-04,6.42798
2024-03-05,5.80058
2024-03-06,6.23262
2024-03-07,6.19505
2024-03-08,6.44676
2024-03-09,0.79645
2024-03-10,0.73258
2024-03-11,6.3303
2024-03-12,6.81118
2024-03-13,7.66398
2024-03-14,8.09602
2024-03-15,7.85934
2024-03-16,1.88218
2024-03-17,1.33744
2024-03-18,7.0704
2024-03-19,6.93891
2024-03-20,6.48057
