date,기부채납
2023-05-31,5.59294
2023-06-01,6.02564
2023-06-02,5.01602
2023-06-03,2.16346
2023-06-04,1.98717
2023-06-05,4.26282
2023-06-06,2.27564
2023-06-07,5.64102
2023-06-08,5.84935
2023-06-09,5.03205
2023-06-10,2.03525
2023-06-11,2.25961
2023-06-12,5.625
2023-06-13,6.05769
2023-06-14,5.51282
2023-06-15,6.02564
2023-06-16,6.84294
2023-06-17,1.90705
2023-06-18,2.30769
2023-06-19,5.89743
2023-06-20,5.97756
2023-06-21,5.41666
2023-06-22,5.97756
2023-06-23,5.33653
2023-06-24,2.01923
2023-06-25,2.0673
2023-06-26,5.0641
2023-06-27,5.20833
2023-06-28,5.40064
2023-06-29,4.87179
2023-06-30,4.88782
2023-07-01,2.30769
2023-07-02,2.24358
2023-07-03,5.41666
2023-07-04,6.02564
2023-07-05,5.89743
2023-07-06,6.07371
2023-07-07,4.63141
2023-07-08,2.0673
2023-07-09,1.49038
2023-07-10,5.94551
2023-07-11,6.71474
2023-07-12,6.25
2023-07-13,6.25
2023-07-14,5.44871
2023-07-15,2.03525
2023-07-16,2.37179
2023-07-17,6.53846
2023-07-18,6.61858
2023-07-19,6.04166
2023-07-20,6.18589
2023-07-21,4.95192
2023-07-22,1.95512
2023-07-23,1.85897
2023-07-24,5.59294
2023-07-25,6.12179
2023-07-26,5.78525
2023-07-27,5.78525
2023-07-28,5.20833
2023-07-29,2.22756
2023-07-30,1.74679
2023-07-31,4.77564
2023-08-01,5.03205
2023-08-02,5.49679
2023-08-03,5.32051
2023-08-04,4.23076
2023-08-05,1.84294
2023-08-06,1.82692
2023-08-07,5.04807
2023-08-08,5.1923
2023-08-09,5.24038
2023-08-10,4.58333
2023-08-11,4.47115
2023-08-12,1.79487
2023-08-13,2.0673
2023-08-14,4.27884
2023-08-15,2.66025
2023-08-16,5.76923
2023-08-17,5.1282
2023-08-18,5.11217
2023-08-19,2.0032
2023-08-20,2.41987
2023-08-21,6.21794
2023-08-22,5.46474
2023-08-23,5.11217
2023-08-24,5.8173
2023-08-25,5.08012
2023-08-26,2.05128
2023-08-27,2.11538
2023-08-28,5.84935
2023-08-29,5.625
2023-08-30,5.8173
2023-08-31,6.05769
2023-09-01,4.45512
2023-09-02,1.92307
2023-09-03,2.35576
2023-09-04,5.73717
2023-09-05,5.92948
2023-09-06,5.22435
2023-09-07,5.43269
2023-09-08,5.16025
2023-09-09,1.97115
2023-09-10,2.29166
2023-09-11,5.7532
2023-09-12,6.18589
2023-09-13,5.33653
2023-09-14,5.76923
2023-09-15,5.52884
2023-09-16,2.58012
2023-09-17,1.9391
2023-09-18,7.37179
2023-09-19,6.12179
2023-09-20,5.51282
2023-09-21,5.46474
2023-09-22,5.20833
2023-09-23,2.24358
2023-09-24,2.27564
2023-09-25,5.35256
2023-09-26,6.16987
2023-09-27,3.9423
2023-09-28,1.25
2023-09-29,1.58653
2023-09-30,1.57051
2023-10-01,1.60256
2023-10-02,1.875
2023-10-03,2.30769
2023-10-04,5.08012
2023-10-05,5.57692
2023-10-06,4.85576
2023-10-07,1.98717
2023-10-08,2.05128
2023-10-09,2.33974
2023-10-10,6.10576
2023-10-11,5.65705
2023-10-12,5.625
2023-10-13,5.48076
2023-10-14,2.91666
2023-10-15,2.45192
2023-10-16,6.23397
2023-10-17,6.77884
2023-10-18,6.21794
2023-10-19,6.52243
2023-10-20,5.91346
2023-10-21,2.74038
2023-10-22,2.66025
2023-10-23,5.92948
2023-10-24,7.16346
2023-10-25,6.66666
2023-10-26,5.65705
2023-10-27,5.0641
2023-10-28,1.76282
2023-10-29,1.73076
2023-10-30,4.61538
2023-10-31,5.54487
2023-11-01,5.11217
2023-11-02,4.47115
2023-11-03,4.59935
2023-11-04,2.01923
2023-11-05,1.58653
2023-11-06,4.61538
2023-11-07,5.03205
2023-11-08,5.14423
2023-11-09,5.43269
2023-11-10,4.4391
2023-11-11,2.22756
2023-11-12,1.66666
2023-11-13,5.20833
2023-11-14,4.59935
2023-11-15,5.22435
2023-11-16,5.11217
2023-11-17,4.67948
2023-11-18,1.74679
2023-11-19,1.85897
2023-11-20,5.11217
2023-11-21,5.32051
2023-11-22,5.7532
2023-11-23,5.56089
2023-11-24,4.58333
2023-11-25,2.16346
2023-11-26,2.0032
2023-11-27,5.1282
2023-11-28,5.7532
2023-11-29,5.30448
2023-11-30,5.0
2023-12-01,4.31089
2023-12-02,2.05128
2023-12-03,2.01923
2023-12-04,5.1923
2023-12-05,6.05769
2023-12-06,5.51282
2023-12-07,7.17948
2023-12-08,5.0641
2023-12-09,1.97115
2023-12-10,2.96474
2023-12-11,4.88782
2023-12-12,5.86538
2023-12-13,5.1282
2023-12-14,5.625
2023-12-15,4.02243
2023-12-16,1.84294
2023-12-17,1.60256
2023-12-18,4.53525
2023-12-19,5.1923
2023-12-20,4.91987
2023-12-21,4.29487
2023-12-22,3.34935
2023-12-23,1.875
2023-12-24,1.42628
2023-12-25,1.21794
2023-12-26,4.67948
2023-12-27,3.79807
2023-12-28,3.76602
2023-12-29,3.36538
2023-12-30,1.4423
2023-12-31,1.76282
2024-01-01,1.92307
2024-01-02,4.31089
2024-01-03,4.72756
2024-01-04,5.72115
2024-01-05,4.80769
2024-01-06,2.01923
2024-01-07,2.08333
2024-01-08,4.82371
2024-01-09,6.69871
2024-01-10,7.32371
2024-01-11,7.96474
2024-01-12,5.41666
2024-01-13,2.98076
2024-01-14,2.16346
2024-01-15,6.07371
2024-01-16,7.0673
2024-01-17,5.83333
2024-01-18,6.3141
2024-01-19,4.85576
2024-01-20,1.875
2024-01-21,2.21153
2024-01-22,4.32692
2024-01-23,5.73717
2024-01-24,5.84935
2024-01-25,5.46474
2024-01-26,4.83974
2024-01-27,2.66025
2024-01-28,2.38782
2024-01-29,6.05769
2024-01-30,5.76923
2024-01-31,5.48076
2024-02-01,6.52243
2024-02-02,5.99358
2024-02-03,2.19551
2024-02-04,2.30769
2024-02-05,5.44871
2024-02-06,6.41025
2024-02-07,5.40064
2024-02-08,4.59935
2024-02-09,1.98717
2024-02-10,1.50641
2024-02-11,1.57051
2024-02-12,1.90705
2024-02-13,5.49679
2024-02-14,5.67307
2024-02-15,6.73076
2024-02-16,4.18269
2024-02-17,1.92307
2024-02-18,2.51602
2024-02-19,6.63461
2024-02-20,6.52243
2024-02-21,5.84935
2024-02-22,5.36858
2024-02-23,4.18269
2024-02-24,2.45192
2024-02-25,1.84294
2024-02-26,5.09615
2024-02-27,6.95512
2024-02-28,5.94551
2024-02-29,4.79166
2024-03-01,2.09935
2024-03-02,2.17948
2024-03-03,2.11538
2024-03-04,4.34294
2024-03-05,6.16987
2024-03-06,5.52884
2024-03-07,6.23397
2024-03-08,4.91987
2024-03-09,2.35576
2024-03-10,2.33974
2024-03-11,5.22435
2024-03-12,5.51282
2024-03-13,5.60897
2024-03-14,6.10576
2024-03-15,4.96794
2024-03-16,2.09935
2024-03-17,2.38782
2024-03-18,5.91346
2024-03-19,5.6891
2024-03-20,6.05769
