date,나스닥선물실시간
2023-06-13,22.80734
2023-06-14,23.45141
2023-06-15,22.90206
2023-06-16,18.77249
2023-06-17,3.01193
2023-06-18,1.04186
2023-06-19,16.40462
2023-06-20,22.95889
2023-06-21,22.16328
2023-06-22,25.04262
2023-06-23,22.29588
2023-06-24,3.44762
2023-06-25,1.53438
2023-06-26,21.48134
2023-06-27,24.36067
2023-06-28,23.11043
2023-06-29,21.68971
2023-06-30,17.65485
2023-07-01,3.20136
2023-07-02,0.94714
2023-07-03,17.73063
2023-07-04,14.26406
2023-07-05,20.42053
2023-07-06,24.19018
2023-07-07,23.79238
2023-07-08,4.22428
2023-07-09,0.77666
2023-07-10,22.73157
2023-07-11,19.75752
2023-07-12,23.54612
2023-07-13,19.24606
2023-07-14,19.9659
2023-07-15,3.14453
2023-07-16,0.94714
2023-07-17,17.99583
2023-07-18,19.98484
2023-07-19,17.90111
2023-07-20,22.56109
2023-07-21,19.26501
2023-07-22,3.63705
2023-07-23,1.02292
2023-07-24,17.16234
2023-07-25,16.78348
2023-07-26,19.45444
2023-07-27,18.82932
2023-07-28,19.62492
2023-07-29,2.9551
2023-07-30,0.77666
2023-07-31,17.14339
2023-08-01,18.45046
2023-08-02,30.64974
2023-08-03,34.38151
2023-08-04,22.97783
2023-08-05,3.04982
2023-08-06,0.9282
2023-08-07,21.32979
2023-08-08,23.47035
2023-08-09,20.68573
2023-08-10,23.84921
2023-08-11,20.0985
2023-08-12,2.6899
2023-08-13,0.7956
2023-08-14,17.44648
2023-08-15,17.29494
2023-08-16,27.67569
2023-08-17,28.96381
2023-08-18,27.14529
2023-08-19,4.28111
2023-08-20,1.36389
2023-08-21,22.50426
2023-08-22,24.43644
2023-08-23,26.19814
2023-08-24,26.04659
2023-08-25,27.01269
2023-08-26,4.33794
2023-08-27,1.09869
2023-08-28,20.98882
2023-08-29,23.45141
2023-08-30,24.32278
2023-08-31,23.52718
2023-09-01,21.06459
2023-09-02,3.04982
2023-09-03,1.17446
2023-09-04,17.92006
2023-09-05,25.87611
2023-09-06,23.47035
2023-09-07,32.24095
2023-09-08,25.23205
2023-09-09,2.72778
2023-09-10,1.13657
2023-09-11,21.21613
2023-09-12,23.37563
2023-09-13,24.87213
2023-09-14,21.55711
2023-09-15,17.84428
2023-09-16,3.3529
2023-09-17,0.9282
2023-09-18,24.0197
2023-09-19,23.50824
2023-09-20,24.49327
2023-09-21,32.24095
2023-09-22,30.10039
2023-09-23,4.16745
2023-09-24,1.04186
2023-09-25,27.95984
2023-09-26,26.8422
2023-09-27,22.63686
2023-09-28,10.11555
2023-09-29,10.19132
2023-09-30,4.47054
2023-10-01,1.95112
2023-10-02,15.55218
2023-10-03,21.00776
2023-10-04,49.32752
2023-10-05,41.37147
2023-10-06,29.19113
2023-10-07,5.19037
2023-10-08,2.97404
2023-10-09,45.33055
2023-10-10,38.22693
2023-10-11,31.99469
2023-10-12,30.66868
2023-10-13,33.09338
2023-10-14,5.22826
2023-10-15,2.50047
2023-10-16,38.11327
2023-10-17,32.7903
2023-10-18,32.80924
2023-10-19,51.90376
2023-10-20,46.63762
2023-10-21,6.30801
2023-10-22,2.74673
2023-10-23,50.38833
2023-10-24,41.76927
2023-10-25,44.49706
2023-10-26,68.15684
2023-10-27,53.19189
2023-10-28,6.80053
2023-10-29,3.18242
2023-10-30,39.55294
2023-10-31,47.52794
2023-11-01,44.19397
2023-11-02,43.22788
2023-11-03,37.67759
2023-11-04,5.87232
2023-11-05,1.68592
2023-11-06,32.52509
2023-11-07,35.53703
2023-11-08,33.52907
2023-11-09,31.72949
2023-11-10,30.95283
2023-11-11,5.58817
2023-11-12,2.19738
2023-11-13,38.70051
2023-11-14,34.83614
2023-11-15,36.46523
2023-11-16,40.44326
2023-11-17,32.12729
2023-11-18,5.13354
2023-11-19,1.38283
2023-11-20,30.21405
2023-11-21,31.52112
2023-11-22,35.40443
2023-11-23,25.3457
2023-11-24,21.31085
2023-11-25,4.14851
2023-11-26,1.79958
2023-11-27,26.1792
2023-11-28,26.9748
2023-11-29,28.58495
2023-11-30,27.05057
2023-12-01,25.87611
2023-12-02,4.90623
2023-12-03,1.68592
2023-12-04,25.93294
2023-12-05,34.83614
2023-12-06,30.896
2023-12-07,32.60087
2023-12-08,28.41447
2023-12-09,4.92517
2023-12-10,1.64803
2023-12-11,26.577
2023-12-12,29.2669
2023-12-13,31.14226
2023-12-14,28.30081
2023-12-15,25.26993
2023-12-16,4.77363
2023-12-17,1.72381
2023-12-18,23.33775
2023-12-19,26.34968
2023-12-20,27.67569
2023-12-21,34.53305
2023-12-22,25.36465
2023-12-23,5.13354
2023-12-24,1.0608
2023-12-25,4.18639
2023-12-26,25.74351
2023-12-27,23.31881
2023-12-28,17.25705
2023-12-29,11.15741
2023-12-30,3.50445
2023-12-31,0.87137
2024-01-01,2.8225
2024-01-02,28.75544
2024-01-03,44.06137
2024-01-04,44.3834
2024-01-05,34.70354
2024-01-06,5.87232
2024-01-07,1.59121
2024-01-08,27.31577
2024-01-09,32.80924
2024-01-10,32.08941
2024-01-11,30.91494
2024-01-12,30.00568
2024-01-13,6.09964
2024-01-14,1.59121
2024-01-15,21.76548
2024-01-16,37.67759
2024-01-17,40.5948
2024-01-18,37.86702
2024-01-19,28.66073
2024-01-20,5.43663
2024-01-21,1.49649
2024-01-22,27.03163
2024-01-23,28.56601
2024-01-24,27.78935
2024-01-25,28.56601
2024-01-26,24.19018
2024-01-27,4.83046
2024-01-28,1.66698
2024-01-29,23.98181
2024-01-30,24.70164
2024-01-31,31.27486
2024-02-01,31.86209
2024-02-02,24.4175
2024-02-03,5.28509
2024-02-04,1.59121
2024-02-05,22.95889
2024-02-06,25.51619
2024-02-07,23.1862
2024-02-08,16.65088
2024-02-09,10.26709
2024-02-10,4.7168
2024-02-11,1.64803
2024-02-12,18.03371
2024-02-13,32.29778
2024-02-14,35.02557
2024-02-15,29.05853
2024-02-16,23.52718
2024-02-17,6.28906
2024-02-18,1.72381
2024-02-19,20.11744
2024-02-20,32.50615
2024-02-21,35.23394
2024-02-22,29.62682
2024-02-23,23.20515
2024-02-24,4.86834
2024-02-25,1.49649
2024-02-26,22.58003
2024-02-27,24.51221
2024-02-28,25.68668
2024-02-29,23.01572
2024-03-01,14.94601
2024-03-02,4.20534
2024-03-03,1.74275
2024-03-04,21.17825
2024-03-05,28.20609
2024-03-06,30.47925
2024-03-07,31.80526
2024-03-08,25.25099
2024-03-09,5.79655
2024-03-10,2.08372
2024-03-11,32.63875
2024-03-12,34.74142
2024-03-13,30.08145
2024-03-14,27.3726
2024-03-15,27.01269
2024-03-16,5.2472
2024-03-17,2.00795
2024-03-18,22.6558
2024-03-19,29.3995
2024-03-20,26.23602
