date,CMA
2023-05-30,23.15216
2023-05-31,24.78545
2023-06-01,24.36098
2023-06-02,21.14053
2023-06-03,13.00175
2023-06-04,13.76764
2023-06-05,21.49118
2023-06-06,15.64086
2023-06-07,23.52126
2023-06-08,21.4635
2023-06-09,21.23281
2023-06-10,13.26935
2023-06-11,14.17366
2023-06-12,23.15216
2023-06-13,22.47854
2023-06-14,21.49118
2023-06-15,38.61769
2023-06-16,29.63919
2023-06-17,17.44025
2023-06-18,18.68598
2023-06-19,27.66448
2023-06-20,27.83058
2023-06-21,29.5746
2023-06-22,25.80049
2023-06-23,25.92968
2023-06-24,14.4874
2023-06-25,15.03183
2023-06-26,25.07151
2023-06-27,26.56639
2023-06-28,25.32988
2023-06-29,24.18566
2023-06-30,24.45326
2023-07-01,15.81618
2023-07-02,19.00895
2023-07-03,28.62415
2023-07-04,30.11903
2023-07-05,32.25985
2023-07-06,30.75574
2023-07-07,24.28716
2023-07-08,15.03183
2023-07-09,16.36984
2023-07-10,30.05444
2023-07-11,26.69557
2023-07-12,26.13269
2023-07-13,25.53289
2023-07-14,21.54655
2023-07-15,15.22561
2023-07-16,15.68699
2023-07-17,25.49598
2023-07-18,26.64021
2023-07-19,22.60773
2023-07-20,21.70342
2023-07-21,20.26391
2023-07-22,13.97988
2023-07-23,14.84728
2023-07-24,22.79228
2023-07-25,25.81895
2023-07-26,24.38866
2023-07-27,23.35517
2023-07-28,21.42659
2023-07-29,13.87837
2023-07-30,14.88419
2023-07-31,25.86509
2023-08-01,26.32647
2023-08-02,24.87773
2023-08-03,22.35858
2023-08-04,20.75297
2023-08-05,13.17707
2023-08-06,15.64086
2023-08-07,25.15456
2023-08-08,24.39789
2023-08-09,24.98846
2023-08-10,25.11765
2023-08-11,23.24444
2023-08-12,14.98569
2023-08-13,15.69622
2023-08-14,22.58927
2023-08-15,19.295
2023-08-16,25.97582
2023-08-17,24.89618
2023-08-18,23.84423
2023-08-19,14.35821
2023-08-20,15.30866
2023-08-21,25.43139
2023-08-22,24.71163
2023-08-23,24.59167
2023-08-24,24.6009
2023-08-25,24.13029
2023-08-26,16.63744
2023-08-27,17.025
2023-08-28,25.47753
2023-08-29,26.85244
2023-08-30,25.50521
2023-08-31,26.30801
2023-09-01,24.1672
2023-09-02,15.94537
2023-09-03,17.23724
2023-09-04,26.52948
2023-09-05,27.70139
2023-09-06,24.83159
2023-09-07,24.61935
2023-09-08,22.93992
2023-09-09,16.0561
2023-09-10,16.00996
2023-09-11,24.767
2023-09-12,23.65968
2023-09-13,22.56159
2023-09-14,23.0322
2023-09-15,21.98948
2023-09-16,14.20134
2023-09-17,15.83464
2023-09-18,23.74273
2023-09-19,23.27212
2023-09-20,24.38866
2023-09-21,25.06228
2023-09-22,23.8996
2023-09-23,15.67777
2023-09-24,17.32951
2023-09-25,28.68875
2023-09-26,34.31761
2023-09-27,27.88594
2023-09-28,17.51407
2023-09-29,15.91768
2023-09-30,16.81277
2023-10-01,19.94094
2023-10-02,24.80391
2023-10-03,30.01753
2023-10-04,43.66522
2023-10-05,38.27627
2023-10-06,33.20107
2023-10-07,19.73793
2023-10-08,20.60533
2023-10-09,25.25606
2023-10-10,38.21168
2023-10-11,37.05822
2023-10-12,34.65903
2023-10-13,30.85724
2023-10-14,20.28236
2023-10-15,22.79228
2023-10-16,37.18741
2023-10-17,39.00525
2023-10-18,41.21989
2023-10-19,41.27526
2023-10-20,41.61668
2023-10-21,21.80492
2023-10-22,22.60773
2023-10-23,34.65903
2023-10-24,36.23696
2023-10-25,38.57156
2023-10-26,34.982
2023-10-27,29.80529
2023-10-28,19.27655
2023-10-29,25.17301
2023-10-30,44.79099
2023-10-31,38.73765
2023-11-01,38.96834
2023-11-02,33.61631
2023-11-03,29.76838
2023-11-04,22.497
2023-11-05,22.07252
2023-11-06,33.5794
2023-11-07,30.40509
2023-11-08,29.10399
2023-11-09,27.53529
2023-11-10,26.08655
2023-11-11,18.18769
2023-11-12,21.53732
2023-11-13,31.40167
2023-11-14,31.35554
2023-11-15,30.6081
2023-11-16,28.92867
2023-11-17,25.35757
2023-11-18,17.43102
2023-11-19,18.09541
2023-11-20,30.68192
2023-11-21,31.77078
2023-11-22,27.69216
2023-11-23,28.38423
2023-11-24,34.64981
2023-11-25,23.66891
2023-11-26,23.70582
2023-11-27,40.10334
2023-11-28,40.13103
2023-11-29,36.02473
2023-11-30,40.07566
2023-12-01,33.05342
2023-12-02,20.78065
2023-12-03,25.33911
2023-12-04,35.35111
2023-12-05,34.85281
2023-12-06,36.22773
2023-12-07,33.09033
2023-12-08,31.0418
2023-12-09,21.10362
2023-12-10,24.52708
2023-12-11,37.45501
2023-12-12,37.11359
2023-12-13,32.97037
2023-12-14,35.39725
2023-12-15,29.11322
2023-12-16,19.5626
2023-12-17,22.94915
2023-12-18,32.48131
2023-12-19,34.19765
2023-12-20,32.39826
2023-12-21,31.28172
2023-12-22,33.50558
2023-12-23,22.38626
2023-12-24,20.05167
2023-12-25,24.44403
2023-12-26,39.93725
2023-12-27,42.44717
2023-12-28,41.8566
2023-12-29,38.61769
2023-12-30,27.15696
2023-12-31,27.12927
2024-01-01,36.13546
2024-01-02,51.61022
2024-01-03,47.81766
2024-01-04,45.73221
2024-01-05,42.16111
2024-01-06,28.86407
2024-01-07,32.07529
2024-01-08,41.98578
2024-01-09,44.54184
2024-01-10,47.18095
2024-01-11,43.47144
2024-01-12,37.71338
2024-01-13,24.23179
2024-01-14,29.6761
2024-01-15,41.23835
2024-01-16,41.09993
2024-01-17,41.41367
2024-01-18,38.1194
2024-01-19,39.1529
2024-01-20,27.60911
2024-01-21,29.95293
2024-01-22,41.07225
2024-01-23,41.1553
2024-01-24,40.94306
2024-01-25,53.03128
2024-01-26,43.63753
2024-01-27,31.8446
2024-01-28,32.97037
2024-01-29,45.91676
2024-01-30,48.79579
2024-01-31,49.72778
2024-02-01,48.22367
2024-02-02,43.73904
2024-02-03,28.91944
2024-02-04,32.53667
2024-02-05,45.15087
2024-02-06,43.72058
2024-02-07,38.52542
2024-02-08,39.82652
2024-02-09,27.02777
2024-02-10,26.61253
2024-02-11,29.25163
2024-02-12,38.56233
2024-02-13,55.51351
2024-02-14,47.86379
2024-02-15,43.88668
2024-02-16,40.1218
2024-02-17,27.53529
2024-02-18,32.46285
2024-02-19,45.74144
2024-02-20,49.57091
2024-02-21,62.3512
2024-02-22,61.76986
2024-02-23,64.27978
2024-02-24,41.55209
2024-02-25,44.02509
2024-02-26,64.40896
2024-02-27,56.20559
2024-02-28,52.34843
2024-02-29,49.9031
2024-03-01,36.63375
2024-03-02,33.07188
2024-03-03,37.46424
2024-03-04,53.30811
2024-03-05,49.97693
2024-03-06,44.96631
2024-03-07,40.23253
2024-03-08,40.13103
2024-03-09,27.9044
2024-03-10,28.6057
2024-03-11,40.17717
2024-03-12,41.21989
2024-03-13,37.54729
2024-03-14,34.07769
2024-03-15,33.63476
2024-03-16,23.2998
2024-03-17,26.09578
2024-03-18,35.49875
2024-03-19,37.75952
2024-03-20,37.22432
