date,금투자방법
2023-06-03,2.58964
2023-06-04,3.8247
2023-06-05,4.0239
2023-06-06,6.09561
2023-06-07,4.30278
2023-06-08,4.10358
2023-06-09,6.53386
2023-06-10,4.06374
2023-06-11,4.38247
2023-06-12,4.54183
2023-06-13,4.26294
2023-06-14,5.41832
2023-06-15,3.70517
2023-06-16,3.8247
2023-06-17,3.10756
2023-06-18,2.749
2023-06-19,4.66135
2023-06-20,3.22709
2023-06-21,3.10756
2023-06-22,3.10756
2023-06-23,3.38645
2023-06-24,2.03187
2023-06-25,2.66932
2023-06-26,3.38645
2023-06-27,3.50597
2023-06-28,2.27091
2023-06-29,3.06772
2023-06-30,2.62948
2023-07-01,2.11155
2023-07-02,3.10756
2023-07-03,2.23107
2023-07-04,3.62549
2023-07-05,2.86852
2023-07-06,2.86852
2023-07-07,2.90836
2023-07-08,2.15139
2023-07-09,2.07171
2023-07-10,2.23107
2023-07-11,2.749
2023-07-12,2.90836
2023-07-13,3.26693
2023-07-14,2.50996
2023-07-15,1.75298
2023-07-16,1.75298
2023-07-17,2.90836
2023-07-18,2.43027
2023-07-19,3.50597
2023-07-20,4.0239
2023-07-21,4.26294
2023-07-22,2.78884
2023-07-23,4.06374
2023-07-24,2.98804
2023-07-25,6.5737
2023-07-26,4.06374
2023-07-27,4.14342
2023-07-28,2.31075
2023-07-29,2.43027
2023-07-30,2.15139
2023-07-31,2.27091
2023-08-01,2.62948
2023-08-02,4.54183
2023-08-03,3.22709
2023-08-04,2.35059
2023-08-05,2.19123
2023-08-06,2.31075
2023-08-07,3.90438
2023-08-08,3.06772
2023-08-09,3.90438
2023-08-10,2.9482
2023-08-11,5.85657
2023-08-12,4.30278
2023-08-13,3.02788
2023-08-14,3.62549
2023-08-15,2.23107
2023-08-16,5.01992
2023-08-17,3.94422
2023-08-18,4.14342
2023-08-19,3.98406
2023-08-20,3.78486
2023-08-21,3.50597
2023-08-22,3.26693
2023-08-23,3.42629
2023-08-24,4.70119
2023-08-25,4.0239
2023-08-26,2.86852
2023-08-27,3.98406
2023-08-28,3.46613
2023-08-29,3.42629
2023-08-30,3.06772
2023-08-31,3.10756
2023-09-01,2.78884
2023-09-02,2.47011
2023-09-03,3.66533
2023-09-04,3.86454
2023-09-05,3.38645
2023-09-06,2.23107
2023-09-07,2.39043
2023-09-08,2.70916
2023-09-09,2.39043
2023-09-10,2.23107
2023-09-11,2.70916
2023-09-12,3.02788
2023-09-13,3.02788
2023-09-14,2.5498
2023-09-15,2.70916
2023-09-16,1.59362
2023-09-17,2.23107
2023-09-18,2.82868
2023-09-19,2.66932
2023-09-20,2.43027
2023-09-21,2.98804
2023-09-22,1.71314
2023-09-23,1.39442
2023-09-24,2.07171
2023-09-25,2.47011
2023-09-26,2.23107
2023-09-27,2.5498
2023-09-28,1.55378
2023-09-29,1.71314
2023-09-30,2.58964
2023-10-01,1.8725
2023-10-02,1.95219
2023-10-03,3.14741
2023-10-04,3.94422
2023-10-05,5.17928
2023-10-06,5.01992
2023-10-07,3.22709
2023-10-08,2.90836
2023-10-09,4.38247
2023-10-10,5.57768
2023-10-11,3.42629
2023-10-12,4.34262
2023-10-13,4.82071
2023-10-14,3.94422
2023-10-15,3.66533
2023-10-16,4.18326
2023-10-17,4.26294
2023-10-18,3.18725
2023-10-19,4.90039
2023-10-20,5.01992
2023-10-21,3.14741
2023-10-22,3.62549
2023-10-23,5.89641
2023-10-24,5.13944
2023-10-25,4.50199
2023-10-26,4.46215
2023-10-27,3.94422
2023-10-28,3.58565
2023-10-29,3.8247
2023-10-30,5.13944
2023-10-31,5.97609
2023-11-01,6.41434
2023-11-02,4.30278
2023-11-03,4.26294
2023-11-04,3.50597
2023-11-05,3.30677
2023-11-06,4.14342
2023-11-07,3.18725
2023-11-08,4.74103
2023-11-09,3.06772
2023-11-10,3.86454
2023-11-11,2.47011
2023-11-12,2.86852
2023-11-13,3.90438
2023-11-14,3.70517
2023-11-15,3.74501
2023-11-16,2.47011
2023-11-17,2.86852
2023-11-18,6.25498
2023-11-19,4.90039
2023-11-20,4.42231
2023-11-21,3.94422
2023-11-22,3.78486
2023-11-23,4.46215
2023-11-24,3.74501
2023-11-25,3.78486
2023-11-26,3.18725
2023-11-27,4.46215
2023-11-28,5.25896
2023-11-29,4.98007
2023-11-30,6.65338
2023-12-01,5.89641
2023-12-02,3.46613
2023-12-03,4.66135
2023-12-04,10.67729
2023-12-05,10.5976
2023-12-06,7.8486
2023-12-07,7.52988
2023-12-08,6.97211
2023-12-09,5.57768
2023-12-10,5.05976
2023-12-11,6.09561
2023-12-12,6.69322
2023-12-13,5.498
2023-12-14,5.45816
2023-12-15,10.55776
2023-12-16,7.88844
2023-12-17,11.07569
2023-12-18,6.7729
2023-12-19,5.21912
2023-12-20,5.37848
2023-12-21,5.17928
2023-12-22,5.97609
2023-12-23,4.90039
2023-12-24,4.46215
2023-12-25,5.57768
2023-12-26,6.89243
2023-12-27,5.2988
2023-12-28,7.52988
2023-12-29,6.49402
2023-12-30,6.93227
2023-12-31,7.25099
2024-01-01,8.56573
2024-01-02,9.28286
2024-01-03,9.52191
2024-01-04,8.44621
2024-01-05,16.65338
2024-01-06,8.68525
2024-01-07,10.83665
2024-01-08,9.76095
2024-01-09,8.40637
2024-01-10,7.8486
2024-01-11,7.41035
2024-01-12,9.24302
2024-01-13,6.73306
2024-01-14,7.09163
2024-01-15,8.16733
2024-01-16,7.60956
2024-01-17,7.76892
2024-01-18,7.76892
2024-01-19,7.41035
2024-01-20,6.09561
2024-01-21,7.01195
2024-01-22,6.73306
2024-01-23,8.72509
2024-01-24,6.45418
2024-01-25,6.81274
2024-01-26,6.65338
2024-01-27,6.25498
2024-01-28,7.96812
2024-01-29,8.68525
2024-01-30,9.1235
2024-01-31,7.6494
2024-02-01,9.48207
2024-02-02,10.31872
2024-02-03,9.28286
2024-02-04,6.13545
2024-02-05,6.13545
2024-02-06,6.3745
2024-02-07,4.90039
2024-02-08,5.45816
2024-02-09,6.33466
2024-02-10,6.41434
2024-02-11,6.25498
2024-02-12,6.73306
2024-02-13,10.51792
2024-02-14,9.80079
2024-02-15,9.72111
2024-02-16,10.23904
2024-02-17,7.01195
2024-02-18,8.76494
2024-02-19,8.88446
2024-02-20,8.56573
2024-02-21,8.56573
2024-02-22,7.37051
2024-02-23,5.89641
2024-02-24,5.93625
2024-02-25,7.8486
2024-02-26,7.09163
2024-02-27,6.09561
2024-02-28,5.17928
2024-02-29,6.49402
2024-03-01,5.17928
2024-03-02,5.2988
2024-03-03,5.57768
2024-03-04,6.3745
2024-03-05,10.75697
2024-03-06,11.91235
2024-03-07,11.99203
2024-03-08,10.67729
2024-03-09,9.24302
2024-03-10,9.84063
2024-03-11,11.4741
2024-03-12,11.43426
2024-03-13,8.12749
2024-03-14,10.67729
2024-03-15,8.96414
2024-03-16,5.93625
2024-03-17,9.76095
2024-03-18,8.56573
2024-03-19,9.72111
2024-03-20,9.16334
