date,대형액자
2023-05-29,57.67634
2023-05-30,73.85892
2023-05-31,60.16597
2023-06-01,49.79253
2023-06-02,52.69709
2023-06-03,38.17427
2023-06-04,48.96265
2023-06-05,45.64315
2023-06-06,53.52697
2023-06-07,57.67634
2023-06-08,47.71784
2023-06-09,48.96265
2023-06-10,44.39834
2023-06-11,42.32365
2023-06-12,48.54771
2023-06-13,51.86721
2023-06-14,54.77178
2023-06-15,51.03734
2023-06-16,51.45228
2023-06-17,36.51452
2023-06-18,39.00414
2023-06-19,46.88796
2023-06-20,51.86721
2023-06-21,54.35684
2023-06-22,49.79253
2023-06-23,39.41908
2023-06-24,35.2697
2023-06-25,44.81327
2023-06-26,58.09128
2023-06-27,53.52697
2023-06-28,55.18672
2023-06-29,54.77178
2023-06-30,46.05809
2023-07-01,41.90871
2023-07-02,57.67634
2023-07-03,43.9834
2023-07-04,43.15352
2023-07-05,52.28215
2023-07-06,51.86721
2023-07-07,54.77178
2023-07-08,43.15352
2023-07-09,58.09128
2023-07-10,54.35684
2023-07-11,54.35684
2023-07-12,54.35684
2023-07-13,52.28215
2023-07-14,40.6639
2023-07-15,43.56846
2023-07-16,42.32365
2023-07-17,65.14522
2023-07-18,62.24066
2023-07-19,57.26141
2023-07-20,50.6224
2023-07-21,45.22821
2023-07-22,37.34439
2023-07-23,51.03734
2023-07-24,55.60165
2023-07-25,47.3029
2023-07-26,51.03734
2023-07-27,51.45228
2023-07-28,48.96265
2023-07-29,48.96265
2023-07-30,37.75933
2023-07-31,48.54771
2023-08-01,41.90871
2023-08-02,43.15352
2023-08-03,52.69709
2023-08-04,33.19502
2023-08-05,43.9834
2023-08-06,48.13278
2023-08-07,49.79253
2023-08-08,45.64315
2023-08-09,39.41908
2023-08-10,48.13278
2023-08-11,47.71784
2023-08-12,45.64315
2023-08-13,55.60165
2023-08-14,53.9419
2023-08-15,43.9834
2023-08-16,51.86721
2023-08-17,60.99585
2023-08-18,50.6224
2023-08-19,44.81327
2023-08-20,42.32365
2023-08-21,54.35684
2023-08-22,53.11203
2023-08-23,54.77178
2023-08-24,52.28215
2023-08-25,52.69709
2023-08-26,52.28215
2023-08-27,61.82572
2023-08-28,61.41078
2023-08-29,55.60165
2023-08-30,59.75103
2023-08-31,48.13278
2023-09-01,58.50622
2023-09-02,41.90871
2023-09-03,61.82572
2023-09-04,52.69709
2023-09-05,57.26141
2023-09-06,58.92116
2023-09-07,56.43153
2023-09-08,55.60165
2023-09-09,45.64315
2023-09-10,56.84647
2023-09-11,51.03734
2023-09-12,56.84647
2023-09-13,65.14522
2023-09-14,44.81327
2023-09-15,44.39834
2023-09-16,38.17427
2023-09-17,49.37759
2023-09-18,49.79253
2023-09-19,52.69709
2023-09-20,62.24066
2023-09-21,62.6556
2023-09-22,48.13278
2023-09-23,41.49377
2023-09-24,45.22821
2023-09-25,49.37759
2023-09-26,51.03734
2023-09-27,32.36514
2023-09-28,34.85477
2023-09-29,37.34439
2023-09-30,35.68464
2023-10-01,34.43983
2023-10-02,41.07883
2023-10-03,48.96265
2023-10-04,56.01659
2023-10-05,56.84647
2023-10-06,43.56846
2023-10-07,41.90871
2023-10-08,48.54771
2023-10-09,46.05809
2023-10-10,44.81327
2023-10-11,51.86721
2023-10-12,55.60165
2023-10-13,49.37759
2023-10-14,37.75933
2023-10-15,48.96265
2023-10-16,53.9419
2023-10-17,56.01659
2023-10-18,62.24066
2023-10-19,48.54771
2023-10-20,56.01659
2023-10-21,46.88796
2023-10-22,58.92116
2023-10-23,50.20746
2023-10-24,55.60165
2023-10-25,43.15352
2023-10-26,50.6224
2023-10-27,46.47302
2023-10-28,36.09958
2023-10-29,46.05809
2023-10-30,57.26141
2023-10-31,50.20746
2023-11-01,58.50622
2023-11-02,48.96265
2023-11-03,51.45228
2023-11-04,49.79253
2023-11-05,60.58091
2023-11-06,56.43153
2023-11-07,46.47302
2023-11-08,59.33609
2023-11-09,58.50622
2023-11-10,51.45228
2023-11-11,43.56846
2023-11-12,54.35684
2023-11-13,72.19917
2023-11-14,59.75103
2023-11-15,60.16597
2023-11-16,41.90871
2023-11-17,63.48547
2023-11-18,44.39834
2023-11-19,50.6224
2023-11-20,54.35684
2023-11-21,50.6224
2023-11-22,54.77178
2023-11-23,46.05809
2023-11-24,50.20746
2023-11-25,43.56846
2023-11-26,51.03734
2023-11-27,53.9419
2023-11-28,61.41078
2023-11-29,50.6224
2023-11-30,53.9419
2023-12-01,46.88796
2023-12-02,54.77178
2023-12-03,52.69709
2023-12-04,54.77178
2023-12-05,68.87966
2023-12-06,67.21991
2023-12-07,56.01659
2023-12-08,52.28215
2023-12-09,58.09128
2023-12-10,63.07053
2023-12-11,70.12448
2023-12-12,77.17842
2023-12-13,58.09128
2023-12-14,61.41078
2023-12-15,53.9419
2023-12-16,49.37759
2023-12-17,46.05809
2023-12-18,59.33609
2023-12-19,49.79253
2023-12-20,57.26141
2023-12-21,41.90871
2023-12-22,48.13278
2023-12-23,32.78008
2023-12-24,42.73858
2023-12-25,41.49377
2023-12-26,58.50622
2023-12-27,59.33609
2023-12-28,46.47302
2023-12-29,50.20746
2023-12-30,41.90871
2023-12-31,48.13278
2024-01-01,54.77178
2024-01-02,62.24066
2024-01-03,56.84647
2024-01-04,74.27385
2024-01-05,56.01659
2024-01-06,46.88796
2024-01-07,59.33609
2024-01-08,53.52697
2024-01-09,58.92116
2024-01-10,57.67634
2024-01-11,53.11203
2024-01-12,57.26141
2024-01-13,56.84647
2024-01-14,61.41078
2024-01-15,74.27385
2024-01-16,60.58091
2024-01-17,61.82572
2024-01-18,58.92116
2024-01-19,55.60165
2024-01-20,52.28215
2024-01-21,57.67634
2024-01-22,65.9751
2024-01-23,54.77178
2024-01-24,58.50622
2024-01-25,57.67634
2024-01-26,54.77178
2024-01-27,52.69709
2024-01-28,60.99585
2024-01-29,62.24066
2024-01-30,68.04979
2024-01-31,66.80497
2024-02-01,57.26141
2024-02-02,50.6224
2024-02-03,66.80497
2024-02-04,63.48547
2024-02-05,61.41078
2024-02-06,51.03734
2024-02-07,45.22821
2024-02-08,48.13278
2024-02-09,45.64315
2024-02-10,39.41908
2024-02-11,47.71784
2024-02-12,55.18672
2024-02-13,59.33609
2024-02-14,52.69709
2024-02-15,48.54771
2024-02-16,54.77178
2024-02-17,52.69709
2024-02-18,60.16597
2024-02-19,60.58091
2024-02-20,63.48547
2024-02-21,52.28215
2024-02-22,58.92116
2024-02-23,48.54771
2024-02-24,54.35684
2024-02-25,63.07053
2024-02-26,56.01659
2024-02-27,58.92116
2024-02-28,59.33609
2024-02-29,54.35684
2024-03-01,45.22821
2024-03-02,51.03734
2024-03-03,60.16597
2024-03-04,60.16597
2024-03-05,62.24066
2024-03-06,56.01659
2024-03-07,71.36929
2024-03-08,54.35684
2024-03-09,49.79253
2024-03-10,50.20746
2024-03-11,49.37759
2024-03-12,61.82572
2024-03-13,52.28215
2024-03-14,58.09128
2024-03-15,51.03734
2024-03-16,46.88796
2024-03-17,55.18672
2024-03-18,69.70954
2024-03-19,63.48547
2024-03-20,58.92116
