date,코인거래소순위
2023-06-25,5.06527
2023-06-26,8.6684
2023-06-27,7.3107
2023-06-28,5.27415
2023-06-29,6.16187
2023-06-30,7.72845
2023-07-01,6.94516
2023-07-02,4.17754
2023-07-03,6.26631
2023-07-04,5.74412
2023-07-05,5.90078
2023-07-06,4.12532
2023-07-07,6.52741
2023-07-08,4.22976
2023-07-09,3.91644
2023-07-10,4.5953
2023-07-11,5.58746
2023-07-12,6.52741
2023-07-13,6.73629
2023-07-14,11.43603
2023-07-15,6.37075
2023-07-16,4.80417
2023-07-17,6.26631
2023-07-18,6.26631
2023-07-19,6.89295
2023-07-20,6.05744
2023-07-21,5.22193
2023-07-22,3.28981
2023-07-23,4.96083
2023-07-24,5.79634
2023-07-25,6.63185
2023-07-26,6.52741
2023-07-27,6.47519
2023-07-28,6.99738
2023-07-29,4.5953
2023-07-30,4.96083
2023-07-31,6.31853
2023-08-01,5.63968
2023-08-02,5.58746
2023-08-03,6.42297
2023-08-04,5.16971
2023-08-05,4.3342
2023-08-06,2.92428
2023-08-07,6.05744
2023-08-08,6.84073
2023-08-09,7.41514
2023-08-10,5.58746
2023-08-11,6.89295
2023-08-12,4.12532
2023-08-13,5.48302
2023-08-14,5.90078
2023-08-15,5.37859
2023-08-16,5.63968
2023-08-17,6.52741
2023-08-18,5.84856
2023-08-19,4.75195
2023-08-20,3.02872
2023-08-21,5.4308
2023-08-22,6.57963
2023-08-23,5.22193
2023-08-24,5.06527
2023-08-25,5.4308
2023-08-26,4.0731
2023-08-27,3.65535
2023-08-28,6.00522
2023-08-29,5.79634
2023-08-30,6.89295
2023-08-31,6.00522
2023-09-01,4.64751
2023-09-02,3.34203
2023-09-03,3.55091
2023-09-04,5.53524
2023-09-05,5.53524
2023-09-06,5.48302
2023-09-07,5.22193
2023-09-08,5.01305
2023-09-09,3.55091
2023-09-10,3.28981
2023-09-11,5.32637
2023-09-12,4.80417
2023-09-13,5.32637
2023-09-14,5.84856
2023-09-15,4.38642
2023-09-16,3.65535
2023-09-17,3.86422
2023-09-18,6.21409
2023-09-19,5.74412
2023-09-20,5.11749
2023-09-21,5.16971
2023-09-22,4.17754
2023-09-23,3.60313
2023-09-24,3.13315
2023-09-25,6.10966
2023-09-26,8.9295
2023-09-27,5.74412
2023-09-28,4.12532
2023-09-29,2.76762
2023-09-30,3.70757
2023-10-01,2.50652
2023-10-02,3.49869
2023-10-03,4.02088
2023-10-04,5.74412
2023-10-05,3.96866
2023-10-06,4.5953
2023-10-07,3.18537
2023-10-08,3.44647
2023-10-09,3.28981
2023-10-10,4.0731
2023-10-11,6.05744
2023-10-12,4.49086
2023-10-13,4.02088
2023-10-14,3.91644
2023-10-15,3.39425
2023-10-16,5.79634
2023-10-17,4.5953
2023-10-18,6.37075
2023-10-19,5.4308
2023-10-20,6.89295
2023-10-21,5.16971
2023-10-22,6.52741
2023-10-23,6.73629
2023-10-24,11.906
2023-10-25,10.33942
2023-10-26,8.51174
2023-10-27,8.40731
2023-10-28,5.90078
2023-10-29,5.63968
2023-10-30,7.10182
2023-10-31,8.6684
2023-11-01,8.14621
2023-11-02,7.93733
2023-11-03,6.52741
2023-11-04,6.84073
2023-11-05,7.5718
2023-11-06,8.25065
2023-11-07,8.51174
2023-11-08,9.03394
2023-11-09,12.06266
2023-11-10,11.27937
2023-11-11,9.08616
2023-11-12,7.93733
2023-11-13,10.0261
2023-11-14,8.98172
2023-11-15,8.82506
2023-11-16,10.33942
2023-11-17,13.05483
2023-11-18,7.88511
2023-11-19,8.9295
2023-11-20,10.23498
2023-11-21,10.60052
2023-11-22,19.00783
2023-11-23,17.18015
2023-11-24,13.57702
2023-11-25,8.30287
2023-11-26,9.34725
2023-11-27,12.42819
2023-11-28,11.80156
2023-11-29,10.70496
2023-11-30,11.07049
2023-12-01,9.24281
2023-12-02,8.6684
2023-12-03,9.71279
2023-12-04,17.75456
2023-12-05,16.81462
2023-12-06,24.38642
2023-12-07,19.7389
2023-12-08,16.71018
2023-12-09,15.09138
2023-12-10,13.83812
2023-12-11,13.62924
2023-12-12,17.33681
2023-12-13,17.33681
2023-12-14,14.56919
2023-12-15,12.95039
2023-12-16,11.12271
2023-12-17,10.39164
2023-12-18,12.58485
2023-12-19,11.69712
2023-12-20,11.12271
2023-12-21,11.48825
2023-12-22,10.33942
2023-12-23,10.18276
2023-12-24,10.18276
2023-12-25,8.35509
2023-12-26,13.31592
2023-12-27,11.17493
2023-12-28,12.68929
2023-12-29,12.68929
2023-12-30,11.59268
2023-12-31,10.18276
2024-01-01,10.91383
2024-01-02,15.09138
2024-01-03,13.5248
2024-01-04,12.95039
2024-01-05,12.01044
2024-01-06,10.80939
2024-01-07,8.98172
2024-01-08,13.00261
2024-01-09,14.41253
2024-01-10,13.99477
2024-01-11,30.75718
2024-01-12,21.20104
2024-01-13,12.27154
2024-01-14,12.53263
2024-01-15,14.20365
2024-01-16,13.94255
2024-01-17,11.33159
2024-01-18,11.48825
2024-01-19,10.60052
2024-01-20,9.81723
2024-01-21,10.13054
2024-01-22,9.50391
2024-01-23,8.6684
2024-01-24,10.2872
2024-01-25,9.29503
2024-01-26,8.45953
2024-01-27,8.9295
2024-01-28,8.82506
2024-01-29,12.01044
2024-01-30,9.76501
2024-01-31,9.1906
2024-02-01,9.60835
2024-02-02,12.27154
2024-02-03,7.67624
2024-02-04,7.83289
2024-02-05,9.08616
2024-02-06,9.08616
2024-02-07,7.93733
2024-02-08,9.76501
2024-02-09,7.78067
2024-02-10,7.78067
2024-02-11,7.93733
2024-02-12,8.72062
2024-02-13,16.03133
2024-02-14,14.46475
2024-02-15,19.58224
2024-02-16,16.65796
2024-02-17,13.5248
2024-02-18,13.31592
2024-02-19,19.37336
2024-02-20,16.55352
2024-02-21,16.81462
2024-02-22,21.40992
2024-02-23,16.55352
2024-02-24,13.83812
2024-02-25,12.74151
2024-02-26,14.15143
2024-02-27,25.22193
2024-02-28,27.46736
2024-02-29,38.06788
2024-03-01,27.0496
2024-03-02,29.13838
2024-03-03,26.68407
2024-03-04,34.41253
2024-03-05,54.8825
2024-03-06,40.10443
2024-03-07,35.30026
2024-03-08,31.38381
2024-03-09,33.57702
2024-03-10,32.95039
2024-03-11,44.75195
2024-03-12,49.45169
2024-03-13,48.6684
2024-03-14,47.3107
2024-03-15,38.06788
2024-03-16,33.36814
2024-03-17,27.3107
2024-03-18,32.58485
2024-03-19,29.29503
2024-03-20,32.48041
