date,차용증
2023-05-31,61.42506
2023-06-01,53.61179
2023-06-02,47.71498
2023-06-03,29.14004
2023-06-04,28.30466
2023-06-05,55.03685
2023-06-06,31.00737
2023-06-07,63.14496
2023-06-08,47.66584
2023-06-09,50.12285
2023-06-10,29.04176
2023-06-11,26.24078
2023-06-12,55.42997
2023-06-13,56.26535
2023-06-14,57.69041
2023-06-15,54.20147
2023-06-16,50.46683
2023-06-17,26.33906
2023-06-18,33.56265
2023-06-19,58.96805
2023-06-20,53.51351
2023-06-21,51.84275
2023-06-22,51.79361
2023-06-23,49.14004
2023-06-24,29.68058
2023-06-25,30.12285
2023-06-26,52.72727
2023-06-27,56.60933
2023-06-28,52.43243
2023-06-29,53.36609
2023-06-30,56.56019
2023-07-01,32.13759
2023-07-02,29.3366
2023-07-03,53.61179
2023-07-04,52.62899
2023-07-05,53.07125
2023-07-06,50.61425
2023-07-07,49.92628
2023-07-08,29.72972
2023-07-09,31.15479
2023-07-10,52.53071
2023-07-11,51.00737
2023-07-12,51.54791
2023-07-13,46.83046
2023-07-14,47.42014
2023-07-15,27.51842
2023-07-16,27.46928
2023-07-17,57.98525
2023-07-18,55.87223
2023-07-19,49.87714
2023-07-20,54.84029
2023-07-21,49.3366
2023-07-22,32.13759
2023-07-23,31.69533
2023-07-24,61.57248
2023-07-25,57.54299
2023-07-26,53.85749
2023-07-27,59.80343
2023-07-28,51.20393
2023-07-29,29.14004
2023-07-30,31.74447
2023-07-31,55.82309
2023-08-01,47.02702
2023-08-02,49.5823
2023-08-03,46.3882
2023-08-04,42.06388
2023-08-05,28.99262
2023-08-06,29.77886
2023-08-07,49.87714
2023-08-08,47.1253
2023-08-09,48.15724
2023-08-10,47.32186
2023-08-11,45.1597
2023-08-12,27.17444
2023-08-13,26.24078
2023-08-14,49.23832
2023-08-15,33.51351
2023-08-16,56.16707
2023-08-17,51.15479
2023-08-18,48.55036
2023-08-19,27.27272
2023-08-20,27.27272
2023-08-21,61.13022
2023-08-22,51.44963
2023-08-23,50.36855
2023-08-24,52.38329
2023-08-25,47.66584
2023-08-26,27.76412
2023-08-27,27.71498
2023-08-28,56.65847
2023-08-29,52.28501
2023-08-30,58.72235
2023-08-31,51.54791
2023-09-01,49.87714
2023-09-02,27.6167
2023-09-03,41.08108
2023-09-04,53.56265
2023-09-05,54.25061
2023-09-06,54.64373
2023-09-07,53.21867
2023-09-08,48.64864
2023-09-09,30.71253
2023-09-10,31.05651
2023-09-11,57.98525
2023-09-12,51.74447
2023-09-13,58.23095
2023-09-14,53.66093
2023-09-15,51.00737
2023-09-16,30.12285
2023-09-17,29.92628
2023-09-18,56.95331
2023-09-19,64.27518
2023-09-20,57.54299
2023-09-21,52.38329
2023-09-22,46.78132
2023-09-23,30.07371
2023-09-24,31.40049
2023-09-25,60.19656
2023-09-26,54.34889
2023-09-27,49.72972
2023-09-28,26.73218
2023-09-29,24.61916
2023-09-30,19.26289
2023-10-01,22.06388
2023-10-02,28.74692
2023-10-03,33.95577
2023-10-04,61.67076
2023-10-05,51.94103
2023-10-06,47.32186
2023-10-07,27.32186
2023-10-08,27.8624
2023-10-09,30.31941
2023-10-10,57.39557
2023-10-11,58.08353
2023-10-12,55.57739
2023-10-13,48.99262
2023-10-14,30.17199
2023-10-15,29.18918
2023-10-16,58.08353
2023-10-17,60.29484
2023-10-18,56.26535
2023-10-19,53.75921
2023-10-20,44.71744
2023-10-21,28.00982
2023-10-22,32.38329
2023-10-23,61.7199
2023-10-24,57.64127
2023-10-25,62.35872
2023-10-26,55.82309
2023-10-27,46.33906
2023-10-28,28.40294
2023-10-29,32.87469
2023-10-30,65.50368
2023-10-31,66.1425
2023-11-01,59.60687
2023-11-02,54.98771
2023-11-03,51.20393
2023-11-04,30.12285
2023-11-05,27.42014
2023-11-06,54.44717
2023-11-07,49.53316
2023-11-08,51.40049
2023-11-09,48.15724
2023-11-10,47.371
2023-11-11,26.09336
2023-11-12,31.49877
2023-11-13,52.38329
2023-11-14,51.79361
2023-11-15,50.71253
2023-11-16,49.48402
2023-11-17,42.30958
2023-11-18,29.97542
2023-11-19,29.0909
2023-11-20,54.93857
2023-11-21,53.61179
2023-11-22,50.22113
2023-11-23,47.07616
2023-11-24,47.56756
2023-11-25,27.27272
2023-11-26,29.18918
2023-11-27,53.80835
2023-11-28,52.03931
2023-11-29,54.79115
2023-11-30,58.28009
2023-12-01,51.00737
2023-12-02,28.74692
2023-12-03,30.81081
2023-12-04,58.77149
2023-12-05,53.61179
2023-12-06,52.23587
2023-12-07,48.1081
2023-12-08,50.36855
2023-12-09,29.5823
2023-12-10,33.21867
2023-12-11,56.21621
2023-12-12,56.56019
2023-12-13,51.25307
2023-12-14,52.03931
2023-12-15,56.51105
2023-12-16,29.0909
2023-12-17,28.74692
2023-12-18,56.31449
2023-12-19,58.62407
2023-12-20,51.69533
2023-12-21,50.02457
2023-12-22,46.6339
2023-12-23,27.27272
2023-12-24,23.88206
2023-12-25,33.51351
2023-12-26,57.93611
2023-12-27,61.32678
2023-12-28,54.64373
2023-12-29,51.79361
2023-12-30,33.36609
2023-12-31,26.28992
2024-01-01,28.79606
2024-01-02,58.28009
2024-01-03,52.57985
2024-01-04,50.61425
2024-01-05,52.08845
2024-01-06,29.92628
2024-01-07,33.85749
2024-01-08,49.0909
2024-01-09,50.76167
2024-01-10,54.69287
2024-01-11,58.13267
2024-01-12,53.56265
2024-01-13,33.95577
2024-01-14,33.95577
2024-01-15,62.50614
2024-01-16,52.18673
2024-01-17,53.66093
2024-01-18,52.57985
2024-01-19,57.44471
2024-01-20,36.06879
2024-01-21,32.43243
2024-01-22,62.457
2024-01-23,60.54054
2024-01-24,63.1941
2024-01-25,61.08108
2024-01-26,54.15233
2024-01-27,35.33169
2024-01-28,36.56019
2024-01-29,71.10565
2024-01-30,66.92874
2024-01-31,65.4054
2024-02-01,62.06388
2024-02-02,58.18181
2024-02-03,35.18427
2024-02-04,36.75675
2024-02-05,58.13267
2024-02-06,57.49385
2024-02-07,55.38083
2024-02-08,50.12285
2024-02-09,35.13513
2024-02-10,32.08845
2024-02-11,32.62899
2024-02-12,41.4742
2024-02-13,68.69778
2024-02-14,63.9312
2024-02-15,58.72235
2024-02-16,56.60933
2024-02-17,34.74201
2024-02-18,35.47911
2024-02-19,64.76658
2024-02-20,64.22604
2024-02-21,62.85012
2024-02-22,62.06388
2024-02-23,60.09828
2024-02-24,36.85503
2024-02-25,35.87223
2024-02-26,74.74201
2024-02-27,70.85995
2024-02-28,65.94594
2024-02-29,66.3882
2024-03-01,35.72481
2024-03-02,31.30221
2024-03-03,35.38083
2024-03-04,62.55528
2024-03-05,56.75675
2024-03-06,56.95331
2024-03-07,55.62653
2024-03-08,48.89434
2024-03-09,31.44963
2024-03-10,35.62653
2024-03-11,63.98034
2024-03-12,57.88697
2024-03-13,56.85503
2024-03-14,54.59459
2024-03-15,53.85749
2024-03-16,30.46683
2024-03-17,33.07125
2024-03-18,60.54054
2024-03-19,55.87223
2024-03-20,60.58968
