date,ESS관련주
2023-06-08,7.70416
2023-06-09,6.74884
2023-06-10,5.94761
2023-06-11,5.57781
2023-06-12,8.13559
2023-06-13,5.48536
2023-06-14,7.48844
2023-06-15,9.4607
2023-06-16,5.17719
2023-06-17,3.88289
2023-06-18,3.60554
2023-06-19,6.40986
2023-06-20,9.4607
2023-06-21,8.32049
2023-06-22,6.16332
2023-06-23,3.20493
2023-06-24,3.05084
2023-06-25,3.69799
2023-06-26,4.03697
2023-06-27,4.80739
2023-06-28,3.42064
2023-06-29,4.62249
2023-06-30,7.24191
2023-07-01,6.10169
2023-07-02,12.38828
2023-07-03,60.95531
2023-07-04,14.2681
2023-07-05,8.906
2023-07-06,8.50539
2023-07-07,5.54699
2023-07-08,4.19106
2023-07-09,10.50847
2023-07-10,6.68721
2023-07-11,8.22804
2023-07-12,12.63482
2023-07-13,7.27272
2023-07-14,5.02311
2023-07-15,5.70107
2023-07-16,6.87211
2023-07-17,54.91525
2023-07-18,18.55161
2023-07-19,12.72727
2023-07-20,15.03852
2023-07-21,8.28967
2023-07-22,5.33127
2023-07-23,8.7211
2023-07-24,15.10015
2023-07-25,18.76733
2023-07-26,12.08012
2023-07-27,19.35285
2023-07-28,13.92912
2023-07-29,6.19414
2023-07-30,6.56394
2023-07-31,10.81664
2023-08-01,9.4607
2023-08-02,8.7211
2023-08-03,5.05392
2023-08-04,7.67334
2023-08-05,4.65331
2023-08-06,4.71494
2023-08-07,4.37596
2023-08-08,5.54699
2023-08-09,5.36209
2023-08-10,3.72881
2023-08-11,3.05084
2023-08-12,3.35901
2023-08-13,6.50231
2023-08-14,5.05392
2023-08-15,4.46841
2023-08-16,4.16024
2023-08-17,10.47765
2023-08-18,10.2003
2023-08-19,5.02311
2023-08-20,22.00308
2023-08-21,14.14483
2023-08-22,15.77812
2023-08-23,20.15408
2023-08-24,13.06625
2023-08-25,20.86286
2023-08-26,27.02619
2023-08-27,16.64098
2023-08-28,13.1587
2023-08-29,21.94144
2023-08-30,14.0832
2023-08-31,12.88135
2023-09-01,8.47457
2023-09-02,17.65793
2023-09-03,12.08012
2023-09-04,13.49768
2023-09-05,11.27889
2023-09-06,9.0909
2023-09-07,9.6456
2023-09-08,5.76271
2023-09-09,5.94761
2023-09-10,13.28197
2023-09-11,6.87211
2023-09-12,8.01232
2023-09-13,9.61479
2023-09-14,8.78274
2023-09-15,5.63944
2023-09-16,5.48536
2023-09-17,6.16332
2023-09-18,5.67026
2023-09-19,10.10785
2023-09-20,6.68721
2023-09-21,4.56086
2023-09-22,5.02311
2023-09-23,4.25269
2023-09-24,3.82126
2023-09-25,2.83513
2023-09-26,5.30046
2023-09-27,2.95839
2023-09-28,1.63328
2023-09-29,2.77349
2023-09-30,4.00616
2023-10-01,2.46533
2023-10-02,3.23574
2023-10-03,2.77349
2023-10-04,2.61941
2023-10-05,2.58859
2023-10-06,3.97534
2023-10-07,2.77349
2023-10-08,2.18798
2023-10-09,2.98921
2023-10-10,2.86594
2023-10-11,2.83513
2023-10-12,2.61941
2023-10-13,2.55778
2023-10-14,1.63328
2023-10-15,2.09553
2023-10-16,1.94144
2023-10-17,3.97534
2023-10-18,3.72881
2023-10-19,3.54391
2023-10-20,2.77349
2023-10-21,1.81818
2023-10-22,1.81818
2023-10-23,2.43451
2023-10-24,1.78736
2023-10-25,3.35901
2023-10-26,2.74268
2023-10-27,2.18798
2023-10-28,1.72573
2023-10-29,1.63328
2023-10-30,3.75963
2023-10-31,6.68721
2023-11-01,4.62249
2023-11-02,2.68104
2023-11-03,2.12634
2023-11-04,2.65023
2023-11-05,1.41756
2023-11-06,2.37288
2023-11-07,2.31124
2023-11-08,2.18798
2023-11-09,2.09553
2023-11-10,1.07858
2023-11-11,0.98613
2023-11-12,1.41756
2023-11-13,1.81818
2023-11-14,2.71186
2023-11-15,3.20493
2023-11-16,1.72573
2023-11-17,1.14021
2023-11-18,1.35593
2023-11-19,1.47919
2023-11-20,1.91063
2023-11-21,1.84899
2023-11-22,1.84899
2023-11-23,2.34206
2023-11-24,4.22187
2023-11-25,1.44838
2023-11-26,4.00616
2023-11-27,2.40369
2023-11-28,3.60554
2023-11-29,2.80431
2023-11-30,4.37596
2023-12-01,1.97226
2023-12-02,1.84899
2023-12-03,2.15716
2023-12-04,2.65023
2023-12-05,2.24961
2023-12-06,2.06471
2023-12-07,2.21879
2023-12-08,2.24961
2023-12-09,1.63328
2023-12-10,1.66409
2023-12-11,2.65023
2023-12-12,3.17411
2023-12-13,3.08166
2023-12-14,2.80431
2023-12-15,2.49614
2023-12-16,1.75654
2023-12-17,2.21879
2023-12-18,1.75654
2023-12-19,2.40369
2023-12-20,2.24961
2023-12-21,2.34206
2023-12-22,2.09553
2023-12-23,2.03389
2023-12-24,2.06471
2023-12-25,2.58859
2023-12-26,2.24961
2023-12-27,1.35593
2023-12-28,1.97226
2023-12-29,1.87981
2023-12-30,1.44838
2023-12-31,5.23882
2024-01-01,3.75963
2024-01-02,4.65331
2024-01-03,3.54391
2024-01-04,4.00616
2024-01-05,4.96147
2024-01-06,5.88597
2024-01-07,6.84129
2024-01-08,5.67026
2024-01-09,5.54699
2024-01-10,5.30046
2024-01-11,5.85516
2024-01-12,5.33127
2024-01-13,4.56086
2024-01-14,2.61941
2024-01-15,3.29738
2024-01-16,3.51309
2024-01-17,2.49614
2024-01-18,4.09861
2024-01-19,2.68104
2024-01-20,2.98921
2024-01-21,3.26656
2024-01-22,2.95839
2024-01-23,2.86594
2024-01-24,2.65023
2024-01-25,8.10477
2024-01-26,6.25577
2024-01-27,9.58397
2024-01-28,9.12172
2024-01-29,4.86902
2024-01-30,3.69799
2024-01-31,4.09861
2024-02-01,4.77657
2024-02-02,4.12942
2024-02-03,17.81201
2024-02-04,10.35439
2024-02-05,17.38058
2024-02-06,16.57935
2024-02-07,5.97842
2024-02-08,14.57627
2024-02-09,17.2265
2024-02-10,11.83359
2024-02-11,5.20801
2024-02-12,9.73805
2024-02-13,7.30354
2024-02-14,6.40986
2024-02-15,4.93066
2024-02-16,3.97534
2024-02-17,2.89676
2024-02-18,3.20493
2024-02-19,4.83821
2024-02-20,2.86594
2024-02-21,4.06779
2024-02-22,3.26656
2024-02-23,3.05084
2024-02-24,2.43451
2024-02-25,2.21879
2024-02-26,3.42064
2024-02-27,3.26656
2024-02-28,2.21879
2024-02-29,1.66409
2024-03-01,3.26656
2024-03-02,3.51309
2024-03-03,3.85208
2024-03-04,4.46841
2024-03-05,8.28967
2024-03-06,21.23266
2024-03-07,9.98459
2024-03-08,4.65331
2024-03-09,4.96147
2024-03-10,7.51926
2024-03-11,7.11864
2024-03-12,7.39599
2024-03-13,4.96147
2024-03-14,4.74576
2024-03-15,5.57781
2024-03-16,6.84129
2024-03-17,7.05701
2024-03-18,7.48844
2024-03-19,6.22496
2024-03-20,12.32665
