date,페소환율
2023-05-30,22.16201
2023-05-31,21.14702
2023-06-01,20.51741
2023-06-02,19.00255
2023-06-03,14.40073
2023-06-04,14.3702
2023-06-05,21.57057
2023-06-06,17.38466
2023-06-07,21.27675
2023-06-08,19.75044
2023-06-09,20.33044
2023-06-10,14.09928
2023-06-11,13.8131
2023-06-12,22.07807
2023-06-13,25.12305
2023-06-14,23.66161
2023-06-15,21.15465
2023-06-16,20.99439
2023-06-17,15.3127
2023-06-18,15.42336
2023-06-19,22.61609
2023-06-20,22.92898
2023-06-21,21.79188
2023-06-22,20.5861
2023-06-23,19.78097
2023-06-24,14.94257
2023-06-25,15.11046
2023-06-26,22.08188
2023-06-27,21.76899
2023-06-28,21.12794
2023-06-29,20.45636
2023-06-30,21.12794
2023-07-01,15.49585
2023-07-02,13.46205
2023-07-03,18.21269
2023-07-04,18.47979
2023-07-05,22.32609
2023-07-06,20.33044
2023-07-07,19.09031
2023-07-08,14.25191
2023-07-09,14.5877
2023-07-10,20.79978
2023-07-11,21.12412
2023-07-12,20.97912
2023-07-13,21.94451
2023-07-14,21.08596
2023-07-15,14.87388
2023-07-16,15.34322
2023-07-17,22.34517
2023-07-18,22.03609
2023-07-19,20.90281
2023-07-20,19.81531
2023-07-21,19.06742
2023-07-22,14.84717
2023-07-23,15.02651
2023-07-24,20.76926
2023-07-25,20.32281
2023-07-26,19.739
2023-07-27,20.20834
2023-07-28,18.96821
2023-07-29,15.08757
2023-07-30,15.28217
2023-07-31,22.50162
2023-08-01,21.68504
2023-08-02,21.30346
2023-08-03,21.71175
2023-08-04,20.62807
2023-08-05,16.86572
2023-08-06,16.26283
2023-08-07,23.0053
2023-08-08,21.81478
2023-08-09,21.09741
2023-08-10,20.69676
2023-08-11,21.13175
2023-08-12,17.30453
2023-08-13,16.6444
2023-08-14,24.05082
2023-08-15,21.21952
2023-08-16,23.53951
2023-08-17,22.70004
2023-08-18,21.68504
2023-08-19,17.3694
2023-08-20,16.60243
2023-08-21,22.73056
2023-08-22,21.38359
2023-08-23,22.45201
2023-08-24,24.11569
2023-08-25,20.81504
2023-08-26,15.57599
2023-08-27,15.91177
2023-08-28,21.63925
2023-08-29,21.31873
2023-08-30,21.44846
2023-08-31,20.76926
2023-09-01,19.85729
2023-09-02,15.26309
2023-09-03,16.18269
2023-09-04,21.74228
2023-09-05,21.12794
2023-09-06,20.67004
2023-09-07,19.30781
2023-09-08,19.8611
2023-09-09,15.10283
2023-09-10,15.04559
2023-09-11,20.87991
2023-09-12,20.2732
2023-09-13,20.19307
2023-09-14,19.46426
2023-09-15,18.62479
2023-09-16,15.5798
2023-09-17,16.35822
2023-09-18,20.77307
2023-09-19,19.53294
2023-09-20,18.27374
2023-09-21,19.42992
2023-09-22,17.99519
2023-09-23,14.90823
2023-09-24,14.78994
2023-09-25,20.52505
2023-09-26,21.0936
2023-09-27,20.30755
2023-09-28,16.70546
2023-09-29,15.54164
2023-09-30,16.74361
2023-10-01,16.69401
2023-10-02,19.26966
2023-10-03,21.68123
2023-10-04,24.80634
2023-10-05,26.89357
2023-10-06,21.90636
2023-10-07,21.71938
2023-10-08,19.45663
2023-10-09,19.76952
2023-10-10,23.79135
2023-10-11,21.07833
2023-10-12,20.02518
2023-10-13,18.38821
2023-10-14,15.13336
2023-10-15,15.16007
2023-10-16,20.46399
2023-10-17,18.98729
2023-10-18,18.38821
2023-10-19,18.89189
2023-10-20,17.74716
2023-10-21,13.31705
2023-10-22,13.38573
2023-10-23,19.17045
2023-10-24,19.96031
2023-10-25,18.78124
2023-10-26,18.39966
2023-10-27,16.86953
2023-10-28,13.33231
2023-10-29,12.62258
2023-10-30,17.79295
2023-10-31,18.59808
2023-11-01,17.11374
2023-11-02,21.45609
2023-11-03,22.73819
2023-11-04,15.94612
2023-11-05,15.23257
2023-11-06,25.26805
2023-11-07,21.66215
2023-11-08,19.91834
2023-11-09,19.50242
2023-11-10,18.39966
2023-11-11,13.85507
2023-11-12,13.6681
2023-11-13,20.14728
2023-11-14,20.06715
2023-11-15,22.17728
2023-11-16,20.9257
2023-11-17,19.68939
2023-11-18,13.88178
2023-11-19,14.4656
2023-11-20,22.79543
2023-11-21,21.63925
2023-11-22,19.86492
2023-11-23,18.54466
2023-11-24,17.93413
2023-11-25,13.40099
2023-11-26,15.19822
2023-11-27,20.2236
2023-11-28,21.05162
2023-11-29,20.7311
2023-11-30,20.86465
2023-12-01,19.61308
2023-12-02,14.98454
2023-12-03,15.44243
2023-12-04,20.64333
2023-12-05,22.22307
2023-12-06,20.70057
2023-12-07,22.33372
2023-12-08,21.40267
2023-12-09,15.78967
2023-12-10,15.61796
2023-12-11,20.96768
2023-12-12,20.24268
2023-12-13,21.27675
2023-12-14,26.61884
2023-12-15,21.36452
2023-12-16,15.30507
2023-12-17,15.34322
2023-12-18,21.27675
2023-12-19,19.94505
2023-12-20,18.70111
2023-12-21,18.82321
2023-12-22,18.10203
2023-12-23,13.84744
2023-12-24,16.42309
2023-12-25,15.19059
2023-12-26,21.67741
2023-12-27,21.15465
2023-12-28,21.79188
2023-12-29,19.41847
2023-12-30,15.9423
2023-12-31,14.66783
2024-01-01,15.6027
2024-01-02,22.69622
2024-01-03,22.59701
2024-01-04,22.1353
2024-01-05,22.86793
2024-01-06,17.69756
2024-01-07,18.01427
2024-01-08,21.25004
2024-01-09,22.51306
2024-01-10,22.85267
2024-01-11,22.5207
2024-01-12,21.72701
2024-01-13,17.01072
2024-01-14,18.28137
2024-01-15,23.13504
2024-01-16,24.39806
2024-01-17,25.72595
2024-01-18,25.56187
2024-01-19,22.97477
2024-01-20,16.41164
2024-01-21,17.48006
2024-01-22,23.57385
2024-01-23,22.5703
2024-01-24,22.83359
2024-01-25,20.01755
2024-01-26,19.42992
2024-01-27,15.37375
2024-01-28,16.43454
2024-01-29,21.08596
2024-01-30,22.85648
2024-01-31,23.98595
2024-02-01,22.25741
2024-02-02,20.91044
2024-02-03,16.43835
2024-02-04,16.54519
2024-02-05,22.45583
2024-02-06,21.70412
2024-02-07,19.02545
2024-02-08,18.93387
2024-02-09,16.42309
2024-02-10,13.6681
2024-02-11,14.01533
2024-02-12,18.08295
2024-02-13,22.22688
2024-02-14,20.79978
2024-02-15,21.27675
2024-02-16,18.82703
2024-02-17,14.94638
2024-02-18,16.01098
2024-02-19,21.79951
2024-02-20,20.83031
2024-02-21,19.85347
2024-02-22,20.02136
2024-02-23,19.22387
2024-02-24,15.74006
2024-02-25,16.46125
2024-02-26,21.24623
2024-02-27,20.30755
2024-02-28,20.46399
2024-02-29,19.81913
2024-03-01,16.51085
2024-03-02,16.44217
2024-03-03,15.5073
2024-03-04,19.82294
2024-03-05,19.81531
2024-03-06,19.26584
2024-03-07,18.08295
2024-03-08,19.84965
2024-03-09,14.84717
2024-03-10,15.12191
2024-03-11,20.88754
2024-03-12,19.78097
2024-03-13,18.40347
2024-03-14,17.92269
2024-03-15,17.50295
2024-03-16,13.62231
2024-03-17,13.82455
2024-03-18,19.89544
2024-03-19,19.41466
2024-03-20,19.82294
