date,실시간미국선물지수
2023-05-29,3.00796
2023-05-30,4.67719
2023-05-31,4.50807
2023-06-01,4.7327
2023-06-02,3.48046
2023-06-03,0.56544
2023-06-04,0.17815
2023-06-05,3.34878
2023-06-06,3.02087
2023-06-07,4.01105
2023-06-08,3.94392
2023-06-09,3.14351
2023-06-10,0.50993
2023-06-11,0.16911
2023-06-12,3.67281
2023-06-13,3.88066
2023-06-14,4.00588
2023-06-15,4.05236
2023-06-16,3.13577
2023-06-17,0.49831
2023-06-18,0.13942
2023-06-19,3.15771
2023-06-20,4.04719
2023-06-21,4.21115
2023-06-22,4.02525
2023-06-23,3.14609
2023-06-24,0.49186
2023-06-25,0.17815
2023-06-26,3.69088
2023-06-27,3.66248
2023-06-28,3.87678
2023-06-29,3.56695
2023-06-30,2.86466
2023-07-01,0.43118
2023-07-02,0.15362
2023-07-03,3.02345
2023-07-04,2.59872
2023-07-05,3.41849
2023-07-06,3.95424
2023-07-07,3.66765
2023-07-08,0.49444
2023-07-09,0.17299
2023-07-10,3.87678
2023-07-11,3.53984
2023-07-12,3.58502
2023-07-13,3.3604
2023-07-14,3.017
2023-07-15,0.49056
2023-07-16,0.17169
2023-07-17,3.37976
2023-07-18,3.26228
2023-07-19,3.3165
2023-07-20,3.21064
2023-07-21,3.017
2023-07-22,0.38212
2023-07-23,0.16137
2023-07-24,2.98601
2023-07-25,3.05573
2023-07-26,3.26615
2023-07-27,3.12157
2023-07-28,2.57419
2023-07-29,0.44667
2023-07-30,0.16524
2023-07-31,2.78333
2023-08-01,2.93437
2023-08-02,4.77401
2023-08-03,5.10192
2023-08-04,3.61343
2023-08-05,0.50864
2023-08-06,0.16266
2023-08-07,3.7167
2023-08-08,3.64828
2023-08-09,3.45851
2023-08-10,4.03428
2023-08-11,3.05702
2023-08-12,0.44409
2023-08-13,0.18977
2023-08-14,3.24034
2023-08-15,2.91888
2023-08-16,4.95862
2023-08-17,4.32604
2023-08-18,3.99814
2023-08-19,0.60288
2023-08-20,0.17686
2023-08-21,3.61472
2023-08-22,3.71412
2023-08-23,3.89744
2023-08-24,3.63925
2023-08-25,3.61343
2023-08-26,0.60675
2023-08-27,0.13555
2023-08-28,3.30101
2023-08-29,3.75027
2023-08-30,3.61988
2023-08-31,3.19773
2023-09-01,2.73298
2023-09-02,0.40149
2023-09-03,0.14846
2023-09-04,2.54192
2023-09-05,3.4882
2023-09-06,3.28552
2023-09-07,3.7464
2023-09-08,3.017
2023-09-09,0.42214
2023-09-10,0.16137
2023-09-11,2.98989
2023-09-12,3.10737
2023-09-13,3.69992
2023-09-14,3.08929
2023-09-15,2.53934
2023-09-16,0.39632
2023-09-17,0.13684
2023-09-18,3.31392
2023-09-19,3.21839
2023-09-20,3.23517
2023-09-21,4.21631
2023-09-22,3.57341
2023-09-23,0.39503
2023-09-24,0.14846
2023-09-25,3.57728
2023-09-26,3.62763
2023-09-27,2.71233
2023-09-28,1.72602
2023-09-29,1.80348
2023-09-30,0.47249
2023-10-01,0.18073
2023-10-02,2.08362
2023-10-03,2.78462
2023-10-04,5.42724
2023-10-05,4.63329
2023-10-06,3.59277
2023-10-07,0.53058
2023-10-08,0.2711
2023-10-09,4.92635
2023-10-10,4.87471
2023-10-11,4.02654
2023-10-12,3.98264
2023-10-13,3.72703
2023-10-14,0.53704
2023-10-15,0.21688
2023-10-16,4.3041
2023-10-17,4.14402
2023-10-18,4.21115
2023-10-19,5.20003
2023-10-20,4.67331
2023-10-21,0.71778
2023-10-22,0.24399
2023-10-23,5.14581
2023-10-24,4.4758
2023-10-25,4.67719
2023-10-26,6.19279
2023-10-27,4.81145
2023-10-28,0.60933
2023-10-29,0.26723
2023-10-30,4.29119
2023-10-31,4.8334
2023-11-01,4.50032
2023-11-02,4.2176
2023-11-03,3.96844
2023-11-04,0.57706
2023-11-05,0.21042
2023-11-06,3.82644
2023-11-07,3.92713
2023-11-08,3.91035
2023-11-09,3.74252
2023-11-10,3.35652
2023-11-11,0.45829
2023-11-12,0.14329
2023-11-13,3.85871
2023-11-14,3.82902
2023-11-15,3.94908
2023-11-16,3.93101
2023-11-17,3.23775
2023-11-18,0.44022
2023-11-19,0.142
2023-11-20,3.27261
2023-11-21,3.45335
2023-11-22,3.65732
2023-11-23,2.69425
2023-11-24,2.23854
2023-11-25,0.37438
2023-11-26,0.16008
2023-11-27,2.83884
2023-11-28,3.01054
2023-11-29,3.18095
2023-11-30,2.98989
2023-12-01,2.72395
2023-12-02,0.44925
2023-12-03,0.1562
2023-12-04,2.75622
2023-12-05,3.39138
2023-12-06,3.25841
2023-12-07,3.3023
2023-12-08,2.59356
2023-12-09,0.45829
2023-12-10,0.14846
2023-12-11,2.89048
2023-12-12,3.10349
2023-12-13,3.01054
2023-12-14,3.04023
2023-12-15,2.56516
2023-12-16,0.41698
2023-12-17,0.15362
2023-12-18,2.70587
2023-12-19,2.68134
2023-12-20,2.85175
2023-12-21,3.38751
2023-12-22,2.49544
2023-12-23,0.42085
2023-12-24,0.11876
2023-12-25,0.46604
2023-12-26,2.49932
2023-12-27,2.45155
2023-12-28,2.02553
2023-12-29,1.1283
2023-12-30,0.23237
2023-12-31,0.13297
2024-01-01,0.33436
2024-01-02,2.80786
2024-01-03,3.76447
2024-01-04,3.96844
2024-01-05,2.85821
2024-01-06,0.44796
2024-01-07,0.13684
2024-01-08,2.67489
2024-01-09,3.11382
2024-01-10,3.49078
2024-01-11,3.22484
2024-01-12,2.84917
2024-01-13,0.43505
2024-01-14,0.13555
2024-01-15,2.37022
2024-01-16,3.63666
2024-01-17,4.2744
2024-01-18,3.789
2024-01-19,2.87112
2024-01-20,0.59513
2024-01-21,0.24399
2024-01-22,3.23904
2024-01-23,2.9163
2024-01-24,2.94599
2024-01-25,2.91243
2024-01-26,2.7446
2024-01-27,0.39245
2024-01-28,0.19493
2024-01-29,2.76655
2024-01-30,2.76268
2024-01-31,3.25841
2024-02-01,3.31263
2024-02-02,2.56257
2024-02-03,0.50606
2024-02-04,0.22204
2024-02-05,2.62971
2024-02-06,2.82593
2024-02-07,2.71749
2024-02-08,1.92483
2024-02-09,1.24578
2024-02-10,0.41698
2024-02-11,0.19751
2024-02-12,1.88094
2024-02-13,3.22613
2024-02-14,3.46109
2024-02-15,3.02087
2024-02-16,2.37667
2024-02-17,0.50606
2024-02-18,0.24657
2024-02-19,2.36247
2024-02-20,3.20548
2024-02-21,3.33458
2024-02-22,3.03249
2024-02-23,2.37022
2024-02-24,0.4144
2024-02-25,0.20526
2024-02-26,2.47092
2024-02-27,2.54321
2024-02-28,2.56387
2024-02-29,2.41411
2024-03-01,1.62017
2024-03-02,0.41956
2024-03-03,0.29434
2024-03-04,2.5445
2024-03-05,2.702
2024-03-06,3.11382
2024-03-07,2.97181
2024-03-08,2.23854
2024-03-09,0.50993
2024-03-10,0.26723
2024-03-11,2.83497
2024-03-12,3.06476
2024-03-13,2.74718
2024-03-14,2.62196
2024-03-15,2.40766
2024-03-16,0.42602
2024-03-17,0.21171
2024-03-18,2.3302
2024-03-19,2.72782
2024-03-20,2.68651
