date,데이터분석
2023-06-03,35.80645
2023-06-04,45.16129
2023-06-05,53.2258
2023-06-06,46.45161
2023-06-07,71.29032
2023-06-08,59.67741
2023-06-09,87.74193
2023-06-10,40.0
2023-06-11,46.77419
2023-06-12,77.41935
2023-06-13,77.41935
2023-06-14,80.0
2023-06-15,76.77419
2023-06-16,60.96774
2023-06-17,33.54838
2023-06-18,38.06451
2023-06-19,72.25806
2023-06-20,61.93548
2023-06-21,62.58064
2023-06-22,67.41935
2023-06-23,63.2258
2023-06-24,32.58064
2023-06-25,42.58064
2023-06-26,71.6129
2023-06-27,56.12903
2023-06-28,64.19354
2023-06-29,56.12903
2023-06-30,58.06451
2023-07-01,29.67741
2023-07-02,30.64516
2023-07-03,55.48387
2023-07-04,55.16129
2023-07-05,57.41935
2023-07-06,62.25806
2023-07-07,50.96774
2023-07-08,30.32258
2023-07-09,35.16129
2023-07-10,74.19354
2023-07-11,64.51612
2023-07-12,77.09677
2023-07-13,66.12903
2023-07-14,56.77419
2023-07-15,33.87096
2023-07-16,40.32258
2023-07-17,92.58064
2023-07-18,77.41935
2023-07-19,64.51612
2023-07-20,58.06451
2023-07-21,53.54838
2023-07-22,28.38709
2023-07-23,37.74193
2023-07-24,61.6129
2023-07-25,66.12903
2023-07-26,60.32258
2023-07-27,52.58064
2023-07-28,46.45161
2023-07-29,29.67741
2023-07-30,25.48387
2023-07-31,51.29032
2023-08-01,51.93548
2023-08-02,52.90322
2023-08-03,46.77419
2023-08-04,52.90322
2023-08-05,32.25806
2023-08-06,28.38709
2023-08-07,61.93548
2023-08-08,57.09677
2023-08-09,51.93548
2023-08-10,59.67741
2023-08-11,52.25806
2023-08-12,34.8387
2023-08-13,34.51612
2023-08-14,57.41935
2023-08-15,35.16129
2023-08-16,62.90322
2023-08-17,59.03225
2023-08-18,61.93548
2023-08-19,56.77419
2023-08-20,40.32258
2023-08-21,70.0
2023-08-22,68.70967
2023-08-23,64.51612
2023-08-24,69.67741
2023-08-25,58.70967
2023-08-26,30.96774
2023-08-27,35.48387
2023-08-28,75.48387
2023-08-29,68.70967
2023-08-30,65.48387
2023-08-31,57.74193
2023-09-01,60.0
2023-09-02,38.06451
2023-09-03,40.0
2023-09-04,72.58064
2023-09-05,70.0
2023-09-06,65.16129
2023-09-07,65.48387
2023-09-08,80.0
2023-09-09,45.16129
2023-09-10,43.87096
2023-09-11,76.77419
2023-09-12,72.25806
2023-09-13,69.03225
2023-09-14,75.48387
2023-09-15,76.45161
2023-09-16,40.96774
2023-09-17,40.96774
2023-09-18,100.0
2023-09-19,80.64516
2023-09-20,69.35483
2023-09-21,76.45161
2023-09-22,50.64516
2023-09-23,36.45161
2023-09-24,38.06451
2023-09-25,55.80645
2023-09-26,55.16129
2023-09-27,51.93548
2023-09-28,27.09677
2023-09-29,27.74193
2023-09-30,32.90322
2023-10-01,28.06451
2023-10-02,30.96774
2023-10-03,33.87096
2023-10-04,63.2258
2023-10-05,62.58064
2023-10-06,64.19354
2023-10-07,29.35483
2023-10-08,30.64516
2023-10-09,42.90322
2023-10-10,69.67741
2023-10-11,64.51612
2023-10-12,66.12903
2023-10-13,59.67741
2023-10-14,35.80645
2023-10-15,41.29032
2023-10-16,69.03225
2023-10-17,74.51612
2023-10-18,59.67741
2023-10-19,66.77419
2023-10-20,58.70967
2023-10-21,46.77419
2023-10-22,38.06451
2023-10-23,72.58064
2023-10-24,72.25806
2023-10-25,61.29032
2023-10-26,62.90322
2023-10-27,57.09677
2023-10-28,33.2258
2023-10-29,38.70967
2023-10-30,70.32258
2023-10-31,77.41935
2023-11-01,61.93548
2023-11-02,68.06451
2023-11-03,58.06451
2023-11-04,41.6129
2023-11-05,40.0
2023-11-06,67.41935
2023-11-07,69.35483
2023-11-08,68.38709
2023-11-09,67.41935
2023-11-10,71.6129
2023-11-11,34.51612
2023-11-12,50.0
2023-11-13,59.03225
2023-11-14,66.77419
2023-11-15,65.48387
2023-11-16,58.06451
2023-11-17,60.64516
2023-11-18,36.45161
2023-11-19,38.70967
2023-11-20,78.70967
2023-11-21,66.45161
2023-11-22,70.64516
2023-11-23,60.32258
2023-11-24,46.77419
2023-11-25,34.19354
2023-11-26,39.67741
2023-11-27,64.19354
2023-11-28,77.09677
2023-11-29,65.80645
2023-11-30,62.58064
2023-12-01,54.8387
2023-12-02,34.51612
2023-12-03,44.19354
2023-12-04,65.80645
2023-12-05,53.2258
2023-12-06,60.96774
2023-12-07,66.45161
2023-12-08,60.64516
2023-12-09,36.12903
2023-12-10,30.64516
2023-12-11,60.32258
2023-12-12,68.06451
2023-12-13,61.93548
2023-12-14,56.77419
2023-12-15,58.70967
2023-12-16,35.16129
2023-12-17,39.03225
2023-12-18,65.48387
2023-12-19,59.03225
2023-12-20,64.51612
2023-12-21,53.2258
2023-12-22,47.74193
2023-12-23,26.45161
2023-12-24,28.38709
2023-12-25,25.48387
2023-12-26,60.32258
2023-12-27,82.58064
2023-12-28,72.58064
2023-12-29,52.25806
2023-12-30,34.51612
2023-12-31,26.12903
2024-01-01,32.90322
2024-01-02,57.41935
2024-01-03,65.16129
2024-01-04,53.2258
2024-01-05,49.35483
2024-01-06,31.93548
2024-01-07,36.77419
2024-01-08,60.32258
2024-01-09,60.0
2024-01-10,69.67741
2024-01-11,58.38709
2024-01-12,51.93548
2024-01-13,35.16129
2024-01-14,38.06451
2024-01-15,53.2258
2024-01-16,58.06451
2024-01-17,52.58064
2024-01-18,58.38709
2024-01-19,51.6129
2024-01-20,30.96774
2024-01-21,38.70967
2024-01-22,71.6129
2024-01-23,65.16129
2024-01-24,54.8387
2024-01-25,57.09677
2024-01-26,50.0
2024-01-27,36.45161
2024-01-28,30.96774
2024-01-29,67.09677
2024-01-30,51.93548
2024-01-31,51.93548
2024-02-01,47.74193
2024-02-02,43.2258
2024-02-03,26.45161
2024-02-04,28.06451
2024-02-05,52.25806
2024-02-06,56.45161
2024-02-07,44.19354
2024-02-08,40.0
2024-02-09,26.77419
2024-02-10,24.8387
2024-02-11,20.32258
2024-02-12,40.32258
2024-02-13,47.74193
2024-02-14,56.12903
2024-02-15,54.19354
2024-02-16,48.70967
2024-02-17,25.80645
2024-02-18,32.90322
2024-02-19,52.90322
2024-02-20,49.35483
2024-02-21,46.12903
2024-02-22,49.35483
2024-02-23,53.54838
2024-02-24,54.8387
2024-02-25,30.96774
2024-02-26,61.93548
2024-02-27,53.2258
2024-02-28,43.54838
2024-02-29,42.58064
2024-03-01,28.06451
2024-03-02,32.58064
2024-03-03,36.77419
2024-03-04,73.54838
2024-03-05,69.67741
2024-03-06,69.67741
2024-03-07,66.45161
2024-03-08,63.2258
2024-03-09,40.96774
2024-03-10,40.32258
2024-03-11,66.77419
2024-03-12,72.25806
2024-03-13,80.0
2024-03-14,68.70967
2024-03-15,79.35483
2024-03-16,47.41935
2024-03-17,53.2258
2024-03-18,80.64516
2024-03-19,62.90322
2024-03-20,74.19354
