date,THE건강보험
2023-12-30,18.69158
2023-12-31,10.94793
2024-01-01,11.48197
2024-01-02,31.64218
2024-01-03,30.30707
2024-01-04,28.97196
2024-01-05,23.49799
2024-01-06,17.62349
2024-01-07,13.48464
2024-01-08,31.64218
2024-01-09,32.44325
2024-01-10,34.71295
2024-01-11,29.63951
2024-01-12,23.6315
2024-01-13,8.14419
2024-01-14,11.34846
2024-01-15,40.98798
2024-01-16,31.37516
2024-01-17,33.37783
2024-01-18,31.90921
2024-01-19,29.63951
2024-01-20,16.15487
2024-01-21,14.95327
2024-01-22,34.84646
2024-01-23,34.71295
2024-01-24,35.11348
2024-01-25,28.3044
2024-01-26,23.23097
2024-01-27,9.4793
2024-01-28,10.81441
2024-01-29,28.03738
2024-01-30,29.506
2024-01-31,31.7757
2024-02-01,27.50333
2024-02-02,21.2283
2024-02-03,10.28037
2024-02-04,8.14419
2024-02-05,26.43524
2024-02-06,24.03204
2024-02-07,21.76234
2024-02-08,21.2283
2024-02-09,7.47663
2024-02-10,7.34312
2024-02-11,5.87449
2024-02-12,8.01068
2024-02-13,37.11615
2024-02-14,37.91722
2024-02-15,32.17623
2024-02-16,27.90387
2024-02-17,9.61281
2024-02-18,8.01068
2024-02-19,44.85981
2024-02-20,42.18958
2024-02-21,33.91188
2024-02-22,25.76769
2024-02-23,22.4299
2024-02-24,13.88518
2024-02-25,10.01335
2024-02-26,29.10547
2024-02-27,32.30974
2024-02-28,27.90387
2024-02-29,34.71295
2024-03-01,12.28304
2024-03-02,8.81174
2024-03-03,14.1522
2024-03-04,44.99332
2024-03-05,40.85447
2024-03-06,37.78371
2024-03-07,34.44592
2024-03-08,33.91188
2024-03-09,11.88251
2024-03-10,10.6809
2024-03-11,38.05073
2024-03-12,33.77837
2024-03-13,31.10814
2024-03-14,37.11615
2024-03-15,34.1789
2024-03-16,11.74899
2024-03-17,10.54739
2024-03-18,37.24966
2024-03-19,38.31775
2024-03-20,28.3044
