date,전업투자자
2023-05-31,14.53488
2023-06-01,15.31007
2023-06-02,14.72868
2023-06-03,14.14728
2023-06-04,16.86046
2023-06-05,12.4031
2023-06-06,22.48062
2023-06-07,16.86046
2023-06-08,17.24806
2023-06-09,17.24806
2023-06-10,14.53488
2023-06-11,15.69767
2023-06-12,17.63565
2023-06-13,20.54263
2023-06-14,16.08527
2023-06-15,14.53488
2023-06-16,13.56589
2023-06-17,11.8217
2023-06-18,15.50387
2023-06-19,16.86046
2023-06-20,15.89147
2023-06-21,15.31007
2023-06-22,12.0155
2023-06-23,10.27131
2023-06-24,8.33333
2023-06-25,10.65891
2023-06-26,15.69767
2023-06-27,14.72868
2023-06-28,14.53488
2023-06-29,15.89147
2023-06-30,13.37209
2023-07-01,10.46511
2023-07-02,11.24031
2023-07-03,18.02325
2023-07-04,17.63565
2023-07-05,15.11627
2023-07-06,13.56589
2023-07-07,10.27131
2023-07-08,9.68992
2023-07-09,14.92248
2023-07-10,16.86046
2023-07-11,17.44186
2023-07-12,17.63565
2023-07-13,14.72868
2023-07-14,15.69767
2023-07-15,14.53488
2023-07-16,17.05426
2023-07-17,16.27906
2023-07-18,13.95348
2023-07-19,13.56589
2023-07-20,15.89147
2023-07-21,12.79069
2023-07-22,11.4341
2023-07-23,12.0155
2023-07-24,16.66666
2023-07-25,13.75968
2023-07-26,12.4031
2023-07-27,12.0155
2023-07-28,16.08527
2023-07-29,14.14728
2023-07-30,16.08527
2023-07-31,14.72868
2023-08-01,17.44186
2023-08-02,17.63565
2023-08-03,12.2093
2023-08-04,12.59689
2023-08-05,12.98449
2023-08-06,10.46511
2023-08-07,20.34883
2023-08-08,17.24806
2023-08-09,15.31007
2023-08-10,12.79069
2023-08-11,17.24806
2023-08-12,11.6279
2023-08-13,14.72868
2023-08-14,14.92248
2023-08-15,13.75968
2023-08-16,19.57364
2023-08-17,13.75968
2023-08-18,16.27906
2023-08-19,13.56589
2023-08-20,14.92248
2023-08-21,10.85271
2023-08-22,17.24806
2023-08-23,14.92248
2023-08-24,13.95348
2023-08-25,9.68992
2023-08-26,10.85271
2023-08-27,12.2093
2023-08-28,12.79069
2023-08-29,11.4341
2023-08-30,15.11627
2023-08-31,17.44186
2023-09-01,14.92248
2023-09-02,13.37209
2023-09-03,10.65891
2023-09-04,18.79844
2023-09-05,16.66666
2023-09-06,17.63565
2023-09-07,17.44186
2023-09-08,10.65891
2023-09-09,12.59689
2023-09-10,13.75968
2023-09-11,13.95348
2023-09-12,11.4341
2023-09-13,12.79069
2023-09-14,11.24031
2023-09-15,12.79069
2023-09-16,11.04651
2023-09-17,9.30232
2023-09-18,15.69767
2023-09-19,14.14728
2023-09-20,14.72868
2023-09-21,16.66666
2023-09-22,10.85271
2023-09-23,11.24031
2023-09-24,12.4031
2023-09-25,12.0155
2023-09-26,10.07751
2023-09-27,9.88372
2023-09-28,10.65891
2023-09-29,5.03875
2023-09-30,11.04651
2023-10-01,9.88372
2023-10-02,14.72868
2023-10-03,10.07751
2023-10-04,11.04651
2023-10-05,9.88372
2023-10-06,9.49612
2023-10-07,7.36434
2023-10-08,10.27131
2023-10-09,11.6279
2023-10-10,12.0155
2023-10-11,11.04651
2023-10-12,13.75968
2023-10-13,11.04651
2023-10-14,10.27131
2023-10-15,12.79069
2023-10-16,14.14728
2023-10-17,9.88372
2023-10-18,13.17829
2023-10-19,13.75968
2023-10-20,9.88372
2023-10-21,8.52713
2023-10-22,10.65891
2023-10-23,11.04651
2023-10-24,12.4031
2023-10-25,11.04651
2023-10-26,9.10852
2023-10-27,11.24031
2023-10-28,9.88372
2023-10-29,22.28682
2023-10-30,14.14728
2023-10-31,12.4031
2023-11-01,10.85271
2023-11-02,12.0155
2023-11-03,13.17829
2023-11-04,8.13953
2023-11-05,16.08527
2023-11-06,14.34108
2023-11-07,11.8217
2023-11-08,12.79069
2023-11-09,10.27131
2023-11-10,10.85271
2023-11-11,9.68992
2023-11-12,10.27131
2023-11-13,12.4031
2023-11-14,11.8217
2023-11-15,11.6279
2023-11-16,12.98449
2023-11-17,12.4031
2023-11-18,10.65891
2023-11-19,9.49612
2023-11-20,11.8217
2023-11-21,14.34108
2023-11-22,12.79069
2023-11-23,15.89147
2023-11-24,11.24031
2023-11-25,8.33333
2023-11-26,12.79069
2023-11-27,16.27906
2023-11-28,12.59689
2023-11-29,11.04651
2023-11-30,11.4341
2023-12-01,11.4341
2023-12-02,9.88372
2023-12-03,9.88372
2023-12-04,17.44186
2023-12-05,15.11627
2023-12-06,14.72868
2023-12-07,14.72868
2023-12-08,11.04651
2023-12-09,12.4031
2023-12-10,9.68992
2023-12-11,16.66666
2023-12-12,12.4031
2023-12-13,16.08527
2023-12-14,13.17829
2023-12-15,13.56589
2023-12-16,11.6279
2023-12-17,17.63565
2023-12-18,14.14728
2023-12-19,15.89147
2023-12-20,14.53488
2023-12-21,11.4341
2023-12-22,14.14728
2023-12-23,7.36434
2023-12-24,6.78294
2023-12-25,11.6279
2023-12-26,15.89147
2023-12-27,13.17829
2023-12-28,14.53488
2023-12-29,12.0155
2023-12-30,13.75968
2023-12-31,8.72093
2024-01-01,10.46511
2024-01-02,15.50387
2024-01-03,13.37209
2024-01-04,13.17829
2024-01-05,13.17829
2024-01-06,12.4031
2024-01-07,11.24031
2024-01-08,11.8217
2024-01-09,12.79069
2024-01-10,16.66666
2024-01-11,12.98449
2024-01-12,12.0155
2024-01-13,13.17829
2024-01-14,14.53488
2024-01-15,15.89147
2024-01-16,12.2093
2024-01-17,11.6279
2024-01-18,13.56589
2024-01-19,16.66666
2024-01-20,13.56589
2024-01-21,12.2093
2024-01-22,12.79069
2024-01-23,13.95348
2024-01-24,14.72868
2024-01-25,12.2093
2024-01-26,10.07751
2024-01-27,12.59689
2024-01-28,10.65891
2024-01-29,10.85271
2024-01-30,10.85271
2024-01-31,10.85271
2024-02-01,12.59689
2024-02-02,12.59689
2024-02-03,12.79069
2024-02-04,14.14728
2024-02-05,12.59689
2024-02-06,14.72868
2024-02-07,13.56589
2024-02-08,14.34108
2024-02-09,6.97674
2024-02-10,13.17829
2024-02-11,11.8217
2024-02-12,15.89147
2024-02-13,23.8372
2024-02-14,16.47286
2024-02-15,16.08527
2024-02-16,14.72868
2024-02-17,10.46511
2024-02-18,15.11627
2024-02-19,19.18604
2024-02-20,17.44186
2024-02-21,14.14728
2024-02-22,17.44186
2024-02-23,16.66666
2024-02-24,13.17829
2024-02-25,13.75968
2024-02-26,14.34108
2024-02-27,15.31007
2024-02-28,13.56589
2024-02-29,11.24031
2024-03-01,13.75968
2024-03-02,13.17829
2024-03-03,15.69767
2024-03-04,17.82945
2024-03-05,12.0155
2024-03-06,14.53488
2024-03-07,15.89147
2024-03-08,13.56589
2024-03-09,12.4031
2024-03-10,13.75968
2024-03-11,14.14728
2024-03-12,18.02325
2024-03-13,13.95348
2024-03-14,11.8217
2024-03-15,11.6279
2024-03-16,12.2093
2024-03-17,13.95348
2024-03-18,18.21705
2024-03-19,16.47286
2024-03-20,15.89147
