date,신규상장주
2023-06-09,15.02024
2023-06-10,4.41295
2023-06-11,3.88663
2023-06-12,10.76923
2023-06-13,12.2672
2023-06-14,9.47368
2023-06-15,16.76113
2023-06-16,18.13765
2023-06-17,4.21052
2023-06-18,3.56275
2023-06-19,10.48582
2023-06-20,12.51012
2023-06-21,8.86639
2023-06-22,10.52631
2023-06-23,9.79757
2023-06-24,3.44129
2023-06-25,4.17004
2023-06-26,19.14979
2023-06-27,17.1255
2023-06-28,24.25101
2023-06-29,65.78947
2023-06-30,100.0
2023-07-01,13.80566
2023-07-02,10.24291
2023-07-03,26.8421
2023-07-04,25.66801
2023-07-05,32.67206
2023-07-06,71.29554
2023-07-07,22.59109
2023-07-08,6.68016
2023-07-09,6.96356
2023-07-10,19.71659
2023-07-11,20.16194
2023-07-12,23.92712
2023-07-13,18.90688
2023-07-14,26.8421
2023-07-15,5.46558
2023-07-16,4.89878
2023-07-17,13.80566
2023-07-18,12.91497
2023-07-19,23.92712
2023-07-20,20.76923
2023-07-21,17.44939
2023-07-22,4.57489
2023-07-23,5.1417
2023-07-24,21.78137
2023-07-25,16.96356
2023-07-26,21.7004
2023-07-27,30.76923
2023-07-28,15.18218
2023-07-29,4.29149
2023-07-30,3.68421
2023-07-31,16.11336
2023-08-01,11.74089
2023-08-02,8.54251
2023-08-03,17.08502
2023-08-04,16.8421
2023-08-05,4.49392
2023-08-06,4.29149
2023-08-07,14.93927
2023-08-08,11.05263
2023-08-09,13.36032
2023-08-10,30.72874
2023-08-11,19.19028
2023-08-12,4.93927
2023-08-13,5.02024
2023-08-14,14.29149
2023-08-15,5.34412
2023-08-16,11.82186
2023-08-17,17.85425
2023-08-18,10.12145
2023-08-19,2.95546
2023-08-20,4.77732
2023-08-21,16.07287
2023-08-22,16.63967
2023-08-23,11.37651
2023-08-24,17.28744
2023-08-25,15.02024
2023-08-26,5.18218
2023-08-27,4.65587
2023-08-28,11.1336
2023-08-29,9.95951
2023-08-30,13.52226
2023-08-31,15.95141
2023-09-01,12.30769
2023-09-02,4.53441
2023-09-03,5.02024
2023-09-04,12.02429
2023-09-05,11.45748
2023-09-06,8.98785
2023-09-07,10.16194
2023-09-08,6.88259
2023-09-09,2.63157
2023-09-10,3.44129
2023-09-11,9.55465
2023-09-12,8.70445
2023-09-13,6.76113
2023-09-14,7.48987
2023-09-15,8.01619
2023-09-16,2.51012
2023-09-17,3.48178
2023-09-18,8.66396
2023-09-19,10.72874
2023-09-20,10.2834
2023-09-21,9.59514
2023-09-22,6.59919
2023-09-23,3.15789
2023-09-24,2.34817
2023-09-25,22.2672
2023-09-26,17.04453
2023-09-27,16.43724
2023-09-28,3.31983
2023-09-29,2.22672
2023-09-30,2.38866
2023-10-01,1.74089
2023-10-02,2.5506
2023-10-03,5.02024
2023-10-04,20.89068
2023-10-05,18.09716
2023-10-06,13.80566
2023-10-07,1.90283
2023-10-08,2.22672
2023-10-09,2.91497
2023-10-10,12.79352
2023-10-11,7.81376
2023-10-12,6.59919
2023-10-13,11.25506
2023-10-14,3.44129
2023-10-15,3.23886
2023-10-16,10.16194
2023-10-17,9.39271
2023-10-18,16.68016
2023-10-19,14.25101
2023-10-20,12.71255
2023-10-21,1.9838
2023-10-22,2.42914
2023-10-23,6.31578
2023-10-24,5.50607
2023-10-25,7.24696
2023-10-26,16.07287
2023-10-27,12.5506
2023-10-28,2.5506
2023-10-29,2.22672
2023-10-30,8.50202
2023-10-31,8.70445
2023-11-01,9.02834
2023-11-02,18.38056
2023-11-03,14.41295
2023-11-04,3.4008
2023-11-05,4.61538
2023-11-06,11.09311
2023-11-07,14.77732
2023-11-08,16.59919
2023-11-09,31.49797
2023-11-10,11.94331
2023-11-11,2.46963
2023-11-12,5.87044
2023-11-13,23.31983
2023-11-14,19.55465
2023-11-15,25.30364
2023-11-16,19.27125
2023-11-17,29.47368
2023-11-18,7.61133
2023-11-19,7.93522
2023-11-20,31.01214
2023-11-21,33.64372
2023-11-22,23.68421
2023-11-23,32.59109
2023-11-24,53.84615
2023-11-25,13.72469
2023-11-26,15.9919
2023-11-27,60.93117
2023-11-28,51.45748
2023-11-29,28.70445
2023-11-30,25.02024
2023-12-01,31.29554
2023-12-02,5.54655
2023-12-03,7.6923
2023-12-04,22.14574
2023-12-05,26.92307
2023-12-06,33.52226
2023-12-07,21.78137
2023-12-08,11.7004
2023-12-09,4.69635
2023-12-10,5.26315
2023-12-11,19.67611
2023-12-12,36.07287
2023-12-13,45.22267
2023-12-14,19.06882
2023-12-15,12.59109
2023-12-16,5.26315
2023-12-17,4.53441
2023-12-18,15.7085
2023-12-19,16.76113
2023-12-20,19.39271
2023-12-21,28.29959
2023-12-22,35.06072
2023-12-23,4.97975
2023-12-24,3.56275
2023-12-25,3.84615
2023-12-26,11.09311
2023-12-27,8.01619
2023-12-28,6.39676
2023-12-29,2.30769
2023-12-30,2.22672
2023-12-31,2.59109
2024-01-01,4.25101
2024-01-02,10.72874
2024-01-03,8.66396
2024-01-04,12.38866
2024-01-05,10.24291
2024-01-06,3.80566
2024-01-07,4.49392
2024-01-08,12.42914
2024-01-09,13.60323
2024-01-10,14.57489
2024-01-11,10.64777
2024-01-12,8.82591
2024-01-13,5.30364
2024-01-14,3.96761
2024-01-15,10.80971
2024-01-16,10.20242
2024-01-17,8.21862
2024-01-18,8.09716
2024-01-19,7.77327
2024-01-20,4.89878
2024-01-21,5.26315
2024-01-22,11.78137
2024-01-23,21.65991
2024-01-24,37.28744
2024-01-25,32.91497
2024-01-26,23.36032
2024-01-27,5.91093
2024-01-28,6.72064
2024-01-29,23.48178
2024-01-30,12.2672
2024-01-31,9.39271
2024-02-01,21.53846
2024-02-02,12.79352
2024-02-03,3.15789
2024-02-04,3.27935
2024-02-05,12.75303
2024-02-06,18.17813
2024-02-07,9.31174
2024-02-08,4.93927
2024-02-09,2.30769
2024-02-10,1.417
2024-02-11,1.90283
2024-02-12,2.5506
2024-02-13,10.48582
2024-02-14,9.23076
2024-02-15,15.62753
2024-02-16,11.86234
2024-02-17,4.93927
2024-02-18,4.08906
2024-02-19,15.9919
2024-02-20,13.88663
2024-02-21,13.48178
2024-02-22,21.9838
2024-02-23,27.73279
2024-02-24,5.62753
2024-02-25,5.06072
2024-02-26,19.83805
2024-02-27,27.81376
2024-02-28,12.14574
2024-02-29,14.45344
2024-03-01,4.08906
2024-03-02,2.67206
2024-03-03,4.29149
2024-03-04,17.32793
2024-03-05,15.22267
2024-03-06,14.17004
2024-03-07,20.12145
2024-03-08,9.02834
2024-03-09,2.95546
2024-03-10,3.15789
2024-03-11,8.78542
2024-03-12,7.48987
2024-03-13,14.61538
2024-03-14,9.95951
2024-03-15,6.68016
2024-03-16,2.34817
2024-03-17,3.23886
2024-03-18,8.09716
2024-03-19,7.04453
2024-03-20,8.58299
