date,부동산리츠
2023-05-30,12.70358
2023-05-31,15.96091
2023-06-01,9.44625
2023-06-02,9.12052
2023-06-03,4.56026
2023-06-04,6.84039
2023-06-05,10.74918
2023-06-06,7.81758
2023-06-07,10.74918
2023-06-08,11.40065
2023-06-09,13.02931
2023-06-10,8.46905
2023-06-11,7.81758
2023-06-12,11.07491
2023-06-13,8.79478
2023-06-14,10.09771
2023-06-15,13.35504
2023-06-16,11.40065
2023-06-17,6.18892
2023-06-18,9.44625
2023-06-19,9.77198
2023-06-20,12.70358
2023-06-21,9.77198
2023-06-22,11.72638
2023-06-23,8.46905
2023-06-24,6.51465
2023-06-25,5.21172
2023-06-26,12.37785
2023-06-27,9.12052
2023-06-28,12.70358
2023-06-29,10.42345
2023-06-30,12.05211
2023-07-01,3.90879
2023-07-02,5.53745
2023-07-03,13.68078
2023-07-04,12.05211
2023-07-05,12.70358
2023-07-06,10.74918
2023-07-07,8.79478
2023-07-08,8.46905
2023-07-09,8.14332
2023-07-10,11.72638
2023-07-11,14.65798
2023-07-12,13.02931
2023-07-13,14.65798
2023-07-14,9.44625
2023-07-15,5.21172
2023-07-16,4.88599
2023-07-17,12.05211
2023-07-18,15.63517
2023-07-19,45.92833
2023-07-20,50.16286
2023-07-21,38.11074
2023-07-22,6.84039
2023-07-23,7.16612
2023-07-24,20.52117
2023-07-25,27.68729
2023-07-26,24.7557
2023-07-27,14.98371
2023-07-28,14.00651
2023-07-29,8.79478
2023-07-30,8.79478
2023-07-31,11.72638
2023-08-01,9.44625
2023-08-02,10.74918
2023-08-03,12.70358
2023-08-04,7.49185
2023-08-05,4.56026
2023-08-06,3.58306
2023-08-07,10.74918
2023-08-08,12.05211
2023-08-09,11.72638
2023-08-10,9.44625
2023-08-11,11.72638
2023-08-12,8.46905
2023-08-13,6.51465
2023-08-14,14.65798
2023-08-15,13.68078
2023-08-16,24.7557
2023-08-17,24.10423
2023-08-18,24.10423
2023-08-19,10.74918
2023-08-20,14.33224
2023-08-21,17.26384
2023-08-22,27.68729
2023-08-23,42.34527
2023-08-24,46.25407
2023-08-25,40.39087
2023-08-26,22.47557
2023-08-27,13.35504
2023-08-28,17.58957
2023-08-29,27.36156
2023-08-30,34.85342
2023-08-31,33.55048
2023-09-01,26.71009
2023-09-02,36.80781
2023-09-03,40.39087
2023-09-04,53.09446
2023-09-05,36.48208
2023-09-06,39.73941
2023-09-07,49.5114
2023-09-08,34.52768
2023-09-09,31.27035
2023-09-10,35.50488
2023-09-11,41.04234
2023-09-12,26.38436
2023-09-13,65.47231
2023-09-14,42.34527
2023-09-15,50.48859
2023-09-16,8.46905
2023-09-17,58.95765
2023-09-18,51.14006
2023-09-19,41.69381
2023-09-20,47.88273
2023-09-21,42.671
2023-09-22,36.15635
2023-09-23,33.22475
2023-09-24,31.27035
2023-09-25,46.5798
2023-09-26,41.36807
2023-09-27,41.04234
2023-09-28,14.00651
2023-09-29,14.98371
2023-09-30,25.73289
2023-10-01,19.21824
2023-10-02,24.10423
2023-10-03,15.30944
2023-10-04,61.56351
2023-10-05,42.99674
2023-10-06,38.43648
2023-10-07,31.92182
2023-10-08,29.64169
2023-10-09,47.23127
2023-10-10,48.5342
2023-10-11,46.5798
2023-10-12,73.61563
2023-10-13,59.60912
2023-10-14,40.71661
2023-10-15,62.54071
2023-10-16,66.77524
2023-10-17,57.00325
2023-10-18,59.60912
2023-10-19,59.60912
2023-10-20,65.47231
2023-10-21,36.48208
2023-10-22,48.5342
2023-10-23,51.79153
2023-10-24,60.26058
2023-10-25,94.78827
2023-10-26,53.09446
2023-10-27,62.21498
2023-10-28,58.63192
2023-10-29,41.36807
2023-10-30,53.09446
2023-10-31,39.08794
2023-11-01,58.95765
2023-11-02,53.74592
2023-11-03,65.14657
2023-11-04,45.27687
2023-11-05,66.44951
2023-11-06,46.90553
2023-11-07,47.88273
2023-11-08,39.73941
2023-11-09,43.6482
2023-11-10,42.99674
2023-11-11,50.81433
2023-11-12,24.7557
2023-11-13,39.73941
2023-11-14,28.01302
2023-11-15,33.22475
2023-11-16,38.11074
2023-11-17,41.04234
2023-11-18,87.62214
2023-11-19,61.56351
2023-11-20,58.95765
2023-11-21,55.70032
2023-11-22,38.76221
2023-11-23,39.41368
2023-11-24,19.8697
2023-11-25,24.7557
2023-11-26,34.52768
2023-11-27,47.23127
2023-11-28,34.85342
2023-11-29,28.01302
2023-11-30,36.80781
2023-12-01,24.10423
2023-12-02,12.05211
2023-12-03,6.51465
2023-12-04,18.56677
2023-12-05,13.35504
2023-12-06,19.54397
2023-12-07,14.65798
2023-12-08,13.68078
2023-12-09,7.49185
2023-12-10,8.79478
2023-12-11,15.30944
2023-12-12,15.30944
2023-12-13,18.24104
2023-12-14,13.68078
2023-12-15,17.9153
2023-12-16,5.21172
2023-12-17,6.18892
2023-12-18,18.56677
2023-12-19,14.65798
2023-12-20,12.70358
2023-12-21,13.02931
2023-12-22,11.07491
2023-12-23,2.93159
2023-12-24,7.81758
2023-12-25,8.14332
2023-12-26,5.86319
2023-12-27,12.37785
2023-12-28,12.05211
2023-12-29,13.68078
2023-12-30,9.12052
2023-12-31,8.79478
2024-01-01,5.86319
2024-01-02,16.61237
2024-01-03,14.65798
2024-01-04,13.02931
2024-01-05,11.07491
2024-01-06,8.14332
2024-01-07,7.49185
2024-01-08,13.02931
2024-01-09,14.98371
2024-01-10,17.58957
2024-01-11,14.33224
2024-01-12,10.42345
2024-01-13,4.56026
2024-01-14,9.77198
2024-01-15,7.81758
2024-01-16,14.33224
2024-01-17,13.02931
2024-01-18,16.61237
2024-01-19,15.96091
2024-01-20,8.46905
2024-01-21,7.49185
2024-01-22,11.72638
2024-01-23,9.44625
2024-01-24,9.44625
2024-01-25,12.70358
2024-01-26,11.07491
2024-01-27,6.84039
2024-01-28,6.84039
2024-01-29,14.00651
2024-01-30,20.8469
2024-01-31,16.93811
2024-02-01,9.12052
2024-02-02,11.72638
2024-02-03,7.16612
2024-02-04,7.16612
2024-02-05,17.9153
2024-02-06,14.00651
2024-02-07,12.05211
2024-02-08,14.65798
2024-02-09,9.77198
2024-02-10,9.12052
2024-02-11,4.23452
2024-02-12,7.16612
2024-02-13,15.63517
2024-02-14,11.72638
2024-02-15,13.68078
2024-02-16,11.40065
2024-02-17,9.44625
2024-02-18,5.86319
2024-02-19,17.9153
2024-02-20,18.24104
2024-02-21,13.02931
2024-02-22,13.68078
2024-02-23,8.46905
2024-02-24,7.16612
2024-02-25,3.58306
2024-02-26,8.46905
2024-02-27,10.42345
2024-02-28,11.72638
2024-02-29,9.44625
2024-03-01,9.77198
2024-03-02,8.46905
2024-03-03,8.14332
2024-03-04,14.33224
2024-03-05,19.54397
2024-03-06,13.35504
2024-03-07,13.68078
2024-03-08,14.00651
2024-03-09,9.77198
2024-03-10,11.72638
2024-03-11,15.96091
2024-03-12,8.79478
2024-03-13,17.26384
2024-03-14,18.8925
2024-03-15,42.671
2024-03-16,18.56677
2024-03-17,9.44625
2024-03-18,25.08143
2024-03-19,19.54397
2024-03-20,18.8925
