date,사모펀드
2023-05-30,0.90437
2023-05-31,0.9768
2023-06-01,0.98267
2023-06-02,0.99442
2023-06-03,0.49525
2023-06-04,0.51482
2023-06-05,0.87109
2023-06-06,0.58529
2023-06-07,1.14515
2023-06-08,1.00225
2023-06-09,1.04923
2023-06-10,0.6264
2023-06-11,0.57159
2023-06-12,1.16472
2023-06-13,1.19213
2023-06-14,1.14123
2023-06-15,1.09229
2023-06-16,0.96701
2023-06-17,0.5207
2023-06-18,0.55397
2023-06-19,1.46031
2023-06-20,1.17451
2023-06-21,1.72653
2023-06-22,1.41137
2023-06-23,0.9259
2023-06-24,0.50112
2023-06-25,0.46001
2023-06-26,0.98854
2023-06-27,1.25281
2023-06-28,1.06684
2023-06-29,1.09425
2023-06-30,1.43877
2023-07-01,1.03748
2023-07-02,0.81237
2023-07-03,1.18038
2023-07-04,1.31349
2023-07-05,1.07663
2023-07-06,1.19213
2023-07-07,1.14906
2023-07-08,1.18821
2023-07-09,1.23911
2023-07-10,1.32328
2023-07-11,1.29783
2023-07-12,1.34285
2023-07-13,1.36635
2023-07-14,1.22736
2023-07-15,0.93178
2023-07-16,0.88479
2023-07-17,1.10599
2023-07-18,1.45248
2023-07-19,1.45835
2023-07-20,1.24498
2023-07-21,1.18234
2023-07-22,0.7419
2023-07-23,0.68121
2023-07-24,1.15298
2023-07-25,1.34677
2023-07-26,1.24498
2023-07-27,0.98463
2023-07-28,1.23911
2023-07-29,1.1843
2023-07-30,0.81824
2023-07-31,0.9631
2023-08-01,1.23519
2023-08-02,1.28413
2023-08-03,1.12949
2023-08-04,0.97288
2023-08-05,1.23911
2023-08-06,0.73602
2023-08-07,1.1471
2023-08-08,1.29
2023-08-09,1.0825
2023-08-10,0.98267
2023-08-11,1.09425
2023-08-12,0.61466
2023-08-13,0.59117
2023-08-14,0.88088
2023-08-15,0.77322
2023-08-16,1.04531
2023-08-17,0.95527
2023-08-18,0.93961
2023-08-19,0.51874
2023-08-20,0.59312
2023-08-21,0.93569
2023-08-22,1.16864
2023-08-23,1.04727
2023-08-24,1.21757
2023-08-25,5.13849
2023-08-26,1.04923
2023-08-27,0.79866
2023-08-28,1.27043
2023-08-29,1.15298
2023-08-30,1.26651
2023-08-31,1.20191
2023-09-01,1.1197
2023-09-02,0.64206
2023-09-03,0.68513
2023-09-04,1.24302
2023-09-05,1.44856
2023-09-06,1.09229
2023-09-07,1.01595
2023-09-08,1.00225
2023-09-09,0.55985
2023-09-10,0.57159
2023-09-11,1.05901
2023-09-12,0.98854
2023-09-13,1.06293
2023-09-14,1.03944
2023-09-15,1.01008
2023-09-16,0.5618
2023-09-17,0.61466
2023-09-18,1.19996
2023-09-19,1.09425
2023-09-20,0.99442
2023-09-21,1.15493
2023-09-22,1.04727
2023-09-23,0.63032
2023-09-24,0.58921
2023-09-25,0.95135
2023-09-26,1.01986
2023-09-27,0.80258
2023-09-28,0.47763
2023-09-29,0.45023
2023-09-30,0.44044
2023-10-01,0.42086
2023-10-02,0.80258
2023-10-03,0.85543
2023-10-04,0.90241
2023-10-05,1.07272
2023-10-06,1.1843
2023-10-07,0.61074
2023-10-08,0.52265
2023-10-09,0.58529
2023-10-10,1.25085
2023-10-11,1.17059
2023-10-12,1.16864
2023-10-13,1.00812
2023-10-14,0.59704
2023-10-15,0.63032
2023-10-16,0.97288
2023-10-17,1.19408
2023-10-18,1.04335
2023-10-19,1.20974
2023-10-20,0.98463
2023-10-21,0.6401
2023-10-22,0.60878
2023-10-23,1.19996
2023-10-24,1.19017
2023-10-25,1.12165
2023-10-26,1.11187
2023-10-27,1.06684
2023-10-28,0.58725
2023-10-29,0.55202
2023-10-30,0.92199
2023-10-31,0.92199
2023-11-01,1.01399
2023-11-02,1.10991
2023-11-03,1.0551
2023-11-04,0.62053
2023-11-05,0.65772
2023-11-06,1.32524
2023-11-07,1.08055
2023-11-08,1.16668
2023-11-09,0.95135
2023-11-10,0.81237
2023-11-11,0.58334
2023-11-12,0.60878
2023-11-13,1.01008
2023-11-14,0.9768
2023-11-15,1.18038
2023-11-16,0.95331
2023-11-17,0.83586
2023-11-18,0.49329
2023-11-19,0.52853
2023-11-20,0.99246
2023-11-21,0.93178
2023-11-22,1.03161
2023-11-23,0.95918
2023-11-24,0.87305
2023-11-25,0.52853
2023-11-26,0.55397
2023-11-27,0.98854
2023-11-28,1.00029
2023-11-29,1.01595
2023-11-30,0.96114
2023-12-01,1.03357
2023-12-02,2.29225
2023-12-03,1.31741
2023-12-04,1.10795
2023-12-05,1.30175
2023-12-06,1.29587
2023-12-07,1.19213
2023-12-08,0.99442
2023-12-09,0.70666
2023-12-10,1.46031
2023-12-11,1.58559
2023-12-12,1.37026
2023-12-13,1.57384
2023-12-14,1.2763
2023-12-15,1.25477
2023-12-16,0.71645
2023-12-17,0.67534
2023-12-18,1.00225
2023-12-19,1.24694
2023-12-20,1.23128
2023-12-21,1.0551
2023-12-22,1.10795
2023-12-23,0.65968
2023-12-24,0.4835
2023-12-25,0.50504
2023-12-26,0.99442
2023-12-27,1.00616
2023-12-28,1.03748
2023-12-29,0.85347
2023-12-30,0.77517
2023-12-31,0.58921
2024-01-01,0.599
2024-01-02,1.13927
2024-01-03,1.02378
2024-01-04,3.72907
2024-01-05,3.94832
2024-01-06,1.05118
2024-01-07,1.02378
2024-01-08,1.64823
2024-01-09,1.76372
2024-01-10,1.37222
2024-01-11,1.68151
2024-01-12,1.20583
2024-01-13,0.71645
2024-01-14,0.7693
2024-01-15,1.12361
2024-01-16,1.23323
2024-01-17,1.12165
2024-01-18,1.09621
2024-01-19,1.00812
2024-01-20,0.61466
2024-01-21,0.62444
2024-01-22,1.01986
2024-01-23,1.11774
2024-01-24,1.21366
2024-01-25,0.99442
2024-01-26,0.95722
2024-01-27,0.70862
2024-01-28,0.63815
2024-01-29,1.07663
2024-01-30,1.19996
2024-01-31,1.63844
2024-02-01,2.50367
2024-02-02,1.22932
2024-02-03,0.6264
2024-02-04,0.74777
2024-02-05,1.38592
2024-02-06,1.02378
2024-02-07,1.2626
2024-02-08,1.0688
2024-02-09,0.7693
2024-02-10,0.59312
2024-02-11,0.65576
2024-02-12,0.86718
2024-02-13,1.29783
2024-02-14,1.03357
2024-02-15,0.98267
2024-02-16,0.94548
2024-02-17,0.66555
2024-02-18,0.58529
2024-02-19,1.75393
2024-02-20,1.77351
2024-02-21,1.13732
2024-02-22,1.1197
2024-02-23,0.96701
2024-02-24,0.9768
2024-02-25,0.88675
2024-02-26,1.1197
2024-02-27,1.03944
2024-02-28,1.09816
2024-02-29,1.01791
2024-03-01,0.62249
2024-03-02,0.64402
2024-03-03,0.55985
2024-03-04,1.0688
2024-03-05,1.43094
2024-03-06,1.28217
2024-03-07,1.23911
2024-03-08,0.9768
2024-03-09,0.69492
2024-03-10,0.76147
2024-03-11,5.30488
2024-03-12,6.21904
2024-03-13,3.20446
2024-03-14,2.06322
2024-03-15,1.18821
2024-03-16,1.3546
2024-03-17,1.42311
2024-03-18,1.49946
2024-03-19,1.28804
2024-03-20,1.28021
