date,재테크
2023-05-31,28.02741
2023-06-01,28.71287
2023-06-02,26.2757
2023-06-03,20.29702
2023-06-04,23.38156
2023-06-05,29.85529
2023-06-06,27.11348
2023-06-07,30.99771
2023-06-08,29.4364
2023-06-09,28.33206
2023-06-10,23.00076
2023-06-11,24.33358
2023-06-12,34.31073
2023-06-13,33.35872
2023-06-14,35.33891
2023-06-15,34.15841
2023-06-16,30.27418
2023-06-17,23.99086
2023-06-18,25.36176
2023-06-19,33.28255
2023-06-20,33.73952
2023-06-21,31.98781
2023-06-22,32.36862
2023-06-23,26.96115
2023-06-24,19.07844
2023-06-25,22.35338
2023-06-26,29.13175
2023-06-27,30.35034
2023-06-28,36.82406
2023-06-29,31.87357
2023-06-30,29.6268
2023-07-01,22.81035
2023-07-02,25.62833
2023-07-03,30.27418
2023-07-04,30.19801
2023-07-05,32.5971
2023-07-06,30.04569
2023-07-07,25.66641
2023-07-08,22.9246
2023-07-09,24.33358
2023-07-10,30.38842
2023-07-11,33.81568
2023-07-12,31.87357
2023-07-13,32.7875
2023-07-14,29.32216
2023-07-15,21.40137
2023-07-16,24.94287
2023-07-17,31.91165
2023-07-18,33.24447
2023-07-19,29.47448
2023-07-20,32.63518
2023-07-21,27.15156
2023-07-22,21.74409
2023-07-23,23.76237
2023-07-24,30.4265
2023-07-25,31.30236
2023-07-26,30.12185
2023-07-27,28.75095
2023-07-28,25.89489
2023-07-29,20.41127
2023-07-30,21.85833
2023-07-31,28.06549
2023-08-01,30.12185
2023-08-02,28.40822
2023-08-03,28.56054
2023-08-04,23.115
2023-08-05,21.36329
2023-08-06,24.48591
2023-08-07,28.59862
2023-08-08,29.66488
2023-08-09,29.47448
2023-08-10,30.73115
2023-08-11,28.33206
2023-08-12,22.61995
2023-08-13,26.42802
2023-08-14,30.12185
2023-08-15,30.6169
2023-08-16,37.69992
2023-08-17,36.17669
2023-08-18,30.04569
2023-08-19,22.88651
2023-08-20,25.70449
2023-08-21,30.2361
2023-08-22,33.20639
2023-08-23,33.5872
2023-08-24,31.34044
2023-08-25,26.42802
2023-08-26,22.9246
2023-08-27,26.65651
2023-08-28,29.89337
2023-08-29,32.48286
2023-08-30,28.67479
2023-08-31,29.39832
2023-09-01,26.19954
2023-09-02,20.44935
2023-09-03,23.49581
2023-09-04,30.95963
2023-09-05,28.78903
2023-09-06,26.23762
2023-09-07,27.34196
2023-09-08,26.61843
2023-09-09,20.86824
2023-09-10,22.39146
2023-09-11,31.26428
2023-09-12,29.55064
2023-09-13,25.74257
2023-09-14,26.50418
2023-09-15,27.03731
2023-09-16,20.56359
2023-09-17,24.33358
2023-09-18,27.4562
2023-09-19,31.4166
2023-09-20,27.87509
2023-09-21,25.78065
2023-09-22,21.89642
2023-09-23,17.36481
2023-09-24,21.1348
2023-09-25,25.51408
2023-09-26,24.82863
2023-09-27,21.78217
2023-09-28,14.623
2023-09-29,16.45087
2023-09-30,17.82178
2023-10-01,19.57349
2023-10-02,22.01066
2023-10-03,20.75399
2023-10-04,28.37014
2023-10-05,26.96115
2023-10-06,23.64813
2023-10-07,17.66945
2023-10-08,19.99238
2023-10-09,24.37166
2023-10-10,30.08377
2023-10-11,29.74105
2023-10-12,27.03731
2023-10-13,25.39984
2023-10-14,19.91622
2023-10-15,24.25742
2023-10-16,27.38004
2023-10-17,26.23762
2023-10-18,28.21782
2023-10-19,26.31378
2023-10-20,20.63975
2023-10-21,17.59329
2023-10-22,21.74409
2023-10-23,28.21782
2023-10-24,27.30388
2023-10-25,27.2658
2023-10-26,29.89337
2023-10-27,24.82863
2023-10-28,19.45925
2023-10-29,20.52551
2023-10-30,29.6268
2023-10-31,30.15993
2023-11-01,26.99923
2023-11-02,25.89489
2023-11-03,24.98095
2023-11-04,19.38309
2023-11-05,23.72429
2023-11-06,29.05559
2023-11-07,32.36862
2023-11-08,27.53236
2023-11-09,26.54226
2023-11-10,24.52399
2023-11-11,19.76389
2023-11-12,22.08682
2023-11-13,28.21782
2023-11-14,27.34196
2023-11-15,28.48438
2023-11-16,25.74257
2023-11-17,24.67631
2023-11-18,20.06854
2023-11-19,23.07692
2023-11-20,26.61843
2023-11-21,29.70297
2023-11-22,29.4364
2023-11-23,26.84691
2023-11-24,23.80045
2023-11-25,18.46915
2023-11-26,20.75399
2023-11-27,28.37014
2023-11-28,28.67479
2023-11-29,26.38994
2023-11-30,27.64661
2023-12-01,23.38156
2023-12-02,22.50571
2023-12-03,22.46763
2023-12-04,29.77913
2023-12-05,29.58872
2023-12-06,27.64661
2023-12-07,27.07539
2023-12-08,26.23762
2023-12-09,21.59177
2023-12-10,22.69611
2023-12-11,28.40822
2023-12-12,29.4364
2023-12-13,30.19801
2023-12-14,29.93145
2023-12-15,27.76085
2023-12-16,20.75399
2023-12-17,22.69611
2023-12-18,25.62833
2023-12-19,28.75095
2023-12-20,28.56054
2023-12-21,29.01751
2023-12-22,28.56054
2023-12-23,20.9444
2023-12-24,21.9345
2023-12-25,22.73419
2023-12-26,30.95963
2023-12-27,27.15156
2023-12-28,34.00609
2023-12-29,30.08377
2023-12-30,25.01904
2023-12-31,29.6268
2024-01-01,40.63214
2024-01-02,40.82254
2024-01-03,36.78598
2024-01-04,31.87357
2024-01-05,30.12185
2024-01-06,25.39984
2024-01-07,33.70144
2024-01-08,34.31073
2024-01-09,38.95658
2024-01-10,35.64356
2024-01-11,34.99619
2024-01-12,32.25437
2024-01-13,26.58035
2024-01-14,29.85529
2024-01-15,33.20639
2024-01-16,34.19649
2024-01-17,32.5971
2024-01-18,31.98781
2024-01-19,30.08377
2024-01-20,25.93297
2024-01-21,30.57882
2024-01-22,34.80578
2024-01-23,35.33891
2024-01-24,34.88194
2024-01-25,33.70144
2024-01-26,30.92155
2024-01-27,25.59025
2024-01-28,29.58872
2024-01-29,35.71972
2024-01-30,31.4166
2024-01-31,30.38842
2024-02-01,31.37852
2024-02-02,31.30236
2024-02-03,25.89489
2024-02-04,26.69459
2024-02-05,33.3968
2024-02-06,32.10205
2024-02-07,29.81721
2024-02-08,27.76085
2024-02-09,22.54379
2024-02-10,23.115
2024-02-11,27.38004
2024-02-12,31.53084
2024-02-13,40.67022
2024-02-14,39.33739
2024-02-15,32.5971
2024-02-16,33.28255
2024-02-17,24.21934
2024-02-18,27.98933
2024-02-19,33.73952
2024-02-20,36.40517
2024-02-21,37.9284
2024-02-22,35.26275
2024-02-23,30.95963
2024-02-24,26.73267
2024-02-25,30.73115
2024-02-26,36.9383
2024-02-27,35.22467
2024-02-28,33.62528
2024-02-29,33.28255
2024-03-01,24.18126
2024-03-02,27.49428
2024-03-03,28.97943
2024-03-04,34.53922
2024-03-05,36.25285
2024-03-06,29.74105
2024-03-07,30.84539
2024-03-08,29.05559
2024-03-09,21.24904
2024-03-10,25.78065
2024-03-11,35.07235
2024-03-12,35.98629
2024-03-13,33.81568
2024-03-14,28.56054
2024-03-15,23.80045
2024-03-16,19.53541
2024-03-17,25.62833
2024-03-18,28.59862
2024-03-19,36.13861
2024-03-20,33.96801
