date,아파트실거래가
2023-05-30,40.39589
2023-05-31,37.31671
2023-06-01,33.13782
2023-06-02,29.98533
2023-06-03,24.19354
2023-06-04,23.68035
2023-06-05,33.57771
2023-06-06,30.05865
2023-06-07,42.30205
2023-06-08,40.61583
2023-06-09,35.26392
2023-06-10,27.49266
2023-06-11,27.27272
2023-06-12,43.47507
2023-06-13,46.99413
2023-06-14,41.64222
2023-06-15,39.44281
2023-06-16,38.70967
2023-06-17,27.19941
2023-06-18,27.19941
2023-06-19,41.56891
2023-06-20,36.65689
2023-06-21,35.99706
2023-06-22,39.95601
2023-06-23,38.48973
2023-06-24,24.85337
2023-06-25,22.65395
2023-06-26,43.40175
2023-06-27,42.66862
2023-06-28,39.44281
2023-06-29,37.90322
2023-06-30,34.67741
2023-07-01,24.34017
2023-07-02,23.68035
2023-07-03,38.63636
2023-07-04,37.60997
2023-07-05,34.45747
2023-07-06,37.2434
2023-07-07,33.43108
2023-07-08,28.51906
2023-07-09,22.21407
2023-07-10,36.80351
2023-07-11,37.97653
2023-07-12,34.45747
2023-07-13,34.82404
2023-07-14,30.8651
2023-07-15,24.56011
2023-07-16,24.26686
2023-07-17,38.12316
2023-07-18,38.92961
2023-07-19,37.17008
2023-07-20,32.9912
2023-07-21,31.9648
2023-07-22,32.84457
2023-07-23,26.31964
2023-07-24,50.65982
2023-07-25,55.20527
2023-07-26,39.29618
2023-07-27,41.42228
2023-07-28,39.07624
2023-07-29,29.10557
2023-07-30,25.36656
2023-07-31,37.39002
2023-08-01,32.91788
2023-08-02,30.3519
2023-08-03,30.3519
2023-08-04,27.41935
2023-08-05,21.33431
2023-08-06,22.43401
2023-08-07,34.97067
2023-08-08,39.51612
2023-08-09,35.70381
2023-08-10,37.2434
2023-08-11,38.56304
2023-08-12,31.89149
2023-08-13,26.0997
2023-08-14,48.82697
2023-08-15,40.39589
2023-08-16,47.43401
2023-08-17,46.77419
2023-08-18,41.78885
2023-08-19,30.42521
2023-08-20,28.07917
2023-08-21,46.77419
2023-08-22,48.90029
2023-08-23,48.53372
2023-08-24,45.67448
2023-08-25,39.07624
2023-08-26,32.18475
2023-08-27,25.36656
2023-08-28,48.38709
2023-08-29,50.0
2023-08-30,48.75366
2023-08-31,40.54252
2023-09-01,39.29618
2023-09-02,25.51319
2023-09-03,28.2258
2023-09-04,45.82111
2023-09-05,42.15542
2023-09-06,43.54838
2023-09-07,38.92961
2023-09-08,39.07624
2023-09-09,32.77126
2023-09-10,26.75953
2023-09-11,42.52199
2023-09-12,42.30205
2023-09-13,46.77419
2023-09-14,43.54838
2023-09-15,37.97653
2023-09-16,27.05278
2023-09-17,30.57184
2023-09-18,42.44868
2023-09-19,40.4692
2023-09-20,42.30205
2023-09-21,35.70381
2023-09-22,35.48387
2023-09-23,23.31378
2023-09-24,23.9736
2023-09-25,37.2434
2023-09-26,34.23753
2023-09-27,27.7126
2023-09-28,20.01466
2023-09-29,18.03519
2023-09-30,19.42815
2023-10-01,17.22873
2023-10-02,24.41348
2023-10-03,27.27272
2023-10-04,43.84164
2023-10-05,39.88269
2023-10-06,39.22287
2023-10-07,25.51319
2023-10-08,22.80058
2023-10-09,28.95894
2023-10-10,42.74193
2023-10-11,42.81524
2023-10-12,40.9824
2023-10-13,36.07038
2023-10-14,28.00586
2023-10-15,24.92668
2023-10-16,43.25513
2023-10-17,44.20821
2023-10-18,44.06158
2023-10-19,47.3607
2023-10-20,50.29325
2023-10-21,30.93841
2023-10-22,29.54545
2023-10-23,57.69794
2023-10-24,58.94428
2023-10-25,55.3519
2023-10-26,45.7478
2023-10-27,41.86217
2023-10-28,26.24633
2023-10-29,24.92668
2023-10-30,55.27859
2023-10-31,52.27272
2023-11-01,43.6217
2023-11-02,48.16715
2023-11-03,43.69501
2023-11-04,24.63343
2023-11-05,27.05278
2023-11-06,51.53958
2023-11-07,49.92668
2023-11-08,41.93548
2023-11-09,42.44868
2023-11-10,39.3695
2023-11-11,21.26099
2023-11-12,24.04692
2023-11-13,41.71554
2023-11-14,49.26686
2023-11-15,45.52785
2023-11-16,50.65982
2023-11-17,36.58357
2023-11-18,23.16715
2023-11-19,22.14076
2023-11-20,51.02639
2023-11-21,49.04692
2023-11-22,42.66862
2023-11-23,43.47507
2023-11-24,34.23753
2023-11-25,20.2346
2023-11-26,20.67448
2023-11-27,45.16129
2023-11-28,36.80351
2023-11-29,33.21114
2023-11-30,30.27859
2023-12-01,32.77126
2023-12-02,20.60117
2023-12-03,22.06744
2023-12-04,37.53665
2023-12-05,39.3695
2023-12-06,36.80351
2023-12-07,32.40469
2023-12-08,30.64516
2023-12-09,22.43401
2023-12-10,24.41348
2023-12-11,39.88269
2023-12-12,43.54838
2023-12-13,33.65102
2023-12-14,33.65102
2023-12-15,29.98533
2023-12-16,20.16129
2023-12-17,21.04105
2023-12-18,34.01759
2023-12-19,31.89149
2023-12-20,28.15249
2023-12-21,26.97947
2023-12-22,22.28739
2023-12-23,15.90909
2023-12-24,18.03519
2023-12-25,19.57478
2023-12-26,31.37829
2023-12-27,30.42521
2023-12-28,29.61876
2023-12-29,24.12023
2023-12-30,19.64809
2023-12-31,17.96187
2024-01-01,18.6217
2024-01-02,29.03225
2024-01-03,33.28445
2024-01-04,32.03812
2024-01-05,27.7126
2024-01-06,20.01466
2024-01-07,21.70087
2024-01-08,31.30498
2024-01-09,30.3519
2024-01-10,32.11143
2024-01-11,31.52492
2024-01-12,29.39882
2024-01-13,25.43988
2024-01-14,22.50733
2024-01-15,38.41642
2024-01-16,34.38416
2024-01-17,34.53079
2024-01-18,31.37829
2024-01-19,34.89736
2024-01-20,21.62756
2024-01-21,19.86803
2024-01-22,35.04398
2024-01-23,36.7302
2024-01-24,30.27859
2024-01-25,34.0909
2024-01-26,26.90615
2024-01-27,23.9736
2024-01-28,22.72727
2024-01-29,38.8563
2024-01-30,35.19061
2024-01-31,33.06451
2024-02-01,30.49853
2024-02-02,27.85923
2024-02-03,22.58064
2024-02-04,30.49853
2024-02-05,42.74193
2024-02-06,32.62463
2024-02-07,28.29912
2024-02-08,23.53372
2024-02-09,15.76246
2024-02-10,15.02932
2024-02-11,19.64809
2024-02-12,21.04105
2024-02-13,51.0997
2024-02-14,51.83284
2024-02-15,54.32551
2024-02-16,40.61583
2024-02-17,27.7126
2024-02-18,26.24633
2024-02-19,41.4956
2024-02-20,41.78885
2024-02-21,39.14956
2024-02-22,38.41642
2024-02-23,32.25806
2024-02-24,26.17302
2024-02-25,22.21407
2024-02-26,41.34897
2024-02-27,34.31085
2024-02-28,30.57184
2024-02-29,32.55131
2024-03-01,23.90029
2024-03-02,24.12023
2024-03-03,22.65395
2024-03-04,35.33724
2024-03-05,30.79178
2024-03-06,34.97067
2024-03-07,31.52492
2024-03-08,30.27859
2024-03-09,22.8739
2024-03-10,22.06744
2024-03-11,34.97067
2024-03-12,33.65102
2024-03-13,35.33724
2024-03-14,36.87683
2024-03-15,29.91202
2024-03-16,22.65395
2024-03-17,22.28739
2024-03-18,37.39002
2024-03-19,36.58357
2024-03-20,30.93841
