date,하이닉스주가
2023-05-29,9.75948
2023-05-30,82.16577
2023-05-31,64.56793
2023-06-01,55.72398
2023-06-02,55.81404
2023-06-03,5.80841
2023-06-04,4.11241
2023-06-05,46.80499
2023-06-06,6.71644
2023-06-07,43.50305
2023-06-08,40.70766
2023-06-09,60.35796
2023-06-10,7.02412
2023-06-11,4.80282
2023-06-12,47.65674
2023-06-13,66.86428
2023-06-14,56.54196
2023-06-15,54.53829
2023-06-16,49.33023
2023-06-17,5.54575
2023-06-18,4.0974
2023-06-19,47.94191
2023-06-20,45.66057
2023-06-21,40.73017
2023-06-22,39.85216
2023-06-23,35.17316
2023-06-24,3.54958
2023-06-25,2.75036
2023-06-26,38.38129
2023-06-27,36.47517
2023-06-28,36.24629
2023-06-29,39.36062
2023-06-30,36.48268
2023-07-01,3.85726
2023-07-02,3.00176
2023-07-03,43.6719
2023-07-04,39.42065
2023-07-05,35.70597
2023-07-06,35.21443
2023-07-07,32.71922
2023-07-08,3.7522
2023-07-09,2.6453
2023-07-10,33.51844
2023-07-11,36.95921
2023-07-12,36.29882
2023-07-13,38.9066
2023-07-14,49.72421
2023-07-15,4.48763
2023-07-16,3.68091
2023-07-17,36.49769
2023-07-18,37.023
2023-07-19,33.76233
2023-07-20,30.14896
2023-07-21,30.8206
2023-07-22,3.57209
2023-07-23,2.92671
2023-07-24,32.59915
2023-07-25,29.33473
2023-07-26,41.81831
2023-07-27,75.90334
2023-07-28,71.74965
2023-07-29,6.75396
2023-07-30,5.38441
2023-07-31,51.08626
2023-08-01,52.86856
2023-08-02,46.44853
2023-08-03,44.35856
2023-08-04,38.49011
2023-08-05,4.06363
2023-08-06,2.79914
2023-08-07,45.9645
2023-08-08,39.26306
2023-08-09,41.63446
2023-08-10,35.59341
2023-08-11,35.11312
2023-08-12,3.78597
2023-08-13,2.68657
2023-08-14,32.19766
2023-08-15,5.09924
2023-08-16,36.62526
2023-08-17,33.4584
2023-08-18,35.37203
2023-08-19,3.37323
2023-08-20,2.75036
2023-08-21,33.10194
2023-08-22,34.77543
2023-08-23,30.77933
2023-08-24,49.90807
2023-08-25,36.16374
2023-08-26,3.88353
2023-08-27,2.87794
2023-08-28,34.26888
2023-08-29,40.22363
2023-08-30,41.39056
2023-08-31,40.6964
2023-09-01,43.79572
2023-09-02,5.22306
2023-09-03,3.64714
2023-09-04,41.88585
2023-09-05,37.08303
2023-09-06,32.26895
2023-09-07,35.3195
2023-09-08,43.96833
2023-09-09,6.11609
2023-09-10,3.80473
2023-09-11,39.6608
2023-09-12,36.30632
2023-09-13,39.29683
2023-09-14,40.50129
2023-09-15,42.49371
2023-09-16,3.95107
2023-09-17,2.80664
2023-09-18,34.12629
2023-09-19,32.50534
2023-09-20,31.60857
2023-09-21,30.32156
2023-09-22,30.07391
2023-09-23,3.02052
2023-09-24,2.08622
2023-09-25,28.61055
2023-09-26,27.22599
2023-09-27,24.78331
2023-09-28,2.75787
2023-09-29,1.90611
2023-09-30,1.91362
2023-10-01,1.59843
2023-10-02,2.99425
2023-10-03,2.40891
2023-10-04,31.11327
2023-10-05,39.81464
2023-10-06,33.21076
2023-10-07,3.59085
2023-10-08,2.25132
2023-10-09,4.57018
2023-10-10,40.64012
2023-10-11,43.93456
2023-10-12,42.66631
2023-10-13,39.5895
2023-10-14,5.60579
2023-10-15,3.5008
2023-10-16,34.97804
2023-10-17,55.09361
2023-10-18,51.04498
2023-10-19,41.26674
2023-10-20,38.20119
2023-10-21,4.48013
2023-10-22,2.83291
2023-10-23,34.20509
2023-10-24,35.34201
2023-10-25,36.49769
2023-10-26,45.67933
2023-10-27,39.8334
2023-10-28,3.93606
2023-10-29,3.00551
2023-10-30,35.16941
2023-10-31,34.62159
2023-11-01,37.4545
2023-11-02,43.88203
2023-11-03,41.61194
2023-11-04,4.73903
2023-11-05,3.34321
2023-11-06,71.73089
2023-11-07,57.9603
2023-11-08,44.49364
2023-11-09,40.38497
2023-11-10,39.37563
2023-11-11,4.70901
2023-11-12,3.09181
2023-11-13,42.65505
2023-11-14,42.6513
2023-11-15,53.37135
2023-11-16,46.32471
2023-11-17,36.89917
2023-11-18,3.68091
2023-11-19,3.14059
2023-11-20,38.69648
2023-11-21,39.18427
2023-11-22,34.26513
2023-11-23,33.25953
2023-11-24,30.19398
2023-11-25,3.43326
2023-11-26,2.49896
2023-11-27,34.07752
2023-11-28,34.04375
2023-11-29,31.8412
2023-11-30,35.31199
2023-12-01,33.2858
2023-12-02,4.51765
2023-12-03,3.23064
2023-12-04,35.90484
2023-12-05,38.09988
2023-12-06,35.01932
2023-12-07,32.43405
2023-12-08,35.42831
2023-12-09,3.78597
2023-12-10,3.21563
2023-12-11,33.49592
2023-12-12,37.01174
2023-12-13,36.48643
2023-12-14,61.25098
2023-12-15,60.05027
2023-12-16,6.49506
2023-12-17,5.09549
2023-12-18,49.85554
2023-12-19,42.37364
2023-12-20,49.97185
2023-12-21,44.21597
2023-12-22,47.85561
2023-12-23,6.0448
2023-12-24,3.85351
2023-12-25,4.27376
2023-12-26,43.60811
2023-12-27,44.98517
2023-12-28,46.16712
2023-12-29,20.99733
2023-12-30,4.82158
2023-12-31,3.62838
2024-01-01,4.12742
2024-01-02,50.86113
2024-01-03,46.8125
2024-01-04,44.16344
2024-01-05,39.21428
2024-01-06,4.45011
2024-01-07,3.45202
2024-01-08,36.56523
2024-01-09,43.38298
2024-01-10,40.6964
2024-01-11,40.72642
2024-01-12,34.5578
2024-01-13,3.89103
2024-01-14,3.86477
2024-01-15,37.97981
2024-01-16,34.44523
2024-01-17,38.15616
2024-01-18,44.16719
2024-01-19,51.56279
2024-01-20,6.19488
2024-01-21,4.08615
2024-01-22,51.65659
2024-01-23,46.9063
2024-01-24,44.23098
2024-01-25,60.79321
2024-01-26,48.29462
2024-01-27,6.11609
2024-01-28,4.76529
2024-01-29,46.97759
2024-01-30,42.29484
2024-01-31,38.40756
2024-02-01,43.47679
2024-02-02,48.83118
2024-02-03,6.81025
2024-02-04,4.76529
2024-02-05,43.70942
2024-02-06,48.52725
2024-02-07,46.32846
2024-02-08,52.0168
2024-02-09,6.37124
2024-02-10,4.65648
2024-02-11,4.7728
2024-02-12,5.34689
2024-02-13,78.84507
2024-02-14,67.68601
2024-02-15,67.0669
2024-02-16,56.20802
2024-02-17,6.31871
2024-02-18,5.966
2024-02-19,65.4497
2024-02-20,53.73531
2024-02-21,52.2682
2024-02-22,78.79254
2024-02-23,100.0
2024-02-24,12.89632
2024-02-25,8.2586
2024-02-26,73.24303
2024-02-27,70.60523
2024-02-28,69.67468
2024-02-29,61.16843
2024-03-01,9.58688
2024-03-02,7.76331
2024-03-03,5.8872
2024-03-04,90.52943
2024-03-05,79.588
2024-03-06,64.09515
2024-03-07,64.83434
2024-03-08,94.45424
2024-03-09,11.89448
2024-03-10,9.37675
2024-03-11,70.91291
2024-03-12,66.54534
2024-03-13,68.17004
2024-03-14,61.00333
2024-03-15,56.07669
2024-03-16,7.15545
2024-03-17,5.86469
2024-03-18,56.86465
2024-03-19,60.5118
2024-03-20,74.85272
