date,삼성전자우선주
2023-05-29,1.55965
2023-05-30,10.52152
2023-05-31,9.16085
2023-06-01,7.94231
2023-06-02,8.02948
2023-06-03,0.9627
2023-06-04,0.63864
2023-06-05,7.22786
2023-06-06,1.05177
2023-06-07,6.68208
2023-06-08,5.76675
2023-06-09,7.92525
2023-06-10,1.05556
2023-06-11,0.71065
2023-06-12,6.75598
2023-06-13,7.38136
2023-06-14,6.65744
2023-06-15,6.45277
2023-06-16,6.27463
2023-06-17,0.71634
2023-06-18,0.47566
2023-06-19,6.03206
2023-06-20,5.76675
2023-06-21,5.42753
2023-06-22,5.59429
2023-06-23,5.29298
2023-06-24,0.59316
2023-06-25,0.40365
2023-06-26,6.34096
2023-06-27,5.70042
2023-06-28,5.62651
2023-06-29,5.38394
2023-06-30,5.3593
2023-07-01,0.64053
2023-07-02,0.43587
2023-07-03,6.16661
2023-07-04,5.77812
2023-07-05,5.28919
2023-07-06,4.80783
2023-07-07,4.71687
2023-07-08,0.55147
2023-07-09,0.37333
2023-07-10,5.03335
2023-07-11,5.5545
2023-07-12,5.69094
2023-07-13,5.59429
2023-07-14,6.18935
2023-07-15,0.67465
2023-07-16,0.46619
2023-07-17,5.24749
2023-07-18,4.94428
2023-07-19,5.17548
2023-07-20,4.6259
2023-07-21,4.67139
2023-07-22,0.57042
2023-07-23,0.51167
2023-07-24,5.19254
2023-07-25,4.77941
2023-07-26,5.40479
2023-07-27,6.22536
2023-07-28,5.42942
2023-07-29,0.61021
2023-07-30,0.44724
2023-07-31,5.09589
2023-08-01,5.83308
2023-08-02,5.00303
2023-08-03,4.91585
2023-08-04,4.71118
2023-08-05,0.6159
2023-08-06,0.41502
2023-08-07,4.90827
2023-08-08,4.88364
2023-08-09,5.30814
2023-08-10,4.40986
2023-08-11,4.8988
2023-08-12,0.51356
2023-08-13,0.40554
2023-08-14,4.34164
2023-08-15,0.81678
2023-08-16,4.5501
2023-08-17,4.54631
2023-08-18,4.5103
2023-08-19,0.51925
2023-08-20,0.3847
2023-08-21,4.63159
2023-08-22,4.69413
2023-08-23,4.47809
2023-08-24,5.14516
2023-08-25,4.25826
2023-08-26,0.51546
2023-08-27,0.35248
2023-08-28,4.34354
2023-08-29,4.39281
2023-08-30,4.45914
2023-08-31,4.40797
2023-09-01,6.91707
2023-09-02,1.01955
2023-09-03,0.6557
2023-09-04,7.52918
2023-09-05,5.82171
2023-09-06,5.17548
2023-09-07,5.2058
2023-09-08,4.77941
2023-09-09,0.55905
2023-09-10,0.41881
2023-09-11,4.80025
2023-09-12,4.78888
2023-09-13,4.72066
2023-09-14,5.25697
2023-09-15,5.40479
2023-09-16,0.63485
2023-09-17,0.44724
2023-09-18,4.51788
2023-09-19,4.33975
2023-09-20,4.28289
2023-09-21,4.08012
2023-09-22,3.99674
2023-09-23,0.51925
2023-09-24,0.33732
2023-09-25,4.3947
2023-09-26,4.09149
2023-09-27,3.75037
2023-09-28,0.48893
2023-09-29,0.38091
2023-09-30,0.3051
2023-10-01,0.28615
2023-10-02,0.51546
2023-10-03,0.44534
2023-10-04,4.31701
2023-10-05,4.62401
2023-10-06,4.42124
2023-10-07,0.48703
2023-10-08,0.3468
2023-10-09,0.49651
2023-10-10,4.81352
2023-10-11,6.01879
2023-10-12,5.45785
2023-10-13,4.35112
2023-10-14,0.56284
2023-10-15,0.307
2023-10-16,3.86029
2023-10-17,4.52926
2023-10-18,4.91206
2023-10-19,4.11802
2023-10-20,4.03274
2023-10-21,0.54389
2023-10-22,0.3847
2023-10-23,4.13697
2023-10-24,4.11992
2023-10-25,4.11234
2023-10-26,4.07822
2023-10-27,4.0858
2023-10-28,0.5401
2023-10-29,0.30321
2023-10-30,4.0479
2023-10-31,4.16919
2023-11-01,5.41047
2023-11-02,5.9771
2023-11-03,5.3214
2023-11-04,0.68602
2023-11-05,0.47187
2023-11-06,7.40979
2023-11-07,6.05291
2023-11-08,5.2835
2023-11-09,5.24181
2023-11-10,4.28858
2023-11-11,0.55526
2023-11-12,0.39417
2023-11-13,4.7813
2023-11-14,5.29677
2023-11-15,6.26895
2023-11-16,6.04533
2023-11-17,5.07504
2023-11-18,0.54957
2023-11-19,0.40933
2023-11-20,5.46353
2023-11-21,5.67768
2023-11-22,5.11863
2023-11-23,5.06936
2023-11-24,4.7453
2023-11-25,0.57421
2023-11-26,0.4624
2023-11-27,4.97271
2023-11-28,5.11673
2023-11-29,5.04093
2023-11-30,5.38963
2023-12-01,4.73771
2023-12-02,0.68602
2023-12-03,0.43966
2023-12-04,5.8615
2023-12-05,5.11294
2023-12-06,5.15653
2023-12-07,4.46861
2023-12-08,5.77054
2023-12-09,0.71444
2023-12-10,0.49651
2023-12-11,5.44079
2023-12-12,6.38644
2023-12-13,5.52607
2023-12-14,7.29987
2023-12-15,6.93223
2023-12-16,0.71255
2023-12-17,0.50598
2023-12-18,5.76296
2023-12-19,5.50902
2023-12-20,7.28092
2023-12-21,6.89243
2023-12-22,7.50075
2023-12-23,0.97597
2023-12-24,0.67465
2023-12-25,0.78077
2023-12-26,7.54624
2023-12-27,9.16085
2023-12-28,9.16085
2023-12-29,4.54063
2023-12-30,0.90016
2023-12-31,0.6538
2024-01-01,0.76561
2024-01-02,9.57587
2024-01-03,7.54624
2024-01-04,7.46854
2024-01-05,6.57595
2024-01-06,0.74666
2024-01-07,0.578
2024-01-08,6.50394
2024-01-09,7.07436
2024-01-10,6.21967
2024-01-11,6.28979
2024-01-12,6.00553
2024-01-13,0.81678
2024-01-14,0.51167
2024-01-15,6.25379
2024-01-16,5.73074
2024-01-17,5.48248
2024-01-18,6.11165
2024-01-19,7.20512
2024-01-20,0.86795
2024-01-21,0.56284
2024-01-22,6.8659
2024-01-23,6.63659
2024-01-24,5.81412
2024-01-25,5.80844
2024-01-26,5.59998
2024-01-27,0.71823
2024-01-28,0.48324
2024-01-29,6.54942
2024-01-30,5.85392
2024-01-31,5.3593
2024-02-01,5.96194
2024-02-02,7.27713
2024-02-03,0.90206
2024-02-04,0.57231
2024-02-05,6.43382
2024-02-06,6.23294
2024-02-07,7.10278
2024-02-08,7.02509
2024-02-09,0.87932
2024-02-10,0.63485
2024-02-11,0.50977
2024-02-12,0.64243
2024-02-13,9.27456
2024-02-14,6.64796
2024-02-15,6.58353
2024-02-16,6.46983
2024-02-17,0.8452
2024-02-18,0.60453
2024-02-19,6.85074
2024-02-20,6.23104
2024-02-21,6.2083
2024-02-22,6.64228
2024-02-23,6.58543
2024-02-24,0.83762
2024-02-25,0.55715
2024-02-26,5.58671
2024-02-27,5.39152
2024-02-28,6.18746
2024-02-29,7.29229
2024-03-01,1.60513
2024-03-02,0.77319
2024-03-03,0.63864
2024-03-04,7.65236
2024-03-05,6.35991
2024-03-06,5.59429
2024-03-07,5.71558
2024-03-08,6.08891
2024-03-09,0.73339
2024-03-10,0.48514
2024-03-11,5.54123
2024-03-12,5.78949
2024-03-13,6.0946
2024-03-14,6.61764
2024-03-15,5.46353
2024-03-16,0.59884
2024-03-17,0.39228
2024-03-18,5.24181
2024-03-19,5.24749
2024-03-20,8.21331
