date,장외주식거래
2023-06-04,18.83802
2023-06-05,34.50704
2023-06-06,20.42253
2023-06-07,40.66901
2023-06-08,39.61267
2023-06-09,40.66901
2023-06-10,21.83098
2023-06-11,19.36619
2023-06-12,40.14084
2023-06-13,46.30281
2023-06-14,46.47887
2023-06-15,50.52816
2023-06-16,41.9014
2023-06-17,14.78873
2023-06-18,14.26056
2023-06-19,37.85211
2023-06-20,40.66901
2023-06-21,40.84507
2023-06-22,39.96478
2023-06-23,44.54225
2023-06-24,15.14084
2023-06-25,22.71126
2023-06-26,38.38028
2023-06-27,38.38028
2023-06-28,38.38028
2023-06-29,46.30281
2023-06-30,44.89436
2023-07-01,21.12676
2023-07-02,17.07746
2023-07-03,47.88732
2023-07-04,48.94366
2023-07-05,56.33802
2023-07-06,50.17605
2023-07-07,40.3169
2023-07-08,17.07746
2023-07-09,19.01408
2023-07-10,39.96478
2023-07-11,47.18309
2023-07-12,50.88028
2023-07-13,61.2676
2023-07-14,65.84507
2023-07-15,29.4014
2023-07-16,31.86619
2023-07-17,56.51408
2023-07-18,66.02112
2023-07-19,52.11267
2023-07-20,57.2183
2023-07-21,54.4014
2023-07-22,39.26056
2023-07-23,38.73239
2023-07-24,59.50704
2023-07-25,72.71126
2023-07-26,100.0
2023-07-27,77.11267
2023-07-28,61.61971
2023-07-29,27.11267
2023-07-30,27.46478
2023-07-31,61.79577
2023-08-01,66.9014
2023-08-02,71.47887
2023-08-03,78.34507
2023-08-04,54.04929
2023-08-05,20.42253
2023-08-06,17.78169
2023-08-07,45.77464
2023-08-08,53.34507
2023-08-09,45.9507
2023-08-10,48.7676
2023-08-11,49.82394
2023-08-12,21.83098
2023-08-13,21.12676
2023-08-14,41.37323
2023-08-15,28.16901
2023-08-16,52.28873
2023-08-17,50.52816
2023-08-18,39.78873
2023-08-19,14.61267
2023-08-20,16.54929
2023-08-21,40.84507
2023-08-22,41.9014
2023-08-23,41.9014
2023-08-24,58.27464
2023-08-25,36.61971
2023-08-26,14.78873
2023-08-27,15.14084
2023-08-28,37.5
2023-08-29,44.7183
2023-08-30,45.9507
2023-08-31,54.75352
2023-09-01,41.9014
2023-09-02,20.9507
2023-09-03,19.01408
2023-09-04,41.72535
2023-09-05,42.95774
2023-09-06,39.96478
2023-09-07,42.25352
2023-09-08,31.69014
2023-09-09,16.37323
2023-09-10,18.48591
2023-09-11,44.19014
2023-09-12,45.24647
2023-09-13,37.67605
2023-09-14,33.4507
2023-09-15,37.14788
2023-09-16,16.37323
2023-09-17,15.84507
2023-09-18,30.28169
2023-09-19,35.73943
2023-09-20,33.09859
2023-09-21,39.43661
2023-09-22,27.28873
2023-09-23,11.61971
2023-09-24,11.97183
2023-09-25,28.16901
2023-09-26,30.80985
2023-09-27,24.29577
2023-09-28,8.97887
2023-09-29,18.83802
2023-09-30,14.61267
2023-10-01,7.92253
2023-10-02,14.43661
2023-10-03,14.78873
2023-10-04,28.87323
2023-10-05,38.38028
2023-10-06,24.11971
2023-10-07,13.38028
2023-10-08,12.32394
2023-10-09,16.54929
2023-10-10,27.11267
2023-10-11,29.4014
2023-10-12,26.93661
2023-10-13,27.46478
2023-10-14,14.0845
2023-10-15,10.56338
2023-10-16,27.46478
2023-10-17,30.28169
2023-10-18,31.51408
2023-10-19,27.11267
2023-10-20,26.23239
2023-10-21,10.73943
2023-10-22,9.85915
2023-10-23,23.7676
2023-10-24,21.65492
2023-10-25,25.88028
2023-10-26,25.70422
2023-10-27,27.46478
2023-10-28,8.4507
2023-10-29,14.61267
2023-10-30,21.83098
2023-10-31,24.47183
2023-11-01,24.82394
2023-11-02,25.52816
2023-11-03,25.70422
2023-11-04,16.19718
2023-11-05,15.14084
2023-11-06,57.74647
2023-11-07,40.14084
2023-11-08,32.2183
2023-11-09,35.56338
2023-11-10,26.05633
2023-11-11,19.36619
2023-11-12,14.78873
2023-11-13,31.16197
2023-11-14,34.85915
2023-11-15,40.84507
2023-11-16,32.2183
2023-11-17,33.62676
2023-11-18,17.78169
2023-11-19,15.84507
2023-11-20,29.22535
2023-11-21,35.56338
2023-11-22,34.33098
2023-11-23,35.38732
2023-11-24,31.16197
2023-11-25,25.35211
2023-11-26,24.64788
2023-11-27,29.22535
2023-11-28,39.0845
2023-11-29,36.79577
2023-11-30,45.42253
2023-12-01,37.5
2023-12-02,25.17605
2023-12-03,23.41549
2023-12-04,38.02816
2023-12-05,40.84507
2023-12-06,47.00704
2023-12-07,42.78169
2023-12-08,38.55633
2023-12-09,21.47887
2023-12-10,22.00704
2023-12-11,35.73943
2023-12-12,44.7183
2023-12-13,42.07746
2023-12-14,50.88028
2023-12-15,44.7183
2023-12-16,20.77464
2023-12-17,21.65492
2023-12-18,37.5
2023-12-19,42.78169
2023-12-20,51.5845
2023-12-21,46.47887
2023-12-22,48.06338
2023-12-23,23.23943
2023-12-24,24.82394
2023-12-25,21.83098
2023-12-26,44.01408
2023-12-27,39.26056
2023-12-28,41.19718
2023-12-29,29.92957
2023-12-30,26.93661
2023-12-31,17.78169
2024-01-01,21.12676
2024-01-02,52.99295
2024-01-03,42.07746
2024-01-04,43.1338
2024-01-05,39.0845
2024-01-06,23.23943
2024-01-07,19.54225
2024-01-08,29.75352
2024-01-09,48.23943
2024-01-10,44.7183
2024-01-11,47.88732
2024-01-12,44.89436
2024-01-13,26.40845
2024-01-14,22.88732
2024-01-15,34.50704
2024-01-16,35.03521
2024-01-17,32.39436
2024-01-18,35.21126
2024-01-19,36.97183
2024-01-20,18.83802
2024-01-21,19.36619
2024-01-22,36.44366
2024-01-23,35.38732
2024-01-24,43.66197
2024-01-25,47.00704
2024-01-26,44.54225
2024-01-27,31.16197
2024-01-28,20.77464
2024-01-29,38.38028
2024-01-30,43.66197
2024-01-31,39.0845
2024-02-01,42.60563
2024-02-02,44.54225
2024-02-03,17.25352
2024-02-04,17.60563
2024-02-05,42.60563
2024-02-06,41.37323
2024-02-07,44.7183
2024-02-08,41.02112
2024-02-09,17.95774
2024-02-10,20.77464
2024-02-11,20.24647
2024-02-12,21.30281
2024-02-13,51.40845
2024-02-14,58.27464
2024-02-15,57.57042
2024-02-16,62.67605
2024-02-17,25.70422
2024-02-18,27.28873
2024-02-19,55.6338
2024-02-20,53.69718
2024-02-21,52.28873
2024-02-22,72.71126
2024-02-23,57.04225
2024-02-24,25.35211
2024-02-25,26.76056
2024-02-26,54.04929
2024-02-27,67.07746
2024-02-28,45.9507
2024-02-29,50.17605
2024-03-01,25.17605
2024-03-02,20.24647
2024-03-03,21.30281
2024-03-04,51.23239
2024-03-05,59.15492
2024-03-06,53.16901
2024-03-07,51.5845
2024-03-08,63.02816
2024-03-09,22.88732
2024-03-10,25.35211
2024-03-11,41.54929
2024-03-12,64.96478
2024-03-13,63.38028
2024-03-14,55.28169
2024-03-15,44.19014
2024-03-16,20.59859
2024-03-17,19.89436
2024-03-18,41.9014
2024-03-19,45.42253
2024-03-20,48.59154
