date,금융IT
2023-07-25,19.2771
2023-07-26,31.3253
2023-07-27,15.66265
2023-07-28,19.2771
2023-07-29,6.02409
2023-07-30,6.02409
2023-07-31,7.22891
2023-08-01,24.09638
2023-08-02,12.04819
2023-08-03,9.63855
2023-08-05,8.43373
2023-08-07,18.07228
2023-08-08,21.68674
2023-08-09,22.89156
2023-08-10,18.07228
2023-08-11,21.68674
2023-08-12,14.45783
2023-08-13,24.09638
2023-08-14,18.07228
2023-08-16,24.09638
2023-08-17,20.48192
2023-08-18,22.89156
2023-08-19,13.25301
2023-08-21,25.3012
2023-08-22,32.53012
2023-08-23,32.53012
2023-08-24,14.45783
2023-08-25,21.68674
2023-08-26,12.04819
2023-08-27,7.22891
2023-08-28,26.50602
2023-08-29,7.22891
2023-08-30,14.45783
2023-08-31,10.84337
2023-09-01,16.86746
2023-09-02,6.02409
2023-09-04,20.48192
2023-09-05,18.07228
2023-09-06,9.63855
2023-09-07,24.09638
2023-09-08,13.25301
2023-09-09,9.63855
2023-09-10,12.04819
2023-09-11,25.3012
2023-09-12,27.71084
2023-09-13,22.89156
2023-09-14,19.2771
2023-09-15,25.3012
2023-09-16,7.22891
2023-09-17,20.48192
2023-09-18,20.48192
2023-09-19,27.71084
2023-09-20,20.48192
2023-09-21,14.45783
2023-09-22,10.84337
2023-09-25,14.45783
2023-09-26,16.86746
2023-09-27,8.43373
2023-09-29,7.22891
2023-09-30,6.02409
2023-10-03,15.66265
2023-10-04,10.84337
2023-10-05,14.45783
2023-10-06,13.25301
2023-10-07,8.43373
2023-10-08,6.02409
2023-10-09,10.84337
2023-10-10,12.04819
2023-10-11,30.12048
2023-10-12,56.6265
2023-10-13,20.48192
2023-10-14,13.25301
2023-10-15,14.45783
2023-10-16,13.25301
2023-10-17,13.25301
2023-10-18,16.86746
2023-10-19,15.66265
2023-10-20,21.68674
2023-10-21,21.68674
2023-10-22,13.25301
2023-10-23,50.6024
2023-10-24,39.75903
2023-10-25,43.37349
2023-10-26,31.3253
2023-10-27,44.57831
2023-10-28,20.48192
2023-10-29,21.68674
2023-10-30,44.57831
2023-10-31,27.71084
2023-11-01,31.3253
2023-11-02,34.93975
2023-11-03,25.3012
2023-11-04,22.89156
2023-11-05,18.07228
2023-11-06,32.53012
2023-11-07,30.12048
2023-11-08,42.16867
2023-11-09,37.34939
2023-11-10,34.93975
2023-11-11,24.09638
2023-11-12,22.89156
2023-11-13,45.78313
2023-11-14,30.12048
2023-11-15,30.12048
2023-11-16,31.3253
2023-11-17,37.34939
2023-11-18,32.53012
2023-11-19,22.89156
2023-11-20,32.53012
2023-11-21,36.14457
2023-11-22,33.73493
2023-11-23,30.12048
2023-11-24,24.09638
2023-11-25,15.66265
2023-11-26,19.2771
2023-11-27,40.96385
2023-11-28,36.14457
2023-11-29,36.14457
2023-11-30,38.55421
2023-12-01,26.50602
2023-12-02,24.09638
2023-12-03,18.07228
2023-12-04,45.78313
2023-12-05,26.50602
2023-12-06,38.55421
2023-12-07,48.19277
2023-12-08,28.91566
2023-12-09,20.48192
2023-12-10,9.63855
2023-12-11,27.71084
2023-12-12,31.3253
2023-12-13,34.93975
2023-12-14,28.91566
2023-12-15,28.91566
2023-12-16,21.68674
2023-12-17,24.09638
2023-12-18,30.12048
2023-12-19,31.3253
2023-12-20,18.07228
2023-12-21,36.14457
2023-12-22,31.3253
2023-12-23,20.48192
2023-12-24,14.45783
2023-12-25,27.71084
2023-12-26,42.16867
2023-12-27,38.55421
2023-12-28,37.34939
2023-12-29,24.09638
2023-12-30,10.84337
2023-12-31,8.43373
2024-01-02,36.14457
2024-01-03,42.16867
2024-01-04,40.96385
2024-01-05,43.37349
2024-01-06,13.25301
2024-01-07,22.89156
2024-01-08,27.71084
2024-01-09,32.53012
2024-01-10,51.80722
2024-01-11,42.16867
2024-01-12,28.91566
2024-01-13,9.63855
2024-01-14,18.07228
2024-01-15,42.16867
2024-01-16,28.91566
2024-01-17,18.07228
2024-01-18,46.98795
2024-01-19,32.53012
2024-01-20,22.89156
2024-01-21,24.09638
2024-01-22,25.3012
2024-01-23,28.91566
2024-01-24,36.14457
2024-01-25,38.55421
2024-01-26,36.14457
2024-01-27,15.66265
2024-01-28,24.09638
2024-01-29,26.50602
2024-01-30,26.50602
2024-01-31,21.68674
2024-02-01,27.71084
2024-02-02,24.09638
2024-02-03,12.04819
2024-02-05,24.09638
2024-02-06,32.53012
2024-02-07,30.12048
2024-02-08,36.14457
2024-02-09,26.50602
2024-02-10,24.09638
2024-02-11,7.22891
2024-02-13,26.50602
2024-02-14,30.12048
2024-02-15,31.3253
2024-02-16,27.71084
2024-02-17,22.89156
2024-02-18,22.89156
2024-02-19,30.12048
2024-02-20,39.75903
2024-02-21,18.07228
2024-02-22,32.53012
2024-02-23,22.89156
2024-02-24,15.66265
2024-02-25,24.09638
2024-02-26,43.37349
2024-02-27,30.12048
2024-02-28,26.50602
2024-02-29,32.53012
2024-03-01,13.25301
2024-03-02,21.68674
2024-03-03,25.3012
2024-03-04,37.34939
2024-03-05,25.3012
2024-03-06,33.73493
2024-03-07,28.91566
2024-03-08,27.71084
2024-03-09,25.3012
2024-03-10,26.50602
2024-03-11,38.55421
2024-03-12,36.14457
2024-03-13,39.75903
2024-03-14,30.12048
2024-03-15,28.91566
2024-03-16,18.07228
2024-03-17,31.3253
2024-03-18,38.55421
2024-03-19,33.73493
2024-03-20,22.89156
