date,갭투자
2023-05-30,0.36493
2023-05-31,0.30862
2023-06-01,0.34015
2023-06-02,0.26469
2023-06-03,0.18584
2023-06-04,0.25455
2023-06-05,0.3379
2023-06-06,0.27595
2023-06-07,0.32326
2023-06-08,0.39872
2023-06-09,0.29623
2023-06-10,0.21851
2023-06-11,0.2568
2023-06-12,0.28834
2023-06-13,0.37845
2023-06-14,0.31312
2023-06-15,0.30749
2023-06-16,0.26131
2023-06-17,0.18922
2023-06-18,0.27145
2023-06-19,0.36381
2023-06-20,0.28947
2023-06-21,0.62737
2023-06-22,0.34691
2023-06-23,0.28046
2023-06-24,0.19373
2023-06-25,0.21738
2023-06-26,0.33565
2023-06-27,0.29623
2023-06-28,0.31988
2023-06-29,0.3593
2023-06-30,0.28834
2023-07-01,0.18359
2023-07-02,0.19936
2023-07-03,0.25455
2023-07-04,0.27483
2023-07-05,0.31087
2023-07-06,0.25793
2023-07-07,0.22301
2023-07-08,0.19823
2023-07-09,0.24441
2023-07-10,0.27257
2023-07-11,0.26469
2023-07-12,0.30749
2023-07-13,0.29059
2023-07-14,0.23202
2023-07-15,0.17683
2023-07-16,0.22076
2023-07-17,0.26807
2023-07-18,0.25793
2023-07-19,0.27257
2023-07-20,0.21626
2023-07-21,0.21062
2023-07-22,0.16219
2023-07-23,0.18922
2023-07-24,0.2354
2023-07-25,0.20724
2023-07-26,0.49784
2023-07-27,0.26807
2023-07-28,0.22752
2023-07-29,0.15205
2023-07-30,0.16557
2023-07-31,0.22977
2023-08-01,0.22639
2023-08-02,0.23653
2023-08-03,0.21851
2023-08-04,0.19148
2023-08-05,0.16444
2023-08-06,0.14192
2023-08-07,0.21175
2023-08-08,0.20724
2023-08-09,0.19936
2023-08-10,0.19711
2023-08-11,0.30974
2023-08-12,0.20161
2023-08-13,0.21288
2023-08-14,0.2523
2023-08-15,0.23315
2023-08-16,0.22414
2023-08-17,0.24667
2023-08-18,0.27145
2023-08-19,0.18134
2023-08-20,0.22189
2023-08-21,0.2782
2023-08-22,0.31988
2023-08-23,0.28609
2023-08-24,0.2782
2023-08-25,0.27032
2023-08-26,0.15318
2023-08-27,0.16106
2023-08-28,0.27933
2023-08-29,0.24667
2023-08-30,0.2354
2023-08-31,0.24441
2023-09-01,0.21738
2023-09-02,0.17458
2023-09-03,0.23202
2023-09-04,0.30862
2023-09-05,0.28384
2023-09-06,0.21288
2023-09-07,0.20387
2023-09-08,0.22301
2023-09-09,0.18359
2023-09-10,0.20274
2023-09-11,0.28158
2023-09-12,0.32213
2023-09-13,0.36719
2023-09-14,0.26356
2023-09-15,0.20837
2023-09-16,0.17233
2023-09-17,0.21626
2023-09-18,0.25568
2023-09-19,0.2951
2023-09-20,0.21062
2023-09-21,0.24329
2023-09-22,0.18584
2023-09-23,0.15093
2023-09-24,0.14192
2023-09-25,0.26131
2023-09-26,0.25568
2023-09-27,0.25117
2023-09-28,0.1498
2023-09-29,0.15093
2023-09-30,0.30862
2023-10-01,0.26807
2023-10-02,0.19485
2023-10-03,0.22639
2023-10-04,0.33452
2023-10-05,0.30974
2023-10-06,0.18021
2023-10-07,0.14867
2023-10-08,0.15994
2023-10-09,0.23428
2023-10-10,0.26131
2023-10-11,0.27933
2023-10-12,0.29623
2023-10-13,0.2523
2023-10-14,0.19598
2023-10-15,0.2095
2023-10-16,0.25455
2023-10-17,0.27257
2023-10-18,0.28384
2023-10-19,0.25117
2023-10-20,0.20837
2023-10-21,0.19148
2023-10-22,0.19823
2023-10-23,0.32213
2023-10-24,0.26356
2023-10-25,0.25568
2023-10-26,0.21738
2023-10-27,0.18359
2023-10-28,0.12277
2023-10-29,0.1329
2023-10-30,0.22977
2023-10-31,0.18697
2023-11-01,0.24667
2023-11-02,0.27145
2023-11-03,0.19598
2023-11-04,0.14529
2023-11-05,0.15881
2023-11-06,0.21513
2023-11-07,0.23428
2023-11-08,0.1712
2023-11-09,0.20161
2023-11-10,0.17909
2023-11-11,0.10587
2023-11-12,0.16332
2023-11-13,0.20049
2023-11-14,0.20499
2023-11-15,0.29059
2023-11-16,0.24554
2023-11-17,0.18359
2023-11-18,0.11939
2023-11-19,0.16444
2023-11-20,0.214
2023-11-21,0.19485
2023-11-22,0.21175
2023-11-23,0.18246
2023-11-24,0.17683
2023-11-25,0.12727
2023-11-26,0.12953
2023-11-27,0.22189
2023-11-28,0.21513
2023-11-29,0.16782
2023-11-30,0.18021
2023-12-01,0.17683
2023-12-02,0.18922
2023-12-03,0.17458
2023-12-04,0.24216
2023-12-05,0.32213
2023-12-06,0.30749
2023-12-07,0.34015
2023-12-08,0.24554
2023-12-09,0.19711
2023-12-10,0.20274
2023-12-11,0.2309
2023-12-12,0.2523
2023-12-13,0.20161
2023-12-14,0.24554
2023-12-15,0.18584
2023-12-16,0.14529
2023-12-17,0.21175
2023-12-18,0.23766
2023-12-19,0.2568
2023-12-20,0.23653
2023-12-21,0.28834
2023-12-22,0.18697
2023-12-23,0.13178
2023-12-24,0.13854
2023-12-25,0.13628
2023-12-26,0.21513
2023-12-27,0.214
2023-12-28,0.20387
2023-12-29,0.18246
2023-12-30,0.14417
2023-12-31,0.16332
2024-01-01,0.14867
2024-01-02,0.25793
2024-01-03,0.27933
2024-01-04,0.2568
2024-01-05,0.22864
2024-01-06,0.16557
2024-01-07,0.1881
2024-01-08,0.22527
2024-01-09,0.25342
2024-01-10,0.26356
2024-01-11,0.26018
2024-01-12,0.21851
2024-01-13,0.14642
2024-01-14,0.18584
2024-01-15,0.27708
2024-01-16,0.26356
2024-01-17,0.2354
2024-01-18,0.23202
2024-01-19,0.23878
2024-01-20,0.1881
2024-01-21,0.16557
2024-01-22,0.22189
2024-01-23,0.21851
2024-01-24,0.23991
2024-01-25,0.22527
2024-01-26,0.17683
2024-01-27,0.17571
2024-01-28,0.17233
2024-01-29,0.26581
2024-01-30,0.24216
2024-01-31,0.26018
2024-02-01,0.21963
2024-02-02,0.2309
2024-02-03,0.1667
2024-02-04,0.20274
2024-02-05,0.25793
2024-02-06,0.20837
2024-02-07,0.19035
2024-02-08,0.14867
2024-02-09,0.14755
2024-02-10,0.18697
2024-02-11,0.23653
2024-02-12,0.22527
2024-02-13,0.22977
2024-02-14,0.2568
2024-02-15,0.23991
2024-02-16,0.20499
2024-02-17,0.1667
2024-02-18,0.18584
2024-02-19,0.2568
2024-02-20,0.2737
2024-02-21,0.28384
2024-02-22,0.23428
2024-02-23,0.20049
2024-02-24,0.18472
2024-02-25,0.28947
2024-02-26,0.42801
2024-02-27,0.32439
2024-02-28,0.32439
2024-02-29,0.25568
2024-03-01,0.20049
2024-03-02,0.19485
2024-03-03,0.25568
2024-03-04,0.32101
2024-03-05,0.32776
2024-03-06,0.31988
2024-03-07,0.27933
2024-03-08,0.25117
2024-03-09,0.22189
2024-03-10,0.2568
2024-03-11,0.36944
2024-03-12,0.33227
2024-03-13,0.30411
2024-03-14,0.33114
2024-03-15,0.3165
2024-03-16,0.19148
2024-03-17,0.2309
2024-03-18,0.35142
2024-03-19,0.37845
2024-03-20,0.32551
