date,막국수
2023-05-30,31.37443
2023-05-31,34.8165
2023-06-01,27.23674
2023-06-02,31.73422
2023-06-03,60.71
2023-06-04,83.06548
2023-06-05,54.32957
2023-06-06,67.39026
2023-06-07,27.90837
2023-06-08,27.3207
2023-06-09,36.14775
2023-06-10,51.6071
2023-06-11,64.15207
2023-06-12,33.36531
2023-06-13,36.61549
2023-06-14,31.74622
2023-06-15,30.06716
2023-06-16,40.77716
2023-06-17,64.22403
2023-06-18,89.38594
2023-06-19,50.71959
2023-06-20,31.50635
2023-06-21,19.94483
2023-06-22,28.87982
2023-06-23,35.78795
2023-06-24,66.53873
2023-06-25,85.83593
2023-06-26,24.83809
2023-06-27,41.44878
2023-06-28,34.44471
2023-06-29,20.1727
2023-06-30,30.06716
2023-07-01,73.75869
2023-07-02,75.84552
2023-07-03,51.97889
2023-07-04,30.21108
2023-07-05,34.55265
2023-07-06,40.00959
2023-07-07,33.64116
2023-07-08,54.6414
2023-07-09,48.15303
2023-07-10,34.02494
2023-07-11,19.32118
2023-07-12,29.0957
2023-07-13,21.75581
2023-07-14,20.14871
2023-07-15,29.87526
2023-07-16,39.07411
2023-07-17,27.64451
2023-07-18,19.90885
2023-07-19,35.72799
2023-07-20,37.491
2023-07-21,42.01247
2023-07-22,55.349
2023-07-23,40.53729
2023-07-24,36.89134
2023-07-25,40.62125
2023-07-26,39.39793
2023-07-27,46.34204
2023-07-28,54.67738
2023-07-29,82.39385
2023-07-30,100.0
2023-07-31,69.95682
2023-08-01,73.5668
2023-08-02,66.13096
2023-08-03,62.36507
2023-08-04,60.21827
2023-08-05,85.26025
2023-08-06,88.2106
2023-08-07,48.22499
2023-08-08,46.25809
2023-08-09,28.78388
2023-08-10,15.73518
2023-08-11,24.14248
2023-08-12,40.53729
2023-08-13,71.22811
2023-08-14,55.43295
2023-08-15,64.39194
2023-08-16,32.24994
2023-08-17,34.76852
2023-08-18,35.46414
2023-08-19,52.96234
2023-08-20,61.0578
2023-08-21,32.22595
2023-08-22,27.78843
2023-08-23,22.39146
2023-08-24,18.19381
2023-08-25,26.61309
2023-08-26,41.11297
2023-08-27,47.20556
2023-08-28,17.81002
2023-08-29,16.45478
2023-08-30,15.31542
2023-08-31,18.69752
2023-09-01,20.3526
2023-09-02,35.14032
2023-09-03,37.98272
2023-09-04,20.38858
2023-09-05,21.51595
2023-09-06,20.50851
2023-09-07,19.88486
2023-09-08,19.00935
2023-09-09,35.28424
2023-09-10,40.00959
2023-09-11,19.18925
2023-09-12,18.88942
2023-09-13,12.78484
2023-09-14,13.55241
2023-09-15,11.56152
2023-09-16,20.07675
2023-09-17,28.54401
2023-09-18,17.09042
2023-09-19,17.51019
2023-09-20,10.45814
2023-09-21,11.74142
2023-09-22,14.6318
2023-09-23,23.30295
2023-09-24,27.77644
2023-09-25,13.19261
2023-09-26,8.98296
2023-09-27,11.58551
2023-09-28,36.61549
2023-09-29,60.14631
2023-09-30,48.30894
2023-10-01,44.91484
2023-10-02,38.9182
2023-10-03,20.65243
2023-10-04,10.92588
2023-10-05,11.04581
2023-10-06,11.0698
2023-10-07,18.68553
2023-10-08,24.58623
2023-10-09,23.63876
2023-10-10,10.84192
2023-10-11,11.64547
2023-10-12,11.39361
2023-10-13,13.0247
2023-10-14,15.80714
2023-10-15,21.63588
2023-10-16,11.81338
2023-10-17,12.79683
2023-10-18,11.40561
2023-10-19,10.11033
2023-10-20,9.4627
2023-10-21,16.22691
2023-10-22,19.82489
2023-10-23,13.21659
2023-10-24,11.87335
2023-10-25,11.60949
2023-10-26,10.5181
2023-10-27,13.88822
2023-10-28,23.49484
2023-10-29,28.50803
2023-10-30,13.94818
2023-10-31,12.07723
2023-11-01,11.42959
2023-11-02,13.46845
2023-11-03,13.76828
2023-11-04,19.84888
2023-11-05,19.90885
2023-11-06,9.54665
2023-11-07,8.88702
2023-11-08,9.6426
2023-11-09,9.47469
2023-11-10,8.73111
2023-11-11,12.60494
2023-11-12,15.01559
2023-11-13,8.19141
2023-11-14,8.67114
2023-11-15,8.71911
2023-11-16,7.63972
2023-11-17,8.17941
2023-11-18,11.42959
2023-11-19,15.39937
2023-11-20,9.07891
2023-11-21,8.95898
2023-11-22,8.87502
2023-11-23,8.39529
2023-11-24,8.22739
2023-11-25,11.10578
2023-11-26,13.48045
2023-11-27,8.25137
2023-11-28,8.27536
2023-11-29,7.20796
2023-11-30,6.72823
2023-12-01,6.94411
2023-12-02,11.96929
2023-12-03,13.70832
2023-12-04,8.923
2023-12-05,8.61117
2023-12-06,8.39529
2023-12-07,8.67114
2023-12-08,12.44902
2023-12-09,18.0259
2023-12-10,20.06476
2023-12-11,10.11033
2023-12-12,10.33821
2023-12-13,9.88246
2023-12-14,8.63516
2023-12-15,8.59918
2023-12-16,9.91844
2023-12-17,12.19716
2023-12-18,7.37586
2023-12-19,8.28735
2023-12-20,7.92756
2023-12-21,7.44782
2023-12-22,8.01151
2023-12-23,11.88534
2023-12-24,15.61525
2023-12-25,15.50731
2023-12-26,10.74598
2023-12-27,10.54209
2023-12-28,9.8105
2023-12-29,11.00983
2023-12-30,11.93331
2023-12-31,16.92252
2024-01-01,21.16814
2024-01-02,9.52266
2024-01-03,8.49124
2024-01-04,8.71911
2024-01-05,10.30223
2024-01-06,14.65579
2024-01-07,16.37083
2024-01-08,9.37874
2024-01-09,9.57064
2024-01-10,10.08635
2024-01-11,9.40273
2024-01-12,11.2497
2024-01-13,16.7786
2024-01-14,17.41424
2024-01-15,9.85847
2024-01-16,10.19429
2024-01-17,9.30678
2024-01-18,11.09378
2024-01-19,13.13264
2024-01-20,15.3394
2024-01-21,16.38282
2024-01-22,9.01894
2024-01-23,8.22739
2024-01-24,8.71911
2024-01-25,9.0909
2024-01-26,9.53466
2024-01-27,15.86711
2024-01-28,18.52962
2024-01-29,11.65747
2024-01-30,10.90189
2024-01-31,10.60206
2024-02-01,10.55408
2024-02-02,9.9904
2024-02-03,15.03957
2024-02-04,19.0933
2024-02-05,9.2708
2024-02-06,9.67857
2024-02-07,9.06692
2024-02-08,10.32621
2024-02-09,21.64787
2024-02-10,29.4555
2024-02-11,30.43895
2024-02-12,24.87407
2024-02-13,12.89278
2024-02-14,14.97961
2024-02-15,10.73398
2024-02-16,14.272
2024-02-17,21.81578
2024-02-18,22.96713
2024-02-19,14.36795
2024-02-20,11.70544
2024-02-21,11.04581
2024-02-22,11.20172
2024-02-23,11.89733
2024-02-24,17.45022
2024-02-25,21.21611
2024-02-26,13.9122
2024-02-27,13.3845
2024-02-28,12.6649
2024-02-29,12.78484
2024-03-01,22.06764
2024-03-02,22.78723
2024-03-03,20.48452
2024-03-04,11.50155
2024-03-05,10.03837
2024-03-06,11.18973
2024-03-07,10.19429
2024-03-08,12.58095
2024-03-09,20.8923
2024-03-10,27.63252
2024-03-11,13.96018
2024-03-12,11.86135
2024-03-13,14.85967
2024-03-14,16.27488
2024-03-15,16.93451
2024-03-16,26.82897
2024-03-17,28.80786
2024-03-18,15.38738
2024-03-19,12.28112
2024-03-20,11.93331
