date,주식뉴스
2023-05-30,12.90009
2023-05-31,13.87002
2023-06-01,11.25121
2023-06-02,10.08729
2023-06-03,4.1707
2023-06-04,6.40155
2023-06-05,9.11736
2023-06-06,5.91658
2023-06-07,12.8031
2023-06-08,13.28806
2023-06-09,14.54898
2023-06-10,6.49854
2023-06-11,8.92337
2023-06-12,13.87002
2023-06-13,17.26479
2023-06-14,32.29873
2023-06-15,23.66634
2023-06-16,15.6159
2023-06-17,9.40834
2023-06-18,10.57225
2023-06-19,15.6159
2023-06-20,18.62269
2023-06-21,16.58583
2023-06-22,16.48884
2023-06-23,14.161
2023-06-24,6.20756
2023-06-25,7.95344
2023-06-26,14.74296
2023-06-27,18.13773
2023-06-28,19.78661
2023-06-29,17.16779
2023-06-30,14.93695
2023-07-01,5.6256
2023-07-02,8.82638
2023-07-03,13.77303
2023-07-04,15.7129
2023-07-05,17.26479
2023-07-06,19.10766
2023-07-07,17.74975
2023-07-08,8.05043
2023-07-09,7.0805
2023-07-10,15.42192
2023-07-11,19.68962
2023-07-12,17.16779
2023-07-13,19.10766
2023-07-14,15.32492
2023-07-15,7.37148
2023-07-16,10.96023
2023-07-17,14.54898
2023-07-18,19.39864
2023-07-19,19.39864
2023-07-20,18.04073
2023-07-21,14.35499
2023-07-22,7.75945
2023-07-23,8.92337
2023-07-24,17.55577
2023-07-25,16.58583
2023-07-26,86.32395
2023-07-27,26.38215
2023-07-28,16.58583
2023-07-29,6.69253
2023-07-30,8.72938
2023-07-31,19.78661
2023-08-01,21.82347
2023-08-02,31.3288
2023-08-03,24.83026
2023-08-04,17.65276
2023-08-05,7.75945
2023-08-06,8.4384
2023-08-07,20.27158
2023-08-08,23.66634
2023-08-09,18.33171
2023-08-10,21.14451
2023-08-11,18.62269
2023-08-12,7.75945
2023-08-13,11.54219
2023-08-14,16.00387
2023-08-15,10.18428
2023-08-16,23.47235
2023-08-17,23.08438
2023-08-18,22.11445
2023-08-19,10.18428
2023-08-20,10.28128
2023-08-21,20.85354
2023-08-22,23.27837
2023-08-23,22.7934
2023-08-24,19.9806
2023-08-25,19.30164
2023-08-26,7.46847
2023-08-27,10.28128
2023-08-28,19.78661
2023-08-29,19.68962
2023-08-30,22.50242
2023-08-31,22.11445
2023-09-01,18.71968
2023-09-02,8.92337
2023-09-03,8.5354
2023-09-04,17.36178
2023-09-05,19.59262
2023-09-06,20.46556
2023-09-07,23.08438
2023-09-08,17.55577
2023-09-09,8.5354
2023-09-10,10.96023
2023-09-11,21.24151
2023-09-12,20.95053
2023-09-13,19.01066
2023-09-14,16.77982
2023-09-15,15.03394
2023-09-16,6.59553
2023-09-17,9.50533
2023-09-18,18.04073
2023-09-19,16.68283
2023-09-20,17.36178
2023-09-21,19.9806
2023-09-22,14.35499
2023-09-23,5.52861
2023-09-24,8.63239
2023-09-25,14.45198
2023-09-26,14.64597
2023-09-27,11.05722
2023-09-28,5.6256
2023-09-29,7.95344
2023-09-30,5.91658
2023-10-01,4.75266
2023-10-02,5.14064
2023-10-03,5.04364
2023-10-04,21.82347
2023-10-05,14.83996
2023-10-06,12.41513
2023-10-07,5.91658
2023-10-08,3.97672
2023-10-09,7.56547
2023-10-10,14.64597
2023-10-11,13.28806
2023-10-12,16.19786
2023-10-13,12.02715
2023-10-14,6.69253
2023-10-15,5.6256
2023-10-16,13.57904
2023-10-17,14.83996
2023-10-18,13.48205
2023-10-19,19.30164
2023-10-20,16.00387
2023-10-21,4.1707
2023-10-22,6.88651
2023-10-23,12.70611
2023-10-24,15.80989
2023-10-25,15.51891
2023-10-26,23.86032
2023-10-27,15.32492
2023-10-28,5.04364
2023-10-29,7.46847
2023-10-30,13.67604
2023-10-31,17.16779
2023-11-01,15.22793
2023-11-02,15.42192
2023-11-03,13.67604
2023-11-04,4.75266
2023-11-05,6.40155
2023-11-06,26.77012
2023-11-07,22.40543
2023-11-08,18.81668
2023-11-09,17.26479
2023-11-10,14.93695
2023-11-11,6.20756
2023-11-12,7.0805
2023-11-13,14.35499
2023-11-14,11.73617
2023-11-15,16.10087
2023-11-16,19.01066
2023-11-17,11.63918
2023-11-18,3.78273
2023-11-19,6.69253
2023-11-20,13.96702
2023-11-21,11.44519
2023-11-22,13.67604
2023-11-23,13.09408
2023-11-24,11.73617
2023-11-25,5.33462
2023-11-26,6.78952
2023-11-27,10.86323
2023-11-28,11.73617
2023-11-29,16.29485
2023-11-30,11.83317
2023-12-01,12.22114
2023-12-02,6.49854
2023-12-03,8.24442
2023-12-04,12.60911
2023-12-05,15.80989
2023-12-06,17.94374
2023-12-07,17.55577
2023-12-08,13.96702
2023-12-09,9.02036
2023-12-10,9.8933
2023-12-11,17.26479
2023-12-12,14.258
2023-12-13,14.06401
2023-12-14,15.80989
2023-12-15,13.19107
2023-12-16,6.98351
2023-12-17,9.9903
2023-12-18,14.93695
2023-12-19,13.77303
2023-12-20,18.81668
2023-12-21,21.72647
2023-12-22,13.48205
2023-12-23,5.6256
2023-12-24,4.84966
2023-12-25,8.82638
2023-12-26,12.99709
2023-12-27,14.54898
2023-12-28,11.83317
2023-12-29,11.63918
2023-12-30,3.49175
2023-12-31,3.49175
2024-01-01,7.17749
2024-01-02,15.51891
2024-01-03,19.59262
2024-01-04,16.39185
2024-01-05,12.41513
2024-01-06,6.59553
2024-01-07,7.75945
2024-01-08,13.57904
2024-01-09,15.42192
2024-01-10,21.53249
2024-01-11,19.01066
2024-01-12,17.74975
2024-01-13,7.17749
2024-01-14,7.27449
2024-01-15,17.0708
2024-01-16,16.29485
2024-01-17,35.40252
2024-01-18,16.48884
2024-01-19,14.258
2024-01-20,6.11057
2024-01-21,7.95344
2024-01-22,15.22793
2024-01-23,12.99709
2024-01-24,16.48884
2024-01-25,15.80989
2024-01-26,13.38506
2024-01-27,6.69253
2024-01-28,7.46847
2024-01-29,15.90688
2024-01-30,13.87002
2024-01-31,14.258
2024-02-01,15.51891
2024-02-02,13.57904
2024-02-03,6.49854
2024-02-04,7.56547
2024-02-05,12.41513
2024-02-06,11.63918
2024-02-07,11.3482
2024-02-08,9.69932
2024-02-09,3.78273
2024-02-10,5.33462
2024-02-11,4.46168
2024-02-12,6.59553
2024-02-13,14.64597
2024-02-14,15.6159
2024-02-15,13.48205
2024-02-16,14.45198
2024-02-17,6.88651
2024-02-18,9.8933
2024-02-19,18.5257
2024-02-20,12.99709
2024-02-21,18.71968
2024-02-22,17.65276
2024-02-23,15.42192
2024-02-24,8.63239
2024-02-25,8.34141
2024-02-26,17.26479
2024-02-27,15.32492
2024-02-28,13.38506
2024-02-29,14.83996
2024-03-01,8.14742
2024-03-02,6.40155
2024-03-03,6.01357
2024-03-04,10.66925
2024-03-05,15.7129
2024-03-06,15.90688
2024-03-07,20.17458
2024-03-08,15.80989
2024-03-09,7.66246
2024-03-10,8.82638
2024-03-11,17.84675
2024-03-12,17.65276
2024-03-13,16.77982
2024-03-14,14.83996
2024-03-15,15.90688
2024-03-16,5.33462
2024-03-17,9.02036
2024-03-18,15.51891
2024-03-19,18.5257
2024-03-20,18.71968
