date,유로환율
2023-05-30,79.50578
2023-05-31,73.6577
2023-06-01,69.69068
2023-06-02,73.86012
2023-06-03,41.91167
2023-06-04,49.5396
2023-06-05,81.01162
2023-06-06,57.83899
2023-06-07,87.33861
2023-06-08,78.64672
2023-06-09,74.82534
2023-06-10,42.96822
2023-06-11,45.74292
2023-06-12,85.88955
2023-06-13,97.23271
2023-06-14,93.9248
2023-06-15,86.4672
2023-06-16,80.72527
2023-06-17,40.66256
2023-06-18,46.75257
2023-06-19,87.78296
2023-06-20,83.83322
2023-06-21,76.72122
2023-06-22,81.67073
2023-06-23,75.89671
2023-06-24,39.53689
2023-06-25,51.35648
2023-06-26,86.20306
2023-06-27,81.48559
2023-06-28,76.22997
2023-06-29,74.45505
2023-06-30,68.27865
2023-07-01,39.41593
2023-07-02,36.27342
2023-07-03,80.61171
2023-07-04,82.43353
2023-07-05,77.67903
2023-07-06,67.95033
2023-07-07,60.05332
2023-07-08,36.32772
2023-07-09,37.21888
2023-07-10,69.60922
2023-07-11,73.11214
2023-07-12,71.1274
2023-07-13,73.87
2023-07-14,65.43484
2023-07-15,35.3156
2023-07-16,34.28373
2023-07-17,72.13705
2023-07-18,71.31501
2023-07-19,67.19741
2023-07-20,64.14377
2023-07-21,57.13051
2023-07-22,32.60756
2023-07-23,32.99019
2023-07-24,73.2652
2023-07-25,78.70102
2023-07-26,67.61213
2023-07-27,64.75598
2023-07-28,77.11866
2023-07-29,36.20676
2023-07-30,32.63225
2023-07-31,73.90209
2023-08-01,67.1431
2023-08-02,64.48196
2023-08-03,64.49184
2023-08-04,59.66081
2023-08-05,37.69779
2023-08-06,35.3551
2023-08-07,72.1568
2023-08-08,69.155
2023-08-09,67.07151
2023-08-10,64.34125
2023-08-11,66.5383
2023-08-12,40.09232
2023-08-13,36.86094
2023-08-14,70.29055
2023-08-15,49.00639
2023-08-16,76.50645
2023-08-17,70.18934
2023-08-18,64.62267
2023-08-19,34.58984
2023-08-20,33.76286
2023-08-21,69.16734
2023-08-22,68.29346
2023-08-23,68.90567
2023-08-24,82.83591
2023-08-25,76.48917
2023-08-26,37.30529
2023-08-27,35.0169
2023-08-28,73.27013
2023-08-29,70.29548
2023-08-30,64.54861
2023-08-31,65.85697
2023-09-01,70.14984
2023-09-02,39.30237
2023-09-03,36.15739
2023-09-04,80.37226
2023-09-05,67.38502
2023-09-06,67.04682
2023-09-07,61.60853
2023-09-08,59.41889
2023-09-09,32.52857
2023-09-10,32.27184
2023-09-11,69.29324
2023-09-12,68.93282
2023-09-13,58.83383
2023-09-14,63.32666
2023-09-15,73.31457
2023-09-16,33.03216
2023-09-17,32.22246
2023-09-18,72.18149
2023-09-19,68.21693
2023-09-20,62.57868
2023-09-21,62.01337
2023-09-22,60.48285
2023-09-23,32.0941
2023-09-24,30.8919
2023-09-25,64.97074
2023-09-26,65.2571
2023-09-27,61.73196
2023-09-28,34.95519
2023-09-29,32.1805
2023-09-30,32.48167
2023-10-01,31.72875
2023-10-02,39.5122
2023-10-03,44.36051
2023-10-04,71.85069
2023-10-05,68.4712
2023-10-06,56.29366
2023-10-07,34.73055
2023-10-08,29.9094
2023-10-09,38.46305
2023-10-10,64.47702
2023-10-11,64.21535
2023-10-12,54.52368
2023-10-13,50.37892
2023-10-14,29.01083
2023-10-15,29.73907
2023-10-16,54.68167
2023-10-17,53.41775
2023-10-18,56.33562
2023-10-19,53.3511
2023-10-20,54.22745
2023-10-21,28.88247
2023-10-22,31.11654
2023-10-23,52.7858
2023-10-24,54.15092
2023-10-25,52.76852
2023-10-26,47.02905
2023-10-27,46.74269
2023-10-28,26.72739
2023-10-29,38.12239
2023-10-30,57.39959
2023-10-31,54.17561
2023-11-01,51.31699
2023-11-02,60.08294
2023-11-03,82.14964
2023-11-04,37.07818
2023-11-05,40.25525
2023-11-06,93.46811
2023-11-07,76.98536
2023-11-08,69.73018
2023-11-09,59.40408
2023-11-10,51.28489
2023-11-11,32.11878
2023-11-12,44.17043
2023-11-13,61.78626
2023-11-14,59.45592
2023-11-15,63.63524
2023-11-16,62.50956
2023-11-17,56.59483
2023-11-18,30.21797
2023-11-19,37.90021
2023-11-20,62.85763
2023-11-21,59.14488
2023-11-22,55.68145
2023-11-23,54.13364
2023-11-24,51.54903
2023-11-25,33.48885
2023-11-26,44.77029
2023-11-27,66.09889
2023-11-28,62.94897
2023-11-29,55.33585
2023-11-30,52.72902
2023-12-01,48.88049
2023-12-02,30.03283
2023-12-03,35.34523
2023-12-04,54.91866
2023-12-05,52.93144
2023-12-06,55.07911
2023-12-07,51.97116
2023-12-08,59.05848
2023-12-09,31.19306
2023-12-10,44.047
2023-12-11,59.08069
2023-12-12,55.82463
2023-12-13,51.29724
2023-12-14,62.70211
2023-12-15,47.40181
2023-12-16,30.45742
2023-12-17,35.45384
2023-12-18,58.0982
2023-12-19,52.65743
2023-12-20,56.36278
2023-12-21,51.47991
2023-12-22,47.47586
2023-12-23,33.38517
2023-12-24,40.10466
2023-12-25,40.45273
2023-12-26,57.87109
2023-12-27,53.41529
2023-12-28,54.47431
2023-12-29,49.38655
2023-12-30,35.9994
2023-12-31,36.66592
2024-01-01,43.8347
2024-01-02,61.83564
2024-01-03,64.74116
2024-01-04,58.45861
2024-01-05,52.41798
2024-01-06,36.18948
2024-01-07,49.35446
2024-01-08,64.65229
2024-01-09,63.76113
2024-01-10,64.68192
2024-01-11,62.74901
2024-01-12,56.49361
2024-01-13,35.29832
2024-01-14,40.08985
2024-01-15,61.24564
2024-01-16,66.60248
2024-01-17,76.92858
2024-01-18,73.1393
2024-01-19,63.26989
2024-01-20,38.16929
2024-01-21,40.80327
2024-01-22,66.60495
2024-01-23,66.14332
2024-01-24,60.50013
2024-01-25,57.39959
2024-01-26,60.68034
2024-01-27,37.67064
2024-01-28,40.46261
2024-01-29,65.02999
2024-01-30,66.69135
2024-01-31,57.06139
2024-02-01,59.57194
2024-02-02,54.64464
2024-02-03,34.85892
2024-02-04,43.65449
2024-02-05,66.35809
2024-02-06,71.16443
2024-02-07,57.64151
2024-02-08,49.27793
2024-02-09,31.28934
2024-02-10,28.60105
2024-02-11,28.1098
2024-02-12,36.64864
2024-02-13,62.59843
2024-02-14,58.24631
2024-02-15,53.04253
2024-02-16,47.92268
2024-02-17,29.92668
2024-02-18,30.83759
2024-02-19,52.53894
2024-02-20,50.98373
2024-02-21,54.03737
2024-02-22,52.02794
2024-02-23,48.7151
2024-02-24,30.34881
2024-02-25,32.07435
2024-02-26,53.99787
2024-02-27,52.25258
2024-02-28,49.23103
2024-02-29,47.1352
2024-03-01,35.83648
2024-03-02,29.19598
2024-03-03,30.17847
2024-03-04,53.82013
2024-03-05,48.65832
2024-03-06,48.75706
2024-03-07,51.29971
2024-03-08,52.05756
2024-03-09,30.98323
2024-03-10,30.29203
2024-03-11,63.26001
2024-03-12,59.0881
2024-03-13,53.24742
2024-03-14,50.59122
2024-03-15,45.43928
2024-03-16,28.83803
2024-03-17,29.19598
2024-03-18,52.08472
2024-03-19,54.49159
2024-03-20,52.42538
