date,국제유가실시간
2023-05-30,5.44773
2023-05-31,7.13594
2023-06-01,7.01385
2023-06-02,6.33183
2023-06-03,2.98488
2023-06-04,1.59137
2023-06-05,5.91925
2023-06-06,5.21197
2023-06-07,6.78651
2023-06-08,6.54654
2023-06-09,6.27289
2023-06-10,3.12381
2023-06-11,1.53243
2023-06-12,5.78453
2023-06-13,7.38433
2023-06-14,6.9928
2023-06-15,6.9086
2023-06-16,6.11291
2023-06-17,3.05645
2023-06-18,1.41455
2023-06-19,5.29617
2023-06-20,5.79295
2023-06-21,5.83926
2023-06-22,5.57824
2023-06-23,6.75283
2023-06-24,3.14065
2023-06-25,1.41455
2023-06-26,5.76769
2023-06-27,6.37814
2023-06-28,6.81598
2023-06-29,6.16343
2023-06-30,5.76348
2023-07-01,2.72386
2023-07-02,1.32193
2023-07-03,4.82886
2023-07-04,5.7719
2023-07-05,5.62876
2023-07-06,5.78874
2023-07-07,5.22881
2023-07-08,2.74912
2023-07-09,1.29246
2023-07-10,4.96358
2023-07-11,5.50246
2023-07-12,6.26026
2023-07-13,6.69389
2023-07-14,6.60548
2023-07-15,3.07329
2023-07-16,1.29667
2023-07-17,5.51088
2023-07-18,5.99924
2023-07-19,5.90241
2023-07-20,5.40142
2023-07-21,4.99726
2023-07-22,2.446
2023-07-23,1.37245
2023-07-24,4.42049
2023-07-25,5.91925
2023-07-26,5.83084
2023-07-27,5.73822
2023-07-28,5.70454
2023-07-29,2.98488
2023-07-30,1.34298
2023-07-31,4.89622
2023-08-01,5.6456
2023-08-02,6.18869
2023-08-03,6.76125
2023-08-04,5.91925
2023-08-05,3.2459
2023-08-06,1.8145
2023-08-07,6.22658
2023-08-08,6.98017
2023-08-09,6.40761
2023-08-10,6.77809
2023-08-11,6.69389
2023-08-12,3.62901
2023-08-13,1.88186
2023-08-14,5.72138
2023-08-15,5.4351
2023-08-16,7.55273
2023-08-17,7.4138
2023-08-18,6.70652
2023-08-19,3.49429
2023-08-20,1.82292
2023-08-21,6.10028
2023-08-22,6.20132
2023-08-23,6.66021
2023-08-24,7.11489
2023-08-25,6.18448
2023-08-26,3.25432
2023-08-27,1.46928
2023-08-28,4.95095
2023-08-29,5.82663
2023-08-30,5.95293
2023-08-31,5.88978
2023-09-01,5.57403
2023-09-02,3.05224
2023-09-03,1.67978
2023-09-04,5.58245
2023-09-05,6.56338
2023-09-06,8.03266
2023-09-07,9.17778
2023-09-08,8.2179
2023-09-09,4.04159
2023-09-10,2.07973
2023-09-11,7.38433
2023-09-12,9.99452
2023-09-13,12.14583
2023-09-14,12.65945
2023-09-15,11.07228
2023-09-16,5.32985
2023-09-17,2.68176
2023-09-18,9.86401
2023-09-19,11.13122
2023-09-20,12.33528
2023-09-21,11.82587
2023-09-22,9.87664
2023-09-23,4.53416
2023-09-24,2.2776
2023-09-25,7.13594
2023-09-26,8.79046
2023-09-27,8.37367
2023-09-28,7.07279
2023-09-29,6.09186
2023-09-30,4.49206
2023-10-01,2.56809
2023-10-02,5.72559
2023-10-03,8.73573
2023-10-04,11.10596
2023-10-05,13.32042
2023-10-06,11.43434
2023-10-07,5.84768
2023-10-08,4.13842
2023-10-09,15.5054
2023-10-10,19.91327
2023-10-11,20.86473
2023-10-12,19.66067
2023-10-13,19.77434
2023-10-14,12.39001
2023-10-15,6.7823
2023-10-16,24.73371
2023-10-17,24.67056
2023-10-18,31.10764
2023-10-19,32.5643
2023-10-20,28.12276
2023-10-21,11.23647
2023-10-22,6.36551
2023-10-23,21.51728
2023-10-24,23.11707
2023-10-25,19.46701
2023-10-26,23.54649
2023-10-27,21.00787
2023-10-28,10.82389
2023-10-29,6.68126
2023-10-30,23.48334
2023-10-31,27.37759
2023-11-01,25.20102
2023-11-02,24.84738
2023-11-03,20.46478
2023-11-04,9.20304
2023-11-05,4.87096
2023-11-06,16.73893
2023-11-07,16.02323
2023-11-08,16.99153
2023-11-09,16.60421
2023-11-10,14.1119
2023-11-11,6.98017
2023-11-12,3.76794
2023-11-13,13.08887
2023-11-14,13.29937
2023-11-15,13.27411
2023-11-16,12.24687
2023-11-17,12.75207
2023-11-18,7.04753
2023-11-19,3.67532
2023-11-20,11.52696
2023-11-21,13.27411
2023-11-22,12.00269
2023-11-23,11.84692
2023-11-24,9.80507
2023-11-25,5.21618
2023-11-26,2.52599
2023-11-27,8.36104
2023-11-28,10.20923
2023-11-29,10.23449
2023-11-30,10.73548
2023-12-01,9.99873
2023-12-02,5.3088
2023-12-03,2.45863
2023-12-04,8.06634
2023-12-05,9.62825
2023-12-06,9.53142
2023-12-07,10.92493
2023-12-08,10.27659
2023-12-09,5.15724
2023-12-10,2.52178
2023-12-11,8.10844
2023-12-12,9.37986
2023-12-13,10.43236
2023-12-14,10.09977
2023-12-15,9.79665
2023-12-16,5.03936
2023-12-17,2.62703
2023-12-18,7.77585
2023-12-19,10.21765
2023-12-20,10.65549
2023-12-21,10.55445
2023-12-22,8.20106
2023-12-23,4.42891
2023-12-24,2.10078
2023-12-25,2.83332
2023-12-26,6.74441
2023-12-27,8.89992
2023-12-28,7.98635
2023-12-29,6.91281
2023-12-30,3.86898
2023-12-31,1.88607
2024-01-01,2.5723
2024-01-02,7.63272
2024-01-03,9.30829
2024-01-04,14.75603
2024-01-05,15.65696
2024-01-06,7.12331
2024-01-07,3.70479
2024-01-08,10.42815
2024-01-09,17.82932
2024-01-10,16.34319
2024-01-11,14.01928
2024-01-12,17.80406
2024-01-13,9.41775
2024-01-14,4.90464
2024-01-15,14.27188
2024-01-16,16.76419
2024-01-17,14.89075
2024-01-18,15.58539
2024-01-19,14.80234
2024-01-20,6.12975
2024-01-21,2.88384
2024-01-22,9.57773
2024-01-23,12.62998
2024-01-24,11.49328
2024-01-25,11.09333
2024-01-26,10.66812
2024-01-27,5.91083
2024-01-28,3.25853
2024-01-29,11.2912
2024-01-30,13.45935
2024-01-31,12.01532
2024-02-01,10.7439
2024-02-02,10.51235
2024-02-03,6.00345
2024-02-04,2.85858
2024-02-05,8.5547
2024-02-06,9.75876
2024-02-07,9.09358
2024-02-08,7.43906
2024-02-09,5.84768
2024-02-10,3.84372
2024-02-11,2.18919
2024-02-12,5.69612
2024-02-13,9.63667
2024-02-14,10.77758
2024-02-15,9.76718
2024-02-16,8.85782
2024-02-17,4.92148
2024-02-18,2.46705
2024-02-19,7.5822
2024-02-20,9.32513
2024-02-21,9.15673
2024-02-22,8.64732
2024-02-23,7.38012
2024-02-24,3.95318
2024-02-25,1.8566
2024-02-26,6.39498
2024-02-27,7.33381
2024-02-28,7.43064
2024-02-29,6.85808
2024-03-01,5.08146
2024-03-02,4.00791
2024-03-03,1.96185
2024-03-04,6.88334
2024-03-05,7.46432
2024-03-06,7.30434
2024-03-07,7.15699
2024-03-08,6.41603
2024-03-09,3.25853
2024-03-10,1.47349
2024-03-11,5.30038
2024-03-12,6.33604
2024-03-13,6.15922
2024-03-14,8.48313
2024-03-15,7.63693
2024-03-16,3.77636
2024-03-17,1.8987
2024-03-18,6.11712
2024-03-19,8.02424
2024-03-20,7.28329
