date,지원금
2023-05-31,1.53461
2023-06-01,1.34206
2023-06-02,1.08917
2023-06-03,0.7012
2023-06-04,0.78167
2023-06-05,1.31333
2023-06-06,0.91961
2023-06-07,1.3162
2023-06-08,1.2501
2023-06-09,1.1955
2023-06-10,0.70983
2023-06-11,0.7788
2023-06-12,1.28459
2023-06-13,1.29896
2023-06-14,1.31907
2023-06-15,1.24723
2023-06-16,1.06331
2023-06-17,0.71557
2023-06-18,0.77592
2023-06-19,1.25585
2023-06-20,1.20125
2023-06-21,1.24148
2023-06-22,1.22424
2023-06-23,1.17826
2023-06-24,0.70983
2023-06-25,0.80754
2023-06-26,1.34494
2023-06-27,1.86797
2023-06-28,1.44552
2023-06-29,1.3277
2023-06-30,1.36506
2023-07-01,0.80754
2023-07-02,0.78742
2023-07-03,1.3277
2023-07-04,1.22136
2023-07-05,1.207
2023-07-06,1.11503
2023-07-07,1.1955
2023-07-08,0.72132
2023-07-09,0.77305
2023-07-10,1.12078
2023-07-11,1.25298
2023-07-12,1.08917
2023-07-13,1.16101
2023-07-14,1.16964
2023-07-15,0.62361
2023-07-16,0.73282
2023-07-17,1.20987
2023-07-18,1.28459
2023-07-19,1.21849
2023-07-20,1.02882
2023-07-21,0.89662
2023-07-22,0.64085
2023-07-23,0.79604
2023-07-24,1.14665
2023-07-25,1.15239
2023-07-26,1.20125
2023-07-27,1.11791
2023-07-28,1.08917
2023-07-29,0.67247
2023-07-30,0.67534
2023-07-31,1.10354
2023-08-01,1.3162
2023-08-02,1.16101
2023-08-03,1.06905
2023-08-04,1.16389
2023-08-05,0.69258
2023-08-06,0.72707
2023-08-07,1.25585
2023-08-08,1.28459
2023-08-09,1.27309
2023-08-10,1.28459
2023-08-11,1.11791
2023-08-12,0.81041
2023-08-13,0.888
2023-08-14,1.19837
2023-08-15,0.9541
2023-08-16,1.51449
2023-08-17,1.41104
2023-08-18,1.17538
2023-08-19,0.74144
2023-08-20,0.80179
2023-08-21,1.42541
2023-08-22,1.57772
2023-08-23,1.87947
2023-08-24,1.71853
2023-08-25,1.60071
2023-08-26,0.94548
2023-08-27,1.1409
2023-08-28,1.92257
2023-08-29,3.32212
2023-08-30,2.16685
2023-08-31,1.85073
2023-09-01,2.06052
2023-09-02,1.09779
2023-09-03,1.24723
2023-09-04,1.89096
2023-09-05,1.93407
2023-09-06,1.97718
2023-09-07,1.66681
2023-09-08,1.47426
2023-09-09,0.89375
2023-09-10,1.10066
2023-09-11,1.60646
2023-09-12,1.46276
2023-09-13,1.38805
2023-09-14,1.33919
2023-09-15,1.16101
2023-09-16,0.81903
2023-09-17,0.7673
2023-09-18,1.33632
2023-09-19,1.32482
2023-09-20,1.24436
2023-09-21,1.2501
2023-09-22,1.1409
2023-09-23,0.62361
2023-09-24,0.82765
2023-09-25,1.29896
2023-09-26,1.1955
2023-09-27,0.888
2023-09-28,0.60062
2023-09-29,0.59775
2023-09-30,0.52015
2023-10-01,0.62361
2023-10-02,0.56326
2023-10-03,0.79317
2023-10-04,1.08917
2023-10-05,1.01732
2023-10-06,0.9426
2023-10-07,0.64373
2023-10-08,0.59775
2023-10-09,0.87076
2023-10-10,1.12366
2023-10-11,0.98859
2023-10-12,1.10641
2023-10-13,0.81903
2023-10-14,0.57476
2023-10-15,0.5805
2023-10-16,0.98859
2023-10-17,0.91387
2023-10-18,0.96847
2023-10-19,0.94548
2023-10-20,0.79029
2023-10-21,0.49716
2023-10-22,0.59487
2023-10-23,1.05468
2023-10-24,1.0748
2023-10-25,1.04319
2023-10-26,0.85926
2023-10-27,0.87076
2023-10-28,0.46268
2023-10-29,0.76155
2023-10-30,1.15527
2023-10-31,1.13515
2023-11-01,1.0087
2023-11-02,0.9541
2023-11-03,0.96272
2023-11-04,0.60062
2023-11-05,0.73282
2023-11-06,1.01445
2023-11-07,1.0087
2023-11-08,0.92824
2023-11-09,1.0863
2023-11-10,1.03744
2023-11-11,0.64948
2023-11-12,0.63511
2023-11-13,1.17826
2023-11-14,1.03744
2023-11-15,1.09204
2023-11-16,1.03169
2023-11-17,0.7242
2023-11-18,0.54027
2023-11-19,0.64948
2023-11-20,1.03169
2023-11-21,0.97996
2023-11-22,0.95123
2023-11-23,1.06331
2023-11-24,0.81328
2023-11-25,0.62936
2023-11-26,0.62074
2023-11-27,1.0087
2023-11-28,0.91387
2023-11-29,0.90812
2023-11-30,1.05756
2023-12-01,0.86789
2023-12-02,0.52878
2023-12-03,0.57188
2023-12-04,1.03457
2023-12-05,1.01732
2023-12-06,0.99721
2023-12-07,1.07767
2023-12-08,0.89662
2023-12-09,0.51441
2023-12-10,0.62361
2023-12-11,0.94835
2023-12-12,1.21849
2023-12-13,1.01158
2023-12-14,0.86501
2023-12-15,0.79891
2023-12-16,0.52878
2023-12-17,0.64373
2023-12-18,1.01445
2023-12-19,0.98859
2023-12-20,1.02595
2023-12-21,1.02882
2023-12-22,0.96847
2023-12-23,0.57763
2023-12-24,0.48854
2023-12-25,0.4828
2023-12-26,0.99721
2023-12-27,1.09492
2023-12-28,1.06618
2023-12-29,0.85639
2023-12-30,0.58913
2023-12-31,0.50291
2024-01-01,0.59487
2024-01-02,1.12653
2024-01-03,1.05181
2024-01-04,1.06905
2024-01-05,0.90237
2024-01-06,0.66097
2024-01-07,0.7012
2024-01-08,0.99146
2024-01-09,0.99721
2024-01-10,1.0087
2024-01-11,1.08055
2024-01-12,0.86214
2024-01-13,0.59775
2024-01-14,0.63511
2024-01-15,1.06905
2024-01-16,1.19837
2024-01-17,1.10066
2024-01-18,1.11503
2024-01-19,0.97134
2024-01-20,0.7127
2024-01-21,0.62936
2024-01-22,1.07767
2024-01-23,1.14952
2024-01-24,1.12078
2024-01-25,1.11216
2024-01-26,1.04894
2024-01-27,0.7127
2024-01-28,0.7127
2024-01-29,1.03744
2024-01-30,1.0202
2024-01-31,1.1294
2024-02-01,1.18975
2024-02-02,1.1409
2024-02-03,0.72132
2024-02-04,0.70983
2024-02-05,1.26735
2024-02-06,1.3162
2024-02-07,1.02307
2024-02-08,0.98284
2024-02-09,0.69258
2024-02-10,0.62936
2024-02-11,0.66672
2024-02-12,0.85926
2024-02-13,1.12366
2024-02-14,1.13515
2024-02-15,0.97996
2024-02-16,0.91099
2024-02-17,0.67534
2024-02-18,0.68396
2024-02-19,1.05468
2024-02-20,1.05181
2024-02-21,1.08055
2024-02-22,1.07193
2024-02-23,1.09204
2024-02-24,0.66097
2024-02-25,0.68109
2024-02-26,1.13228
2024-02-27,1.02595
2024-02-28,1.00583
2024-02-29,1.01732
2024-03-01,0.79317
2024-03-02,0.67247
2024-03-03,0.75868
2024-03-04,1.26735
2024-03-05,1.41391
2024-03-06,1.27597
2024-03-07,1.22711
2024-03-08,1.09204
2024-03-09,0.83915
2024-03-10,0.73856
2024-03-11,1.09204
2024-03-12,1.14377
2024-03-13,1.53174
2024-03-14,1.54036
2024-03-15,1.40241
2024-03-16,0.95697
2024-03-17,0.7788
2024-03-18,1.22711
2024-03-19,1.21562
2024-03-20,1.13802
