date,이율높은예금
2023-05-30,32.36994
2023-05-31,31.7919
2023-06-01,32.75529
2023-06-02,27.3603
2023-06-03,13.10211
2023-06-04,13.87283
2023-06-05,27.3603
2023-06-06,19.84585
2023-06-07,33.52601
2023-06-08,28.13102
2023-06-09,26.01156
2023-06-10,18.11175
2023-06-11,12.71676
2023-06-12,31.21387
2023-06-13,29.09441
2023-06-14,25.81888
2023-06-15,31.21387
2023-06-16,29.67244
2023-06-17,15.79961
2023-06-18,17.34104
2023-06-19,22.9287
2023-06-20,28.51637
2023-06-21,25.24084
2023-06-22,24.85549
2023-06-23,22.35067
2023-06-24,15.41425
2023-06-25,15.41425
2023-06-26,26.78227
2023-06-27,30.25048
2023-06-28,26.39691
2023-06-29,21.38728
2023-06-30,32.75529
2023-07-01,15.41425
2023-07-02,17.53371
2023-07-03,39.11368
2023-07-04,36.80154
2023-07-05,42.00385
2023-07-06,40.46242
2023-07-07,28.70905
2023-07-08,14.64354
2023-07-09,18.11175
2023-07-10,33.33333
2023-07-11,28.70905
2023-07-12,31.7919
2023-07-13,29.28709
2023-07-14,25.6262
2023-07-15,12.3314
2023-07-16,13.48747
2023-07-17,27.16763
2023-07-18,27.55298
2023-07-19,21.00192
2023-07-20,24.08477
2023-07-21,27.74566
2023-07-22,12.90944
2023-07-23,16.57032
2023-07-24,28.32369
2023-07-25,24.85549
2023-07-26,30.82851
2023-07-27,32.75529
2023-07-28,27.74566
2023-07-29,11.56069
2023-07-30,14.83622
2023-07-31,33.52601
2023-08-01,37.37957
2023-08-02,34.4894
2023-08-03,31.40655
2023-08-04,27.55298
2023-08-05,15.60693
2023-08-06,20.80924
2023-08-07,36.60886
2023-08-08,30.63583
2023-08-09,26.20423
2023-08-10,27.93834
2023-08-11,30.44315
2023-08-12,14.45086
2023-08-13,17.53371
2023-08-14,38.53564
2023-08-15,20.03853
2023-08-16,34.68208
2023-08-17,27.16763
2023-08-18,28.13102
2023-08-19,15.60693
2023-08-20,19.84585
2023-08-21,31.7919
2023-08-22,27.55298
2023-08-23,29.28709
2023-08-24,27.74566
2023-08-25,27.3603
2023-08-26,18.4971
2023-08-27,15.41425
2023-08-28,26.58959
2023-08-29,25.81888
2023-08-30,29.09441
2023-08-31,28.32369
2023-09-01,26.58959
2023-09-02,17.91907
2023-09-03,19.84585
2023-09-04,27.55298
2023-09-05,31.59922
2023-09-06,31.21387
2023-09-07,28.90173
2023-09-08,26.97495
2023-09-09,18.11175
2023-09-10,17.14836
2023-09-11,31.7919
2023-09-12,30.25048
2023-09-13,25.43352
2023-09-14,26.39691
2023-09-15,32.94797
2023-09-16,18.88246
2023-09-17,21.1946
2023-09-18,24.66281
2023-09-19,31.02119
2023-09-20,30.25048
2023-09-21,21.00192
2023-09-22,24.85549
2023-09-23,19.07514
2023-09-24,15.79961
2023-09-25,26.20423
2023-09-26,31.98458
2023-09-27,29.67244
2023-09-28,9.82658
2023-09-29,17.91907
2023-09-30,11.56069
2023-10-01,19.84585
2023-10-02,26.20423
2023-10-03,37.57225
2023-10-04,52.40847
2023-10-05,46.8208
2023-10-06,36.03082
2023-10-07,18.4971
2023-10-08,19.26782
2023-10-09,26.78227
2023-10-10,47.97687
2023-10-11,46.05009
2023-10-12,40.07707
2023-10-13,34.4894
2023-10-14,21.1946
2023-10-15,21.1946
2023-10-16,47.01348
2023-10-17,42.19653
2023-10-18,49.13294
2023-10-19,49.32562
2023-10-20,60.69364
2023-10-21,31.02119
2023-10-22,24.27745
2023-10-23,55.87668
2023-10-24,63.58381
2023-10-25,58.3815
2023-10-26,52.02312
2023-10-27,46.62813
2023-10-28,28.13102
2023-10-29,32.36994
2023-10-30,71.86897
2023-10-31,65.70327
2023-11-01,69.55684
2023-11-02,60.1156
2023-11-03,52.79383
2023-11-04,35.83815
2023-11-05,33.33333
2023-11-06,62.8131
2023-11-07,56.06936
2023-11-08,51.83044
2023-11-09,47.20616
2023-11-10,50.09633
2023-11-11,26.20423
2023-11-12,26.97495
2023-11-13,46.24277
2023-11-14,54.14258
2023-11-15,52.98651
2023-11-16,47.39884
2023-11-17,39.30635
2023-11-18,32.36994
2023-11-19,21.96531
2023-11-20,56.45472
2023-11-21,50.48169
2023-11-22,42.38921
2023-11-23,47.59152
2023-11-24,42.77456
2023-11-25,24.27745
2023-11-26,24.27745
2023-11-27,48.94026
2023-11-28,49.71098
2023-11-29,38.921
2023-11-30,46.05009
2023-12-01,46.43545
2023-12-02,28.70905
2023-12-03,28.51637
2023-12-04,48.36223
2023-12-05,57.61078
2023-12-06,49.5183
2023-12-07,40.84778
2023-12-08,44.70134
2023-12-09,25.24084
2023-12-10,32.56262
2023-12-11,42.00385
2023-12-12,45.85741
2023-12-13,43.93063
2023-12-14,40.07707
2023-12-15,40.26974
2023-12-16,21.00192
2023-12-17,21.00192
2023-12-18,40.46242
2023-12-19,37.95761
2023-12-20,42.38921
2023-12-21,36.03082
2023-12-22,39.11368
2023-12-23,26.39691
2023-12-24,26.39691
2023-12-25,26.58959
2023-12-26,45.85741
2023-12-27,47.59152
2023-12-28,43.54527
2023-12-29,46.05009
2023-12-30,26.58959
2023-12-31,29.28709
2024-01-01,40.6551
2024-01-02,58.18882
2024-01-03,59.73025
2024-01-04,50.09633
2024-01-05,38.921
2024-01-06,30.82851
2024-01-07,34.68208
2024-01-08,50.67437
2024-01-09,48.74759
2024-01-10,52.02312
2024-01-11,52.21579
2024-01-12,40.46242
2024-01-13,25.6262
2024-01-14,26.20423
2024-01-15,52.02312
2024-01-16,41.61849
2024-01-17,44.50867
2024-01-18,39.69171
2024-01-19,42.77456
2024-01-20,31.98458
2024-01-21,30.44315
2024-01-22,49.71098
2024-01-23,41.42581
2024-01-24,48.16955
2024-01-25,56.45472
2024-01-26,50.67437
2024-01-27,36.99421
2024-01-28,27.93834
2024-01-29,48.36223
2024-01-30,54.33526
2024-01-31,57.03275
2024-02-01,57.41811
2024-02-02,51.44508
2024-02-03,27.93834
2024-02-04,26.01156
2024-02-05,49.5183
2024-02-06,43.93063
2024-02-07,43.54527
2024-02-08,38.15028
2024-02-09,18.4971
2024-02-10,23.50674
2024-02-11,29.09441
2024-02-12,38.72832
2024-02-13,68.59344
2024-02-14,51.83044
2024-02-15,47.39884
2024-02-16,45.0867
2024-02-17,25.6262
2024-02-18,32.75529
2024-02-19,52.02312
2024-02-20,59.34489
2024-02-21,75.33718
2024-02-22,71.86897
2024-02-23,74.75915
2024-02-24,43.73795
2024-02-25,54.91329
2024-02-26,84.77842
2024-02-27,61.65703
2024-02-28,63.77649
2024-02-29,56.06936
2024-03-01,34.87475
2024-03-02,33.71868
2024-03-03,34.10404
2024-03-04,56.06936
2024-03-05,58.3815
2024-03-06,51.83044
2024-03-07,47.01348
2024-03-08,44.12331
2024-03-09,22.35067
2024-03-10,28.70905
2024-03-11,40.26974
2024-03-12,44.89402
2024-03-13,32.94797
2024-03-14,35.45279
2024-03-15,33.14065
2024-03-16,21.57996
2024-03-17,19.84585
2024-03-18,41.04046
2024-03-19,39.49903
2024-03-20,35.26011
