date,펀드투자권유대행인
2023-05-29,2.35162
2023-05-30,4.03135
2023-05-31,2.72489
2023-06-01,2.53826
2023-06-02,3.02351
2023-06-03,1.38111
2023-06-04,1.82904
2023-06-05,3.80739
2023-06-06,2.65024
2023-06-07,5.00186
2023-06-08,4.3673
2023-06-09,2.91153
2023-06-10,2.20231
2023-06-11,2.53826
2023-06-12,3.47144
2023-06-13,2.76222
2023-06-14,2.94886
2023-06-15,2.12765
2023-06-16,2.61291
2023-06-17,1.30645
2023-06-18,2.23964
2023-06-19,4.06868
2023-06-20,3.35946
2023-06-21,2.91153
2023-06-22,3.35946
2023-06-23,2.31429
2023-06-24,1.94102
2023-06-25,2.42627
2023-06-26,3.65808
2023-06-27,3.54609
2023-06-28,3.58342
2023-06-29,3.99402
2023-06-30,2.50093
2023-07-01,2.68756
2023-07-02,2.20231
2023-07-03,4.14333
2023-07-04,3.02351
2023-07-05,2.53826
2023-07-06,3.80739
2023-07-07,2.27696
2023-07-08,1.6424
2023-07-09,1.86636
2023-07-10,4.03135
2023-07-11,3.13549
2023-07-12,2.53826
2023-07-13,3.17282
2023-07-14,2.91153
2023-07-15,1.86636
2023-07-16,2.12765
2023-07-17,3.88204
2023-07-18,2.50093
2023-07-19,3.2848
2023-07-20,3.39678
2023-07-21,2.31429
2023-07-22,2.12765
2023-07-23,2.76222
2023-07-24,5.33781
2023-07-25,3.9567
2023-07-26,3.47144
2023-07-27,3.24748
2023-07-28,2.79955
2023-07-29,2.12765
2023-07-30,3.09817
2023-07-31,3.9567
2023-08-01,4.29264
2023-08-02,4.32997
2023-08-03,4.66592
2023-08-04,2.8742
2023-08-05,2.57558
2023-08-06,3.35946
2023-08-07,5.86039
2023-08-08,5.1885
2023-08-09,4.3673
2023-08-10,5.30048
2023-08-11,4.106
2023-08-12,1.79171
2023-08-13,2.83687
2023-08-14,5.41246
2023-08-15,3.80739
2023-08-16,6.12168
2023-08-17,4.59126
2023-08-18,4.74057
2023-08-19,4.18066
2023-08-20,5.26315
2023-08-21,7.95072
2023-08-22,8.02538
2023-08-23,6.60694
2023-08-24,7.76409
2023-08-25,5.5991
2023-08-26,4.92721
2023-08-27,8.02538
2023-08-28,33.89324
2023-08-29,16.49869
2023-08-30,13.96043
2023-08-31,14.07241
2023-09-01,16.61067
2023-09-02,5.22583
2023-09-03,6.90556
2023-09-04,13.9231
2023-09-05,7.20418
2023-09-06,5.52444
2023-09-07,5.22583
2023-09-08,4.66592
2023-09-09,2.65024
2023-09-10,4.59126
2023-09-11,7.05487
2023-09-12,6.79357
2023-09-13,4.06868
2023-09-14,5.63643
2023-09-15,5.03919
2023-09-16,3.99402
2023-09-17,4.92721
2023-09-18,8.92123
2023-09-19,7.95072
2023-09-20,6.60694
2023-09-21,7.09219
2023-09-22,7.16685
2023-09-23,12.54199
2023-09-24,19.55953
2023-09-25,6.27099
2023-09-26,3.43411
2023-09-27,2.53826
2023-09-28,0.74654
2023-09-29,1.2318
2023-09-30,1.15714
2023-10-01,1.41843
2023-10-02,2.42627
2023-10-03,2.57558
2023-10-04,7.54012
2023-10-05,26.91302
2023-10-06,3.99402
2023-10-07,1.41843
2023-10-08,1.41843
2023-10-09,2.31429
2023-10-10,3.6954
2023-10-11,2.35162
2023-10-12,2.42627
2023-10-13,2.23964
2023-10-14,1.6424
2023-10-15,1.53042
2023-10-16,1.90369
2023-10-17,3.09817
2023-10-18,2.53826
2023-10-19,2.16498
2023-10-20,1.71705
2023-10-21,1.08249
2023-10-22,1.38111
2023-10-23,1.94102
2023-10-24,1.67973
2023-10-25,1.82904
2023-10-26,1.90369
2023-10-27,1.82904
2023-10-28,1.19447
2023-10-29,1.11982
2023-10-30,1.82904
2023-10-31,2.53826
2023-11-01,2.83687
2023-11-02,2.53826
2023-11-03,1.90369
2023-11-04,1.34378
2023-11-05,1.04516
2023-11-06,3.17282
2023-11-07,2.35162
2023-11-08,2.35162
2023-11-09,2.31429
2023-11-10,1.56774
2023-11-11,1.15714
2023-11-12,1.11982
2023-11-13,3.73273
2023-11-14,2.94886
2023-11-15,2.35162
2023-11-16,2.8742
2023-11-17,2.20231
2023-11-18,1.19447
2023-11-19,1.41843
2023-11-20,2.38895
2023-11-21,2.31429
2023-11-22,2.38895
2023-11-23,2.42627
2023-11-24,2.01567
2023-11-25,0.67189
2023-11-26,1.75438
2023-11-27,3.13549
2023-11-28,2.20231
2023-11-29,2.72489
2023-11-30,2.27696
2023-12-01,1.86636
2023-12-02,0.89585
2023-12-03,1.11982
2023-12-04,2.27696
2023-12-05,2.35162
2023-12-06,2.23964
2023-12-07,2.76222
2023-12-08,2.42627
2023-12-09,1.56774
2023-12-10,2.053
2023-12-11,2.91153
2023-12-12,2.31429
2023-12-13,2.35162
2023-12-14,2.35162
2023-12-15,1.86636
2023-12-16,1.11982
2023-12-17,1.38111
2023-12-18,2.83687
2023-12-19,1.97835
2023-12-20,2.94886
2023-12-21,3.02351
2023-12-22,2.31429
2023-12-23,1.67973
2023-12-24,1.71705
2023-12-25,1.82904
2023-12-26,3.35946
2023-12-27,2.72489
2023-12-28,2.31429
2023-12-29,2.053
2023-12-30,1.00783
2023-12-31,1.79171
2024-01-01,2.16498
2024-01-02,4.62859
2024-01-03,3.32213
2024-01-04,3.91937
2024-01-05,4.03135
2024-01-06,1.71705
2024-01-07,2.31429
2024-01-08,3.73273
2024-01-09,3.39678
2024-01-10,2.4636
2024-01-11,2.53826
2024-01-12,2.98618
2024-01-13,1.34378
2024-01-14,1.97835
2024-01-15,3.54609
2024-01-16,2.4636
2024-01-17,3.09817
2024-01-18,3.21015
2024-01-19,2.53826
2024-01-20,1.19447
2024-01-21,2.01567
2024-01-22,3.24748
2024-01-23,3.39678
2024-01-24,3.13549
2024-01-25,2.72489
2024-01-26,2.98618
2024-01-27,1.56774
2024-01-28,1.94102
2024-01-29,4.51661
2024-01-30,3.65808
2024-01-31,3.21015
2024-02-01,4.7779
2024-02-02,2.8742
2024-02-03,1.97835
2024-02-04,2.31429
2024-02-05,3.13549
2024-02-06,2.76222
2024-02-07,3.09817
2024-02-08,2.09033
2024-02-09,1.6424
2024-02-10,1.19447
2024-02-11,1.56774
2024-02-12,2.35162
2024-02-13,4.14333
2024-02-14,3.50877
2024-02-15,3.02351
2024-02-16,3.2848
2024-02-17,1.86636
2024-02-18,2.38895
2024-02-19,5.26315
2024-02-20,4.44195
2024-02-21,4.06868
2024-02-22,3.58342
2024-02-23,2.72489
2024-02-24,2.94886
2024-02-25,4.106
2024-02-26,4.51661
2024-02-27,3.73273
2024-02-28,3.50877
2024-02-29,3.02351
2024-03-01,1.71705
2024-03-02,2.53826
2024-03-03,3.47144
2024-03-04,6.8309
2024-03-05,5.89772
2024-03-06,5.00186
2024-03-07,6.0097
2024-03-08,5.11384
2024-03-09,3.73273
2024-03-10,4.81522
2024-03-11,7.50279
2024-03-12,7.68943
2024-03-13,6.4203
2024-03-14,8.0627
2024-03-15,4.85255
2024-03-16,4.14333
2024-03-17,5.93505
2024-03-18,27.62224
2024-03-19,13.69914
2024-03-20,10.75027
