date,사망자재산조회
2023-05-29,28.7009
2023-05-30,59.2145
2023-05-31,48.64048
2023-06-01,50.75528
2023-06-02,39.27492
2023-06-03,22.05438
2023-06-04,28.7009
2023-06-05,60.72507
2023-06-06,27.19033
2023-06-07,58.91238
2023-06-08,46.52567
2023-06-09,44.41087
2023-06-10,26.5861
2023-06-11,21.75226
2023-06-12,53.77643
2023-06-13,48.64048
2023-06-14,46.22356
2023-06-15,47.73413
2023-06-16,47.1299
2023-06-17,19.63746
2023-06-18,19.33534
2023-06-19,54.98489
2023-06-20,61.93353
2023-06-21,43.50453
2023-06-22,42.29607
2023-06-23,40.18126
2023-06-24,22.35649
2023-06-25,22.05438
2023-06-26,55.58912
2023-06-27,56.79758
2023-06-28,44.71299
2023-06-29,45.92145
2023-06-30,39.57703
2023-07-01,22.65861
2023-07-02,22.65861
2023-07-03,50.45317
2023-07-04,42.59818
2023-07-05,47.43202
2023-07-06,52.87009
2023-07-07,35.64954
2023-07-08,15.10574
2023-07-09,17.82477
2023-07-10,50.45317
2023-07-11,43.50453
2023-07-12,41.69184
2023-07-13,44.71299
2023-07-14,38.9728
2023-07-15,23.26283
2023-07-16,28.09667
2023-07-17,59.51661
2023-07-18,54.07854
2023-07-19,53.47432
2023-07-20,40.18126
2023-07-21,37.46223
2023-07-22,19.03323
2023-07-23,22.05438
2023-07-24,55.89123
2023-07-25,46.82779
2023-07-26,42.59818
2023-07-27,47.43202
2023-07-28,43.20241
2023-07-29,20.84592
2023-07-30,20.84592
2023-07-31,68.27794
2023-08-01,50.15105
2023-08-02,45.0151
2023-08-03,47.73413
2023-08-04,41.38972
2023-08-05,20.5438
2023-08-06,16.91842
2023-08-07,51.0574
2023-08-08,45.92145
2023-08-09,50.75528
2023-08-10,46.82779
2023-08-11,38.67069
2023-08-12,19.63746
2023-08-13,22.35649
2023-08-14,55.89123
2023-08-15,33.53474
2023-08-16,52.26586
2023-08-17,55.287
2023-08-18,46.22356
2023-08-19,28.39879
2023-08-20,23.86706
2023-08-21,53.77643
2023-08-22,47.1299
2023-08-23,55.89123
2023-08-24,46.22356
2023-08-25,48.03625
2023-08-26,18.429
2023-08-27,24.16918
2023-08-28,63.14199
2023-08-29,58.91238
2023-08-30,45.31722
2023-08-31,53.1722
2023-09-01,43.50453
2023-09-02,23.56495
2023-09-03,24.16918
2023-09-04,59.51661
2023-09-05,62.83987
2023-09-06,51.0574
2023-09-07,44.41087
2023-09-08,50.15105
2023-09-09,22.35649
2023-09-10,18.73111
2023-09-11,58.61027
2023-09-12,49.84894
2023-09-13,40.78549
2023-09-14,53.77643
2023-09-15,45.0151
2023-09-16,16.31419
2023-09-17,22.96072
2023-09-18,53.77643
2023-09-19,42.29607
2023-09-20,44.41087
2023-09-21,38.36858
2023-09-22,39.87915
2023-09-23,26.28398
2023-09-24,21.45015
2023-09-25,49.24471
2023-09-26,45.92145
2023-09-27,39.57703
2023-09-28,22.65861
2023-09-29,15.40785
2023-09-30,17.52265
2023-10-01,19.03323
2023-10-02,25.37764
2023-10-03,26.28398
2023-10-04,72.80966
2023-10-05,56.19335
2023-10-06,45.61933
2023-10-07,17.52265
2023-10-08,21.14803
2023-10-09,30.8157
2023-10-10,64.04833
2023-10-11,62.23564
2023-10-12,51.35951
2023-10-13,42.9003
2023-10-14,18.12688
2023-10-15,29.60725
2023-10-16,61.3293
2023-10-17,70.69486
2023-10-18,49.24471
2023-10-19,38.67069
2023-10-20,42.59818
2023-10-21,20.5438
2023-10-22,19.63746
2023-10-23,54.38066
2023-10-24,48.94259
2023-10-25,50.15105
2023-10-26,54.07854
2023-10-27,36.858
2023-10-28,18.429
2023-10-29,24.47129
2023-10-30,54.98489
2023-10-31,50.15105
2023-11-01,54.98489
2023-11-02,45.92145
2023-11-03,51.0574
2023-11-04,25.98187
2023-11-05,26.88821
2023-11-06,58.00604
2023-11-07,46.22356
2023-11-08,40.78549
2023-11-09,40.48338
2023-11-10,47.43202
2023-11-11,21.45015
2023-11-12,23.26283
2023-11-13,50.75528
2023-11-14,45.61933
2023-11-15,46.52567
2023-11-16,45.0151
2023-11-17,38.36858
2023-11-18,15.40785
2023-11-19,20.84592
2023-11-20,47.43202
2023-11-21,39.87915
2023-11-22,48.03625
2023-11-23,38.36858
2023-11-24,33.53474
2023-11-25,22.05438
2023-11-26,25.37764
2023-11-27,57.09969
2023-11-28,44.41087
2023-11-29,49.54682
2023-11-30,40.48338
2023-12-01,41.38972
2023-12-02,21.14803
2023-12-03,27.79456
2023-12-04,48.03625
2023-12-05,45.31722
2023-12-06,52.87009
2023-12-07,50.15105
2023-12-08,40.48338
2023-12-09,14.50151
2023-12-10,29.60725
2023-12-11,49.24471
2023-12-12,59.2145
2023-12-13,45.0151
2023-12-14,48.94259
2023-12-15,41.38972
2023-12-16,21.45015
2023-12-17,28.09667
2023-12-18,54.98489
2023-12-19,50.45317
2023-12-20,44.71299
2023-12-21,37.76435
2023-12-22,36.55589
2023-12-23,20.24169
2023-12-24,16.91842
2023-12-25,25.37764
2023-12-26,54.38066
2023-12-27,50.15105
2023-12-28,51.0574
2023-12-29,36.858
2023-12-30,20.84592
2023-12-31,18.73111
2024-01-01,29.30513
2024-01-02,57.09969
2024-01-03,44.71299
2024-01-04,44.71299
2024-01-05,45.31722
2024-01-06,27.49244
2024-01-07,20.24169
2024-01-08,56.79758
2024-01-09,54.68277
2024-01-10,61.02719
2024-01-11,43.50453
2024-01-12,38.36858
2024-01-13,19.33534
2024-01-14,25.07552
2024-01-15,55.58912
2024-01-16,54.38066
2024-01-17,54.07854
2024-01-18,43.80664
2024-01-19,45.31722
2024-01-20,18.73111
2024-01-21,24.16918
2024-01-22,69.18429
2024-01-23,46.52567
2024-01-24,40.48338
2024-01-25,45.31722
2024-01-26,31.41993
2024-01-27,22.65861
2024-01-28,28.7009
2024-01-29,63.14199
2024-01-30,59.51661
2024-01-31,44.41087
2024-02-01,47.43202
2024-02-02,33.83685
2024-02-03,20.5438
2024-02-04,38.67069
2024-02-05,61.02719
2024-02-06,46.52567
2024-02-07,46.22356
2024-02-08,40.78549
2024-02-09,22.35649
2024-02-10,21.14803
2024-02-11,27.49244
2024-02-12,34.13897
2024-02-13,66.16314
2024-02-14,57.40181
2024-02-15,49.24471
2024-02-16,51.66163
2024-02-17,26.88821
2024-02-18,23.56495
2024-02-19,59.51661
2024-02-20,49.54682
2024-02-21,47.1299
2024-02-22,54.68277
2024-02-23,52.26586
2024-02-24,20.24169
2024-02-25,28.39879
2024-02-26,63.14199
2024-02-27,58.00604
2024-02-28,55.287
2024-02-29,46.52567
2024-03-01,20.84592
2024-03-02,23.26283
2024-03-03,24.16918
2024-03-04,64.04833
2024-03-05,57.40181
2024-03-06,54.98489
2024-03-07,45.31722
2024-03-08,36.858
2024-03-09,24.16918
2024-03-10,23.56495
2024-03-11,61.93353
2024-03-12,46.82779
2024-03-13,46.52567
2024-03-14,54.68277
2024-03-15,33.53474
2024-03-16,20.84592
2024-03-17,27.19033
2024-03-18,57.09969
2024-03-19,43.80664
2024-03-20,41.38972
