date,SCF
2023-06-10,1.33882
2023-06-11,1.95674
2023-06-12,2.47167
2023-06-13,4.53141
2023-06-14,3.60453
2023-06-15,3.60453
2023-06-16,2.78063
2023-06-17,0.92687
2023-06-18,1.95674
2023-06-19,4.84037
2023-06-20,3.39855
2023-06-21,2.78063
2023-06-22,3.29557
2023-06-23,1.75077
2023-06-24,1.64778
2023-06-25,1.85375
2023-06-26,2.36869
2023-06-27,2.67765
2023-06-28,3.91349
2023-06-29,2.57466
2023-06-30,2.57466
2023-07-01,1.13285
2023-07-02,1.44181
2023-07-03,3.29557
2023-07-04,3.8105
2023-07-05,2.57466
2023-07-06,2.98661
2023-07-07,2.78063
2023-07-08,1.33882
2023-07-09,1.44181
2023-07-10,4.32543
2023-07-11,2.57466
2023-07-12,3.08959
2023-07-13,2.57466
2023-07-14,4.22245
2023-07-15,1.23583
2023-07-16,0.92687
2023-07-17,4.01647
2023-07-18,3.50154
2023-07-19,3.39855
2023-07-20,2.16271
2023-07-21,2.36869
2023-07-22,0.82389
2023-07-23,1.75077
2023-07-24,4.53141
2023-07-25,2.36869
2023-07-26,3.19258
2023-07-27,3.08959
2023-07-28,2.57466
2023-07-29,1.54479
2023-07-30,2.16271
2023-07-31,1.95674
2023-08-01,2.16271
2023-08-02,3.29557
2023-08-03,3.08959
2023-08-04,2.47167
2023-08-05,1.64778
2023-08-06,1.95674
2023-08-07,3.29557
2023-08-08,2.67765
2023-08-09,1.75077
2023-08-10,2.67765
2023-08-11,1.64778
2023-08-12,0.51493
2023-08-13,1.54479
2023-08-14,2.78063
2023-08-15,1.33882
2023-08-16,3.29557
2023-08-17,3.60453
2023-08-18,2.98661
2023-08-19,3.39855
2023-08-20,4.22245
2023-08-21,4.63439
2023-08-22,4.73738
2023-08-23,4.11946
2023-08-24,4.22245
2023-08-25,4.53141
2023-08-26,4.01647
2023-08-27,3.19258
2023-08-28,6.48815
2023-08-29,5.25231
2023-08-30,5.97322
2023-08-31,5.45829
2023-09-01,4.94335
2023-09-02,3.50154
2023-09-03,3.19258
2023-09-04,5.14933
2023-09-05,6.17919
2023-09-06,5.3553
2023-09-07,6.07621
2023-09-08,4.32543
2023-09-09,4.84037
2023-09-10,2.98661
2023-09-11,5.45829
2023-09-12,5.3553
2023-09-13,5.25231
2023-09-14,7.51802
2023-09-15,5.87023
2023-09-16,4.01647
2023-09-17,4.42842
2023-09-18,5.97322
2023-09-19,4.42842
2023-09-20,5.3553
2023-09-21,7.31204
2023-09-22,8.03295
2023-09-23,4.94335
2023-09-24,3.19258
2023-09-25,5.14933
2023-09-26,4.32543
2023-09-27,5.66426
2023-09-28,4.32543
2023-09-29,4.11946
2023-09-30,6.59114
2023-10-01,4.42842
2023-10-02,6.28218
2023-10-03,6.48815
2023-10-04,7.20906
2023-10-05,16.27188
2023-10-06,7.51802
2023-10-07,5.04634
2023-10-08,5.76725
2023-10-09,6.79711
2023-10-10,7.00308
2023-10-11,7.621
2023-10-12,5.45829
2023-10-13,6.48815
2023-10-14,2.78063
2023-10-15,3.50154
2023-10-16,5.76725
2023-10-17,5.04634
2023-10-18,5.66426
2023-10-19,4.84037
2023-10-20,4.84037
2023-10-21,2.88362
2023-10-22,3.19258
2023-10-23,6.17919
2023-10-24,4.73738
2023-10-25,4.01647
2023-10-26,5.25231
2023-10-27,5.04634
2023-10-28,2.57466
2023-10-29,1.95674
2023-10-30,4.73738
2023-10-31,4.53141
2023-11-01,5.14933
2023-11-02,4.22245
2023-11-03,3.39855
2023-11-04,2.57466
2023-11-05,2.57466
2023-11-06,3.70751
2023-11-07,5.56127
2023-11-08,3.60453
2023-11-09,2.88362
2023-11-10,2.78063
2023-11-11,2.36869
2023-11-12,2.57466
2023-11-13,5.76725
2023-11-14,3.8105
2023-11-15,5.45829
2023-11-16,4.22245
2023-11-17,3.29557
2023-11-18,2.16271
2023-11-19,3.70751
2023-11-20,5.3553
2023-11-21,6.48815
2023-11-22,5.3553
2023-11-23,5.04634
2023-11-24,4.01647
2023-11-25,2.16271
2023-11-26,2.78063
2023-11-27,5.76725
2023-11-28,5.04634
2023-11-29,5.3553
2023-11-30,5.76725
2023-12-01,3.39855
2023-12-02,3.29557
2023-12-03,2.78063
2023-12-04,4.73738
2023-12-05,4.94335
2023-12-06,4.53141
2023-12-07,8.75386
2023-12-08,9.06282
2023-12-09,4.11946
2023-12-10,3.50154
2023-12-11,5.56127
2023-12-12,7.621
2023-12-13,5.56127
2023-12-14,7.41503
2023-12-15,5.04634
2023-12-16,4.94335
2023-12-17,4.32543
2023-12-18,8.95983
2023-12-19,10.50463
2023-12-20,5.76725
2023-12-21,5.3553
2023-12-22,5.66426
2023-12-23,5.87023
2023-12-24,4.11946
2023-12-25,2.47167
2023-12-26,4.53141
2023-12-27,6.17919
2023-12-28,4.94335
2023-12-29,2.47167
2023-12-30,2.67765
2023-12-31,1.13285
2024-01-01,2.2657
2024-01-02,6.28218
2024-01-03,5.14933
2024-01-04,6.38516
2024-01-05,4.63439
2024-01-06,4.32543
2024-01-07,2.88362
2024-01-08,4.42842
2024-01-09,5.04634
2024-01-10,6.07621
2024-01-11,6.28218
2024-01-12,5.66426
2024-01-13,3.60453
2024-01-14,3.60453
2024-01-15,5.04634
2024-01-16,5.87023
2024-01-17,5.56127
2024-01-18,3.8105
2024-01-19,5.87023
2024-01-20,3.60453
2024-01-21,2.98661
2024-01-22,4.63439
2024-01-23,4.22245
2024-01-24,3.70751
2024-01-25,5.56127
2024-01-26,3.60453
2024-01-27,6.28218
2024-01-28,7.31204
2024-01-29,16.78681
2024-01-30,15.44799
2024-01-31,14.52111
2024-02-01,9.9897
2024-02-02,11.43151
2024-02-03,6.59114
2024-02-04,7.92996
2024-02-05,7.10607
2024-02-06,7.51802
2024-02-07,7.51802
2024-02-08,7.00308
2024-02-09,4.53141
2024-02-10,4.53141
2024-02-11,4.73738
2024-02-12,7.31204
2024-02-13,6.79711
2024-02-14,7.72399
2024-02-15,6.17919
2024-02-16,7.51802
2024-02-17,7.20906
2024-02-18,9.9897
2024-02-19,9.68074
2024-02-20,12.66735
2024-02-21,15.96292
2024-02-22,10.50463
2024-02-23,8.03295
2024-02-24,6.38516
2024-02-25,9.1658
2024-02-26,11.63748
2024-02-27,12.15242
2024-02-28,11.5345
2024-02-29,9.57775
2024-03-01,8.4449
2024-03-02,8.4449
2024-03-03,7.51802
2024-03-04,12.66735
2024-03-05,12.2554
2024-03-06,10.29866
2024-03-07,12.35839
2024-03-08,9.88671
2024-03-09,11.84346
2024-03-10,18.02265
2024-03-11,31.41091
2024-03-12,21.62718
2024-03-13,22.86302
2024-03-14,23.48094
2024-03-15,19.05252
2024-03-16,17.81668
2024-03-17,19.46446
2024-03-18,24.20185
2024-03-19,24.20185
2024-03-20,20.80329
