date,주식매매일지
2023-05-30,36.11111
2023-05-31,37.69841
2023-06-01,27.38095
2023-06-02,24.60317
2023-06-03,15.87301
2023-06-04,15.47619
2023-06-05,29.36507
2023-06-06,24.60317
2023-06-07,33.33333
2023-06-08,23.80952
2023-06-09,29.7619
2023-06-10,22.61904
2023-06-11,15.07936
2023-06-12,26.19047
2023-06-13,26.5873
2023-06-14,28.96825
2023-06-15,26.19047
2023-06-16,22.61904
2023-06-17,14.28571
2023-06-18,13.49206
2023-06-19,26.5873
2023-06-20,24.20634
2023-06-21,26.5873
2023-06-22,26.5873
2023-06-23,19.44444
2023-06-24,24.60317
2023-06-25,21.42857
2023-06-26,20.63492
2023-06-27,20.63492
2023-06-28,17.06349
2023-06-29,22.61904
2023-06-30,25.39682
2023-07-01,17.85714
2023-07-02,15.47619
2023-07-03,25.39682
2023-07-04,26.19047
2023-07-05,22.61904
2023-07-06,18.65079
2023-07-07,14.68253
2023-07-08,15.87301
2023-07-09,12.30158
2023-07-10,17.85714
2023-07-11,23.80952
2023-07-12,26.98412
2023-07-13,25.39682
2023-07-14,26.19047
2023-07-15,21.82539
2023-07-16,21.82539
2023-07-17,25.79365
2023-07-18,25.39682
2023-07-19,30.55555
2023-07-20,19.44444
2023-07-21,18.25396
2023-07-22,17.06349
2023-07-23,19.84126
2023-07-24,27.38095
2023-07-25,23.80952
2023-07-26,28.96825
2023-07-27,24.60317
2023-07-28,17.06349
2023-07-29,13.49206
2023-07-30,19.84126
2023-07-31,25.79365
2023-08-01,23.41269
2023-08-02,30.15873
2023-08-03,25.39682
2023-08-04,24.60317
2023-08-05,17.46031
2023-08-06,13.09523
2023-08-07,19.44444
2023-08-08,20.23809
2023-08-09,24.60317
2023-08-10,30.15873
2023-08-11,28.96825
2023-08-12,14.68253
2023-08-13,12.69841
2023-08-14,25.79365
2023-08-15,23.80952
2023-08-16,24.60317
2023-08-17,25.79365
2023-08-18,18.25396
2023-08-19,16.26984
2023-08-20,23.01587
2023-08-21,28.1746
2023-08-22,41.66666
2023-08-23,32.9365
2023-08-24,28.1746
2023-08-25,19.44444
2023-08-26,16.26984
2023-08-27,20.63492
2023-08-28,33.73015
2023-08-29,38.88888
2023-08-30,30.95238
2023-08-31,28.57142
2023-09-01,25.0
2023-09-02,18.25396
2023-09-03,27.77777
2023-09-04,20.23809
2023-09-05,30.55555
2023-09-06,39.28571
2023-09-07,23.01587
2023-09-08,19.44444
2023-09-09,17.06349
2023-09-10,22.22222
2023-09-11,18.65079
2023-09-12,16.66666
2023-09-13,28.96825
2023-09-14,19.44444
2023-09-15,17.06349
2023-09-16,15.87301
2023-09-17,15.47619
2023-09-18,17.06349
2023-09-19,18.65079
2023-09-20,22.61904
2023-09-21,13.88888
2023-09-22,15.47619
2023-09-23,15.07936
2023-09-24,11.50793
2023-09-25,15.87301
2023-09-26,14.68253
2023-09-27,10.71428
2023-09-28,9.5238
2023-09-29,5.95238
2023-09-30,13.49206
2023-10-01,8.33333
2023-10-02,17.06349
2023-10-03,13.49206
2023-10-04,16.66666
2023-10-05,15.87301
2023-10-06,17.85714
2023-10-07,13.49206
2023-10-08,12.69841
2023-10-09,5.15873
2023-10-10,13.49206
2023-10-11,15.47619
2023-10-12,19.04761
2023-10-13,11.11111
2023-10-14,16.26984
2023-10-15,11.50793
2023-10-16,13.88888
2023-10-17,18.65079
2023-10-18,9.12698
2023-10-19,14.28571
2023-10-20,12.69841
2023-10-21,9.5238
2023-10-22,12.30158
2023-10-23,15.47619
2023-10-24,14.68253
2023-10-25,16.26984
2023-10-26,13.49206
2023-10-27,11.90476
2023-10-28,12.30158
2023-10-29,7.9365
2023-10-30,14.68253
2023-10-31,16.66666
2023-11-01,14.68253
2023-11-02,20.23809
2023-11-03,18.65079
2023-11-04,15.87301
2023-11-05,12.69841
2023-11-06,25.0
2023-11-07,23.01587
2023-11-08,22.61904
2023-11-09,21.42857
2023-11-10,18.25396
2023-11-11,11.11111
2023-11-12,9.92063
2023-11-13,15.07936
2023-11-14,22.22222
2023-11-15,26.98412
2023-11-16,24.60317
2023-11-17,14.68253
2023-11-18,11.11111
2023-11-19,11.90476
2023-11-20,25.0
2023-11-21,29.7619
2023-11-22,26.19047
2023-11-23,21.82539
2023-11-24,18.25396
2023-11-25,12.30158
2023-11-26,19.44444
2023-11-27,24.60317
2023-11-28,24.60317
2023-11-29,29.7619
2023-11-30,20.63492
2023-12-01,21.42857
2023-12-02,16.26984
2023-12-03,19.44444
2023-12-04,24.60317
2023-12-05,22.22222
2023-12-06,29.7619
2023-12-07,24.20634
2023-12-08,19.84126
2023-12-09,21.42857
2023-12-10,23.41269
2023-12-11,33.73015
2023-12-12,37.69841
2023-12-13,21.03174
2023-12-14,27.38095
2023-12-15,28.57142
2023-12-16,13.88888
2023-12-17,20.63492
2023-12-18,24.60317
2023-12-19,28.96825
2023-12-20,24.60317
2023-12-21,23.80952
2023-12-22,25.0
2023-12-23,15.07936
2023-12-24,15.47619
2023-12-25,22.61904
2023-12-26,22.61904
2023-12-27,32.14285
2023-12-28,33.73015
2023-12-29,38.09523
2023-12-30,22.22222
2023-12-31,25.0
2024-01-01,32.14285
2024-01-02,47.22222
2024-01-03,37.69841
2024-01-04,36.11111
2024-01-05,36.11111
2024-01-06,22.61904
2024-01-07,26.5873
2024-01-08,27.38095
2024-01-09,31.74603
2024-01-10,31.74603
2024-01-11,38.49206
2024-01-12,33.33333
2024-01-13,21.82539
2024-01-14,19.84126
2024-01-15,28.57142
2024-01-16,26.98412
2024-01-17,34.12698
2024-01-18,32.14285
2024-01-19,19.84126
2024-01-20,19.44444
2024-01-21,23.01587
2024-01-22,30.55555
2024-01-23,32.14285
2024-01-24,23.41269
2024-01-25,19.84126
2024-01-26,32.14285
2024-01-27,19.44444
2024-01-28,17.85714
2024-01-29,25.0
2024-01-30,25.39682
2024-01-31,29.7619
2024-02-01,35.31746
2024-02-02,32.14285
2024-02-03,21.82539
2024-02-04,25.0
2024-02-05,21.82539
2024-02-06,22.22222
2024-02-07,22.61904
2024-02-08,23.41269
2024-02-09,14.28571
2024-02-10,10.31746
2024-02-11,16.66666
2024-02-12,19.84126
2024-02-13,28.57142
2024-02-14,27.38095
2024-02-15,30.55555
2024-02-16,57.53968
2024-02-17,42.85714
2024-02-18,28.1746
2024-02-19,48.41269
2024-02-20,39.28571
2024-02-21,36.50793
2024-02-22,36.90476
2024-02-23,26.98412
2024-02-24,25.0
2024-02-25,27.38095
2024-02-26,23.80952
2024-02-27,44.44444
2024-02-28,38.09523
2024-02-29,33.73015
2024-03-01,30.15873
2024-03-02,28.96825
2024-03-03,26.5873
2024-03-04,38.49206
2024-03-05,28.96825
2024-03-06,29.7619
2024-03-07,33.33333
2024-03-08,29.7619
2024-03-09,24.60317
2024-03-10,18.25396
2024-03-11,24.60317
2024-03-12,34.92063
2024-03-13,23.80952
2024-03-14,25.39682
2024-03-15,21.03174
2024-03-16,12.69841
2024-03-17,9.5238
2024-03-18,24.20634
2024-03-19,20.63492
2024-03-20,29.36507
