date,3D프린터출력
2023-06-06,6.89655
2023-06-07,29.55665
2023-06-08,19.70443
2023-06-09,19.70443
2023-06-10,8.86699
2023-06-11,10.83743
2023-06-12,15.27093
2023-06-13,20.19704
2023-06-14,20.68965
2023-06-15,23.1527
2023-06-16,22.16748
2023-06-17,14.28571
2023-06-18,11.33004
2023-06-19,15.27093
2023-06-20,17.73399
2023-06-21,20.68965
2023-06-22,17.24137
2023-06-23,12.31527
2023-06-24,13.30049
2023-06-25,12.31527
2023-06-26,17.73399
2023-06-27,14.28571
2023-06-28,18.71921
2023-06-29,13.30049
2023-06-30,14.28571
2023-07-01,10.34482
2023-07-02,4.43349
2023-07-03,18.71921
2023-07-04,16.25615
2023-07-05,24.63054
2023-07-06,20.19704
2023-07-07,16.25615
2023-07-08,7.88177
2023-07-09,5.91133
2023-07-10,20.68965
2023-07-11,19.70443
2023-07-12,18.2266
2023-07-13,18.2266
2023-07-14,17.73399
2023-07-15,11.33004
2023-07-16,8.37438
2023-07-17,17.73399
2023-07-18,19.70443
2023-07-19,16.74876
2023-07-20,21.18226
2023-07-21,15.27093
2023-07-22,8.37438
2023-07-23,11.82266
2023-07-24,26.10837
2023-07-25,18.2266
2023-07-26,19.21182
2023-07-27,7.38916
2023-07-28,8.37438
2023-07-29,6.40394
2023-07-30,2.46305
2023-07-31,16.74876
2023-08-01,14.28571
2023-08-02,8.86699
2023-08-03,13.30049
2023-08-04,7.88177
2023-08-05,2.95566
2023-08-06,5.91133
2023-08-07,13.7931
2023-08-08,13.7931
2023-08-09,12.31527
2023-08-10,13.30049
2023-08-11,12.31527
2023-08-12,3.44827
2023-08-13,5.91133
2023-08-14,18.71921
2023-08-15,6.40394
2023-08-16,10.83743
2023-08-17,10.34482
2023-08-18,9.85221
2023-08-19,5.91133
2023-08-21,13.7931
2023-08-22,18.2266
2023-08-23,8.86699
2023-08-24,11.82266
2023-08-25,17.24137
2023-08-26,2.95566
2023-08-27,8.86699
2023-08-28,10.83743
2023-08-29,13.7931
2023-08-30,13.30049
2023-08-31,15.76354
2023-09-01,8.37438
2023-09-02,7.38916
2023-09-03,8.37438
2023-09-04,12.80788
2023-09-05,14.28571
2023-09-06,13.7931
2023-09-07,10.34482
2023-09-08,10.83743
2023-09-09,7.38916
2023-09-10,5.91133
2023-09-11,15.27093
2023-09-12,10.83743
2023-09-13,12.31527
2023-09-14,15.27093
2023-09-15,12.31527
2023-09-16,7.38916
2023-09-17,7.38916
2023-09-18,18.71921
2023-09-19,13.7931
2023-09-20,11.33004
2023-09-21,8.86699
2023-09-22,8.86699
2023-09-23,2.46305
2023-09-24,3.94088
2023-09-25,6.89655
2023-09-26,6.89655
2023-09-27,4.9261
2023-09-30,2.95566
2023-10-02,5.91133
2023-10-03,6.89655
2023-10-04,13.30049
2023-10-05,13.30049
2023-10-06,14.28571
2023-10-07,8.37438
2023-10-08,6.89655
2023-10-09,8.37438
2023-10-10,16.25615
2023-10-11,11.33004
2023-10-12,8.86699
2023-10-13,13.30049
2023-10-14,2.46305
2023-10-15,13.30049
2023-10-16,20.68965
2023-10-17,24.13793
2023-10-18,19.21182
2023-10-19,20.19704
2023-10-20,17.73399
2023-10-21,3.44827
2023-10-22,2.46305
2023-10-23,17.24137
2023-10-24,10.83743
2023-10-25,12.80788
2023-10-26,9.85221
2023-10-27,10.34482
2023-10-28,2.95566
2023-10-29,6.89655
2023-10-30,12.80788
2023-10-31,21.67487
2023-11-01,10.83743
2023-11-02,11.82266
2023-11-03,14.28571
2023-11-04,4.43349
2023-11-05,7.38916
2023-11-06,9.3596
2023-11-07,14.28571
2023-11-08,11.82266
2023-11-09,9.85221
2023-11-10,11.33004
2023-11-11,5.41871
2023-11-12,5.91133
2023-11-13,18.71921
2023-11-14,5.41871
2023-11-15,18.2266
2023-11-16,15.27093
2023-11-17,17.24137
2023-11-18,6.89655
2023-11-19,7.38916
2023-11-20,14.77832
2023-11-21,6.40394
2023-11-22,8.86699
2023-11-23,9.85221
2023-11-24,16.25615
2023-11-25,3.94088
2023-11-26,3.94088
2023-11-27,18.71921
2023-11-28,13.30049
2023-11-29,12.31527
2023-11-30,14.28571
2023-12-01,7.88177
2023-12-02,2.95566
2023-12-03,7.88177
2023-12-04,12.31527
2023-12-05,15.76354
2023-12-06,10.83743
2023-12-07,6.89655
2023-12-08,10.34482
2023-12-09,7.88177
2023-12-10,3.44827
2023-12-11,15.76354
2023-12-12,17.73399
2023-12-13,14.77832
2023-12-14,5.91133
2023-12-15,2.46305
2023-12-16,6.40394
2023-12-17,3.44827
2023-12-18,5.41871
2023-12-19,10.34482
2023-12-20,8.86699
2023-12-21,7.38916
2023-12-22,4.9261
2023-12-23,7.38916
2023-12-24,4.43349
2023-12-25,2.95566
2023-12-26,18.2266
2023-12-27,9.3596
2023-12-28,8.86699
2023-12-29,12.31527
2023-12-30,3.44827
2023-12-31,4.43349
2024-01-01,6.40394
2024-01-02,16.74876
2024-01-03,8.86699
2024-01-04,11.33004
2024-01-05,10.83743
2024-01-06,6.89655
2024-01-07,4.43349
2024-01-08,10.83743
2024-01-09,7.88177
2024-01-10,7.38916
2024-01-11,5.41871
2024-01-12,4.43349
2024-01-13,4.9261
2024-01-14,3.44827
2024-01-15,11.33004
2024-01-16,14.77832
2024-01-17,7.38916
2024-01-18,13.30049
2024-01-19,11.33004
2024-01-20,10.34482
2024-01-21,3.94088
2024-01-22,14.77832
2024-01-23,6.40394
2024-01-24,13.30049
2024-01-25,5.41871
2024-01-26,10.83743
2024-01-27,5.91133
2024-01-28,8.37438
2024-01-29,13.7931
2024-01-30,13.7931
2024-01-31,10.34482
2024-02-01,8.86699
2024-02-02,6.89655
2024-02-03,7.38916
2024-02-04,2.46305
2024-02-05,9.3596
2024-02-06,6.89655
2024-02-07,10.34482
2024-02-08,8.37438
2024-02-09,5.41871
2024-02-10,6.40394
2024-02-11,4.43349
2024-02-12,9.3596
2024-02-13,12.80788
2024-02-14,14.28571
2024-02-15,7.38916
2024-02-16,14.77832
2024-02-17,9.85221
2024-02-18,2.95566
2024-02-19,12.80788
2024-02-20,15.27093
2024-02-21,11.82266
2024-02-22,10.83743
2024-02-23,6.89655
2024-02-24,2.46305
2024-02-25,5.41871
2024-02-26,12.31527
2024-02-27,11.82266
2024-02-28,9.3596
2024-02-29,13.30049
2024-03-01,5.91133
2024-03-02,5.41871
2024-03-03,3.44827
2024-03-04,15.27093
2024-03-05,14.28571
2024-03-06,10.83743
2024-03-07,9.3596
2024-03-08,7.88177
2024-03-09,6.40394
2024-03-10,7.88177
2024-03-11,10.83743
2024-03-12,8.86699
2024-03-13,11.33004
2024-03-14,11.33004
2024-03-15,11.33004
2024-03-16,2.46305
2024-03-17,8.37438
2024-03-18,19.21182
2024-03-19,15.27093
2024-03-20,11.82266
