date,복리적금
2023-05-30,29.88691
2023-05-31,29.40226
2023-06-01,28.2714
2023-06-02,22.45557
2023-06-03,16.31663
2023-06-04,21.97092
2023-06-05,26.00969
2023-06-06,23.90953
2023-06-07,22.94022
2023-06-08,32.31017
2023-06-09,27.78675
2023-06-10,20.35541
2023-06-11,19.87075
2023-06-12,30.85621
2023-06-13,29.72536
2023-06-14,30.21001
2023-06-15,39.57996
2023-06-16,25.84814
2023-06-17,16.15508
2023-06-18,20.19386
2023-06-19,23.58642
2023-06-20,27.3021
2023-06-21,25.52504
2023-06-22,28.10985
2023-06-23,29.56381
2023-06-24,17.60904
2023-06-25,18.90145
2023-06-26,29.24071
2023-06-27,26.65589
2023-06-28,29.40226
2023-06-29,28.2714
2023-06-30,24.71728
2023-07-01,16.47819
2023-07-02,23.10177
2023-07-03,25.04038
2023-07-04,26.49434
2023-07-05,28.75605
2023-07-06,24.39418
2023-07-07,24.87883
2023-07-08,17.12439
2023-07-09,15.83198
2023-07-10,28.5945
2023-07-11,28.2714
2023-07-12,31.50242
2023-07-13,27.6252
2023-07-14,23.90953
2023-07-15,20.51696
2023-07-16,26.17124
2023-07-17,29.40226
2023-07-18,25.84814
2023-07-19,20.19386
2023-07-20,26.00969
2023-07-21,25.04038
2023-07-22,14.86268
2023-07-23,20.03231
2023-07-24,26.65589
2023-07-25,29.88691
2023-07-26,21.64781
2023-07-27,22.13247
2023-07-28,23.90953
2023-07-29,26.65589
2023-07-30,26.65589
2023-07-31,29.40226
2023-08-01,33.44103
2023-08-02,24.23263
2023-08-03,25.68659
2023-08-04,23.26332
2023-08-05,23.26332
2023-08-06,18.25525
2023-08-07,26.81744
2023-08-08,26.97899
2023-08-09,30.37156
2023-08-10,28.9176
2023-08-11,25.36348
2023-08-12,16.31663
2023-08-13,15.67043
2023-08-14,25.36348
2023-08-15,25.84814
2023-08-16,25.36348
2023-08-17,30.69466
2023-08-18,32.79483
2023-08-19,18.09369
2023-08-20,23.26332
2023-08-21,27.78675
2023-08-22,27.6252
2023-08-23,26.81744
2023-08-24,23.42487
2023-08-25,28.2714
2023-08-26,20.03231
2023-08-27,24.55573
2023-08-28,31.01777
2023-08-29,32.63327
2023-08-30,31.01777
2023-08-31,24.55573
2023-09-01,24.39418
2023-09-02,15.50888
2023-09-03,19.87075
2023-09-04,24.23263
2023-09-05,28.43295
2023-09-06,27.3021
2023-09-07,22.29402
2023-09-08,25.84814
2023-09-09,20.03231
2023-09-10,17.12439
2023-09-11,26.33279
2023-09-12,22.45557
2023-09-13,24.55573
2023-09-14,25.20193
2023-09-15,22.61712
2023-09-16,13.24717
2023-09-17,15.02423
2023-09-18,24.23263
2023-09-19,20.35541
2023-09-20,22.45557
2023-09-21,22.29402
2023-09-22,20.51696
2023-09-23,17.77059
2023-09-24,15.18578
2023-09-25,23.10177
2023-09-26,21.16316
2023-09-27,23.74798
2023-09-28,11.63166
2023-09-29,12.92407
2023-09-30,14.53957
2023-10-01,17.28594
2023-10-02,17.93214
2023-10-03,23.42487
2023-10-04,26.97899
2023-10-05,26.81744
2023-10-06,26.17124
2023-10-07,14.37802
2023-10-08,18.90145
2023-10-09,21.64781
2023-10-10,27.9483
2023-10-11,31.82552
2023-10-12,27.14054
2023-10-13,23.42487
2023-10-14,18.7399
2023-10-15,20.19386
2023-10-16,26.17124
2023-10-17,30.21001
2023-10-18,27.78675
2023-10-19,26.49434
2023-10-20,27.6252
2023-10-21,19.063
2023-10-22,20.19386
2023-10-23,23.74798
2023-10-24,28.10985
2023-10-25,31.50242
2023-10-26,28.2714
2023-10-27,24.71728
2023-10-28,16.96284
2023-10-29,20.03231
2023-10-30,29.24071
2023-10-31,31.66397
2023-11-01,31.01777
2023-11-02,27.3021
2023-11-03,26.17124
2023-11-04,18.4168
2023-11-05,20.19386
2023-11-06,26.49434
2023-11-07,21.00161
2023-11-08,20.84006
2023-11-09,23.90953
2023-11-10,23.42487
2023-11-11,17.77059
2023-11-12,15.50888
2023-11-13,23.74798
2023-11-14,26.00969
2023-11-15,28.5945
2023-11-16,24.07108
2023-11-17,20.51696
2023-11-18,14.37802
2023-11-19,15.99353
2023-11-20,25.84814
2023-11-21,26.17124
2023-11-22,24.39418
2023-11-23,24.23263
2023-11-24,22.29402
2023-11-25,20.67851
2023-11-26,19.3861
2023-11-27,28.9176
2023-11-28,27.9483
2023-11-29,22.13247
2023-11-30,21.64781
2023-12-01,22.29402
2023-12-02,17.77059
2023-12-03,17.77059
2023-12-04,27.78675
2023-12-05,30.04846
2023-12-06,24.23263
2023-12-07,22.77867
2023-12-08,26.33279
2023-12-09,15.34733
2023-12-10,21.00161
2023-12-11,29.72536
2023-12-12,22.29402
2023-12-13,30.69466
2023-12-14,25.36348
2023-12-15,26.65589
2023-12-16,17.93214
2023-12-17,20.51696
2023-12-18,22.13247
2023-12-19,26.49434
2023-12-20,28.2714
2023-12-21,22.94022
2023-12-22,27.3021
2023-12-23,19.7092
2023-12-24,17.77059
2023-12-25,23.10177
2023-12-26,28.2714
2023-12-27,30.69466
2023-12-28,31.17932
2023-12-29,28.43295
2023-12-30,22.61712
2023-12-31,21.48626
2024-01-01,31.34087
2024-01-02,40.54927
2024-01-03,41.35702
2024-01-04,43.45718
2024-01-05,41.51857
2024-01-06,23.74798
2024-01-07,30.53311
2024-01-08,37.96445
2024-01-09,48.94991
2024-01-10,46.84975
2024-01-11,43.29563
2024-01-12,35.86429
2024-01-13,29.56381
2024-01-14,27.46365
2024-01-15,40.22617
2024-01-16,43.13408
2024-01-17,43.13408
2024-01-18,39.90306
2024-01-19,42.97253
2024-01-20,33.60258
2024-01-21,47.0113
2024-01-22,42.48788
2024-01-23,51.05008
2024-01-24,48.30371
2024-01-25,56.54281
2024-01-26,50.88852
2024-01-27,38.93376
2024-01-28,37.31825
2024-01-29,57.35056
2024-01-30,52.82714
2024-01-31,47.81906
2024-02-01,54.11954
2024-02-02,43.29563
2024-02-03,30.37156
2024-02-04,35.54119
2024-02-05,43.78029
2024-02-06,36.5105
2024-02-07,38.28756
2024-02-08,34.89499
2024-02-09,25.36348
2024-02-10,24.55573
2024-02-11,29.72536
2024-02-12,33.11793
2024-02-13,46.52665
2024-02-14,50.88852
2024-02-15,38.77221
2024-02-16,42.48788
2024-02-17,24.23263
2024-02-18,38.93376
2024-02-19,45.88045
2024-02-20,52.66558
2024-02-21,52.98869
2024-02-22,59.61227
2024-02-23,53.31179
2024-02-24,42.81098
2024-02-25,42.48788
2024-02-26,52.66558
2024-02-27,53.95799
2024-02-28,51.53473
2024-02-29,44.91114
2024-03-01,50.24232
2024-03-02,32.47172
2024-03-03,36.02584
2024-03-04,44.91114
2024-03-05,48.94991
2024-03-06,42.32633
2024-03-07,41.84168
2024-03-08,37.4798
2024-03-09,28.5945
2024-03-10,30.69466
2024-03-11,40.22617
2024-03-12,36.02584
2024-03-13,37.64135
2024-03-14,33.44103
2024-03-15,35.37964
2024-03-16,24.07108
2024-03-17,26.97899
2024-03-18,32.47172
2024-03-19,56.86591
2024-03-20,50.08077
