date,투자신탁
2023-05-30,14.42622
2023-05-31,15.40983
2023-06-01,17.04918
2023-06-02,16.39344
2023-06-03,7.21311
2023-06-04,8.85245
2023-06-05,15.08196
2023-06-06,8.19672
2023-06-07,19.67213
2023-06-08,24.91803
2023-06-09,22.62295
2023-06-10,12.45901
2023-06-11,6.2295
2023-06-12,23.93442
2023-06-13,19.34426
2023-06-14,22.29508
2023-06-15,19.34426
2023-06-16,13.44262
2023-06-17,9.50819
2023-06-18,7.21311
2023-06-19,20.32786
2023-06-20,24.59016
2023-06-21,17.04918
2023-06-22,16.39344
2023-06-23,17.04918
2023-06-24,9.50819
2023-06-25,6.55737
2023-06-26,18.03278
2023-06-27,16.06557
2023-06-28,16.06557
2023-06-29,19.67213
2023-06-30,18.68852
2023-07-01,7.86885
2023-07-02,4.59016
2023-07-03,15.40983
2023-07-04,18.36065
2023-07-05,17.37704
2023-07-06,19.67213
2023-07-07,21.96721
2023-07-08,5.90163
2023-07-09,1.96721
2023-07-10,21.31147
2023-07-11,19.34426
2023-07-12,17.04918
2023-07-13,27.21311
2023-07-14,24.91803
2023-07-15,8.52459
2023-07-16,12.45901
2023-07-17,15.40983
2023-07-18,18.03278
2023-07-19,16.72131
2023-07-20,15.40983
2023-07-21,15.08196
2023-07-22,10.4918
2023-07-23,8.19672
2023-07-24,16.72131
2023-07-25,20.65573
2023-07-26,21.96721
2023-07-27,14.42622
2023-07-28,12.45901
2023-07-29,10.81967
2023-07-30,5.90163
2023-07-31,13.11475
2023-08-01,13.44262
2023-08-02,16.39344
2023-08-03,14.75409
2023-08-04,10.16393
2023-08-05,3.27868
2023-08-06,4.26229
2023-08-07,16.06557
2023-08-08,16.72131
2023-08-09,19.01639
2023-08-10,15.7377
2023-08-11,13.11475
2023-08-12,5.57377
2023-08-13,10.81967
2023-08-14,12.78688
2023-08-15,9.50819
2023-08-16,18.68852
2023-08-17,21.31147
2023-08-18,16.06557
2023-08-19,9.83606
2023-08-20,9.50819
2023-08-21,18.68852
2023-08-22,20.0
2023-08-23,15.08196
2023-08-24,20.0
2023-08-25,18.36065
2023-08-26,6.2295
2023-08-27,4.91803
2023-08-28,11.14754
2023-08-29,17.37704
2023-08-30,20.0
2023-08-31,15.40983
2023-09-01,16.39344
2023-09-02,5.2459
2023-09-03,9.18032
2023-09-04,19.01639
2023-09-05,17.70491
2023-09-06,16.06557
2023-09-07,17.04918
2023-09-08,15.08196
2023-09-09,6.88524
2023-09-10,5.90163
2023-09-11,14.09836
2023-09-12,16.72131
2023-09-13,11.80327
2023-09-14,35.08196
2023-09-15,24.26229
2023-09-16,11.4754
2023-09-17,8.85245
2023-09-18,31.80327
2023-09-19,30.16393
2023-09-20,21.63934
2023-09-21,14.42622
2023-09-22,12.45901
2023-09-23,7.86885
2023-09-24,3.93442
2023-09-25,14.42622
2023-09-26,16.06557
2023-09-27,10.81967
2023-09-28,2.29508
2023-09-29,2.95081
2023-09-30,6.88524
2023-10-01,5.90163
2023-10-02,4.91803
2023-10-03,10.81967
2023-10-04,16.39344
2023-10-05,13.77049
2023-10-06,12.45901
2023-10-07,2.95081
2023-10-08,5.90163
2023-10-09,6.55737
2023-10-10,13.77049
2023-10-11,12.13114
2023-10-12,14.75409
2023-10-13,19.01639
2023-10-14,7.54098
2023-10-15,4.26229
2023-10-16,14.42622
2023-10-17,18.03278
2023-10-18,19.34426
2023-10-19,15.08196
2023-10-20,18.68852
2023-10-21,6.55737
2023-10-22,10.16393
2023-10-23,14.09836
2023-10-24,20.32786
2023-10-25,16.72131
2023-10-26,15.08196
2023-10-27,13.44262
2023-10-28,4.26229
2023-10-29,6.88524
2023-10-30,12.13114
2023-10-31,14.09836
2023-11-01,15.08196
2023-11-02,14.42622
2023-11-03,13.11475
2023-11-04,9.50819
2023-11-05,8.52459
2023-11-06,18.36065
2023-11-07,15.40983
2023-11-08,15.7377
2023-11-09,11.14754
2023-11-10,9.50819
2023-11-11,6.2295
2023-11-12,7.21311
2023-11-13,19.34426
2023-11-14,16.39344
2023-11-15,17.04918
2023-11-16,15.08196
2023-11-17,11.80327
2023-11-18,5.2459
2023-11-19,11.80327
2023-11-20,16.72131
2023-11-21,15.08196
2023-11-22,20.32786
2023-11-23,20.32786
2023-11-24,16.06557
2023-11-25,8.19672
2023-11-26,10.4918
2023-11-27,8.85245
2023-11-28,20.65573
2023-11-29,17.37704
2023-11-30,18.68852
2023-12-01,14.75409
2023-12-02,10.16393
2023-12-03,7.86885
2023-12-04,17.70491
2023-12-05,12.45901
2023-12-06,16.72131
2023-12-07,22.62295
2023-12-08,17.37704
2023-12-09,10.4918
2023-12-10,5.90163
2023-12-11,15.7377
2023-12-12,18.03278
2023-12-13,19.34426
2023-12-14,26.88524
2023-12-15,34.09836
2023-12-16,7.86885
2023-12-17,8.19672
2023-12-18,27.21311
2023-12-19,21.63934
2023-12-20,22.62295
2023-12-21,13.77049
2023-12-22,19.01639
2023-12-23,9.18032
2023-12-24,4.26229
2023-12-25,5.2459
2023-12-26,17.37704
2023-12-27,13.44262
2023-12-28,18.68852
2023-12-29,14.09836
2023-12-30,6.55737
2023-12-31,7.21311
2024-01-01,9.18032
2024-01-02,15.08196
2024-01-03,17.04918
2024-01-04,14.75409
2024-01-05,16.39344
2024-01-06,5.57377
2024-01-07,8.52459
2024-01-08,19.01639
2024-01-09,16.39344
2024-01-10,18.03278
2024-01-11,24.26229
2024-01-12,17.37704
2024-01-13,11.80327
2024-01-14,6.88524
2024-01-15,17.04918
2024-01-16,28.85245
2024-01-17,20.32786
2024-01-18,19.67213
2024-01-19,21.63934
2024-01-20,10.16393
2024-01-21,13.11475
2024-01-22,16.39344
2024-01-23,19.01639
2024-01-24,20.65573
2024-01-25,23.27868
2024-01-26,17.04918
2024-01-27,9.18032
2024-01-28,8.19672
2024-01-29,22.29508
2024-01-30,18.36065
2024-01-31,25.2459
2024-02-01,29.50819
2024-02-02,24.59016
2024-02-03,6.2295
2024-02-04,9.18032
2024-02-05,23.60655
2024-02-06,21.63934
2024-02-07,20.0
2024-02-08,16.06557
2024-02-09,7.21311
2024-02-10,8.85245
2024-02-11,10.16393
2024-02-12,7.21311
2024-02-13,19.67213
2024-02-14,16.39344
2024-02-15,18.36065
2024-02-16,19.01639
2024-02-17,9.83606
2024-02-18,9.50819
2024-02-19,15.7377
2024-02-20,18.36065
2024-02-21,20.9836
2024-02-22,24.91803
2024-02-23,15.7377
2024-02-24,6.55737
2024-02-25,13.77049
2024-02-26,19.34426
2024-02-27,20.32786
2024-02-28,22.95081
2024-02-29,19.01639
2024-03-01,5.57377
2024-03-02,6.2295
2024-03-03,10.81967
2024-03-04,17.37704
2024-03-05,24.26229
2024-03-06,16.39344
2024-03-07,23.27868
2024-03-08,25.57377
2024-03-09,11.14754
2024-03-10,7.21311
2024-03-11,17.37704
2024-03-12,19.01639
2024-03-13,20.32786
2024-03-14,33.11475
2024-03-15,18.03278
2024-03-16,6.55737
2024-03-17,6.55737
2024-03-18,18.03278
2024-03-19,18.68852
2024-03-20,18.03278
