date,엔비디아주식
2023-05-29,13.28282
2023-05-30,36.56565
2023-05-31,46.91919
2023-06-01,27.97979
2023-06-02,26.0101
2023-06-03,14.69696
2023-06-04,8.0303
2023-06-05,14.84848
2023-06-06,16.26262
2023-06-07,18.73737
2023-06-08,15.55555
2023-06-09,18.33333
2023-06-10,10.50505
2023-06-11,5.20202
2023-06-12,10.95959
2023-06-13,17.67676
2023-06-14,24.84848
2023-06-15,25.75757
2023-06-16,21.26262
2023-06-17,9.34343
2023-06-18,5.50505
2023-06-19,9.19191
2023-06-20,10.70707
2023-06-21,17.77777
2023-06-22,13.18181
2023-06-23,12.27272
2023-06-24,6.0606
2023-06-25,3.48484
2023-06-26,9.0404
2023-06-27,13.38383
2023-06-28,12.62626
2023-06-29,11.81818
2023-06-30,9.34343
2023-07-01,7.32323
2023-07-02,4.69696
2023-07-03,10.40404
2023-07-04,10.75757
2023-07-05,11.41414
2023-07-06,9.89898
2023-07-07,9.69696
2023-07-08,5.10101
2023-07-09,3.63636
2023-07-10,7.32323
2023-07-11,10.10101
2023-07-12,10.0
2023-07-13,14.64646
2023-07-14,21.51515
2023-07-15,10.15151
2023-07-16,4.74747
2023-07-17,10.20202
2023-07-18,13.58585
2023-07-19,13.0808
2023-07-20,12.62626
2023-07-21,13.78787
2023-07-22,6.91919
2023-07-23,3.88888
2023-07-24,8.0303
2023-07-25,12.22222
2023-07-26,13.0808
2023-07-27,12.52525
2023-07-28,11.76767
2023-07-29,6.76767
2023-07-30,2.92929
2023-07-31,8.0303
2023-08-01,10.30303
2023-08-02,9.0909
2023-08-03,10.75757
2023-08-04,6.91919
2023-08-05,5.40404
2023-08-06,2.57575
2023-08-07,5.40404
2023-08-08,7.92929
2023-08-09,9.39393
2023-08-10,10.75757
2023-08-11,9.29292
2023-08-12,7.52525
2023-08-13,4.14141
2023-08-14,7.92929
2023-08-15,14.94949
2023-08-16,16.16161
2023-08-17,13.58585
2023-08-18,12.32323
2023-08-19,6.11111
2023-08-20,4.44444
2023-08-21,11.46464
2023-08-22,27.47474
2023-08-23,29.49494
2023-08-24,57.22222
2023-08-25,33.33333
2023-08-26,12.57575
2023-08-27,5.95959
2023-08-28,13.98989
2023-08-29,18.33333
2023-08-30,23.73737
2023-08-31,17.0707
2023-09-01,19.29292
2023-09-02,10.80808
2023-09-03,5.15151
2023-09-04,8.43434
2023-09-05,11.41414
2023-09-06,13.68686
2023-09-07,12.0707
2023-09-08,11.71717
2023-09-09,6.16161
2023-09-10,2.67676
2023-09-11,10.75757
2023-09-12,10.70707
2023-09-13,11.51515
2023-09-14,11.11111
2023-09-15,11.51515
2023-09-16,6.26262
2023-09-17,3.0303
2023-09-18,8.23232
2023-09-19,11.96969
2023-09-20,9.39393
2023-09-21,10.0505
2023-09-22,10.50505
2023-09-23,5.55555
2023-09-24,2.32323
2023-09-25,7.42424
2023-09-26,9.69696
2023-09-27,7.62626
2023-09-28,7.0202
2023-09-29,6.91919
2023-09-30,4.59595
2023-10-01,2.32323
2023-10-02,4.14141
2023-10-03,9.14141
2023-10-04,11.0606
2023-10-05,10.70707
2023-10-06,10.0505
2023-10-07,9.0404
2023-10-08,2.32323
2023-10-09,4.24242
2023-10-10,9.34343
2023-10-11,10.70707
2023-10-12,11.81818
2023-10-13,10.0
2023-10-14,5.15151
2023-10-15,2.32323
2023-10-16,6.61616
2023-10-17,11.71717
2023-10-18,12.17171
2023-10-19,10.90909
2023-10-20,9.54545
2023-10-21,4.69696
2023-10-22,2.82828
2023-10-23,7.32323
2023-10-24,11.71717
2023-10-25,9.74747
2023-10-26,11.36363
2023-10-27,9.54545
2023-10-28,5.85858
2023-10-29,2.0707
2023-10-30,5.75757
2023-10-31,10.35353
2023-11-01,8.43434
2023-11-02,11.36363
2023-11-03,9.69696
2023-11-04,6.56565
2023-11-05,2.17171
2023-11-06,6.51515
2023-11-07,8.83838
2023-11-08,7.0202
2023-11-09,8.43434
2023-11-10,8.0808
2023-11-11,4.59595
2023-11-12,2.17171
2023-11-13,7.67676
2023-11-14,8.0303
2023-11-15,10.25252
2023-11-16,9.24242
2023-11-17,9.0404
2023-11-18,4.84848
2023-11-19,1.91919
2023-11-20,6.31313
2023-11-21,10.35353
2023-11-22,12.67676
2023-11-23,9.29292
2023-11-24,5.20202
2023-11-25,3.73737
2023-11-26,2.32323
2023-11-27,5.85858
2023-11-28,7.77777
2023-11-29,9.0909
2023-11-30,7.57575
2023-12-01,7.67676
2023-12-02,3.23232
2023-12-03,1.91919
2023-12-04,5.0505
2023-12-05,8.63636
2023-12-06,8.78787
2023-12-07,6.81818
2023-12-08,6.11111
2023-12-09,5.90909
2023-12-10,2.17171
2023-12-11,5.0505
2023-12-12,6.61616
2023-12-13,6.11111
2023-12-14,8.78787
2023-12-15,7.67676
2023-12-16,4.69696
2023-12-17,2.12121
2023-12-18,4.54545
2023-12-19,8.83838
2023-12-20,8.43434
2023-12-21,8.58585
2023-12-22,6.61616
2023-12-23,4.59595
2023-12-24,1.51515
2023-12-25,1.71717
2023-12-26,5.30303
2023-12-27,7.62626
2023-12-28,7.32323
2023-12-29,6.51515
2023-12-30,3.88888
2023-12-31,2.12121
2024-01-01,2.82828
2024-01-02,6.0606
2024-01-03,7.77777
2024-01-04,6.56565
2024-01-05,5.80808
2024-01-06,4.94949
2024-01-07,2.12121
2024-01-08,5.85858
2024-01-09,18.23232
2024-01-10,14.94949
2024-01-11,15.10101
2024-01-12,11.56565
2024-01-13,5.50505
2024-01-14,3.48484
2024-01-15,6.0606
2024-01-16,8.43434
2024-01-17,13.23232
2024-01-18,13.48484
2024-01-19,15.20202
2024-01-20,12.87878
2024-01-21,6.11111
2024-01-22,15.85858
2024-01-23,18.33333
2024-01-24,14.69696
2024-01-25,20.45454
2024-01-26,21.51515
2024-01-27,10.40404
2024-01-28,6.46464
2024-01-29,9.39393
2024-01-30,18.58585
2024-01-31,15.0
2024-02-01,13.78787
2024-02-02,17.57575
2024-02-03,13.58585
2024-02-04,7.0707
2024-02-05,14.49494
2024-02-06,30.65656
2024-02-07,24.34343
2024-02-08,20.35353
2024-02-09,13.63636
2024-02-10,15.65656
2024-02-11,10.95959
2024-02-12,16.26262
2024-02-13,30.30303
2024-02-14,28.63636
2024-02-15,28.23232
2024-02-16,25.15151
2024-02-17,17.12121
2024-02-18,13.63636
2024-02-19,19.29292
2024-02-20,24.69696
2024-02-21,37.97979
2024-02-22,67.67676
2024-02-23,100.0
2024-02-24,51.31313
2024-02-25,23.33333
2024-02-26,34.14141
2024-02-27,41.86868
2024-02-28,38.18181
2024-02-29,37.72727
2024-03-01,27.32323
2024-03-02,30.35353
2024-03-03,15.60606
2024-03-04,30.25252
2024-03-05,41.71717
2024-03-06,40.70707
2024-03-07,48.48484
2024-03-08,67.77777
2024-03-09,53.0808
2024-03-10,24.54545
2024-03-11,55.55555
2024-03-12,56.76767
2024-03-13,61.0606
2024-03-14,45.10101
2024-03-15,38.48484
2024-03-16,25.20202
2024-03-17,14.19191
2024-03-18,35.50505
2024-03-19,50.85858
2024-03-20,50.20202
