date,LG디스플레이주가
2023-05-30,24.56562
2023-05-31,19.84772
2023-06-01,19.08635
2023-06-02,18.8651
2023-06-03,2.16047
2023-06-04,1.67241
2023-06-05,20.84987
2023-06-06,2.85677
2023-06-07,19.52886
2023-06-08,16.52241
2023-06-09,18.05817
2023-06-10,1.91969
2023-06-11,2.17348
2023-06-12,20.17309
2023-06-13,19.2165
2023-06-14,17.86295
2023-06-15,17.47901
2023-06-16,20.05596
2023-06-17,2.57695
2023-06-18,1.9262
2023-06-19,24.98861
2023-06-20,21.2273
2023-06-21,18.39005
2023-06-22,17.72629
2023-06-23,15.23394
2023-06-24,1.84811
2023-06-25,1.43814
2023-06-26,16.41179
2023-06-27,15.70247
2023-06-28,14.55716
2023-06-29,14.68731
2023-06-30,15.29901
2023-07-01,1.47719
2023-07-02,1.19086
2023-07-03,17.59614
2023-07-04,16.69811
2023-07-05,18.96271
2023-07-06,15.99531
2023-07-07,15.66343
2023-07-08,1.60083
2023-07-09,1.68542
2023-07-10,16.26862
2023-07-11,16.7697
2023-07-12,16.9454
2023-07-13,20.21214
2023-07-14,19.5679
2023-07-15,2.00429
2023-07-16,1.69844
2023-07-17,17.87596
2023-07-18,16.14498
2023-07-19,15.75453
2023-07-20,17.73931
2023-07-21,16.56146
2023-07-22,2.90232
2023-07-23,1.95874
2023-07-24,17.98008
2023-07-25,17.34235
2023-07-26,20.05596
2023-07-27,19.87375
2023-07-28,17.30981
2023-07-29,2.6225
2023-07-30,1.87414
2023-07-31,16.91286
2023-08-01,21.79996
2023-08-02,18.51369
2023-08-03,16.41179
2023-08-04,16.3337
2023-08-05,2.15396
2023-08-06,1.75701
2023-08-07,16.69811
2023-08-08,16.47686
2023-08-09,15.24695
2023-08-10,14.64827
2023-08-11,15.01268
2023-08-12,1.65289
2023-08-13,1.52925
2023-08-14,14.04307
2023-08-15,2.5379
2023-08-16,14.30988
2023-08-17,14.62874
2023-08-18,14.16021
2023-08-19,2.36871
2023-08-20,2.03032
2023-08-21,15.40964
2023-08-22,14.07561
2023-08-23,14.09513
2023-08-24,16.6005
2023-08-25,12.81317
2023-08-26,1.8351
2023-08-27,1.6659
2023-08-28,16.18403
2023-08-29,17.2968
2023-08-30,17.42695
2023-08-31,14.35543
2023-09-01,16.45083
2023-09-02,2.76566
2023-09-03,2.19301
2023-09-04,21.45506
2023-09-05,18.1688
2023-09-06,18.97572
2023-09-07,15.5528
2023-09-08,14.23179
2023-09-09,1.93922
2023-09-10,1.63337
2023-09-11,14.73286
2023-09-12,16.69811
2023-09-13,18.24038
2023-09-14,22.08628
2023-09-15,19.10587
2023-09-16,2.39474
2023-09-17,1.82859
2023-09-18,14.5897
2023-09-19,14.14719
2023-09-20,12.46827
2023-09-21,11.29042
2023-09-22,15.70247
2023-09-23,2.3622
2023-09-24,1.7505
2023-09-25,13.72421
2023-09-26,12.12338
2023-09-27,11.47914
2023-09-28,1.75701
2023-09-29,1.26895
2023-09-30,1.35354
2023-10-01,1.30149
2023-10-02,1.4056
2023-10-03,1.37957
2023-10-04,15.33155
2023-10-05,12.78063
2023-10-06,24.31834
2023-10-07,3.70924
2023-10-08,1.90017
2023-10-09,2.77868
2023-10-10,16.19053
2023-10-11,16.55495
2023-10-12,15.07776
2023-10-13,11.39454
2023-10-14,1.36005
2023-10-15,1.25593
2023-10-16,10.15162
2023-10-17,11.21884
2023-10-18,11.40105
2023-10-19,10.1321
2023-10-20,10.10607
2023-10-21,1.59432
2023-10-22,1.10626
2023-10-23,10.47699
2023-10-24,11.55072
2023-10-25,15.67644
2023-10-26,12.65699
2023-10-27,12.27305
2023-10-28,1.50972
2023-10-29,1.18435
2023-10-30,11.22535
2023-10-31,10.21019
2023-11-01,11.20583
2023-11-02,12.77412
2023-11-03,12.48779
2023-11-04,1.58131
2023-11-05,1.56178
2023-11-06,24.05153
2023-11-07,16.73065
2023-11-08,13.66564
2023-11-09,13.43137
2023-11-10,11.76547
2023-11-11,1.81557
2023-11-12,1.41211
2023-11-13,11.91514
2023-11-14,12.27956
2023-11-15,14.96062
2023-11-16,14.33591
2023-11-17,11.47263
2023-11-18,1.45116
2023-11-19,1.28196
2023-11-20,13.17758
2023-11-21,14.08212
2023-11-22,12.81967
2023-11-23,13.97149
2023-11-24,14.09513
2023-11-25,2.15396
2023-11-26,1.88716
2023-11-27,13.09949
2023-11-28,13.69818
2023-11-29,13.13854
2023-11-30,12.54636
2023-12-01,11.14726
2023-12-02,2.04333
2023-12-03,1.69844
2023-12-04,14.11466
2023-12-05,13.978
2023-12-06,14.82397
2023-12-07,13.14505
2023-12-08,14.81746
2023-12-09,2.47283
2023-12-10,1.88716
2023-12-11,14.92809
2023-12-12,17.0365
2023-12-13,14.44003
2023-12-14,19.80217
2023-12-15,17.9085
2023-12-16,3.27975
2023-12-17,2.41426
2023-12-18,36.93629
2023-12-19,47.92086
2023-12-20,27.7738
2023-12-21,17.70026
2023-12-22,17.04952
2023-12-23,2.66805
2023-12-24,2.09539
2023-12-25,2.38172
2023-12-26,15.6374
2023-12-27,14.88904
2023-12-28,17.16014
2023-12-29,6.87186
2023-12-30,2.32316
2023-12-31,1.86113
2024-01-01,2.33617
2024-01-02,23.40079
2024-01-03,19.16444
2024-01-04,16.09292
2024-01-05,15.84564
2024-01-06,2.49235
2024-01-07,2.42077
2024-01-08,37.05342
2024-01-09,26.58293
2024-01-10,18.80002
2024-01-11,19.59393
2024-01-12,16.25561
2024-01-13,3.10405
2024-01-14,2.70059
2024-01-15,17.35537
2024-01-16,15.722
2024-01-17,18.42259
2024-01-18,20.1796
2024-01-19,16.90635
2024-01-20,2.96739
2024-01-21,2.47283
2024-01-22,18.61781
2024-01-23,25.80204
2024-01-24,27.21416
2024-01-25,22.41166
2024-01-26,17.19919
2024-01-27,3.04548
2024-01-28,2.4533
2024-01-29,17.08205
2024-01-30,15.27949
2024-01-31,17.1211
2024-02-01,15.89119
2024-02-02,17.31632
2024-02-03,2.54441
2024-02-04,1.69844
2024-02-05,12.4943
2024-02-06,12.94332
2024-02-07,13.55502
2024-02-08,15.88468
2024-02-09,2.68757
2024-02-10,2.05635
2024-02-11,2.12793
2024-02-12,2.55092
2024-02-13,16.67859
2024-02-14,17.35537
2024-02-15,16.7762
2024-02-16,16.02785
2024-02-17,3.03897
2024-02-18,2.45981
2024-02-19,21.25333
2024-02-20,15.19489
2024-02-21,14.87603
2024-02-22,12.55287
2024-02-23,13.46391
2024-02-24,2.06936
2024-02-25,1.61384
2024-02-26,12.44224
2024-02-27,12.01275
2024-02-28,14.65477
2024-02-29,14.87603
2024-03-01,3.3253
2024-03-02,2.12793
2024-03-03,2.11492
2024-03-04,17.60916
2024-03-05,15.80659
2024-03-06,15.63089
2024-03-07,14.45304
2024-03-08,14.81746
2024-03-09,2.53139
2024-03-10,2.1865
2024-03-11,15.16236
2024-03-12,18.40307
2024-03-13,13.60057
2024-03-14,18.00611
2024-03-15,13.55502
2024-03-16,1.79605
2024-03-17,1.4902
2024-03-18,12.16242
2024-03-19,11.65484
2024-03-20,12.79364
