date,NCS학습모듈
2023-06-15,32.91139
2023-06-16,24.68354
2023-06-17,13.92405
2023-06-18,6.96202
2023-06-19,32.91139
2023-06-20,27.8481
2023-06-21,27.8481
2023-06-22,19.62025
2023-06-23,8.86075
2023-06-24,15.18987
2023-06-25,14.55696
2023-06-26,13.29113
2023-06-27,18.98734
2023-06-28,18.35443
2023-06-29,22.78481
2023-06-30,15.82278
2023-07-01,15.82278
2023-07-02,6.96202
2023-07-03,15.82278
2023-07-04,23.41772
2023-07-05,22.78481
2023-07-06,25.31645
2023-07-07,26.58227
2023-07-08,13.92405
2023-07-09,12.65822
2023-07-10,40.50632
2023-07-11,23.41772
2023-07-12,18.98734
2023-07-13,25.31645
2023-07-14,30.37974
2023-07-15,6.32911
2023-07-16,3.16455
2023-07-17,17.0886
2023-07-18,23.41772
2023-07-19,23.41772
2023-07-20,22.15189
2023-07-21,10.75949
2023-07-22,9.49367
2023-07-23,8.86075
2023-07-24,15.82278
2023-07-25,22.15189
2023-07-26,20.25316
2023-07-27,7.59493
2023-07-28,20.25316
2023-07-29,10.12658
2023-07-30,11.3924
2023-07-31,8.86075
2023-08-01,19.62025
2023-08-02,14.55696
2023-08-03,9.49367
2023-08-04,8.22784
2023-08-05,4.43037
2023-08-06,8.22784
2023-08-07,17.72151
2023-08-08,27.21518
2023-08-09,24.68354
2023-08-10,17.72151
2023-08-11,11.3924
2023-08-12,7.59493
2023-08-14,20.25316
2023-08-15,12.02531
2023-08-16,19.62025
2023-08-17,34.17721
2023-08-18,22.78481
2023-08-19,13.92405
2023-08-20,17.72151
2023-08-21,26.58227
2023-08-22,41.13924
2023-08-23,34.81012
2023-08-24,25.31645
2023-08-25,25.94936
2023-08-26,17.0886
2023-08-27,12.02531
2023-08-28,35.44303
2023-08-29,39.2405
2023-08-30,32.91139
2023-08-31,24.68354
2023-09-01,44.30379
2023-09-02,12.02531
2023-09-03,17.0886
2023-09-04,46.83544
2023-09-05,32.91139
2023-09-06,31.64556
2023-09-07,27.8481
2023-09-08,28.48101
2023-09-09,9.49367
2023-09-10,13.29113
2023-09-11,37.97468
2023-09-12,32.27848
2023-09-13,43.03797
2023-09-14,25.31645
2023-09-15,20.25316
2023-09-16,17.0886
2023-09-17,14.55696
2023-09-18,44.9367
2023-09-19,25.31645
2023-09-20,22.78481
2023-09-21,21.51898
2023-09-22,29.11392
2023-09-23,13.92405
2023-09-24,5.06329
2023-09-25,24.05063
2023-09-26,12.65822
2023-09-27,13.92405
2023-10-03,9.49367
2023-10-04,23.41772
2023-10-05,24.05063
2023-10-06,21.51898
2023-10-07,12.02531
2023-10-08,3.16455
2023-10-09,14.55696
2023-10-10,29.11392
2023-10-11,29.74683
2023-10-12,20.88607
2023-10-13,21.51898
2023-10-14,7.59493
2023-10-15,13.29113
2023-10-16,39.2405
2023-10-17,27.21518
2023-10-18,36.07594
2023-10-19,25.31645
2023-10-20,19.62025
2023-10-21,19.62025
2023-10-22,12.65822
2023-10-23,24.68354
2023-10-24,21.51898
2023-10-25,24.05063
2023-10-26,15.82278
2023-10-27,15.82278
2023-10-28,9.49367
2023-10-29,9.49367
2023-10-30,31.64556
2023-10-31,25.31645
2023-11-01,23.41772
2023-11-02,22.15189
2023-11-03,30.37974
2023-11-04,8.86075
2023-11-05,8.86075
2023-11-06,30.37974
2023-11-07,33.5443
2023-11-08,16.45569
2023-11-09,16.45569
2023-11-10,10.12658
2023-11-11,12.02531
2023-11-12,10.12658
2023-11-13,17.0886
2023-11-14,13.29113
2023-11-15,20.25316
2023-11-16,20.88607
2023-11-17,12.02531
2023-11-18,6.96202
2023-11-19,4.43037
2023-11-20,17.72151
2023-11-21,14.55696
2023-11-22,22.78481
2023-11-23,17.0886
2023-11-24,13.92405
2023-11-25,12.65822
2023-11-26,10.12658
2023-11-27,24.68354
2023-11-28,12.65822
2023-11-29,14.55696
2023-11-30,16.45569
2023-12-01,22.78481
2023-12-02,16.45569
2023-12-03,10.12658
2023-12-04,27.21518
2023-12-05,24.68354
2023-12-06,20.88607
2023-12-07,24.68354
2023-12-08,25.94936
2023-12-09,18.98734
2023-12-10,22.78481
2023-12-11,28.48101
2023-12-12,21.51898
2023-12-13,25.94936
2023-12-14,14.55696
2023-12-15,15.18987
2023-12-16,10.75949
2023-12-18,10.75949
2023-12-19,18.98734
2023-12-20,15.18987
2023-12-21,15.18987
2023-12-22,12.02531
2023-12-23,6.32911
2023-12-25,3.79746
2023-12-26,21.51898
2023-12-27,17.0886
2023-12-28,11.3924
2023-12-29,8.86075
2023-12-30,3.16455
2024-01-01,3.16455
2024-01-02,17.0886
2024-01-03,13.29113
2024-01-04,29.74683
2024-01-05,18.98734
2024-01-06,14.55696
2024-01-07,8.22784
2024-01-08,24.68354
2024-01-09,17.0886
2024-01-10,18.35443
2024-01-11,22.15189
2024-01-12,11.3924
2024-01-13,3.16455
2024-01-14,6.32911
2024-01-15,18.98734
2024-01-16,15.82278
2024-01-17,15.18987
2024-01-18,9.49367
2024-01-19,6.96202
2024-01-20,9.49367
2024-01-21,8.22784
2024-01-22,5.06329
2024-01-23,15.82278
2024-01-24,9.49367
2024-01-25,12.02531
2024-01-26,10.75949
2024-01-27,3.79746
2024-01-29,12.65822
2024-01-30,8.86075
2024-01-31,18.35443
2024-02-01,12.02531
2024-02-02,7.59493
2024-02-04,5.6962
2024-02-05,10.12658
2024-02-06,6.32911
2024-02-07,8.86075
2024-02-08,15.18987
2024-02-10,3.16455
2024-02-13,8.22784
2024-02-14,6.96202
2024-02-15,18.35443
2024-02-16,15.18987
2024-02-17,12.65822
2024-02-18,3.16455
2024-02-19,20.88607
2024-02-20,16.45569
2024-02-21,21.51898
2024-02-22,22.15189
2024-02-23,15.82278
2024-02-25,4.43037
2024-02-26,12.02531
2024-02-27,13.92405
2024-02-28,15.18987
2024-02-29,13.92405
2024-03-01,10.12658
2024-03-02,8.86075
2024-03-03,10.12658
2024-03-04,45.56962
2024-03-05,49.36708
2024-03-06,60.12658
2024-03-07,44.30379
2024-03-08,38.60759
2024-03-09,17.0886
2024-03-10,20.25316
2024-03-11,37.97468
2024-03-12,58.86075
2024-03-13,50.0
2024-03-14,45.56962
2024-03-15,20.25316
2024-03-16,13.29113
2024-03-17,18.35443
2024-03-18,25.31645
2024-03-19,23.41772
2024-03-20,34.17721
