date,차용증양식
2023-05-30,70.70938
2023-05-31,69.33638
2023-06-01,63.11212
2023-06-02,53.82151
2023-06-03,31.07551
2023-06-04,29.19908
2023-06-05,58.12356
2023-06-06,36.2929
2023-06-07,67.55148
2023-06-08,54.00457
2023-06-09,53.13501
2023-06-10,31.39588
2023-06-11,28.28375
2023-06-12,59.13043
2023-06-13,59.67963
2023-06-14,59.63386
2023-06-15,57.43707
2023-06-16,55.7437
2023-06-17,29.01601
2023-06-18,33.59267
2023-06-19,65.85812
2023-06-20,59.77116
2023-06-21,58.71853
2023-06-22,58.03203
2023-06-23,55.01144
2023-06-24,35.28604
2023-06-25,32.63157
2023-06-26,66.77345
2023-06-27,67.41418
2023-06-28,64.71395
2023-06-29,66.59038
2023-06-30,66.72768
2023-07-01,34.82837
2023-07-02,32.76887
2023-07-03,66.08695
2023-07-04,58.3524
2023-07-05,60.09153
2023-07-06,54.96567
2023-07-07,51.62471
2023-07-08,28.46681
2023-07-09,27.64302
2023-07-10,60.64073
2023-07-11,53.77574
2023-07-12,51.67048
2023-07-13,48.42105
2023-07-14,41.37299
2023-07-15,29.79405
2023-07-16,27.55148
2023-07-17,58.85583
2023-07-18,61.92219
2023-07-19,58.627
2023-07-20,59.77116
2023-07-21,51.57894
2023-07-22,32.67734
2023-07-23,32.95194
2023-07-24,71.80778
2023-07-25,67.78032
2023-07-26,68.64988
2023-07-27,61.37299
2023-07-28,51.76201
2023-07-29,29.10755
2023-07-30,29.33638
2023-07-31,71.39588
2023-08-01,57.3913
2023-08-02,56.24713
2023-08-03,53.72997
2023-08-04,46.17848
2023-08-05,27.09382
2023-08-06,30.48054
2023-08-07,59.13043
2023-08-08,49.29061
2023-08-09,53.27231
2023-08-10,51.85354
2023-08-11,53.59267
2023-08-12,29.97711
2023-08-13,29.38215
2023-08-14,56.38443
2023-08-15,35.881
2023-08-16,62.97482
2023-08-17,59.5881
2023-08-18,54.59954
2023-08-19,30.93821
2023-08-20,32.76887
2023-08-21,69.93135
2023-08-22,68.32951
2023-08-23,59.63386
2023-08-24,62.24256
2023-08-25,52.03661
2023-08-26,31.67048
2023-08-27,30.48054
2023-08-28,69.01601
2023-08-29,60.64073
2023-08-30,63.75286
2023-08-31,68.51258
2023-09-01,59.3135
2023-09-02,31.76201
2023-09-03,32.49427
2023-09-04,65.03432
2023-09-05,62.74599
2023-09-06,55.881
2023-09-07,57.98627
2023-09-08,55.83524
2023-09-09,32.58581
2023-09-10,34.73684
2023-09-11,65.30892
2023-09-12,62.88329
2023-09-13,58.71853
2023-09-14,54.41647
2023-09-15,55.10297
2023-09-16,30.66361
2023-09-17,28.46681
2023-09-18,65.17162
2023-09-19,61.41876
2023-09-20,58.0778
2023-09-21,55.69794
2023-09-22,49.97711
2023-09-23,32.03661
2023-09-24,32.12814
2023-09-25,65.35469
2023-09-26,58.81006
2023-09-27,56.61327
2023-09-28,27.04805
2023-09-29,22.56292
2023-09-30,25.30892
2023-10-01,25.81235
2023-10-02,29.93135
2023-10-03,33.18077
2023-10-04,65.21739
2023-10-05,56.88787
2023-10-06,47.82608
2023-10-07,26.40732
2023-10-08,21.78489
2023-10-09,36.7048
2023-10-10,60.0
2023-10-11,56.9794
2023-10-12,56.33867
2023-10-13,56.2929
2023-10-14,28.14645
2023-10-15,32.76887
2023-10-16,69.29061
2023-10-17,61.92219
2023-10-18,56.52173
2023-10-19,50.25171
2023-10-20,60.36613
2023-10-21,32.58581
2023-10-22,31.02974
2023-10-23,66.22425
2023-10-24,63.98169
2023-10-25,63.98169
2023-10-26,67.73455
2023-10-27,53.82151
2023-10-28,33.36384
2023-10-29,33.45537
2023-10-30,78.58123
2023-10-31,74.00457
2023-11-01,64.30205
2023-11-02,62.15102
2023-11-03,57.16247
2023-11-04,30.80091
2023-11-05,33.72997
2023-11-06,67.73455
2023-11-07,59.1762
2023-11-08,50.02288
2023-11-09,57.84897
2023-11-10,53.82151
2023-11-11,31.80778
2023-11-12,28.19221
2023-11-13,56.5675
2023-11-14,56.52173
2023-11-15,62.10526
2023-11-16,59.0389
2023-11-17,53.72997
2023-11-18,29.42791
2023-11-19,32.44851
2023-11-20,66.91075
2023-11-21,60.22883
2023-11-22,55.7437
2023-11-23,58.26086
2023-11-24,47.32265
2023-11-25,29.01601
2023-11-26,34.27917
2023-11-27,66.54462
2023-11-28,66.59038
2023-11-29,64.34782
2023-11-30,71.25858
2023-12-01,53.72997
2023-12-02,33.27231
2023-12-03,34.27917
2023-12-04,62.79176
2023-12-05,60.82379
2023-12-06,55.92677
2023-12-07,58.0778
2023-12-08,54.00457
2023-12-09,29.79405
2023-12-10,33.68421
2023-12-11,87.78032
2023-12-12,67.09382
2023-12-13,60.91533
2023-12-14,63.75286
2023-12-15,57.57437
2023-12-16,33.59267
2023-12-17,33.36384
2023-12-18,68.87871
2023-12-19,63.93592
2023-12-20,58.71853
2023-12-21,57.71167
2023-12-22,51.89931
2023-12-23,29.42791
2023-12-24,24.34782
2023-12-25,34.0961
2023-12-26,71.07551
2023-12-27,67.04805
2023-12-28,67.00228
2023-12-29,63.79862
2023-12-30,31.67048
2023-12-31,27.87185
2024-01-01,25.62929
2024-01-02,62.83752
2024-01-03,59.4508
2024-01-04,56.8421
2024-01-05,58.03203
2024-01-06,32.40274
2024-01-07,36.79633
2024-01-08,58.627
2024-01-09,60.77803
2024-01-10,61.69336
2024-01-11,66.68192
2024-01-12,53.68421
2024-01-13,35.3318
2024-01-14,35.4691
2024-01-15,68.92448
2024-01-16,58.0778
2024-01-17,61.46453
2024-01-18,58.58123
2024-01-19,59.1762
2024-01-20,35.28604
2024-01-21,35.69794
2024-01-22,74.55377
2024-01-23,64.48512
2024-01-24,68.83295
2024-01-25,71.80778
2024-01-26,62.97482
2024-01-27,39.7254
2024-01-28,39.26773
2024-01-29,81.73913
2024-01-30,79.54233
2024-01-31,72.95194
2024-02-01,70.52631
2024-02-02,64.30205
2024-02-03,38.26086
2024-02-04,37.48283
2024-02-05,73.59267
2024-02-06,65.90389
2024-02-07,61.41876
2024-02-08,57.43707
2024-02-09,34.0961
2024-02-10,29.33638
2024-02-11,30.75514
2024-02-12,40.91533
2024-02-13,82.74599
2024-02-14,72.12814
2024-02-15,73.68421
2024-02-16,66.27002
2024-02-17,40.82379
2024-02-18,39.40503
2024-02-19,79.0389
2024-02-20,70.25171
2024-02-21,74.7826
2024-02-22,71.48741
2024-02-23,67.00228
2024-02-24,40.73226
2024-02-25,40.68649
2024-02-26,89.83981
2024-02-27,85.62929
2024-02-28,83.11212
2024-02-29,79.1762
2024-03-01,41.18993
2024-03-02,38.4897
2024-03-03,40.86956
2024-03-04,76.79633
2024-03-05,71.44164
2024-03-06,70.84668
2024-03-07,67.59725
2024-03-08,63.20366
2024-03-09,34.0961
2024-03-10,36.20137
2024-03-11,69.83981
2024-03-12,70.52631
2024-03-13,65.90389
2024-03-14,65.76659
2024-03-15,63.89016
2024-03-16,33.13501
2024-03-17,34.14187
2024-03-18,69.01601
2024-03-19,65.17162
2024-03-20,66.68192
