date,투자자
2023-06-09,27.43055
2023-06-10,18.05555
2023-06-11,18.40277
2023-06-12,27.43055
2023-06-13,23.61111
2023-06-14,28.125
2023-06-15,21.18055
2023-06-16,28.47222
2023-06-17,18.05555
2023-06-18,15.97222
2023-06-19,19.79166
2023-06-20,24.30555
2023-06-21,25.0
2023-06-22,24.65277
2023-06-23,14.58333
2023-06-24,13.54166
2023-06-25,13.54166
2023-06-26,25.0
2023-06-27,21.18055
2023-06-28,22.56944
2023-06-29,22.56944
2023-06-30,13.88888
2023-07-01,17.70833
2023-07-02,8.68055
2023-07-03,22.22222
2023-07-04,23.26388
2023-07-05,15.97222
2023-07-06,16.66666
2023-07-07,22.56944
2023-07-08,14.58333
2023-07-09,15.97222
2023-07-10,23.26388
2023-07-11,23.26388
2023-07-12,21.52777
2023-07-13,21.875
2023-07-14,27.43055
2023-07-15,10.41666
2023-07-16,11.45833
2023-07-17,20.48611
2023-07-18,20.83333
2023-07-19,13.54166
2023-07-20,20.13888
2023-07-21,15.625
2023-07-22,10.41666
2023-07-23,14.23611
2023-07-24,24.30555
2023-07-25,18.40277
2023-07-26,22.56944
2023-07-27,20.13888
2023-07-28,16.66666
2023-07-29,12.84722
2023-07-30,13.54166
2023-07-31,15.97222
2023-08-01,18.40277
2023-08-02,19.44444
2023-08-03,18.40277
2023-08-04,22.91666
2023-08-05,9.375
2023-08-06,12.15277
2023-08-07,19.44444
2023-08-08,21.875
2023-08-09,19.09722
2023-08-10,14.23611
2023-08-11,15.27777
2023-08-12,16.31944
2023-08-13,15.97222
2023-08-14,44.09722
2023-08-15,24.65277
2023-08-16,21.875
2023-08-17,24.65277
2023-08-18,23.61111
2023-08-19,18.05555
2023-08-20,17.01388
2023-08-21,23.61111
2023-08-22,28.81944
2023-08-23,22.22222
2023-08-24,23.26388
2023-08-25,20.48611
2023-08-26,14.58333
2023-08-27,15.27777
2023-08-28,22.91666
2023-08-29,22.91666
2023-08-30,26.04166
2023-08-31,17.36111
2023-09-01,18.75
2023-09-02,10.41666
2023-09-03,13.88888
2023-09-04,19.44444
2023-09-05,23.26388
2023-09-06,20.48611
2023-09-07,18.05555
2023-09-08,23.26388
2023-09-09,13.19444
2023-09-10,12.84722
2023-09-11,27.43055
2023-09-12,26.04166
2023-09-13,22.22222
2023-09-14,23.61111
2023-09-15,20.13888
2023-09-16,15.97222
2023-09-17,19.09722
2023-09-18,22.22222
2023-09-19,21.18055
2023-09-20,23.61111
2023-09-21,20.83333
2023-09-22,20.48611
2023-09-23,14.58333
2023-09-24,18.05555
2023-09-25,24.65277
2023-09-26,19.44444
2023-09-27,18.40277
2023-09-28,12.84722
2023-09-29,15.27777
2023-09-30,12.5
2023-10-01,13.19444
2023-10-02,16.66666
2023-10-03,12.5
2023-10-04,26.73611
2023-10-05,19.79166
2023-10-06,19.09722
2023-10-07,15.27777
2023-10-08,11.45833
2023-10-09,16.31944
2023-10-10,20.48611
2023-10-11,20.13888
2023-10-12,21.52777
2023-10-13,23.61111
2023-10-14,19.09722
2023-10-15,15.625
2023-10-16,22.56944
2023-10-17,20.13888
2023-10-18,20.13888
2023-10-19,22.22222
2023-10-20,21.52777
2023-10-21,14.23611
2023-10-22,17.36111
2023-10-23,29.51388
2023-10-24,19.79166
2023-10-25,22.56944
2023-10-26,27.43055
2023-10-27,20.48611
2023-10-28,14.93055
2023-10-29,14.23611
2023-10-30,21.52777
2023-10-31,21.875
2023-11-01,25.0
2023-11-02,24.65277
2023-11-03,20.83333
2023-11-04,14.93055
2023-11-05,14.93055
2023-11-06,22.56944
2023-11-07,23.26388
2023-11-08,23.26388
2023-11-09,23.26388
2023-11-10,20.13888
2023-11-11,12.5
2023-11-12,10.76388
2023-11-13,18.75
2023-11-14,21.875
2023-11-15,20.48611
2023-11-16,20.48611
2023-11-17,17.70833
2023-11-18,11.80555
2023-11-19,14.93055
2023-11-20,20.83333
2023-11-21,21.52777
2023-11-22,20.13888
2023-11-23,22.22222
2023-11-24,18.40277
2023-11-25,13.88888
2023-11-26,9.72222
2023-11-27,22.91666
2023-11-28,20.83333
2023-11-29,19.79166
2023-11-30,21.18055
2023-12-01,19.44444
2023-12-02,12.84722
2023-12-03,14.58333
2023-12-04,23.26388
2023-12-05,21.52777
2023-12-06,21.18055
2023-12-07,22.56944
2023-12-08,18.75
2023-12-09,11.80555
2023-12-10,11.45833
2023-12-11,22.22222
2023-12-12,19.09722
2023-12-13,22.22222
2023-12-14,18.05555
2023-12-15,16.66666
2023-12-16,11.45833
2023-12-17,11.45833
2023-12-18,23.61111
2023-12-19,17.36111
2023-12-20,19.44444
2023-12-21,14.93055
2023-12-22,15.27777
2023-12-23,11.45833
2023-12-24,11.11111
2023-12-25,10.06944
2023-12-26,24.65277
2023-12-27,18.75
2023-12-28,14.93055
2023-12-29,15.97222
2023-12-30,7.29166
2023-12-31,10.41666
2024-01-01,14.23611
2024-01-02,18.40277
2024-01-03,21.18055
2024-01-04,20.13888
2024-01-05,20.48611
2024-01-06,12.84722
2024-01-07,15.27777
2024-01-08,17.70833
2024-01-09,18.75
2024-01-10,14.23611
2024-01-11,20.48611
2024-01-12,16.31944
2024-01-13,11.45833
2024-01-14,17.36111
2024-01-15,15.625
2024-01-16,20.13888
2024-01-17,18.40277
2024-01-18,16.31944
2024-01-19,13.54166
2024-01-20,18.05555
2024-01-21,15.97222
2024-01-22,15.97222
2024-01-23,12.5
2024-01-24,18.40277
2024-01-25,19.09722
2024-01-26,17.01388
2024-01-27,11.80555
2024-01-28,10.76388
2024-01-29,15.625
2024-01-30,28.81944
2024-01-31,21.18055
2024-02-01,19.09722
2024-02-02,14.93055
2024-02-03,11.80555
2024-02-04,16.31944
2024-02-05,19.44444
2024-02-06,13.88888
2024-02-07,19.09722
2024-02-08,13.19444
2024-02-09,11.11111
2024-02-10,12.15277
2024-02-11,8.33333
2024-02-12,10.06944
2024-02-13,15.625
2024-02-14,15.97222
2024-02-15,19.09722
2024-02-16,17.36111
2024-02-17,11.45833
2024-02-18,13.54166
2024-02-19,21.18055
2024-02-20,19.44444
2024-02-21,19.09722
2024-02-22,20.13888
2024-02-23,18.40277
2024-02-24,9.72222
2024-02-25,14.23611
2024-02-26,18.05555
2024-02-27,15.625
2024-02-28,21.875
2024-02-29,15.97222
2024-03-01,14.58333
2024-03-02,10.76388
2024-03-03,11.11111
2024-03-04,25.34722
2024-03-05,22.91666
2024-03-06,21.875
2024-03-07,19.09722
2024-03-08,18.40277
2024-03-09,10.76388
2024-03-10,18.05555
2024-03-11,25.69444
2024-03-12,22.91666
2024-03-13,22.56944
2024-03-14,25.0
2024-03-15,18.05555
2024-03-16,12.5
2024-03-17,11.80555
2024-03-18,23.61111
2024-03-19,21.52777
2024-03-20,18.75
