date,회계계정과목
2023-05-30,28.14207
2023-05-31,35.51912
2023-06-01,31.96721
2023-06-02,29.78142
2023-06-03,14.48087
2023-06-04,8.19672
2023-06-05,26.77595
2023-06-06,10.65573
2023-06-07,34.69945
2023-06-08,37.15846
2023-06-09,30.32786
2023-06-10,7.92349
2023-06-11,10.92896
2023-06-12,33.0601
2023-06-13,36.88524
2023-06-14,25.68306
2023-06-15,30.60109
2023-06-16,23.77049
2023-06-17,7.37704
2023-06-18,4.91803
2023-06-19,26.50273
2023-06-20,29.50819
2023-06-21,26.50273
2023-06-22,26.2295
2023-06-23,23.77049
2023-06-24,6.28415
2023-06-25,9.56284
2023-06-26,24.31693
2023-06-27,27.04918
2023-06-28,24.59016
2023-06-29,20.21857
2023-06-30,21.85792
2023-07-01,11.20218
2023-07-02,2.73224
2023-07-03,25.68306
2023-07-04,27.59562
2023-07-05,30.87431
2023-07-06,30.05464
2023-07-07,22.67759
2023-07-08,7.37704
2023-07-09,6.8306
2023-07-10,24.04371
2023-07-11,25.95628
2023-07-12,24.31693
2023-07-13,22.95081
2023-07-14,24.04371
2023-07-15,8.74316
2023-07-16,8.46994
2023-07-17,26.77595
2023-07-18,26.50273
2023-07-19,21.03825
2023-07-20,24.86338
2023-07-21,25.40983
2023-07-22,8.19672
2023-07-23,7.92349
2023-07-24,19.67213
2023-07-25,22.40437
2023-07-26,23.77049
2023-07-27,26.77595
2023-07-28,15.84699
2023-07-29,5.46448
2023-07-30,8.19672
2023-07-31,12.5683
2023-08-01,20.21857
2023-08-02,18.30601
2023-08-03,17.75956
2023-08-04,17.75956
2023-08-05,7.10382
2023-08-06,4.37158
2023-08-07,19.12568
2023-08-08,20.4918
2023-08-09,24.86338
2023-08-10,22.67759
2023-08-11,15.84699
2023-08-12,4.6448
2023-08-13,6.01092
2023-08-14,12.84153
2023-08-15,6.01092
2023-08-16,18.30601
2023-08-17,25.13661
2023-08-18,19.12568
2023-08-19,6.01092
2023-08-20,7.65027
2023-08-21,28.14207
2023-08-22,30.87431
2023-08-23,28.68852
2023-08-24,26.50273
2023-08-25,21.31147
2023-08-26,5.19125
2023-08-27,5.19125
2023-08-28,21.85792
2023-08-29,21.31147
2023-08-30,23.77049
2023-08-31,18.85245
2023-09-01,17.48633
2023-09-02,7.92349
2023-09-03,7.37704
2023-09-04,15.02732
2023-09-05,22.13114
2023-09-06,29.78142
2023-09-07,31.42076
2023-09-08,20.76502
2023-09-09,4.6448
2023-09-10,5.7377
2023-09-11,26.2295
2023-09-12,24.04371
2023-09-13,26.77595
2023-09-14,23.49726
2023-09-15,18.30601
2023-09-16,6.28415
2023-09-17,9.01639
2023-09-18,35.79234
2023-09-19,28.14207
2023-09-20,19.94535
2023-09-21,19.12568
2023-09-22,24.31693
2023-09-23,8.19672
2023-09-24,6.55737
2023-09-25,23.49726
2023-09-26,20.76502
2023-09-27,11.4754
2023-09-29,5.46448
2023-09-30,1.63934
2023-10-01,3.55191
2023-10-02,7.65027
2023-10-03,9.28961
2023-10-04,23.49726
2023-10-05,27.59562
2023-10-06,23.22404
2023-10-07,7.10382
2023-10-08,12.02185
2023-10-09,10.65573
2023-10-10,23.22404
2023-10-11,26.77595
2023-10-12,29.78142
2023-10-13,29.23497
2023-10-14,11.74863
2023-10-15,8.46994
2023-10-16,30.32786
2023-10-17,30.05464
2023-10-18,32.78688
2023-10-19,30.60109
2023-10-20,31.96721
2023-10-21,7.37704
2023-10-22,8.19672
2023-10-23,27.04918
2023-10-24,28.14207
2023-10-25,27.3224
2023-10-26,24.59016
2023-10-27,15.30054
2023-10-28,2.18579
2023-10-29,7.92349
2023-10-30,28.68852
2023-10-31,25.13661
2023-11-01,20.4918
2023-11-02,24.04371
2023-11-03,18.85245
2023-11-04,7.92349
2023-11-05,8.74316
2023-11-06,21.85792
2023-11-07,26.2295
2023-11-08,23.22404
2023-11-09,18.85245
2023-11-10,18.57923
2023-11-11,3.82513
2023-11-12,7.92349
2023-11-13,22.67759
2023-11-14,22.13114
2023-11-15,24.86338
2023-11-16,27.59562
2023-11-17,19.94535
2023-11-18,7.37704
2023-11-19,4.37158
2023-11-20,20.4918
2023-11-21,29.78142
2023-11-22,29.23497
2023-11-23,24.59016
2023-11-24,19.67213
2023-11-25,7.10382
2023-11-26,5.7377
2023-11-27,19.94535
2023-11-28,25.13661
2023-11-29,21.85792
2023-11-30,22.95081
2023-12-01,17.48633
2023-12-02,11.20218
2023-12-03,8.19672
2023-12-04,25.95628
2023-12-05,23.49726
2023-12-06,19.94535
2023-12-07,22.13114
2023-12-08,19.67213
2023-12-09,8.74316
2023-12-10,7.10382
2023-12-11,23.77049
2023-12-12,31.96721
2023-12-13,24.31693
2023-12-14,26.2295
2023-12-15,18.85245
2023-12-16,7.37704
2023-12-17,3.82513
2023-12-18,18.03278
2023-12-19,19.3989
2023-12-20,20.4918
2023-12-21,19.3989
2023-12-22,17.75956
2023-12-23,4.6448
2023-12-24,3.82513
2023-12-25,4.37158
2023-12-26,18.03278
2023-12-27,22.67759
2023-12-28,19.94535
2023-12-29,15.57377
2023-12-30,6.8306
2023-12-31,3.82513
2024-01-01,7.37704
2024-01-02,21.31147
2024-01-03,25.68306
2024-01-04,23.49726
2024-01-05,24.59016
2024-01-06,7.10382
2024-01-07,12.5683
2024-01-08,21.31147
2024-01-09,23.77049
2024-01-10,21.31147
2024-01-11,25.40983
2024-01-12,19.94535
2024-01-13,8.46994
2024-01-14,8.46994
2024-01-15,20.76502
2024-01-16,28.96174
2024-01-17,33.60655
2024-01-18,25.68306
2024-01-19,25.95628
2024-01-20,6.8306
2024-01-21,7.65027
2024-01-22,19.12568
2024-01-23,21.03825
2024-01-24,24.31693
2024-01-25,20.4918
2024-01-26,20.76502
2024-01-27,10.38251
2024-01-28,7.10382
2024-01-29,18.03278
2024-01-30,22.40437
2024-01-31,21.31147
2024-02-01,23.49726
2024-02-02,19.67213
2024-02-03,7.10382
2024-02-04,8.74316
2024-02-05,19.12568
2024-02-06,16.66666
2024-02-07,21.58469
2024-02-08,9.28961
2024-02-09,2.45901
2024-02-10,3.82513
2024-02-11,2.45901
2024-02-12,7.65027
2024-02-13,19.94535
2024-02-14,23.49726
2024-02-15,21.31147
2024-02-16,24.04371
2024-02-17,5.46448
2024-02-18,8.46994
2024-02-19,18.03278
2024-02-20,24.31693
2024-02-21,19.3989
2024-02-22,24.04371
2024-02-23,15.02732
2024-02-24,4.6448
2024-02-25,7.10382
2024-02-26,18.57923
2024-02-27,21.03825
2024-02-28,23.77049
2024-02-29,17.21311
2024-03-01,9.28961
2024-03-02,5.19125
2024-03-03,7.65027
2024-03-04,21.03825
2024-03-05,34.69945
2024-03-06,29.78142
2024-03-07,34.97267
2024-03-08,28.96174
2024-03-09,9.28961
2024-03-10,13.93442
2024-03-11,31.96721
2024-03-12,33.33333
2024-03-13,31.69398
2024-03-14,29.50819
2024-03-15,30.87431
2024-03-16,13.93442
2024-03-17,10.65573
2024-03-18,36.33879
2024-03-19,36.33879
2024-03-20,38.25136
