date,김해공항
2023-05-30,14.16414
2023-05-31,11.65119
2023-06-01,12.80504
2023-06-02,11.79385
2023-06-03,10.23202
2023-06-04,9.24836
2023-06-05,10.79518
2023-06-06,10.22701
2023-06-07,11.54856
2023-06-08,11.09053
2023-06-09,10.88028
2023-06-10,9.69639
2023-06-11,10.26456
2023-06-12,12.8551
2023-06-13,11.34332
2023-06-14,11.79135
2023-06-15,11.13057
2023-06-16,10.94536
2023-06-17,9.07816
2023-06-18,9.61379
2023-06-19,12.35952
2023-06-20,11.62866
2023-06-21,13.17047
2023-06-22,11.18063
2023-06-23,11.14559
2023-06-24,10.03929
2023-06-25,13.82624
2023-06-26,20.91707
2023-06-27,14.31682
2023-06-28,13.89632
2023-06-29,15.39308
2023-06-30,14.73731
2023-07-01,10.01927
2023-07-02,10.27457
2023-07-03,15.52824
2023-07-04,13.80371
2023-07-05,13.22303
2023-07-06,11.18314
2023-07-07,17.39043
2023-07-08,12.87262
2023-07-09,12.03414
2023-07-10,13.03531
2023-07-11,17.13513
2023-07-12,16.46684
2023-07-13,16.49187
2023-07-14,52.29644
2023-07-15,20.83448
2023-07-16,29.68487
2023-07-17,18.44417
2023-07-18,32.6809
2023-07-19,15.85613
2023-07-20,12.57978
2023-07-21,11.53605
2023-07-22,10.67003
2023-07-23,17.56063
2023-07-24,25.30473
2023-07-25,14.31682
2023-07-26,12.92518
2023-07-27,12.93519
2023-07-28,13.01529
2023-07-29,10.82521
2023-07-30,11.56609
2023-07-31,13.15045
2023-08-01,13.45831
2023-08-02,17.74585
2023-08-03,14.57462
2023-08-04,12.57978
2023-08-05,10.45728
2023-08-06,11.91149
2023-08-07,21.38763
2023-08-08,21.77808
2023-08-09,62.91642
2023-08-10,49.23535
2023-08-11,16.04134
2023-08-12,10.75263
2023-08-13,10.69256
2023-08-14,12.65737
2023-08-15,12.06918
2023-08-16,13.32065
2023-08-17,11.31079
2023-08-18,11.81388
2023-08-19,10.4698
2023-08-20,9.60128
2023-08-21,12.50469
2023-08-22,11.80386
2023-08-23,12.38705
2023-08-24,19.48289
2023-08-25,11.14559
2023-08-26,9.16076
2023-08-27,9.62881
2023-08-28,12.41208
2023-08-29,22.63659
2023-08-30,15.43313
2023-08-31,12.98275
2023-09-01,15.56328
2023-09-02,12.27692
2023-09-03,10.62498
2023-09-04,12.09671
2023-09-05,10.75513
2023-09-06,10.78266
2023-09-07,10.73511
2023-09-08,10.7301
2023-09-09,8.72024
2023-09-10,9.46361
2023-09-11,11.87895
2023-09-12,11.35083
2023-09-13,11.08802
2023-09-14,11.57359
2023-09-15,10.82271
2023-09-16,15.24291
2023-09-17,12.45213
2023-09-18,11.52354
2023-09-19,11.51352
2023-09-20,16.3417
2023-09-21,13.24055
2023-09-22,9.59877
2023-09-23,8.22716
2023-09-24,8.44241
2023-09-25,10.2996
2023-09-26,10.64
2023-09-27,11.59111
2023-09-28,9.97421
2023-09-29,9.47613
2023-09-30,9.60879
2023-10-01,9.44109
2023-10-02,8.93549
2023-10-03,10.29459
2023-10-04,11.90649
2023-10-05,10.89029
2023-10-06,10.80769
2023-10-07,8.90045
2023-10-08,8.89795
2023-10-09,9.71391
2023-10-10,11.35334
2023-10-11,11.19064
2023-10-12,10.22201
2023-10-13,10.39971
2023-10-14,8.2597
2023-10-15,8.78532
2023-10-16,11.39589
2023-10-17,10.85024
2023-10-18,10.46479
2023-10-19,10.56991
2023-10-20,10.73261
2023-10-21,8.53002
2023-10-22,9.20831
2023-10-23,11.3208
2023-10-24,10.73761
2023-10-25,10.32463
2023-10-26,9.97421
2023-10-27,10.3021
2023-10-28,8.38985
2023-10-29,9.35098
2023-10-30,11.61614
2023-10-31,10.46729
2023-11-01,10.45228
2023-11-02,11.21818
2023-11-03,10.54739
2023-11-04,9.29341
2023-11-05,13.74364
2023-11-06,27.52233
2023-11-07,11.80136
2023-11-08,10.35967
2023-11-09,10.85024
2023-11-10,10.60496
2023-11-11,8.79283
2023-11-12,9.93166
2023-11-13,11.95404
2023-11-14,10.59995
2023-11-15,10.78767
2023-11-16,11.81888
2023-11-17,13.48083
2023-11-18,13.5359
2023-11-19,10.50734
2023-11-20,12.19933
2023-11-21,11.46096
2023-11-22,11.64868
2023-11-23,10.84274
2023-11-24,11.28576
2023-11-25,8.98806
2023-11-26,10.31461
2023-11-27,12.0066
2023-11-28,11.72377
2023-11-29,11.33832
2023-11-30,11.03046
2023-12-01,11.25572
2023-12-02,9.65384
2023-12-03,10.67254
2023-12-04,12.91517
2023-12-05,11.4935
2023-12-06,11.86394
2023-12-07,10.78517
2023-12-08,11.18314
2023-12-09,10.17445
2023-12-10,11.65119
2023-12-11,16.6846
2023-12-12,12.41208
2023-12-13,11.10304
2023-12-14,12.53973
2023-12-15,14.66473
2023-12-16,15.67842
2023-12-17,16.49438
2023-12-18,14.08154
2023-12-19,12.42209
2023-12-20,14.32182
2023-12-21,19.82829
2023-12-22,32.18531
2023-12-23,14.41693
2023-12-24,12.10672
2023-12-25,11.43844
2023-12-26,12.32448
2023-12-27,12.50469
2023-12-28,12.02412
2023-12-29,11.33081
2023-12-30,13.04532
2023-12-31,10.27457
2024-01-01,10.97039
2024-01-02,12.69491
2024-01-03,12.89765
2024-01-04,12.07168
2024-01-05,11.58861
2024-01-06,11.25822
2024-01-07,11.86894
2024-01-08,13.35819
2024-01-09,15.19785
2024-01-10,14.65221
2024-01-11,14.11658
2024-01-12,12.73996
2024-01-13,10.97039
2024-01-14,12.65737
2024-01-15,13.88131
2024-01-16,13.09288
2024-01-17,13.74615
2024-01-18,14.05901
2024-01-19,14.16664
2024-01-20,14.18917
2024-01-21,12.44962
2024-01-22,16.58198
2024-01-23,24.2585
2024-01-24,24.11833
2024-01-25,13.51588
2024-01-26,11.13057
2024-01-27,9.94919
2024-01-28,10.59745
2024-01-29,13.3657
2024-01-30,12.73246
2024-01-31,12.44962
2024-02-01,12.26941
2024-02-02,11.19315
2024-02-03,9.77398
2024-02-04,10.79017
2024-02-05,17.95109
2024-02-06,11.69624
2024-02-07,10.80769
2024-02-08,11.2382
2024-02-09,10.73511
2024-02-10,9.97672
2024-02-11,10.8102
2024-02-12,11.61614
2024-02-13,13.46331
2024-02-14,12.88263
2024-02-15,16.99246
2024-02-16,11.77884
2024-02-17,10.56491
2024-02-18,16.24158
2024-02-19,28.84889
2024-02-20,18.20388
2024-02-21,18.59935
2024-02-22,17.64573
2024-02-23,12.54474
2024-02-24,10.71008
2024-02-25,11.47848
2024-02-26,12.28693
2024-02-27,11.65869
2024-02-28,11.97907
2024-02-29,11.92401
2024-03-01,10.64
2024-03-02,9.41856
2024-03-03,10.07684
2024-03-04,11.01043
2024-03-05,11.5761
2024-03-06,10.29459
2024-03-07,10.35216
2024-03-08,9.74645
2024-03-09,8.62513
2024-03-10,9.03561
2024-03-11,11.25572
2024-03-12,11.12557
2024-03-13,10.34715
2024-03-14,9.6238
2024-03-15,10.20699
2024-03-16,7.46376
2024-03-17,9.11821
2024-03-18,10.64751
2024-03-19,11.03546
2024-03-20,10.97539
