date,다우선물
2023-05-30,20.4048
2023-05-31,19.29458
2023-06-01,20.48096
2023-06-02,13.81963
2023-06-03,1.86372
2023-06-04,0.56913
2023-06-05,14.00801
2023-06-06,11.61122
2023-06-07,15.91983
2023-06-08,16.06813
2023-06-09,12.6533
2023-06-10,1.67935
2023-06-11,0.49699
2023-06-12,14.9539
2023-06-13,15.51903
2023-06-14,17.08216
2023-06-15,17.57915
2023-06-16,12.54108
2023-06-17,1.51503
2023-06-18,0.55711
2023-06-19,13.503
2023-06-20,17.54709
2023-06-21,18.05611
2023-06-22,17.3026
2023-06-23,14.42084
2023-06-24,1.52705
2023-06-25,0.50901
2023-06-26,15.33867
2023-06-27,15.77955
2023-06-28,15.93186
2023-06-29,15.03807
2023-06-30,11.47494
2023-07-01,1.16232
2023-07-02,0.37675
2023-07-03,12.08416
2023-07-04,10.64128
2023-07-05,14.56112
2023-07-06,17.28657
2023-07-07,17.0501
2023-07-08,1.42284
2023-07-09,0.58917
2023-07-10,17.14228
2023-07-11,14.45691
2023-07-12,15.47895
2023-07-13,13.66332
2023-07-14,13.13026
2023-07-15,1.40681
2023-07-16,0.49699
2023-07-17,14.004
2023-07-18,13.79559
2023-07-19,13.26653
2023-07-20,13.67935
2023-07-21,10.74148
2023-07-22,1.29859
2023-07-23,0.42885
2023-07-24,12.12024
2023-07-25,11.06613
2023-07-26,13.06212
2023-07-27,12.6012
2023-07-28,10.86973
2023-07-29,1.17835
2023-07-30,0.3527
2023-07-31,11.13026
2023-08-01,12.65731
2023-08-02,21.73547
2023-08-03,23.02605
2023-08-04,14.16432
2023-08-05,1.54709
2023-08-06,0.45691
2023-08-07,15.19839
2023-08-08,16.14428
2023-08-09,14.09619
2023-08-10,16.0521
2023-08-11,12.1523
2023-08-12,1.47895
2023-08-13,0.43286
2023-08-14,12.22044
2023-08-15,11.77154
2023-08-16,22.35671
2023-08-17,20.54509
2023-08-18,18.87775
2023-08-19,1.8036
2023-08-20,0.57314
2023-08-21,16.25651
2023-08-22,15.57915
2023-08-23,17.57114
2023-08-24,16.4048
2023-08-25,16.58917
2023-08-26,1.89579
2023-08-27,0.49699
2023-08-28,13.74348
2023-08-29,15.04609
2023-08-30,16.1523
2023-08-31,14.19639
2023-09-01,11.82364
2023-09-02,1.33867
2023-09-03,0.44488
2023-09-04,11.72344
2023-09-05,16.67735
2023-09-06,15.54308
2023-09-07,18.5531
2023-09-08,14.48096
2023-09-09,1.47094
2023-09-10,0.47294
2023-09-11,12.59719
2023-09-12,14.47695
2023-09-13,17.13026
2023-09-14,13.32264
2023-09-15,10.96993
2023-09-16,1.6032
2023-09-17,0.49699
2023-09-18,15.09418
2023-09-19,13.88376
2023-09-20,15.07014
2023-09-21,21.95591
2023-09-22,16.32064
2023-09-23,1.72745
2023-09-24,0.42084
2023-09-25,17.2505
2023-09-26,17.74749
2023-09-27,12.26052
2023-09-28,6.42484
2023-09-29,6.17234
2023-09-30,1.77555
2023-10-01,0.86973
2023-10-02,9.71543
2023-10-03,12.8016
2023-10-04,30.58517
2023-10-05,23.8517
2023-10-06,17.75951
2023-10-07,2.12424
2023-10-08,0.89779
2023-10-09,27.23446
2023-10-10,23.33867
2023-10-11,17.92785
2023-10-12,18.52905
2023-10-13,18.96993
2023-10-14,2.30861
2023-10-15,0.77354
2023-10-16,21.97995
2023-10-17,18.78957
2023-10-18,20.33667
2023-10-19,25.73947
2023-10-20,22.85771
2023-10-21,2.17635
2023-10-22,0.73346
2023-10-23,25.09418
2023-10-24,21.29458
2023-10-25,20.74549
2023-10-26,29.61923
2023-10-27,21.41082
2023-10-28,2.44889
2023-10-29,0.92985
2023-10-30,19.07014
2023-10-31,23.42284
2023-11-01,20.89779
2023-11-02,17.56312
2023-11-03,17.11823
2023-11-04,1.64328
2023-11-05,0.65731
2023-11-06,15.29058
2023-11-07,17.23847
2023-11-08,15.4509
2023-11-09,14.82565
2023-11-10,14.61723
2023-11-11,1.58717
2023-11-12,0.51302
2023-11-13,18.3527
2023-11-14,16.88977
2023-11-15,16.46492
2023-11-16,17.29458
2023-11-17,14.18036
2023-11-18,1.61523
2023-11-19,0.501
2023-11-20,13.46292
2023-11-21,14.08817
2023-11-22,14.0521
2023-11-23,11.53907
2023-11-24,10.2044
2023-11-25,1.49498
2023-11-26,0.48496
2023-11-27,11.61523
2023-11-28,12.21242
2023-11-29,12.24048
2023-11-30,12.99398
2023-12-01,11.37474
2023-12-02,1.39879
2023-12-03,0.41282
2023-12-04,12.13226
2023-12-05,14.81362
2023-12-06,13.42284
2023-12-07,14.01603
2023-12-08,10.66933
2023-12-09,1.51503
2023-12-10,0.36472
2023-12-11,11.13426
2023-12-12,12.55711
2023-12-13,11.37875
2023-12-14,12.48096
2023-12-15,10.61723
2023-12-16,1.65531
2023-12-17,0.41683
2023-12-18,10.21242
2023-12-19,11.42284
2023-12-20,12.83366
2023-12-21,14.76953
2023-12-22,11.69539
2023-12-23,1.49098
2023-12-24,0.38877
2023-12-25,1.50701
2023-12-26,10.54909
2023-12-27,11.35871
2023-12-28,8.66132
2023-12-29,5.03006
2023-12-30,1.00601
2023-12-31,0.22044
2024-01-01,1.1503
2024-01-02,13.71142
2024-01-03,19.34669
2024-01-04,19.51102
2024-01-05,13.54308
2024-01-06,1.93186
2024-01-07,0.51703
2024-01-08,14.22845
2024-01-09,14.21643
2024-01-10,15.87975
2024-01-11,15.11823
2024-01-12,13.75551
2024-01-13,1.61923
2024-01-14,0.47695
2024-01-15,11.9038
2024-01-16,16.3006
2024-01-17,21.63126
2024-01-18,20.18036
2024-01-19,12.84569
2024-01-20,1.76352
2024-01-21,0.47695
2024-01-22,12.58116
2024-01-23,13.46693
2024-01-24,13.67535
2024-01-25,14.69739
2024-01-26,12.6533
2024-01-27,1.78356
2024-01-28,0.48897
2024-01-29,12.28857
2024-01-30,11.11022
2024-01-31,14.19238
2024-02-01,13.23446
2024-02-02,10.44088
2024-02-03,1.61122
2024-02-04,0.38076
2024-02-05,12.26853
2024-02-06,13.4028
2024-02-07,10.7535
2024-02-08,7.28256
2024-02-09,4.02404
2024-02-10,1.2505
2024-02-11,0.42084
2024-02-12,7.55911
2024-02-13,15.22645
2024-02-14,15.38276
2024-02-15,13.90781
2024-02-16,10.501
2024-02-17,1.65931
2024-02-18,0.55711
2024-02-19,10.76152
2024-02-20,14.84569
2024-02-21,15.24649
2024-02-22,13.62324
2024-02-23,9.85571
2024-02-24,1.42685
2024-02-25,0.46893
2024-02-26,10.98196
2024-02-27,12.54909
2024-02-28,12.34869
2024-02-29,11.21843
2024-03-01,6.53306
2024-03-02,1.27054
2024-03-03,0.38476
2024-03-04,11.1022
2024-03-05,13.66332
2024-03-06,14.28056
2024-03-07,13.98797
2024-03-08,10.44488
2024-03-09,1.63126
2024-03-10,0.51302
2024-03-11,13.92384
2024-03-12,15.1022
2024-03-13,11.83967
2024-03-14,12.26052
2024-03-15,12.01202
2024-03-16,1.50701
2024-03-17,0.47695
2024-03-18,11.26653
2024-03-19,12.38076
2024-03-20,10.6533
