date,항셍선물
2023-12-19,27.71338
2023-12-20,32.34984
2023-12-21,25.28977
2023-12-22,29.50474
2023-12-23,7.37618
2023-12-24,1.68598
2023-12-25,5.16332
2023-12-26,16.54373
2023-12-27,28.87249
2023-12-28,28.0295
2023-12-29,25.1844
2023-12-30,4.8472
2023-12-31,1.26448
2024-01-01,2.73972
2024-01-02,25.92202
2024-01-03,24.44678
2024-01-04,28.451
2024-01-05,19.28345
2024-01-06,3.89884
2024-01-07,1.36986
2024-01-08,24.13066
2024-01-09,30.03161
2024-01-10,23.28767
2024-01-11,29.08324
2024-01-12,23.18229
2024-01-13,3.68809
2024-01-14,2.31822
2024-01-15,29.18861
2024-01-16,32.87671
2024-01-17,40.56902
2024-01-18,33.08746
2024-01-19,27.92413
2024-01-20,6.74394
2024-01-21,2.52897
2024-01-22,34.1412
2024-01-23,48.78819
2024-01-24,58.48261
2024-01-25,58.16649
2024-01-26,51.31717
2024-01-27,9.69441
2024-01-28,3.16122
2024-01-29,33.82507
2024-01-30,45.62697
2024-01-31,41.93888
2024-02-01,39.09378
2024-02-02,41.30663
2024-02-03,7.06006
2024-02-04,1.15911
2024-02-05,39.72602
2024-02-06,44.46786
2024-02-07,49.73656
2024-02-08,35.82718
2024-02-09,17.17597
2024-02-10,3.26659
2024-02-11,1.36986
2024-02-12,7.27081
2024-02-13,14.2255
2024-02-14,27.71338
2024-02-15,29.39936
2024-02-16,29.61011
2024-02-17,4.8472
2024-02-18,2.8451
2024-02-19,33.50895
2024-02-20,35.30031
2024-02-21,41.62276
2024-02-22,42.255
2024-02-23,40.25289
2024-02-24,7.27081
2024-02-25,2.21285
2024-02-26,26.97576
2024-02-27,26.55426
2024-02-28,33.50895
2024-02-29,27.50263
2024-03-01,24.97365
2024-03-02,6.74394
2024-03-03,2.0021
2024-03-04,24.13066
2024-03-05,33.2982
2024-03-06,32.45521
2024-03-07,25.28977
2024-03-08,20.75869
2024-03-09,4.95258
2024-03-10,3.47734
2024-03-11,18.22971
2024-03-12,39.62065
2024-03-13,36.45943
2024-03-14,36.88092
2024-03-15,34.77344
2024-03-16,5.47945
2024-03-17,2.73972
2024-03-18,27.71338
2024-03-19,28.66174
2024-03-20,26.55426
