date,세금환급
2023-05-31,35.61893
2023-06-01,15.12944
2023-06-02,12.76294
2023-06-03,6.69498
2023-06-04,10.47734
2023-06-05,13.85517
2023-06-06,9.2233
2023-06-07,15.1699
2023-06-08,15.19012
2023-06-09,13.22815
2023-06-10,9.89077
2023-06-11,9.44579
2023-06-12,18.02184
2023-06-13,19.25566
2023-06-14,18.66909
2023-06-15,24.19093
2023-06-16,20.4288
2023-06-17,10.88187
2023-06-18,10.35598
2023-06-19,24.73705
2023-06-20,25.40453
2023-06-21,24.3932
2023-06-22,21.17718
2023-06-23,19.45792
2023-06-24,9.72896
2023-06-25,9.28398
2023-06-26,23.76618
2023-06-27,25.16181
2023-06-28,18.95226
2023-06-29,14.4822
2023-06-30,13.22815
2023-07-01,7.42313
2023-07-02,5.21844
2023-07-03,10.92233
2023-07-04,10.39644
2023-07-05,9.36488
2023-07-06,9.32443
2023-07-07,7.80744
2023-07-08,4.10598
2023-07-09,3.82281
2023-07-10,8.37378
2023-07-11,7.34223
2023-07-12,7.96925
2023-07-13,8.71763
2023-07-14,7.11974
2023-07-15,4.0453
2023-07-16,3.92394
2023-07-17,7.96925
2023-07-18,7.76699
2023-07-19,7.34223
2023-07-20,7.96925
2023-07-21,8.07038
2023-07-22,5.09708
2023-07-23,4.9555
2023-07-24,8.43446
2023-07-25,9.3042
2023-07-26,7.05906
2023-07-27,7.05906
2023-07-28,6.16909
2023-07-29,4.91504
2023-07-30,4.83414
2023-07-31,7.74676
2023-08-01,7.44336
2023-08-02,6.81634
2023-08-03,7.9288
2023-08-04,6.61407
2023-08-05,3.70145
2023-08-06,3.13511
2023-08-07,6.45226
2023-08-08,6.27022
2023-08-09,8.15129
2023-08-10,8.29288
2023-08-11,7.03883
2023-08-12,4.71278
2023-08-13,3.92394
2023-08-14,5.38025
2023-08-15,4.81391
2023-08-16,8.3131
2023-08-17,7.34223
2023-08-18,7.46359
2023-08-19,3.661
2023-08-20,4.22734
2023-08-21,7.16019
2023-08-22,7.2411
2023-08-23,9.26375
2023-08-24,10.51779
2023-08-25,11.77184
2023-08-26,5.23867
2023-08-27,4.77346
2023-08-28,9.76941
2023-08-29,13.59223
2023-08-30,9.85032
2023-08-31,8.69741
2023-09-01,6.49271
2023-09-02,3.98462
2023-09-03,4.53074
2023-09-04,7.07928
2023-09-05,8.35355
2023-09-06,7.94902
2023-09-07,6.99838
2023-09-08,7.44336
2023-09-09,4.20711
2023-09-10,4.38915
2023-09-11,6.27022
2023-09-12,7.82766
2023-09-13,6.35113
2023-09-14,6.12864
2023-09-15,6.22977
2023-09-16,4.67233
2023-09-17,3.64077
2023-09-18,6.0275
2023-09-19,7.30177
2023-09-20,7.58495
2023-09-21,7.22087
2023-09-22,6.37135
2023-09-23,3.47896
2023-09-24,4.10598
2023-09-25,7.05906
2023-09-26,6.79611
2023-09-27,5.23867
2023-09-28,3.39805
2023-09-29,3.23624
2023-09-30,3.07443
2023-10-01,2.52831
2023-10-02,2.89239
2023-10-03,3.88349
2023-10-04,5.60275
2023-10-05,6.97815
2023-10-06,6.08818
2023-10-07,3.19579
2023-10-08,3.0542
2023-10-09,3.78236
2023-10-10,7.42313
2023-10-11,6.39158
2023-10-12,8.13106
2023-10-13,5.82524
2023-10-14,3.53964
2023-10-15,2.85194
2023-10-16,5.42071
2023-10-17,5.50161
2023-10-18,5.3398
2023-10-19,5.52184
2023-10-20,4.55097
2023-10-21,3.13511
2023-10-22,2.71035
2023-10-23,4.9555
2023-10-24,6.47249
2023-10-25,6.67475
2023-10-26,6.27022
2023-10-27,5.62297
2023-10-28,2.71035
2023-10-29,3.0542
2023-10-30,5.96682
2023-10-31,6.47249
2023-11-01,5.44093
2023-11-02,5.23867
2023-11-03,4.36893
2023-11-04,2.99352
2023-11-05,2.87216
2023-11-06,5.05663
2023-11-07,4.6521
2023-11-08,4.9555
2023-11-09,5.27912
2023-11-10,13.4911
2023-11-11,3.98462
2023-11-12,3.92394
2023-11-13,6.89724
2023-11-14,5.68365
2023-11-15,6.6343
2023-11-16,5.27912
2023-11-17,5.31957
2023-11-18,3.13511
2023-11-19,2.85194
2023-11-20,7.70631
2023-11-21,5.9466
2023-11-22,7.30177
2023-11-23,6.55339
2023-11-24,7.16019
2023-11-25,3.27669
2023-11-26,3.82281
2023-11-27,6.43203
2023-11-28,7.60517
2023-11-29,7.13996
2023-11-30,7.20064
2023-12-01,7.70631
2023-12-02,4.30825
2023-12-03,3.94417
2023-12-04,5.86569
2023-12-05,9.46601
2023-12-06,9.0008
2023-12-07,7.6254
2023-12-08,6.75566
2023-12-09,3.70145
2023-12-10,4.26779
2023-12-11,8.0097
2023-12-12,11.83252
2023-12-13,7.70631
2023-12-14,7.07928
2023-12-15,6.27022
2023-12-16,4.61165
2023-12-17,4.71278
2023-12-18,7.11974
2023-12-19,7.36245
2023-12-20,7.09951
2023-12-21,7.46359
2023-12-22,8.11084
2023-12-23,4.81391
2023-12-24,4.55097
2023-12-25,5.25889
2023-12-26,8.59627
2023-12-27,9.54692
2023-12-28,10.05258
2023-12-29,7.52427
2023-12-30,5.36003
2023-12-31,5.27912
2024-01-01,5.66343
2024-01-02,11.56957
2024-01-03,10.47734
2024-01-04,10.39644
2024-01-05,8.11084
2024-01-06,5.58252
2024-01-07,4.55097
2024-01-08,7.72653
2024-01-09,8.0097
2024-01-10,9.24352
2024-01-11,7.60517
2024-01-12,6.73543
2024-01-13,4.22734
2024-01-14,4.71278
2024-01-15,12.13592
2024-01-16,11.61003
2024-01-17,10.39644
2024-01-18,10.63915
2024-01-19,10.27508
2024-01-20,6.49271
2024-01-21,5.90614
2024-01-22,12.92475
2024-01-23,14.90695
2024-01-24,11.5898
2024-01-25,10.69983
2024-01-26,7.34223
2024-01-27,5.48139
2024-01-28,5.6432
2024-01-29,8.55582
2024-01-30,9.2233
2024-01-31,9.52669
2024-02-01,9.24352
2024-02-02,8.35355
2024-02-03,5.15776
2024-02-04,5.11731
2024-02-05,10.51779
2024-02-06,9.83009
2024-02-07,8.59627
2024-02-08,9.14239
2024-02-09,5.6432
2024-02-10,4.71278
2024-02-11,4.3487
2024-02-12,6.35113
2024-02-13,9.26375
2024-02-14,9.10194
2024-02-15,8.85922
2024-02-16,9.3042
2024-02-17,4.83414
2024-02-18,4.40938
2024-02-19,8.13106
2024-02-20,8.67718
2024-02-21,7.56472
2024-02-22,7.26132
2024-02-23,8.94012
2024-02-24,5.11731
2024-02-25,5.05663
2024-02-26,8.33333
2024-02-27,7.84789
2024-02-28,7.82766
2024-02-29,7.80744
2024-03-01,5.50161
2024-03-02,4.10598
2024-03-03,5.19822
2024-03-04,11.22572
2024-03-05,13.45064
2024-03-06,11.04368
2024-03-07,8.41423
2024-03-08,9.04126
2024-03-09,4.97572
2024-03-10,4.71278
2024-03-11,7.84789
2024-03-12,8.41423
2024-03-13,7.322
2024-03-14,6.6343
2024-03-15,8.9199
2024-03-16,4.42961
2024-03-17,3.78236
2024-03-18,8.65695
2024-03-19,8.37378
2024-03-20,7.36245
