date,엔씨소프트주가
2023-05-29,1.26971
2023-05-30,6.1595
2023-05-31,5.66792
2023-06-01,4.52257
2023-06-02,4.17804
2023-06-03,1.09661
2023-06-04,0.69662
2023-06-05,3.51419
2023-06-06,0.87056
2023-06-07,4.20073
2023-06-08,4.594
2023-06-09,4.1209
2023-06-10,0.78989
2023-06-11,0.61931
2023-06-12,4.36459
2023-06-13,4.32173
2023-06-14,4.37299
2023-06-15,3.97637
2023-06-16,4.93264
2023-06-17,0.99829
2023-06-18,0.75796
2023-06-19,4.82088
2023-06-20,4.44694
2023-06-21,4.22342
2023-06-22,4.03099
2023-06-23,4.42509
2023-06-24,0.7109
2023-06-25,0.50082
2023-06-26,3.92511
2023-06-27,4.1293
2023-06-28,4.05535
2023-06-29,4.20409
2023-06-30,3.8957
2023-07-01,0.80418
2023-07-02,0.56469
2023-07-03,3.5789
2023-07-04,3.71839
2023-07-05,3.50747
2023-07-06,3.79906
2023-07-07,4.03099
2023-07-08,0.84031
2023-07-09,0.64536
2023-07-10,3.67301
2023-07-11,3.65452
2023-07-12,4.13771
2023-07-13,4.28812
2023-07-14,3.56713
2023-07-15,0.83023
2023-07-16,0.65964
2023-07-17,3.36462
2023-07-18,3.7436
2023-07-19,3.3226
2023-07-20,3.17723
2023-07-21,2.8285
2023-07-22,0.59158
2023-07-23,0.47309
2023-07-24,3.81166
2023-07-25,4.12678
2023-07-26,5.42675
2023-07-27,4.39232
2023-07-28,3.71419
2023-07-29,0.72435
2023-07-30,0.6025
2023-07-31,3.52512
2023-08-01,3.44697
2023-08-02,3.22176
2023-08-03,2.95706
2023-08-04,2.84026
2023-08-05,0.56553
2023-08-06,0.42856
2023-08-07,3.10496
2023-08-08,2.83606
2023-08-09,5.0318
2023-08-10,4.74693
2023-08-11,3.58982
2023-08-12,0.67057
2023-08-13,0.68065
2023-08-14,3.05454
2023-08-15,1.04451
2023-08-16,3.47134
2023-08-17,3.67553
2023-08-18,4.63181
2023-08-19,0.86972
2023-08-20,0.6983
2023-08-21,3.83855
2023-08-22,3.80494
2023-08-23,4.78055
2023-08-24,3.7562
2023-08-25,3.531
2023-08-26,0.71426
2023-08-27,0.55712
2023-08-28,3.25369
2023-08-29,3.12008
2023-08-30,2.97051
2023-08-31,2.82513
2023-09-01,2.88059
2023-09-02,0.58233
2023-09-03,0.50839
2023-09-04,3.02345
2023-09-05,2.76799
2023-09-06,2.78396
2023-09-07,2.98311
2023-09-08,3.52596
2023-09-09,0.88149
2023-09-10,0.68653
2023-09-11,2.8537
2023-09-12,3.11084
2023-09-13,3.0579
2023-09-14,3.32848
2023-09-15,3.0579
2023-09-16,0.60586
2023-09-17,0.50418
2023-09-18,2.70245
2023-09-19,2.67388
2023-09-20,2.47724
2023-09-21,3.08227
2023-09-22,3.19991
2023-09-23,0.83275
2023-09-24,0.78905
2023-09-25,3.12849
2023-09-26,3.29487
2023-09-27,2.84362
2023-09-28,0.64872
2023-09-29,0.51007
2023-09-30,0.51007
2023-10-01,0.54872
2023-10-02,0.642
2023-10-03,0.54452
2023-10-04,3.71755
2023-10-05,3.28311
2023-10-06,2.90412
2023-10-07,0.65124
2023-10-08,0.45713
2023-10-09,0.70334
2023-10-10,3.29319
2023-10-11,3.37218
2023-10-12,2.85539
2023-10-13,2.54447
2023-10-14,0.57477
2023-10-15,0.47981
2023-10-16,2.53438
2023-10-17,2.98311
2023-10-18,3.68394
2023-10-19,3.37302
2023-10-20,3.46966
2023-10-21,0.91342
2023-10-22,0.63107
2023-10-23,2.97135
2023-10-24,2.92597
2023-10-25,2.63522
2023-10-26,2.74194
2023-10-27,2.70749
2023-10-28,1.06215
2023-10-29,0.56973
2023-10-30,2.7411
2023-10-31,2.7327
2023-11-01,2.62178
2023-11-02,6.61075
2023-11-03,5.53599
2023-11-04,0.95207
2023-11-05,0.77393
2023-11-06,4.94273
2023-11-07,4.00073
2023-11-08,4.85954
2023-11-09,4.92844
2023-11-10,3.35285
2023-11-11,0.68821
2023-11-12,0.50755
2023-11-13,3.18647
2023-11-14,3.07891
2023-11-15,3.26462
2023-11-16,3.48058
2023-11-17,3.09824
2023-11-18,0.78401
2023-11-19,0.57729
2023-11-20,3.36294
2023-11-21,3.26378
2023-11-22,4.54022
2023-11-23,3.70662
2023-11-24,3.22849
2023-11-25,0.87224
2023-11-26,0.88821
2023-11-27,4.2377
2023-11-28,3.57469
2023-11-29,3.38562
2023-11-30,3.12177
2023-12-01,4.51753
2023-12-02,1.11089
2023-12-03,0.88653
2023-12-04,3.86628
2023-12-05,3.97132
2023-12-06,4.11754
2023-12-07,6.81579
2023-12-08,27.9203
2023-12-09,4.63937
2023-12-10,2.78144
2023-12-11,9.81908
2023-12-12,8.79641
2023-12-13,7.51661
2023-12-14,6.9578
2023-12-15,5.38053
2023-12-16,1.27643
2023-12-17,1.10333
2023-12-18,4.93853
2023-12-19,4.95197
2023-12-20,4.76542
2023-12-21,4.00998
2023-12-22,4.65198
2023-12-23,1.33021
2023-12-24,0.81594
2023-12-25,0.86888
2023-12-26,4.07048
2023-12-27,4.03855
2023-12-28,3.57469
2023-12-29,1.86633
2023-12-30,0.7504
2023-12-31,0.54368
2024-01-01,0.67561
2024-01-02,3.3621
2024-01-03,3.94359
2024-01-04,4.14359
2024-01-05,3.79906
2024-01-06,1.14114
2024-01-07,0.75964
2024-01-08,3.97553
2024-01-09,4.23518
2024-01-10,3.77301
2024-01-11,3.60747
2024-01-12,3.71167
2024-01-13,0.83359
2024-01-14,0.68317
2024-01-15,3.48814
2024-01-16,5.65027
2024-01-17,11.7039
2024-01-18,10.43755
2024-01-19,7.51745
2024-01-20,2.36296
2024-01-21,1.67306
2024-01-22,7.47292
2024-01-23,6.39479
2024-01-24,6.15194
2024-01-25,5.70994
2024-01-26,4.82004
2024-01-27,1.37307
2024-01-28,1.41845
2024-01-29,4.67215
2024-01-30,5.07802
2024-01-31,4.38476
2024-02-01,4.3461
2024-02-02,4.62257
2024-02-03,1.25374
2024-02-04,0.88149
2024-02-05,4.47131
2024-02-06,4.26375
2024-02-07,4.48223
2024-02-08,4.89063
2024-02-09,1.46466
2024-02-10,0.88065
2024-02-11,0.78401
2024-02-12,0.84703
2024-02-13,4.51417
2024-02-14,4.37551
2024-02-15,3.79738
2024-02-16,3.64192
2024-02-17,1.03946
2024-02-18,0.89157
2024-02-19,3.65284
2024-02-20,3.33689
2024-02-21,3.2184
2024-02-22,3.33689
2024-02-23,3.02093
2024-02-24,0.73863
2024-02-25,0.60502
2024-02-26,3.05958
2024-02-27,3.28983
2024-02-28,3.05622
2024-02-29,2.99824
2024-03-01,0.83947
2024-03-02,0.64031
2024-03-03,0.60754
2024-03-04,3.21924
2024-03-05,3.59234
2024-03-06,3.95284
2024-03-07,3.75788
2024-03-08,3.752
2024-03-09,1.07308
2024-03-10,0.81846
2024-03-11,4.07216
2024-03-12,3.5436
2024-03-13,3.53184
2024-03-14,3.34277
2024-03-15,3.12092
2024-03-16,0.74031
2024-03-17,0.62267
2024-03-18,2.94446
2024-03-19,3.44024
2024-03-20,3.92847
