date,마이크로소프트주가
2023-05-30,34.07114
2023-05-31,39.99011
2023-06-01,33.3498
2023-06-02,40.18774
2023-06-03,25.12845
2023-06-04,9.65415
2023-06-05,20.99802
2023-06-06,31.81818
2023-06-07,34.11067
2023-06-08,40.09881
2023-06-09,37.89525
2023-06-10,22.08498
2023-06-11,9.05138
2023-06-12,20.64229
2023-06-13,39.49604
2023-06-14,38.3992
2023-06-15,39.20948
2023-06-16,52.6581
2023-06-17,23.9328
2023-06-18,9.27865
2023-06-19,16.28458
2023-06-20,24.50592
2023-06-21,31.82806
2023-06-22,28.82411
2023-06-23,31.62055
2023-06-24,16.71936
2023-06-25,6.94664
2023-06-26,17.16403
2023-06-27,27.45059
2023-06-28,32.19367
2023-06-29,31.81818
2023-06-30,28.33003
2023-07-01,25.90909
2023-07-02,9.83201
2023-07-03,23.37944
2023-07-04,26.47233
2023-07-05,21.60079
2023-07-06,30.96837
2023-07-07,32.18379
2023-07-08,17.62845
2023-07-09,8.11264
2023-07-10,18.07312
2023-07-11,27.60869
2023-07-12,30.23715
2023-07-13,32.3913
2023-07-14,36.36363
2023-07-15,22.86561
2023-07-16,8.68577
2023-07-17,21.2747
2023-07-18,32.08498
2023-07-19,67.40118
2023-07-20,41.66996
2023-07-21,35.70158
2023-07-22,19.44664
2023-07-23,8.70553
2023-07-24,27.06521
2023-07-25,37.16403
2023-07-26,63.64624
2023-07-27,45.86956
2023-07-28,35.17786
2023-07-29,21.75889
2023-07-30,10.06916
2023-07-31,22.36166
2023-08-01,31.91699
2023-08-02,30.23715
2023-08-03,30.0494
2023-08-04,30.12845
2023-08-05,19.69367
2023-08-06,8.09288
2023-08-07,20.28656
2023-08-08,29.31818
2023-08-09,25.91897
2023-08-10,25.73122
2023-08-11,22.06521
2023-08-12,15.26679
2023-08-13,6.46245
2023-08-14,14.0909
2023-08-15,22.82608
2023-08-16,24.44664
2023-08-17,24.4664
2023-08-18,23.98221
2023-08-19,15.50395
2023-08-20,6.51185
2023-08-21,15.62252
2023-08-22,28.52766
2023-08-23,25.03952
2023-08-24,34.68379
2023-08-25,24.26877
2023-08-26,16.26482
2023-08-27,6.75889
2023-08-28,14.99011
2023-08-29,23.40909
2023-08-30,27.88537
2023-08-31,24.32806
2023-09-01,27.62845
2023-09-02,15.23715
2023-09-03,5.85968
2023-09-04,11.61067
2023-09-05,18.32015
2023-09-06,24.24901
2023-09-07,21.40316
2023-09-08,24.72332
2023-09-09,15.8992
2023-09-10,6.61067
2023-09-11,17.41106
2023-09-12,26.84782
2023-09-13,23.88339
2023-09-14,26.2747
2023-09-15,25.52371
2023-09-16,14.53557
2023-09-17,5.59288
2023-09-18,14.41699
2023-09-19,20.00988
2023-09-20,20.03952
2023-09-21,21.81818
2023-09-22,19.52569
2023-09-23,13.21146
2023-09-24,5.00988
2023-09-25,12.71739
2023-09-26,21.17588
2023-09-27,18.63636
2023-09-28,15.91897
2023-09-29,14.71343
2023-09-30,11.2747
2023-10-01,6.166
2023-10-02,9.91106
2023-10-03,18.71541
2023-10-04,21.87747
2023-10-05,21.90711
2023-10-06,19.22924
2023-10-07,15.54347
2023-10-08,5.53359
2023-10-09,10.54347
2023-10-10,21.61067
2023-10-11,21.6996
2023-10-12,22.11462
2023-10-13,18.98221
2023-10-14,11.71936
2023-10-15,5.38537
2023-10-16,13.666
2023-10-17,23.15217
2023-10-18,21.29446
2023-10-19,21.89723
2023-10-20,22.5
2023-10-21,12.61857
2023-10-22,4.59486
2023-10-23,12.46047
2023-10-24,21.87747
2023-10-25,42.98418
2023-10-26,38.95256
2023-10-27,26.95652
2023-10-28,13.32015
2023-10-29,6.76877
2023-10-30,14.75296
2023-10-31,27.15415
2023-11-01,21.76877
2023-11-02,29.85177
2023-11-03,31.51185
2023-11-04,19.84189
2023-11-05,7.03557
2023-11-06,18.27075
2023-11-07,26.73913
2023-11-08,30.65217
2023-11-09,29.50592
2023-11-10,26.03754
2023-11-11,22.94466
2023-11-12,8.99209
2023-11-13,19.26877
2023-11-14,29.74308
2023-11-15,38.41897
2023-11-16,34.3083
2023-11-17,36.21541
2023-11-18,20.17786
2023-11-19,8.86363
2023-11-20,32.44071
2023-11-21,71.55138
2023-11-22,56.09683
2023-11-23,41.05731
2023-11-24,24.0909
2023-11-25,18.82411
2023-11-26,8.22134
2023-11-27,20.36561
2023-11-28,32.48023
2023-11-29,37.6581
2023-11-30,31.35375
2023-12-01,28.15217
2023-12-02,19.64426
2023-12-03,7.86561
2023-12-04,19.22924
2023-12-05,29.70355
2023-12-06,32.34189
2023-12-07,27.96442
2023-12-08,29.34782
2023-12-09,20.68181
2023-12-10,9.42687
2023-12-11,19.4664
2023-12-12,29.88142
2023-12-13,30.26679
2023-12-14,38.99209
2023-12-15,40.60276
2023-12-16,23.48814
2023-12-17,9.87154
2023-12-18,20.7411
2023-12-19,34.34782
2023-12-20,33.59683
2023-12-21,31.62055
2023-12-22,30.93873
2023-12-23,20.37549
2023-12-24,7.14426
2023-12-25,8.11264
2023-12-26,19.70355
2023-12-27,30.1581
2023-12-28,29.70355
2023-12-29,25.06916
2023-12-30,17.53952
2023-12-31,8.11264
2024-01-01,8.91304
2024-01-02,21.67984
2024-01-03,39.36758
2024-01-04,35.63241
2024-01-05,31.45256
2024-01-06,20.40513
2024-01-07,8.98221
2024-01-08,16.75889
2024-01-09,33.55731
2024-01-10,33.70553
2024-01-11,47.1245
2024-01-12,54.41699
2024-01-13,36.76877
2024-01-14,15.39525
2024-01-15,27.25296
2024-01-16,39.22924
2024-01-17,57.45059
2024-01-18,54.24901
2024-01-19,57.45059
2024-01-20,42.19367
2024-01-21,18.87351
2024-01-22,42.03557
2024-01-23,56.21541
2024-01-24,57.66798
2024-01-25,72.49011
2024-01-26,71.98616
2024-01-27,36.57114
2024-01-28,18.47826
2024-01-29,36.68972
2024-01-30,74.4664
2024-01-31,88.25098
2024-02-01,65.54347
2024-02-02,68.82411
2024-02-03,49.74308
2024-02-04,18.27075
2024-02-05,40.92885
2024-02-06,67.87549
2024-02-07,53.07312
2024-02-08,56.24505
2024-02-09,44.57509
2024-02-10,52.14426
2024-02-11,23.44861
2024-02-12,36.57114
2024-02-13,74.16996
2024-02-14,67.85573
2024-02-15,65.68181
2024-02-16,59.17984
2024-02-17,38.3992
2024-02-18,17.60869
2024-02-19,30.11857
2024-02-20,43.49802
2024-02-21,57.55928
2024-02-22,73.22134
2024-02-23,84.31818
2024-02-24,42.42094
2024-02-25,20.45454
2024-02-26,36.47233
2024-02-27,56.6996
2024-02-28,52.3913
2024-02-29,48.42885
2024-03-01,45.50395
2024-03-02,41.42292
2024-03-03,17.61857
2024-03-04,43.52766
2024-03-05,68.9328
2024-03-06,68.84387
2024-03-07,64.93083
2024-03-08,70.3162
2024-03-09,39.00197
2024-03-10,17.17391
2024-03-11,37.3913
2024-03-12,52.85573
2024-03-13,60.13833
2024-03-14,58.96245
2024-03-15,67.55928
2024-03-16,32.95454
2024-03-17,15.37549
2024-03-18,39.47628
2024-03-19,53.2411
2024-03-20,53.11264
