date,상가투자
2023-05-29,18.98016
2023-05-30,20.67988
2023-05-31,19.83002
2023-06-01,18.13031
2023-06-02,20.11331
2023-06-03,16.1473
2023-06-04,19.26345
2023-06-05,18.69688
2023-06-06,16.1473
2023-06-07,16.99716
2023-06-08,23.79603
2023-06-09,26.62889
2023-06-10,15.01416
2023-06-11,16.71388
2023-06-12,21.52974
2023-06-13,20.67988
2023-06-14,22.09631
2023-06-15,24.64589
2023-06-16,17.84702
2023-06-17,15.86402
2023-06-18,22.09631
2023-06-19,20.96317
2023-06-20,20.96317
2023-06-21,20.67988
2023-06-22,19.54674
2023-06-23,19.83002
2023-06-24,13.88101
2023-06-25,13.59773
2023-06-26,27.47875
2023-06-27,23.51274
2023-06-28,19.54674
2023-06-29,19.26345
2023-06-30,17.28045
2023-07-01,15.29745
2023-07-02,16.99716
2023-07-03,19.83002
2023-07-04,18.13031
2023-07-05,18.69688
2023-07-06,16.99716
2023-07-07,15.01416
2023-07-08,13.59773
2023-07-09,21.24645
2023-07-10,14.73087
2023-07-11,17.56373
2023-07-12,16.99716
2023-07-13,16.71388
2023-07-14,15.29745
2023-07-15,15.01416
2023-07-16,16.43059
2023-07-17,19.83002
2023-07-18,12.46458
2023-07-19,15.29745
2023-07-20,16.99716
2023-07-21,16.43059
2023-07-22,17.28045
2023-07-23,16.71388
2023-07-24,13.03116
2023-07-25,17.56373
2023-07-26,17.56373
2023-07-27,14.73087
2023-07-28,14.73087
2023-07-29,13.88101
2023-07-30,8.21529
2023-07-31,15.01416
2023-08-01,18.98016
2023-08-02,11.04815
2023-08-03,18.41359
2023-08-04,11.89801
2023-08-05,15.29745
2023-08-06,15.01416
2023-08-07,15.01416
2023-08-08,16.43059
2023-08-09,18.41359
2023-08-10,13.03116
2023-08-11,14.73087
2023-08-12,15.86402
2023-08-13,16.1473
2023-08-14,15.29745
2023-08-15,15.58073
2023-08-16,16.71388
2023-08-17,22.09631
2023-08-18,17.84702
2023-08-19,16.71388
2023-08-20,16.43059
2023-08-21,18.69688
2023-08-22,22.66288
2023-08-23,20.67988
2023-08-24,22.94617
2023-08-25,18.69688
2023-08-26,14.44759
2023-08-27,21.52974
2023-08-28,22.94617
2023-08-29,21.24645
2023-08-30,18.13031
2023-08-31,18.41359
2023-09-01,13.59773
2023-09-02,10.48158
2023-09-03,14.44759
2023-09-04,20.11331
2023-09-05,18.98016
2023-09-06,14.73087
2023-09-07,16.43059
2023-09-08,11.33144
2023-09-09,16.99716
2023-09-10,15.86402
2023-09-11,23.51274
2023-09-12,19.26345
2023-09-13,22.3796
2023-09-14,18.98016
2023-09-15,13.88101
2023-09-16,11.61473
2023-09-17,17.84702
2023-09-18,16.1473
2023-09-19,15.58073
2023-09-20,20.3966
2023-09-21,17.28045
2023-09-22,13.03116
2023-09-23,13.03116
2023-09-24,10.48158
2023-09-25,14.44759
2023-09-26,13.88101
2023-09-27,11.04815
2023-09-28,10.48158
2023-09-29,9.06515
2023-09-30,11.61473
2023-10-01,6.79886
2023-10-02,17.84702
2023-10-03,17.84702
2023-10-04,19.83002
2023-10-05,16.1473
2023-10-06,23.22946
2023-10-07,12.1813
2023-10-08,13.59773
2023-10-09,14.73087
2023-10-10,18.98016
2023-10-11,16.99716
2023-10-12,20.11331
2023-10-13,14.73087
2023-10-14,11.33144
2023-10-15,19.26345
2023-10-16,17.84702
2023-10-17,19.83002
2023-10-18,20.11331
2023-10-19,15.58073
2023-10-20,17.84702
2023-10-21,11.33144
2023-10-22,10.48158
2023-10-23,19.54674
2023-10-24,17.56373
2023-10-25,13.88101
2023-10-26,16.43059
2023-10-27,15.29745
2023-10-28,11.89801
2023-10-29,20.96317
2023-10-30,21.52974
2023-10-31,20.3966
2023-11-01,15.58073
2023-11-02,15.58073
2023-11-03,19.83002
2023-11-04,9.63172
2023-11-05,10.48158
2023-11-06,15.01416
2023-11-07,13.31444
2023-11-08,16.1473
2023-11-09,14.73087
2023-11-10,13.59773
2023-11-11,9.91501
2023-11-12,9.63172
2023-11-13,12.1813
2023-11-14,15.86402
2023-11-15,11.33144
2023-11-16,11.04815
2023-11-17,13.59773
2023-11-18,11.04815
2023-11-19,13.59773
2023-11-20,13.31444
2023-11-21,15.58073
2023-11-22,17.28045
2023-11-23,12.1813
2023-11-24,9.91501
2023-11-25,13.03116
2023-11-26,13.03116
2023-11-27,18.41359
2023-11-28,20.96317
2023-11-29,17.56373
2023-11-30,12.74787
2023-12-01,15.29745
2023-12-02,11.04815
2023-12-03,12.74787
2023-12-04,12.74787
2023-12-05,19.83002
2023-12-06,16.99716
2023-12-07,13.31444
2023-12-08,13.03116
2023-12-09,14.44759
2023-12-10,14.73087
2023-12-11,15.86402
2023-12-12,17.56373
2023-12-13,13.88101
2023-12-14,20.11331
2023-12-15,15.58073
2023-12-16,11.89801
2023-12-17,12.74787
2023-12-18,18.13031
2023-12-19,15.58073
2023-12-20,10.76487
2023-12-21,16.99716
2023-12-22,9.06515
2023-12-23,9.06515
2023-12-24,11.33144
2023-12-25,8.49858
2023-12-26,13.31444
2023-12-27,12.74787
2023-12-28,14.1643
2023-12-29,9.91501
2023-12-30,10.76487
2023-12-31,11.89801
2024-01-01,15.01416
2024-01-02,14.1643
2024-01-03,15.29745
2024-01-04,13.59773
2024-01-05,12.1813
2024-01-06,11.61473
2024-01-07,13.03116
2024-01-08,14.44759
2024-01-09,19.83002
2024-01-10,21.52974
2024-01-11,22.66288
2024-01-12,19.54674
2024-01-13,16.1473
2024-01-14,12.1813
2024-01-15,15.86402
2024-01-16,16.43059
2024-01-17,17.56373
2024-01-18,13.59773
2024-01-19,14.73087
2024-01-20,12.46458
2024-01-21,19.54674
2024-01-22,17.84702
2024-01-23,20.96317
2024-01-24,17.28045
2024-01-25,20.67988
2024-01-26,13.88101
2024-01-27,11.04815
2024-01-28,12.46458
2024-01-29,16.71388
2024-01-30,18.69688
2024-01-31,17.84702
2024-02-01,13.31444
2024-02-02,15.86402
2024-02-03,11.04815
2024-02-04,11.33144
2024-02-05,12.74787
2024-02-06,11.33144
2024-02-07,14.73087
2024-02-08,10.1983
2024-02-09,11.89801
2024-02-10,8.49858
2024-02-11,11.04815
2024-02-12,18.98016
2024-02-13,18.13031
2024-02-14,16.71388
2024-02-15,13.59773
2024-02-16,15.86402
2024-02-17,18.41359
2024-02-18,11.89801
2024-02-19,15.58073
2024-02-20,16.71388
2024-02-21,13.59773
2024-02-22,16.71388
2024-02-23,11.61473
2024-02-24,11.61473
2024-02-25,17.84702
2024-02-26,13.31444
2024-02-27,15.29745
2024-02-28,18.41359
2024-02-29,12.46458
2024-03-01,8.78186
2024-03-02,14.44759
2024-03-03,16.1473
2024-03-04,15.29745
2024-03-05,17.84702
2024-03-06,15.29745
2024-03-07,14.73087
2024-03-08,10.1983
2024-03-09,13.03116
2024-03-10,12.74787
2024-03-11,13.03116
2024-03-12,16.43059
2024-03-13,15.58073
2024-03-14,13.31444
2024-03-15,11.61473
2024-03-16,13.03116
2024-03-17,15.86402
2024-03-18,13.88101
2024-03-19,23.22946
2024-03-20,11.33144
