date,현금증여
2023-05-30,51.81347
2023-05-31,45.07772
2023-06-01,52.3316
2023-06-02,44.55958
2023-06-03,23.31606
2023-06-04,37.30569
2023-06-05,41.96891
2023-06-06,43.00518
2023-06-07,52.3316
2023-06-08,52.3316
2023-06-09,35.75129
2023-06-10,26.42487
2023-06-11,30.05181
2023-06-12,43.00518
2023-06-13,36.78756
2023-06-14,45.07772
2023-06-15,41.45077
2023-06-16,47.15025
2023-06-17,34.71502
2023-06-18,30.56994
2023-06-19,45.59585
2023-06-20,49.22279
2023-06-21,43.00518
2023-06-22,37.82383
2023-06-23,39.37823
2023-06-24,27.46113
2023-06-25,37.30569
2023-06-26,46.63212
2023-06-27,48.70466
2023-06-28,56.99481
2023-06-29,38.8601
2023-06-30,39.37823
2023-07-01,27.46113
2023-07-02,32.64248
2023-07-03,46.63212
2023-07-04,51.29533
2023-07-05,50.7772
2023-07-06,36.78756
2023-07-07,44.04145
2023-07-08,30.56994
2023-07-09,35.75129
2023-07-10,49.74093
2023-07-11,44.04145
2023-07-12,53.88601
2023-07-13,41.96891
2023-07-14,32.12435
2023-07-15,20.72538
2023-07-16,31.08808
2023-07-17,49.74093
2023-07-18,37.82383
2023-07-19,39.89637
2023-07-20,36.26943
2023-07-21,41.45077
2023-07-22,35.75129
2023-07-23,25.90673
2023-07-24,48.18652
2023-07-25,43.52331
2023-07-26,38.34196
2023-07-27,50.25906
2023-07-28,41.96891
2023-07-29,29.53367
2023-07-30,30.56994
2023-07-31,44.55958
2023-08-01,39.89637
2023-08-02,26.42487
2023-08-03,38.8601
2023-08-04,30.56994
2023-08-05,21.24352
2023-08-06,34.19689
2023-08-07,45.59585
2023-08-08,37.82383
2023-08-09,44.04145
2023-08-10,40.93264
2023-08-11,38.34196
2023-08-12,26.943
2023-08-13,42.48704
2023-08-14,43.52331
2023-08-15,40.4145
2023-08-16,40.93264
2023-08-17,43.52331
2023-08-18,40.93264
2023-08-19,29.53367
2023-08-20,38.34196
2023-08-21,41.96891
2023-08-22,44.55958
2023-08-23,43.00518
2023-08-24,40.4145
2023-08-25,36.26943
2023-08-26,21.76165
2023-08-27,39.89637
2023-08-28,39.37823
2023-08-29,43.00518
2023-08-30,41.96891
2023-08-31,40.93264
2023-09-01,42.48704
2023-09-02,35.75129
2023-09-03,38.34196
2023-09-04,46.11398
2023-09-05,46.11398
2023-09-06,47.15025
2023-09-07,45.07772
2023-09-08,35.75129
2023-09-09,32.64248
2023-09-10,41.96891
2023-09-11,48.18652
2023-09-12,45.07772
2023-09-13,40.93264
2023-09-14,45.07772
2023-09-15,39.37823
2023-09-16,31.08808
2023-09-17,35.75129
2023-09-18,42.48704
2023-09-19,45.59585
2023-09-20,32.12435
2023-09-21,37.82383
2023-09-22,30.56994
2023-09-23,27.97927
2023-09-24,34.19689
2023-09-25,38.8601
2023-09-26,31.60621
2023-09-27,39.89637
2023-09-28,29.53367
2023-09-29,29.53367
2023-09-30,29.53367
2023-10-01,34.71502
2023-10-02,36.78756
2023-10-03,32.12435
2023-10-04,62.17616
2023-10-05,51.81347
2023-10-06,35.23316
2023-10-07,22.79792
2023-10-08,26.943
2023-10-09,53.88601
2023-10-10,49.22279
2023-10-11,48.18652
2023-10-12,41.45077
2023-10-13,31.60621
2023-10-14,21.76165
2023-10-15,31.60621
2023-10-16,45.59585
2023-10-17,41.96891
2023-10-18,42.48704
2023-10-19,43.52331
2023-10-20,41.96891
2023-10-21,35.23316
2023-10-22,35.23316
2023-10-23,49.22279
2023-10-24,50.7772
2023-10-25,45.59585
2023-10-26,53.88601
2023-10-27,38.34196
2023-10-28,32.12435
2023-10-29,32.64248
2023-10-30,43.52331
2023-10-31,46.63212
2023-11-01,46.11398
2023-11-02,41.96891
2023-11-03,49.22279
2023-11-04,24.35233
2023-11-05,38.8601
2023-11-06,59.06735
2023-11-07,43.52331
2023-11-08,49.22279
2023-11-09,48.18652
2023-11-10,32.12435
2023-11-11,17.61658
2023-11-12,30.05181
2023-11-13,49.74093
2023-11-14,50.7772
2023-11-15,44.04145
2023-11-16,43.00518
2023-11-17,37.82383
2023-11-18,31.08808
2023-11-19,37.30569
2023-11-20,51.29533
2023-11-21,41.45077
2023-11-22,44.04145
2023-11-23,51.81347
2023-11-24,34.19689
2023-11-25,35.23316
2023-11-26,34.19689
2023-11-27,48.18652
2023-11-28,48.18652
2023-11-29,56.47668
2023-11-30,55.95854
2023-12-01,52.3316
2023-12-02,31.60621
2023-12-03,32.64248
2023-12-04,48.70466
2023-12-05,54.40414
2023-12-06,41.96891
2023-12-07,41.45077
2023-12-08,34.19689
2023-12-09,32.12435
2023-12-10,35.75129
2023-12-11,52.3316
2023-12-12,56.99481
2023-12-13,52.84974
2023-12-14,37.30569
2023-12-15,43.00518
2023-12-16,16.06217
2023-12-17,18.13471
2023-12-18,41.96891
2023-12-19,41.45077
2023-12-20,39.37823
2023-12-21,40.4145
2023-12-22,31.60621
2023-12-23,27.46113
2023-12-24,37.30569
2023-12-25,31.60621
2023-12-26,46.63212
2023-12-27,43.00518
2023-12-28,44.04145
2023-12-29,40.4145
2023-12-30,27.97927
2023-12-31,24.87046
2024-01-01,41.96891
2024-01-02,55.44041
2024-01-03,47.66839
2024-01-04,51.29533
2024-01-05,38.8601
2024-01-06,31.60621
2024-01-07,45.59585
2024-01-08,48.70466
2024-01-09,54.92227
2024-01-10,52.84974
2024-01-11,41.96891
2024-01-12,38.34196
2024-01-13,39.89637
2024-01-14,40.4145
2024-01-15,51.81347
2024-01-16,66.83937
2024-01-17,46.63212
2024-01-18,59.58549
2024-01-19,50.25906
2024-01-20,31.60621
2024-01-21,36.26943
2024-01-22,57.51295
2024-01-23,54.92227
2024-01-24,47.66839
2024-01-25,44.04145
2024-01-26,47.66839
2024-01-27,36.78756
2024-01-28,32.64248
2024-01-29,50.25906
2024-01-30,71.50259
2024-01-31,50.25906
2024-02-01,49.74093
2024-02-02,42.48704
2024-02-03,30.05181
2024-02-04,46.11398
2024-02-05,49.22279
2024-02-06,45.07772
2024-02-07,38.8601
2024-02-08,38.34196
2024-02-09,44.04145
2024-02-10,56.99481
2024-02-11,46.63212
2024-02-12,69.43005
2024-02-13,67.35751
2024-02-14,61.65803
2024-02-15,61.13989
2024-02-16,46.63212
2024-02-17,38.8601
2024-02-18,41.96891
2024-02-19,60.10362
2024-02-20,56.99481
2024-02-21,64.2487
2024-02-22,56.99481
2024-02-23,52.3316
2024-02-24,43.52331
2024-02-25,46.63212
2024-02-26,57.51295
2024-02-27,53.36787
2024-02-28,65.8031
2024-02-29,50.7772
2024-03-01,35.75129
2024-03-02,50.7772
2024-03-03,49.74093
2024-03-04,55.95854
2024-03-05,52.3316
2024-03-06,54.40414
2024-03-07,53.36787
2024-03-08,55.44041
2024-03-09,35.23316
2024-03-10,48.18652
2024-03-11,49.74093
2024-03-12,52.84974
2024-03-13,50.7772
2024-03-14,54.92227
2024-03-15,37.82383
2024-03-16,34.71502
2024-03-17,33.67875
2024-03-18,56.99481
2024-03-19,45.07772
2024-03-20,47.66839
