date,적금이자높은은행
2023-05-29,13.71029
2023-05-30,20.26739
2023-05-31,22.23452
2023-06-01,21.84279
2023-06-02,16.92071
2023-06-03,10.33807
2023-06-04,12.2541
2023-06-05,19.85863
2023-06-06,14.91952
2023-06-07,19.27957
2023-06-08,18.64089
2023-06-09,18.74308
2023-06-10,12.38184
2023-06-11,13.56552
2023-06-12,22.89023
2023-06-13,21.87686
2023-06-14,20.55692
2023-06-15,25.23205
2023-06-16,19.62019
2023-06-17,11.25777
2023-06-18,12.467
2023-06-19,18.98152
2023-06-20,20.64208
2023-06-21,20.4377
2023-06-22,18.27471
2023-06-23,20.20778
2023-06-24,11.99012
2023-06-25,12.0327
2023-06-26,19.25402
2023-06-27,18.55573
2023-06-28,19.36472
2023-06-29,16.4779
2023-06-30,18.12143
2023-07-01,12.86724
2023-07-02,14.93655
2023-07-03,20.40364
2023-07-04,18.12994
2023-07-05,21.25521
2023-07-06,19.50949
2023-07-07,16.70782
2023-07-08,10.04853
2023-07-09,11.24073
2023-07-10,23.60555
2023-07-11,19.63723
2023-07-12,17.55088
2023-07-13,15.57523
2023-07-14,14.38303
2023-07-15,9.50353
2023-07-16,10.83198
2023-07-17,16.92071
2023-07-18,15.08984
2023-07-19,13.53998
2023-07-20,14.98765
2023-07-21,14.53631
2023-07-22,9.12884
2023-07-23,11.41105
2023-07-24,16.52048
2023-07-25,23.58852
2023-07-26,18.92191
2023-07-27,16.09469
2023-07-28,13.99982
2023-07-29,9.92931
2023-07-30,10.29549
2023-07-31,20.89755
2023-08-01,22.21749
2023-08-02,21.67248
2023-08-03,15.70297
2023-08-04,15.03874
2023-08-05,10.57651
2023-08-06,12.16895
2023-08-07,19.18589
2023-08-08,16.8611
2023-08-09,17.28689
2023-08-10,21.66397
2023-08-11,18.09588
2023-08-12,11.2748
2023-08-13,12.75653
2023-08-14,18.4876
2023-08-15,15.49007
2023-08-16,21.05083
2023-08-17,20.02895
2023-08-18,17.90002
2023-08-19,10.40619
2023-08-20,11.83683
2023-08-21,20.59099
2023-08-22,19.70535
2023-08-23,17.62752
2023-08-24,17.70416
2023-08-25,21.32334
2023-08-26,13.14825
2023-08-27,13.77842
2023-08-28,21.76615
2023-08-29,21.01677
2023-08-30,20.33551
2023-08-31,21.42553
2023-09-01,18.49612
2023-09-02,12.24559
2023-09-03,13.19935
2023-09-04,20.49731
2023-09-05,23.72477
2023-09-06,19.11777
2023-09-07,17.65306
2023-09-08,19.88418
2023-09-09,12.35629
2023-09-10,13.15677
2023-09-11,19.43285
2023-09-12,18.35135
2023-09-13,16.69931
2023-09-14,16.25649
2023-09-15,15.96695
2023-09-16,10.54245
2023-09-17,11.99012
2023-09-18,17.68713
2023-09-19,15.82219
2023-09-20,17.01439
2023-09-21,17.09103
2023-09-22,14.34897
2023-09-23,9.96338
2023-09-24,11.20667
2023-09-25,22.2771
2023-09-26,21.16154
2023-09-27,17.87447
2023-09-28,11.28331
2023-09-29,10.6787
2023-09-30,11.89644
2023-10-01,13.88912
2023-10-02,17.49127
2023-10-03,19.50949
2023-10-04,26.92667
2023-10-05,24.99361
2023-10-06,20.29294
2023-10-07,11.26628
2023-10-08,11.56433
2023-10-09,14.91952
2023-10-10,27.69309
2023-10-11,24.38899
2023-10-12,22.58366
2023-10-13,20.31848
2023-10-14,12.19449
2023-10-15,13.99131
2023-10-16,24.57634
2023-10-17,23.99727
2023-10-18,25.30017
2023-10-19,27.78676
2023-10-20,37.53725
2023-10-21,16.10321
2023-10-22,17.16767
2023-10-23,26.9948
2023-10-24,28.57872
2023-10-25,35.08473
2023-10-26,28.36583
2023-10-27,24.76368
2023-10-28,14.60444
2023-10-29,29.66022
2023-10-30,51.3838
2023-10-31,37.15404
2023-11-01,35.51903
2023-11-02,29.71983
2023-11-03,26.10065
2023-11-04,19.28808
2023-11-05,20.58247
2023-11-06,28.45099
2023-11-07,24.75517
2023-11-08,24.90845
2023-11-09,22.80507
2023-11-10,25.70041
2023-11-11,14.18717
2023-11-12,15.64336
2023-11-13,25.10431
2023-11-14,24.04836
2023-11-15,24.25274
2023-11-16,22.35374
2023-11-17,18.91339
2023-11-18,12.67989
2023-11-19,14.27233
2023-11-20,26.62862
2023-11-21,25.18095
2023-11-22,21.80873
2023-11-23,21.0849
2023-11-24,24.67853
2023-11-25,14.48522
2023-11-26,16.81853
2023-11-27,26.08362
2023-11-28,23.80992
2023-11-29,22.77952
2023-11-30,23.48633
2023-12-01,21.91944
2023-12-02,13.79545
2023-12-03,16.18836
2023-12-04,23.80992
2023-12-05,24.96806
2023-12-06,22.78804
2023-12-07,21.62139
2023-12-08,20.82091
2023-12-09,13.77842
2023-12-10,16.76743
2023-12-11,24.79775
2023-12-12,23.50336
2023-12-13,22.02162
2023-12-14,20.6506
2023-12-15,19.8416
2023-12-16,12.84169
2023-12-17,14.54483
2023-12-18,21.18709
2023-12-19,20.327
2023-12-20,20.73575
2023-12-21,21.88537
2023-12-22,23.58
2023-12-23,15.61781
2023-12-24,12.62028
2023-12-25,16.27352
2023-12-26,28.22106
2023-12-27,28.34028
2023-12-28,25.33424
2023-12-29,25.41939
2023-12-30,16.25649
2023-12-31,18.30026
2024-01-01,27.73567
2024-01-02,37.32436
2024-01-03,35.9363
2024-01-04,33.83292
2024-01-05,32.98135
2024-01-06,20.58247
2024-01-07,25.46197
2024-01-08,32.0872
2024-01-09,33.00689
2024-01-10,41.24159
2024-01-11,35.40832
2024-01-12,28.26364
2024-01-13,19.09222
2024-01-14,22.71991
2024-01-15,34.76965
2024-01-16,30.6821
2024-01-17,29.2174
2024-01-18,29.60061
2024-01-19,30.17968
2024-01-20,21.34037
2024-01-21,23.1457
2024-01-22,33.00689
2024-01-23,31.53367
2024-01-24,30.8439
2024-01-25,47.68798
2024-01-26,35.24652
2024-01-27,23.40117
2024-01-28,24.70407
2024-01-29,38.34624
2024-01-30,40.47517
2024-01-31,42.95324
2024-02-01,40.39001
2024-02-02,34.66746
2024-02-03,20.60802
2024-02-04,22.31967
2024-02-05,36.60904
2024-02-06,33.45823
2024-02-07,28.17848
2024-02-08,29.73686
2024-02-09,18.76011
2024-02-10,21.02529
2024-02-11,22.08975
2024-02-12,27.19918
2024-02-13,43.20872
2024-02-14,37.05186
2024-02-15,35.47645
2024-02-16,29.79647
2024-02-17,19.62871
2024-02-18,22.29413
2024-02-19,32.60665
2024-02-20,41.53964
2024-02-21,47.70501
2024-02-22,47.56024
2024-02-23,53.8789
2024-02-24,30.98015
2024-02-25,33.20275
2024-02-26,52.90811
2024-02-27,43.68559
2024-02-28,43.34497
2024-02-29,39.43625
2024-03-01,28.15294
2024-03-02,23.4693
2024-03-03,24.60189
2024-03-04,42.79145
2024-03-05,39.47032
2024-03-06,32.59814
2024-03-07,29.79647
2024-03-08,30.02639
2024-03-09,19.46691
2024-03-10,19.34769
2024-03-11,32.12977
2024-03-12,29.43881
2024-03-13,26.19432
2024-03-14,23.95469
2024-03-15,25.91331
2024-03-16,15.06429
2024-03-17,18.06182
2024-03-18,27.18215
2024-03-19,25.35127
2024-03-20,25.84518
