date,방산주
2023-05-30,0.24244
2023-05-31,1.75488
2023-06-01,0.25443
2023-06-02,0.18796
2023-06-03,0.08117
2023-06-04,0.10024
2023-06-05,0.152
2023-06-06,0.10188
2023-06-07,0.13893
2023-06-08,0.13239
2023-06-09,0.11495
2023-06-10,0.12204
2023-06-11,0.10787
2023-06-12,0.19831
2023-06-13,0.22283
2023-06-14,0.2043
2023-06-15,0.1471
2023-06-16,0.13402
2023-06-17,0.06483
2023-06-18,0.06755
2023-06-19,0.6467
2023-06-20,0.44839
2023-06-21,0.24462
2023-06-22,0.15854
2023-06-23,0.13075
2023-06-24,0.11604
2023-06-25,0.09861
2023-06-26,0.1885
2023-06-27,0.1411
2023-06-28,0.12313
2023-06-29,0.11277
2023-06-30,0.09316
2023-07-01,0.05284
2023-07-02,0.05393
2023-07-03,0.10297
2023-07-04,0.19123
2023-07-05,0.14928
2023-07-06,0.14492
2023-07-07,0.09752
2023-07-08,0.05557
2023-07-09,0.073
2023-07-10,0.22119
2023-07-11,0.28821
2023-07-12,0.31981
2023-07-13,0.28385
2023-07-14,0.28712
2023-07-15,0.11659
2023-07-16,0.13457
2023-07-17,0.29529
2023-07-18,0.18578
2023-07-19,0.28385
2023-07-20,0.17597
2023-07-21,0.14056
2023-07-22,0.09643
2023-07-23,0.11495
2023-07-24,0.18524
2023-07-25,0.1787
2023-07-26,0.24353
2023-07-27,0.31708
2023-07-28,0.18524
2023-07-29,0.10351
2023-07-30,0.08553
2023-07-31,0.15636
2023-08-01,0.13784
2023-08-02,0.15309
2023-08-03,0.11768
2023-08-04,0.11986
2023-08-05,0.06864
2023-08-06,0.06592
2023-08-07,0.10787
2023-08-08,0.10351
2023-08-09,0.09534
2023-08-10,0.21411
2023-08-11,0.12857
2023-08-12,0.07409
2023-08-13,0.0572
2023-08-14,0.11059
2023-08-15,0.06211
2023-08-16,0.14328
2023-08-17,0.18142
2023-08-18,0.12639
2023-08-19,0.06374
2023-08-20,0.06319
2023-08-21,0.12912
2023-08-22,0.16453
2023-08-23,0.10896
2023-08-24,0.11332
2023-08-25,0.08008
2023-08-26,0.04031
2023-08-27,0.06919
2023-08-28,0.09588
2023-08-29,0.15582
2023-08-30,0.12694
2023-08-31,0.19831
2023-09-01,0.11822
2023-09-02,0.08444
2023-09-03,0.08281
2023-09-04,0.14492
2023-09-05,0.18306
2023-09-06,0.25116
2023-09-07,0.22174
2023-09-08,0.16671
2023-09-09,0.09534
2023-09-10,0.08989
2023-09-11,0.16944
2023-09-12,0.17597
2023-09-13,0.23645
2023-09-14,0.14819
2023-09-15,0.09534
2023-09-16,0.06537
2023-09-17,0.06156
2023-09-18,0.09861
2023-09-19,0.11931
2023-09-20,0.10188
2023-09-21,0.08662
2023-09-22,0.07954
2023-09-23,0.03159
2023-09-24,0.03323
2023-09-25,0.07082
2023-09-26,0.08008
2023-09-27,0.07355
2023-09-28,0.03432
2023-09-29,0.03977
2023-09-30,0.03922
2023-10-01,0.06156
2023-10-02,0.03868
2023-10-03,0.04031
2023-10-04,0.07518
2023-10-05,0.05339
2023-10-06,0.05775
2023-10-07,0.08444
2023-10-08,0.38028
2023-10-09,0.8047
2023-10-10,2.79223
2023-10-11,0.86463
2023-10-12,0.42659
2023-10-13,0.42387
2023-10-14,0.19559
2023-10-15,0.2359
2023-10-16,0.57424
2023-10-17,0.51758
2023-10-18,0.33452
2023-10-19,0.32744
2023-10-20,0.31164
2023-10-21,0.11332
2023-10-22,0.13402
2023-10-23,0.57533
2023-10-24,0.4315
2023-10-25,0.28657
2023-10-26,0.25279
2023-10-27,0.15745
2023-10-28,0.08444
2023-10-29,0.24299
2023-10-30,0.35795
2023-10-31,0.39336
2023-11-01,0.25388
2023-11-02,0.1885
2023-11-03,0.13566
2023-11-04,0.06428
2023-11-05,0.06919
2023-11-06,0.17979
2023-11-07,0.16835
2023-11-08,0.17216
2023-11-09,0.15527
2023-11-10,0.1204
2023-11-11,0.0572
2023-11-12,0.073
2023-11-13,0.24408
2023-11-14,0.09861
2023-11-15,0.09316
2023-11-16,0.07954
2023-11-17,0.06646
2023-11-18,0.02996
2023-11-19,0.0572
2023-11-20,0.08717
2023-11-21,0.13457
2023-11-22,0.26641
2023-11-23,0.29801
2023-11-24,0.10569
2023-11-25,0.04848
2023-11-26,0.05448
2023-11-27,0.15037
2023-11-28,0.13838
2023-11-29,0.46691
2023-11-30,0.43967
2023-12-01,0.51213
2023-12-02,0.16835
2023-12-03,0.13729
2023-12-04,0.30728
2023-12-05,0.20321
2023-12-06,0.14764
2023-12-07,0.17815
2023-12-08,0.21193
2023-12-09,0.11768
2023-12-10,0.07409
2023-12-11,0.28004
2023-12-12,0.25497
2023-12-13,0.14492
2023-12-14,0.13511
2023-12-15,0.10242
2023-12-16,0.05666
2023-12-17,0.07791
2023-12-18,0.20104
2023-12-19,0.1155
2023-12-20,0.11768
2023-12-21,0.07954
2023-12-22,0.07137
2023-12-23,0.04304
2023-12-24,0.03868
2023-12-25,0.05012
2023-12-26,0.0888
2023-12-27,0.08553
2023-12-28,0.11168
2023-12-29,0.11604
2023-12-30,0.08826
2023-12-31,0.09806
2024-01-01,0.1411
2024-01-02,0.21193
2024-01-03,0.27404
2024-01-04,0.30782
2024-01-05,1.14249
2024-01-06,0.19995
2024-01-07,0.2735
2024-01-08,0.33234
2024-01-09,0.25988
2024-01-10,0.36394
2024-01-11,0.1787
2024-01-12,0.36721
2024-01-13,0.21847
2024-01-14,0.37157
2024-01-15,0.46691
2024-01-16,0.81015
2024-01-17,1.4732
2024-01-18,0.63417
2024-01-19,0.31872
2024-01-20,0.13457
2024-01-21,0.16944
2024-01-22,0.22828
2024-01-23,0.24081
2024-01-24,0.22555
2024-01-25,0.17216
2024-01-26,0.17325
2024-01-27,0.10351
2024-01-28,0.11986
2024-01-29,0.25606
2024-01-30,0.15908
2024-01-31,0.13293
2024-02-01,0.11768
2024-02-02,0.16235
2024-02-03,0.11659
2024-02-04,0.10406
2024-02-05,0.14982
2024-02-06,0.19286
2024-02-07,0.22555
2024-02-08,0.13348
2024-02-09,0.09153
2024-02-10,0.08553
2024-02-11,0.10133
2024-02-12,0.1629
2024-02-13,0.2784
2024-02-14,0.39445
2024-02-15,0.2577
2024-02-16,0.23373
2024-02-17,0.11877
2024-02-18,0.12912
2024-02-19,0.26369
2024-02-20,0.18633
2024-02-21,0.22174
2024-02-22,0.5105
2024-02-23,0.33125
2024-02-24,0.17706
2024-02-25,0.16126
2024-02-26,0.26315
2024-02-27,0.34051
2024-02-28,0.41243
2024-02-29,0.3149
2024-03-01,0.14546
2024-03-02,0.16235
2024-03-03,0.12748
2024-03-04,0.20267
2024-03-05,0.2359
2024-03-06,0.51594
2024-03-07,0.47944
2024-03-08,0.38737
2024-03-09,0.20975
2024-03-10,0.18633
2024-03-11,0.34432
2024-03-12,0.38246
2024-03-13,0.26859
2024-03-14,0.25388
2024-03-15,0.19014
2024-03-16,0.08935
2024-03-17,0.13675
2024-03-18,0.30946
2024-03-19,0.231
2024-03-20,0.20866
