date,사직
2023-05-31,23.55921
2023-06-01,24.06586
2023-06-02,31.15896
2023-06-03,34.13552
2023-06-04,34.83217
2023-06-05,26.21912
2023-06-06,30.27232
2023-06-07,27.73907
2023-06-08,24.9525
2023-06-09,21.97593
2023-06-10,17.66941
2023-06-11,17.47941
2023-06-12,24.69917
2023-06-13,31.79227
2023-06-14,35.02216
2023-06-15,25.9658
2023-06-16,45.28182
2023-06-17,17.22609
2023-06-18,14.18619
2023-06-19,21.84927
2023-06-20,17.92273
2023-06-21,19.56934
2023-06-22,20.45598
2023-06-23,21.53261
2023-06-24,15.8328
2023-06-25,15.32615
2023-06-26,19.75934
2023-06-27,30.71564
2023-06-28,28.68904
2023-06-29,46.48511
2023-06-30,25.33248
2023-07-01,17.98606
2023-07-02,17.54274
2023-07-03,22.16592
2023-07-04,22.16592
2023-07-05,22.22925
2023-07-06,22.03926
2023-07-07,40.27865
2023-07-08,47.8784
2023-07-09,24.38252
2023-07-10,21.34262
2023-07-11,19.63267
2023-07-12,18.80937
2023-07-13,20.96263
2023-07-14,36.47878
2023-07-15,50.47498
2023-07-16,15.19949
2023-07-17,18.74604
2023-07-18,18.68271
2023-07-19,16.90943
2023-07-20,17.54274
2023-07-21,23.81253
2023-07-22,21.08929
2023-07-23,27.61241
2023-07-24,22.54591
2023-07-25,22.22925
2023-07-26,19.50601
2023-07-27,20.96263
2023-07-28,18.11272
2023-07-29,22.98923
2023-07-30,15.38948
2023-07-31,24.38252
2023-08-01,26.59911
2023-08-02,26.9791
2023-08-03,48.19506
2023-08-04,23.7492
2023-08-05,20.26599
2023-08-06,25.52248
2023-08-07,22.03926
2023-08-08,20.77264
2023-08-09,17.73274
2023-08-10,20.77264
2023-08-11,34.07219
2023-08-12,32.36225
2023-08-13,23.36922
2023-08-14,24.50918
2023-08-15,22.16592
2023-08-16,24.57251
2023-08-17,27.86573
2023-08-18,26.59911
2023-08-19,35.97213
2023-08-20,31.98226
2023-08-21,29.44901
2023-08-22,26.09246
2023-08-23,27.42241
2023-08-24,23.24255
2023-08-25,46.80177
2023-08-26,49.65167
2023-08-27,34.8955
2023-08-28,25.90246
2023-08-29,24.50918
2023-08-30,27.9924
2023-08-31,28.24572
2023-09-01,46.48511
2023-09-02,49.33502
2023-09-03,26.40911
2023-09-04,24.57251
2023-09-05,24.00253
2023-09-06,21.97593
2023-09-07,21.40595
2023-09-08,20.26599
2023-09-09,17.54274
2023-09-10,16.65611
2023-09-11,22.03926
2023-09-12,20.77264
2023-09-13,20.58264
2023-09-14,18.74604
2023-09-15,25.7758
2023-09-16,31.98226
2023-09-17,15.38948
2023-09-18,19.94933
2023-09-19,22.86257
2023-09-20,21.40595
2023-09-21,19.37935
2023-09-22,19.94933
2023-09-23,15.57948
2023-09-24,14.31285
2023-09-25,18.80937
2023-09-26,20.51931
2023-09-27,19.69601
2023-09-28,17.79607
2023-09-29,17.28942
2023-09-30,17.92273
2023-10-01,28.87903
2023-10-02,29.44901
2023-10-03,21.78594
2023-10-04,25.20582
2023-10-05,25.01583
2023-10-06,17.66941
2023-10-07,18.30272
2023-10-08,26.34578
2023-10-09,24.44585
2023-10-10,21.34262
2023-10-11,25.90246
2023-10-12,17.98606
2023-10-13,20.39265
2023-10-14,14.05953
2023-10-15,16.08613
2023-10-16,19.75934
2023-10-17,20.51931
2023-10-18,19.25269
2023-10-19,21.53261
2023-10-20,20.07599
2023-10-21,32.99556
2023-10-22,17.79607
2023-10-23,19.44268
2023-10-24,19.06269
2023-10-25,17.16276
2023-10-26,18.42938
2023-10-27,17.09943
2023-10-28,13.42621
2023-10-29,20.01266
2023-10-30,21.53261
2023-10-31,21.34262
2023-11-01,20.7093
2023-11-02,22.16592
2023-11-03,20.64597
2023-11-04,15.76947
2023-11-05,20.45598
2023-11-06,16.97276
2023-11-07,19.75934
2023-11-08,18.17606
2023-11-09,18.04939
2023-11-10,17.09943
2023-11-11,28.87903
2023-11-12,20.51931
2023-11-13,17.98606
2023-11-14,16.21279
2023-11-15,19.18936
2023-11-16,15.95946
2023-11-17,19.63267
2023-11-18,15.64281
2023-11-19,18.30272
2023-11-20,17.8594
2023-11-21,18.49271
2023-11-22,17.60607
2023-11-23,16.65611
2023-11-24,19.63267
2023-11-25,12.91956
2023-11-26,13.93286
2023-11-27,18.61937
2023-11-28,17.41608
2023-11-29,20.32932
2023-11-30,18.74604
2023-12-01,15.95946
2023-12-02,12.9829
2023-12-03,13.9962
2023-12-04,16.08613
2023-12-05,17.66941
2023-12-06,18.80937
2023-12-07,17.60607
2023-12-08,17.54274
2023-12-09,13.61621
2023-12-10,11.58961
2023-12-11,17.22609
2023-12-12,19.25269
2023-12-13,15.95946
2023-12-14,17.03609
2023-12-15,16.14946
2023-12-16,11.90626
2023-12-17,12.15959
2023-12-18,16.65611
2023-12-19,16.65611
2023-12-20,14.88283
2023-12-21,15.00949
2023-12-22,13.55288
2023-12-23,10.51298
2023-12-24,10.70297
2023-12-25,10.9563
2023-12-26,16.52944
2023-12-27,15.89613
2023-12-28,14.12286
2023-12-29,14.05953
2023-12-30,11.27295
2023-12-31,11.58961
2024-01-01,10.82963
2024-01-02,16.71944
2024-01-03,18.55604
2024-01-04,16.71944
2024-01-05,17.09943
2024-01-06,13.23622
2024-01-07,12.72957
2024-01-08,16.08613
2024-01-09,16.27612
2024-01-10,19.12602
2024-01-11,19.63267
2024-01-12,23.62254
2024-01-13,16.02279
2024-01-14,16.14946
2024-01-15,17.60607
2024-01-16,17.41608
2024-01-17,17.54274
2024-01-18,16.59278
2024-01-19,17.73274
2024-01-20,11.7796
2024-01-21,12.28625
2024-01-22,17.16276
2024-01-23,14.31285
2024-01-24,14.94616
2024-01-25,16.40278
2024-01-26,17.54274
2024-01-27,12.41291
2024-01-28,12.34958
2024-01-29,18.23939
2024-01-30,25.64914
2024-01-31,37.42875
2024-02-01,19.63267
2024-02-02,20.32932
2024-02-03,14.75617
2024-02-04,13.29955
2024-02-05,20.45598
2024-02-06,18.68271
2024-02-07,26.59911
2024-02-08,22.54591
2024-02-09,14.88283
2024-02-10,14.24952
2024-02-11,15.26282
2024-02-12,15.00949
2024-02-13,23.11589
2024-02-14,33.43888
2024-02-15,38.69537
2024-02-16,67.25775
2024-02-17,32.29892
2024-02-18,29.06903
2024-02-19,58.96136
2024-02-20,68.33438
2024-02-21,50.60164
2024-02-22,37.7454
2024-02-23,33.50221
2024-02-24,20.39265
2024-02-25,16.59278
2024-02-26,26.9791
2024-02-27,31.60227
2024-02-28,27.23242
2024-02-29,28.37238
2024-03-01,17.60607
2024-03-02,18.74604
2024-03-03,15.26282
2024-03-04,22.86257
2024-03-05,34.57884
2024-03-06,28.30905
2024-03-07,29.19569
2024-03-08,27.61241
2024-03-09,23.62254
2024-03-10,25.52248
2024-03-11,31.09563
2024-03-12,68.58771
2024-03-13,35.7188
2024-03-14,36.41545
2024-03-15,57.37808
2024-03-16,39.20202
2024-03-17,29.89233
2024-03-18,31.47561
2024-03-19,30.65231
2024-03-20,37.99873
