date,콜드월렛
2023-06-15,4.33526
2023-06-16,3.81502
2023-06-17,2.42774
2023-06-18,2.60115
2023-06-19,3.75722
2023-06-20,3.17919
2023-06-21,3.69942
2023-06-22,3.17919
2023-06-23,2.31213
2023-06-24,1.21387
2023-06-25,1.04046
2023-06-26,2.71676
2023-06-27,3.52601
2023-06-28,2.54335
2023-06-29,2.60115
2023-06-30,2.42774
2023-07-01,2.48554
2023-07-02,3.93063
2023-07-03,3.64161
2023-07-04,2.89017
2023-07-05,3.00578
2023-07-06,3.3526
2023-07-07,3.81502
2023-07-08,4.33526
2023-07-09,2.77456
2023-07-10,2.94797
2023-07-11,3.3526
2023-07-12,3.58381
2023-07-13,2.42774
2023-07-14,3.98843
2023-07-15,2.13872
2023-07-16,1.6763
2023-07-17,2.71676
2023-07-18,3.98843
2023-07-19,4.73988
2023-07-20,4.10404
2023-07-21,2.02312
2023-07-22,2.02312
2023-07-23,1.56069
2023-07-24,3.52601
2023-07-25,3.4682
2023-07-26,2.48554
2023-07-27,2.31213
2023-07-28,2.94797
2023-07-29,1.09826
2023-07-30,1.38728
2023-07-31,2.13872
2023-08-01,2.19653
2023-08-02,3.00578
2023-08-03,1.6763
2023-08-04,1.61849
2023-08-05,1.7919
2023-08-06,1.56069
2023-08-07,2.08092
2023-08-08,2.36994
2023-08-09,1.90751
2023-08-10,1.6763
2023-08-11,3.17919
2023-08-12,1.56069
2023-08-13,1.61849
2023-08-14,2.31213
2023-08-15,1.44508
2023-08-16,1.96531
2023-08-17,3.06358
2023-08-18,1.84971
2023-08-19,1.50289
2023-08-20,1.27167
2023-08-21,2.65895
2023-08-22,2.54335
2023-08-23,2.83236
2023-08-24,2.65895
2023-08-25,2.19653
2023-08-26,1.44508
2023-08-27,1.61849
2023-08-28,3.3526
2023-08-29,3.75722
2023-08-30,2.71676
2023-08-31,2.13872
2023-09-01,2.71676
2023-09-02,2.83236
2023-09-03,1.6763
2023-09-04,2.42774
2023-09-05,2.83236
2023-09-06,2.83236
2023-09-07,2.54335
2023-09-08,2.60115
2023-09-09,1.96531
2023-09-10,1.44508
2023-09-11,2.48554
2023-09-12,2.65895
2023-09-13,2.71676
2023-09-14,2.36994
2023-09-15,2.25433
2023-09-16,2.42774
2023-09-17,2.25433
2023-09-18,3.64161
2023-09-19,2.65895
2023-09-20,2.31213
2023-09-21,2.54335
2023-09-22,1.90751
2023-09-23,1.21387
2023-09-24,1.7341
2023-09-25,3.06358
2023-09-26,2.36994
2023-09-27,2.77456
2023-09-28,1.50289
2023-09-29,1.21387
2023-09-30,1.27167
2023-10-01,1.21387
2023-10-02,2.08092
2023-10-03,2.89017
2023-10-04,2.77456
2023-10-05,9.65317
2023-10-06,5.49132
2023-10-07,3.3526
2023-10-08,4.27745
2023-10-09,6.01156
2023-10-10,3.98843
2023-10-11,3.64161
2023-10-12,3.4682
2023-10-13,4.21965
2023-10-14,2.36994
2023-10-15,1.96531
2023-10-16,2.60115
2023-10-17,2.94797
2023-10-18,2.60115
2023-10-19,2.25433
2023-10-20,2.65895
2023-10-21,2.19653
2023-10-22,2.02312
2023-10-23,3.58381
2023-10-24,4.73988
2023-10-25,3.64161
2023-10-26,3.06358
2023-10-27,5.95375
2023-10-28,4.68208
2023-10-29,2.02312
2023-10-30,2.89017
2023-10-31,3.23699
2023-11-01,3.4682
2023-11-02,3.58381
2023-11-03,2.54335
2023-11-04,3.12138
2023-11-05,2.94797
2023-11-06,3.29479
2023-11-07,2.25433
2023-11-08,2.71676
2023-11-09,5.0867
2023-11-10,3.87283
2023-11-11,2.25433
2023-11-12,2.48554
2023-11-13,4.21965
2023-11-14,4.45086
2023-11-15,3.12138
2023-11-16,3.17919
2023-11-17,4.79768
2023-11-18,2.08092
2023-11-19,2.48554
2023-11-20,3.4104
2023-11-21,3.4104
2023-11-22,3.75722
2023-11-23,3.58381
2023-11-24,2.83236
2023-11-25,2.83236
2023-11-26,3.23699
2023-11-27,3.81502
2023-11-28,3.06358
2023-11-29,3.52601
2023-11-30,2.48554
2023-12-01,1.7341
2023-12-02,1.61849
2023-12-03,2.36994
2023-12-04,4.39306
2023-12-05,4.62427
2023-12-06,6.53179
2023-12-07,3.58381
2023-12-08,2.94797
2023-12-09,3.12138
2023-12-10,9.42196
2023-12-11,21.09826
2023-12-12,5.31791
2023-12-13,3.17919
2023-12-14,3.87283
2023-12-15,3.12138
2023-12-16,2.65895
2023-12-17,2.36994
2023-12-18,6.01156
2023-12-19,4.79768
2023-12-20,4.68208
2023-12-21,3.23699
2023-12-22,4.04624
2023-12-23,2.42774
2023-12-24,1.96531
2023-12-25,2.71676
2023-12-26,77.28323
2023-12-27,10.0
2023-12-28,3.81502
2023-12-29,2.77456
2023-12-30,2.54335
2023-12-31,2.13872
2024-01-01,2.13872
2024-01-02,3.23699
2024-01-03,6.01156
2024-01-04,2.83236
2024-01-05,3.64161
2024-01-06,2.02312
2024-01-07,2.71676
2024-01-08,2.83236
2024-01-09,4.50867
2024-01-10,3.06358
2024-01-11,5.0289
2024-01-12,4.73988
2024-01-13,3.4682
2024-01-14,6.18497
2024-01-15,4.39306
2024-01-16,5.0867
2024-01-17,6.58959
2024-01-18,4.45086
2024-01-19,3.58381
2024-01-20,1.61849
2024-01-21,4.21965
2024-01-22,2.71676
2024-01-23,3.58381
2024-01-24,3.23699
2024-01-25,2.83236
2024-01-26,3.12138
2024-01-27,2.54335
2024-01-28,2.19653
2024-01-29,4.10404
2024-01-30,3.52601
2024-01-31,4.91329
2024-02-01,3.3526
2024-02-02,7.05202
2024-02-03,2.71676
2024-02-04,1.90751
2024-02-05,3.58381
2024-02-06,3.06358
2024-02-07,4.04624
2024-02-08,3.23699
2024-02-09,2.13872
2024-02-10,4.04624
2024-02-11,3.87283
2024-02-12,10.69364
2024-02-13,6.763
2024-02-14,5.83815
2024-02-15,5.1445
2024-02-16,3.98843
2024-02-17,2.71676
2024-02-18,4.10404
2024-02-19,4.62427
2024-02-20,5.95375
2024-02-21,4.85549
2024-02-22,4.10404
2024-02-23,2.83236
2024-02-24,2.83236
2024-02-25,3.29479
2024-02-26,4.04624
2024-02-27,5.83815
2024-02-28,5.26011
2024-02-29,6.41618
2024-03-01,4.91329
2024-03-02,5.0867
2024-03-03,6.30057
2024-03-04,7.57225
2024-03-05,9.47976
2024-03-06,7.16763
2024-03-07,5.20231
2024-03-08,9.42196
2024-03-09,7.34104
2024-03-10,5.95375
2024-03-11,12.42774
2024-03-12,11.15606
2024-03-13,9.94219
2024-03-14,9.71098
2024-03-15,15.66473
2024-03-16,8.03468
2024-03-17,27.91907
2024-03-18,15.72254
2024-03-19,8.26589
2024-03-20,6.58959
