date,고금리적금
2023-05-30,9.1637
2023-05-31,9.60854
2023-06-01,9.60854
2023-06-02,8.89679
2023-06-03,4.62633
2023-06-04,5.96085
2023-06-05,7.4733
2023-06-06,7.4733
2023-06-07,9.34163
2023-06-08,9.6975
2023-06-09,9.87544
2023-06-10,5.24911
2023-06-11,6.85053
2023-06-12,10.49822
2023-06-13,12.09964
2023-06-14,12.01067
2023-06-15,12.27758
2023-06-16,10.23131
2023-06-17,5.60498
2023-06-18,6.13879
2023-06-19,12.81138
2023-06-20,11.9217
2023-06-21,13.52313
2023-06-22,9.07473
2023-06-23,10.49822
2023-06-24,4.53736
2023-06-25,8.36298
2023-06-26,7.74021
2023-06-27,10.49822
2023-06-28,13.25622
2023-06-29,13.79003
2023-06-30,11.12099
2023-07-01,5.42704
2023-07-02,16.63701
2023-07-03,14.32384
2023-07-04,9.07473
2023-07-05,9.51957
2023-07-06,11.20996
2023-07-07,9.60854
2023-07-08,4.7153
2023-07-09,5.16014
2023-07-10,13.52313
2023-07-11,10.58718
2023-07-12,11.3879
2023-07-13,9.07473
2023-07-14,9.6975
2023-07-15,4.89323
2023-07-16,7.82918
2023-07-17,10.49822
2023-07-18,9.87544
2023-07-19,7.11743
2023-07-20,8.27402
2023-07-21,9.4306
2023-07-22,6.04982
2023-07-23,7.29537
2023-07-24,9.87544
2023-07-25,11.56583
2023-07-26,10.14234
2023-07-27,9.34163
2023-07-28,7.91814
2023-07-29,5.96085
2023-07-30,5.33807
2023-07-31,12.36654
2023-08-01,12.72241
2023-08-02,14.41281
2023-08-03,12.09964
2023-08-04,7.56227
2023-08-05,5.96085
2023-08-06,7.91814
2023-08-07,13.879
2023-08-08,10.40925
2023-08-09,13.70106
2023-08-10,12.98932
2023-08-11,9.78647
2023-08-12,8.00711
2023-08-13,8.62989
2023-08-14,10.67615
2023-08-15,10.32028
2023-08-16,13.43416
2023-08-17,14.85765
2023-08-18,12.54448
2023-08-19,7.91814
2023-08-20,6.67259
2023-08-21,12.72241
2023-08-22,11.03202
2023-08-23,12.81138
2023-08-24,11.74377
2023-08-25,15.21352
2023-08-26,7.2064
2023-08-27,6.85053
2023-08-28,12.18861
2023-08-29,13.07829
2023-08-30,14.59074
2023-08-31,18.5943
2023-09-01,11.3879
2023-09-02,8.09608
2023-09-03,6.40569
2023-09-04,14.94661
2023-09-05,14.94661
2023-09-06,11.83274
2023-09-07,10.76512
2023-09-08,12.81138
2023-09-09,8.27402
2023-09-10,7.65124
2023-09-11,12.63345
2023-09-12,12.01067
2023-09-13,11.6548
2023-09-14,9.1637
2023-09-15,12.81138
2023-09-16,6.40569
2023-09-17,8.62989
2023-09-18,11.47686
2023-09-19,15.56939
2023-09-20,9.1637
2023-09-21,13.52313
2023-09-22,12.18861
2023-09-23,7.11743
2023-09-24,8.18505
2023-09-25,17.43772
2023-09-26,16.81494
2023-09-27,15.03558
2023-09-28,9.78647
2023-09-29,9.1637
2023-09-30,7.38434
2023-10-01,8.54092
2023-10-02,31.85053
2023-10-03,20.8185
2023-10-04,22.59786
2023-10-05,20.37366
2023-10-06,13.07829
2023-10-07,9.87544
2023-10-08,10.23131
2023-10-09,9.78647
2023-10-10,16.3701
2023-10-11,14.94661
2023-10-12,16.19217
2023-10-13,13.16725
2023-10-14,9.96441
2023-10-15,8.54092
2023-10-16,13.79003
2023-10-17,18.5943
2023-10-18,20.90747
2023-10-19,25.08896
2023-10-20,36.03202
2023-10-21,14.05693
2023-10-22,13.61209
2023-10-23,18.50533
2023-10-24,18.77224
2023-10-25,19.83985
2023-10-26,19.39501
2023-10-27,12.90035
2023-10-28,8.45195
2023-10-29,33.71886
2023-10-30,50.2669
2023-10-31,25.2669
2023-11-01,21.53024
2023-11-02,19.12811
2023-11-03,17.34875
2023-11-04,10.85409
2023-11-05,13.70106
2023-11-06,21.0854
2023-11-07,15.30249
2023-11-08,17.88256
2023-11-09,13.61209
2023-11-10,16.81494
2023-11-11,9.07473
2023-11-12,8.62989
2023-11-13,17.61565
2023-11-14,13.43416
2023-11-15,13.61209
2023-11-16,12.90035
2023-11-17,10.76512
2023-11-18,8.45195
2023-11-19,7.56227
2023-11-20,10.94306
2023-11-21,15.21352
2023-11-22,13.07829
2023-11-23,11.74377
2023-11-24,12.45551
2023-11-25,8.36298
2023-11-26,6.13879
2023-11-27,14.05693
2023-11-28,11.20996
2023-11-29,11.9217
2023-11-30,11.9217
2023-12-01,9.25266
2023-12-02,5.78291
2023-12-03,6.9395
2023-12-04,11.03202
2023-12-05,13.79003
2023-12-06,9.4306
2023-12-07,9.4306
2023-12-08,11.03202
2023-12-09,7.4733
2023-12-10,9.60854
2023-12-11,11.03202
2023-12-12,13.61209
2023-12-13,10.85409
2023-12-14,11.3879
2023-12-15,8.36298
2023-12-16,7.2064
2023-12-17,5.42704
2023-12-18,10.14234
2023-12-19,10.76512
2023-12-20,9.78647
2023-12-21,12.01067
2023-12-22,9.87544
2023-12-23,7.56227
2023-12-24,5.33807
2023-12-25,9.1637
2023-12-26,14.1459
2023-12-27,11.6548
2023-12-28,14.05693
2023-12-29,9.87544
2023-12-30,7.38434
2023-12-31,8.45195
2024-01-01,12.63345
2024-01-02,15.92526
2024-01-03,20.19572
2024-01-04,16.54804
2024-01-05,16.72597
2024-01-06,10.49822
2024-01-07,12.27758
2024-01-08,19.66192
2024-01-09,18.06049
2024-01-10,18.23843
2024-01-11,17.43772
2024-01-12,12.98932
2024-01-13,8.27402
2024-01-14,9.34163
2024-01-15,16.1032
2024-01-16,15.12455
2024-01-17,14.32384
2024-01-18,15.48042
2024-01-19,13.70106
2024-01-20,15.48042
2024-01-21,12.90035
2024-01-22,17.61565
2024-01-23,14.67971
2024-01-24,19.57295
2024-01-25,26.24555
2024-01-26,25.44483
2024-01-27,13.16725
2024-01-28,15.56939
2024-01-29,23.0427
2024-01-30,30.87188
2024-01-31,27.40213
2024-02-01,26.15658
2024-02-02,25.5338
2024-02-03,14.67971
2024-02-04,14.1459
2024-02-05,21.61921
2024-02-06,23.48754
2024-02-07,20.5516
2024-02-08,16.01423
2024-02-09,10.85409
2024-02-10,8.71886
2024-02-11,12.18861
2024-02-12,16.63701
2024-02-13,30.78291
2024-02-14,19.75088
2024-02-15,24.82206
2024-02-16,19.48398
2024-02-17,11.83274
2024-02-18,13.16725
2024-02-19,19.83985
2024-02-20,31.13879
2024-02-21,40.65836
2024-02-22,37.63345
2024-02-23,34.4306
2024-02-24,22.06405
2024-02-25,29.89323
2024-02-26,44.75088
2024-02-27,33.62989
2024-02-28,30.07117
2024-02-29,26.51245
2024-03-01,18.41637
2024-03-02,18.06049
2024-03-03,16.81494
2024-03-04,26.86832
2024-03-05,27.66903
2024-03-06,20.10676
2024-03-07,18.41637
2024-03-08,18.50533
2024-03-09,10.23131
2024-03-10,11.9217
2024-03-11,16.90391
2024-03-12,16.72597
2024-03-13,16.1032
2024-03-14,13.25622
2024-03-15,15.48042
2024-03-16,9.96441
2024-03-17,9.34163
2024-03-18,17.70462
2024-03-19,17.97153
2024-03-20,17.08185
