date,종합소득세세율
2023-06-02,23.24596
2023-06-03,13.60887
2023-06-04,11.6129
2023-06-05,17.62096
2023-06-06,12.8629
2023-06-07,20.02016
2023-06-08,19.79838
2023-06-09,18.62903
2023-06-10,10.64516
2023-06-11,9.91935
2023-06-12,18.81048
2023-06-13,18.87096
2023-06-14,20.18145
2023-06-15,19.71774
2023-06-16,19.27419
2023-06-17,9.1129
2023-06-18,8.30645
2023-06-19,20.70564
2023-06-20,23.08467
2023-06-21,23.26612
2023-06-22,27.41935
2023-06-23,24.67741
2023-06-24,11.75403
2023-06-25,10.32258
2023-06-26,21.7137
2023-06-27,26.47177
2023-06-28,22.6008
2023-06-29,23.81048
2023-06-30,20.26209
2023-07-01,12.80241
2023-07-02,10.3629
2023-07-03,17.5
2023-07-04,18.44758
2023-07-05,18.28629
2023-07-06,17.82258
2023-07-07,15.20161
2023-07-08,9.07258
2023-07-09,8.00403
2023-07-10,17.6008
2023-07-11,15.94758
2023-07-12,16.53225
2023-07-13,16.77419
2023-07-14,16.12903
2023-07-15,10.86693
2023-07-16,8.50806
2023-07-17,16.57258
2023-07-18,17.09677
2023-07-19,16.875
2023-07-20,20.60483
2023-07-21,18.64919
2023-07-22,12.25806
2023-07-23,10.92741
2023-07-24,21.22983
2023-07-25,19.4758
2023-07-26,20.60483
2023-07-27,18.34677
2023-07-28,16.51209
2023-07-29,10.42338
2023-07-30,8.89112
2023-07-31,17.19758
2023-08-01,17.15725
2023-08-02,16.69354
2023-08-03,17.25806
2023-08-04,16.3508
2023-08-05,9.95967
2023-08-06,8.4879
2023-08-07,19.15322
2023-08-08,31.14919
2023-08-09,50.24193
2023-08-10,25.70564
2023-08-11,26.41129
2023-08-12,19.63709
2023-08-13,12.72177
2023-08-14,18.2258
2023-08-15,12.90322
2023-08-16,17.98387
2023-08-17,20.20161
2023-08-18,16.81451
2023-08-19,10.30241
2023-08-20,8.95161
2023-08-21,17.07661
2023-08-22,18.34677
2023-08-23,17.52016
2023-08-24,16.59274
2023-08-25,16.55241
2023-08-26,9.77822
2023-08-27,9.79838
2023-08-28,16.99596
2023-08-29,18.42741
2023-08-30,18.4879
2023-08-31,19.75806
2023-09-01,15.90725
2023-09-02,9.41532
2023-09-03,11.43145
2023-09-04,16.95564
2023-09-05,17.35887
2023-09-06,18.34677
2023-09-07,17.03629
2023-09-08,17.07661
2023-09-09,9.91935
2023-09-10,9.89919
2023-09-11,16.53225
2023-09-12,16.00806
2023-09-13,15.44354
2023-09-14,15.84677
2023-09-15,15.18145
2023-09-16,7.90322
2023-09-17,9.59677
2023-09-18,16.45161
2023-09-19,16.27016
2023-09-20,15.84677
2023-09-21,15.38306
2023-09-22,14.23387
2023-09-23,8.62903
2023-09-24,9.59677
2023-09-25,16.99596
2023-09-26,16.29032
2023-09-27,13.77016
2023-09-28,8.26612
2023-09-29,7.09677
2023-09-30,7.25806
2023-10-01,7.70161
2023-10-02,8.38709
2023-10-03,10.42338
2023-10-04,17.9637
2023-10-05,17.37903
2023-10-06,15.78629
2023-10-07,8.89112
2023-10-08,8.14516
2023-10-09,9.87903
2023-10-10,19.17338
2023-10-11,18.77016
2023-10-12,15.48387
2023-10-13,16.73387
2023-10-14,10.70564
2023-10-15,9.51612
2023-10-16,16.73387
2023-10-17,18.87096
2023-10-18,18.32661
2023-10-19,16.875
2023-10-20,15.18145
2023-10-21,9.25403
2023-10-22,8.14516
2023-10-23,16.39112
2023-10-24,17.94354
2023-10-25,19.25403
2023-10-26,17.15725
2023-10-27,16.83467
2023-10-28,9.59677
2023-10-29,9.75806
2023-10-30,20.34274
2023-10-31,21.25
2023-11-01,21.93548
2023-11-02,24.71774
2023-11-03,20.76612
2023-11-04,12.35887
2023-11-05,11.69354
2023-11-06,20.0
2023-11-07,21.69354
2023-11-08,29.43548
2023-11-09,31.59274
2023-11-10,29.375
2023-11-11,13.08467
2023-11-12,11.37096
2023-11-13,22.03629
2023-11-14,21.75403
2023-11-15,21.25
2023-11-16,19.67741
2023-11-17,18.75
2023-11-18,10.22177
2023-11-19,11.63306
2023-11-20,24.45564
2023-11-21,24.05241
2023-11-22,23.83064
2023-11-23,25.08064
2023-11-24,22.56048
2023-11-25,12.78225
2023-11-26,12.6008
2023-11-27,24.61693
2023-11-28,26.20967
2023-11-29,28.30645
2023-11-30,27.66129
2023-12-01,23.52822
2023-12-02,13.14516
2023-12-03,13.4879
2023-12-04,22.62096
2023-12-05,30.16129
2023-12-06,26.45161
2023-12-07,27.62096
2023-12-08,27.37903
2023-12-09,15.16129
2023-12-10,14.93951
2023-12-11,30.80645
2023-12-12,30.66532
2023-12-13,28.70967
2023-12-14,29.4758
2023-12-15,27.07661
2023-12-16,13.56854
2023-12-17,12.6008
2023-12-18,28.36693
2023-12-19,29.85887
2023-12-20,31.00806
2023-12-21,30.32258
2023-12-22,28.54838
2023-12-23,15.1008
2023-12-24,11.6129
2023-12-25,12.80241
2023-12-26,38.42741
2023-12-27,37.80241
2023-12-28,41.7137
2023-12-29,38.60887
2023-12-30,20.08064
2023-12-31,16.85483
2024-01-01,16.81451
2024-01-02,35.02016
2024-01-03,38.24596
2024-01-04,37.41935
2024-01-05,36.55241
2024-01-06,18.30645
2024-01-07,17.25806
2024-01-08,37.17741
2024-01-09,45.44354
2024-01-10,49.61693
2024-01-11,33.83064
2024-01-12,30.625
2024-01-13,17.90322
2024-01-14,17.5
2024-01-15,38.68951
2024-01-16,38.99193
2024-01-17,39.19354
2024-01-18,41.02822
2024-01-19,38.99193
2024-01-20,24.89919
2024-01-21,21.49193
2024-01-22,44.43548
2024-01-23,45.24193
2024-01-24,43.56854
2024-01-25,38.04435
2024-01-26,33.02419
2024-01-27,19.45564
2024-01-28,18.66935
2024-01-29,33.50806
2024-01-30,35.88709
2024-01-31,35.40322
2024-02-01,30.90725
2024-02-02,29.15322
2024-02-03,15.48387
2024-02-04,16.16935
2024-02-05,30.0
2024-02-06,33.30645
2024-02-07,28.32661
2024-02-08,23.62903
2024-02-09,13.42741
2024-02-10,14.39516
2024-02-11,13.40725
2024-02-12,14.79838
2024-02-13,29.65725
2024-02-14,25.54435
2024-02-15,24.03225
2024-02-16,22.09677
2024-02-17,13.40725
2024-02-18,13.68951
2024-02-19,22.43951
2024-02-20,23.42741
2024-02-21,23.08467
2024-02-22,22.80241
2024-02-23,21.04838
2024-02-24,13.50806
2024-02-25,11.95564
2024-02-26,20.84677
2024-02-27,20.94758
2024-02-28,21.31048
2024-02-29,19.97983
2024-03-01,12.98387
2024-03-02,11.41129
2024-03-03,11.75403
2024-03-04,20.34274
2024-03-05,23.24596
2024-03-06,21.43145
2024-03-07,20.56451
2024-03-08,20.4637
2024-03-09,13.52822
2024-03-10,11.06854
2024-03-11,19.79838
2024-03-12,21.85483
2024-03-13,20.38306
2024-03-14,19.01209
2024-03-15,17.29838
2024-03-16,12.19758
2024-03-17,10.86693
2024-03-18,18.62903
2024-03-19,21.85483
2024-03-20,21.69354
