date,상속순위
2023-05-30,60.0
2023-05-31,66.23376
2023-06-01,61.55844
2023-06-02,61.2987
2023-06-03,33.24675
2023-06-04,35.84415
2023-06-05,52.98701
2023-06-06,42.5974
2023-06-07,55.58441
2023-06-08,61.2987
2023-06-09,68.83116
2023-06-10,40.77922
2023-06-11,35.06493
2023-06-12,68.57142
2023-06-13,59.74025
2023-06-14,69.87012
2023-06-15,76.88311
2023-06-16,67.7922
2023-06-17,37.92207
2023-06-18,36.62337
2023-06-19,69.87012
2023-06-20,65.1948
2023-06-21,68.83116
2023-06-22,58.18181
2023-06-23,53.76623
2023-06-24,41.55844
2023-06-25,31.16883
2023-06-26,68.05194
2023-06-27,59.74025
2023-06-28,65.45454
2023-06-29,56.10389
2023-06-30,49.35064
2023-07-01,29.61038
2023-07-02,41.2987
2023-07-03,59.74025
2023-07-04,56.62337
2023-07-05,52.98701
2023-07-06,56.10389
2023-07-07,51.68831
2023-07-08,35.84415
2023-07-09,36.10389
2023-07-10,58.96103
2023-07-11,80.0
2023-07-12,74.54545
2023-07-13,62.85714
2023-07-14,57.92207
2023-07-15,33.24675
2023-07-16,35.58441
2023-07-17,60.25974
2023-07-18,60.77922
2023-07-19,62.5974
2023-07-20,55.06493
2023-07-21,54.80519
2023-07-22,37.40259
2023-07-23,34.80519
2023-07-24,61.2987
2023-07-25,61.2987
2023-07-26,47.7922
2023-07-27,49.35064
2023-07-28,42.85714
2023-07-29,24.93506
2023-07-30,29.61038
2023-07-31,56.10389
2023-08-01,50.64935
2023-08-02,44.41558
2023-08-03,52.72727
2023-08-04,47.7922
2023-08-05,37.66233
2023-08-06,32.98701
2023-08-07,67.53246
2023-08-08,72.20779
2023-08-09,63.63636
2023-08-10,56.62337
2023-08-11,54.02597
2023-08-12,31.42857
2023-08-13,33.50649
2023-08-14,59.48051
2023-08-15,46.23376
2023-08-16,76.36363
2023-08-17,70.12987
2023-08-18,96.36363
2023-08-19,50.64935
2023-08-20,43.11688
2023-08-21,68.57142
2023-08-22,71.42857
2023-08-23,65.1948
2023-08-24,55.58441
2023-08-25,56.88311
2023-08-26,37.92207
2023-08-27,36.62337
2023-08-28,65.97402
2023-08-29,69.0909
2023-08-30,61.03896
2023-08-31,77.66233
2023-09-01,66.4935
2023-09-02,44.41558
2023-09-03,36.88311
2023-09-04,88.05194
2023-09-05,94.28571
2023-09-06,75.58441
2023-09-07,67.27272
2023-09-08,67.01298
2023-09-09,44.41558
2023-09-10,42.33766
2023-09-11,71.68831
2023-09-12,67.27272
2023-09-13,58.18181
2023-09-14,62.5974
2023-09-15,62.33766
2023-09-16,37.92207
2023-09-17,39.22077
2023-09-18,61.81818
2023-09-19,62.85714
2023-09-20,73.50649
2023-09-21,66.4935
2023-09-22,52.46753
2023-09-23,38.44155
2023-09-24,37.66233
2023-09-25,69.0909
2023-09-26,55.32467
2023-09-27,51.94805
2023-09-28,36.10389
2023-09-29,62.85714
2023-09-30,57.92207
2023-10-01,49.35064
2023-10-02,43.8961
2023-10-03,44.67532
2023-10-04,71.16883
2023-10-05,66.23376
2023-10-06,66.75324
2023-10-07,35.58441
2023-10-08,35.84415
2023-10-09,34.54545
2023-10-10,64.41558
2023-10-11,60.77922
2023-10-12,61.03896
2023-10-13,62.5974
2023-10-14,40.25974
2023-10-15,44.93506
2023-10-16,62.07792
2023-10-17,73.76623
2023-10-18,55.32467
2023-10-19,67.27272
2023-10-20,62.07792
2023-10-21,37.14285
2023-10-22,36.88311
2023-10-23,62.33766
2023-10-24,61.03896
2023-10-25,62.5974
2023-10-26,54.80519
2023-10-27,56.10389
2023-10-28,33.24675
2023-10-29,30.38961
2023-10-30,57.66233
2023-10-31,50.12987
2023-11-01,59.74025
2023-11-02,70.64935
2023-11-03,57.66233
2023-11-04,39.74025
2023-11-05,40.51948
2023-11-06,70.12987
2023-11-07,61.03896
2023-11-08,59.22077
2023-11-09,50.12987
2023-11-10,51.16883
2023-11-11,36.88311
2023-11-12,37.14285
2023-11-13,63.63636
2023-11-14,65.1948
2023-11-15,58.70129
2023-11-16,61.03896
2023-11-17,51.42857
2023-11-18,28.05194
2023-11-19,35.06493
2023-11-20,54.54545
2023-11-21,61.81818
2023-11-22,54.54545
2023-11-23,58.96103
2023-11-24,50.64935
2023-11-25,28.83116
2023-11-26,25.1948
2023-11-27,56.62337
2023-11-28,68.57142
2023-11-29,77.40259
2023-11-30,57.92207
2023-12-01,54.54545
2023-12-02,30.64935
2023-12-03,38.44155
2023-12-04,58.44155
2023-12-05,54.02597
2023-12-06,58.18181
2023-12-07,55.32467
2023-12-08,50.38961
2023-12-09,36.36363
2023-12-10,37.14285
2023-12-11,68.05194
2023-12-12,64.67532
2023-12-13,54.54545
2023-12-14,66.75324
2023-12-15,54.54545
2023-12-16,41.03896
2023-12-17,35.32467
2023-12-18,62.5974
2023-12-19,62.33766
2023-12-20,54.54545
2023-12-21,59.74025
2023-12-22,42.85714
2023-12-23,24.93506
2023-12-24,29.0909
2023-12-25,28.31168
2023-12-26,47.53246
2023-12-27,48.83116
2023-12-28,54.28571
2023-12-29,39.74025
2023-12-30,25.1948
2023-12-31,34.02597
2024-01-01,32.98701
2024-01-02,50.38961
2024-01-03,67.27272
2024-01-04,58.44155
2024-01-05,60.51948
2024-01-06,36.36363
2024-01-07,43.37662
2024-01-08,62.5974
2024-01-09,63.37662
2024-01-10,79.74025
2024-01-11,64.41558
2024-01-12,56.10389
2024-01-13,37.92207
2024-01-14,36.10389
2024-01-15,53.76623
2024-01-16,70.64935
2024-01-17,69.35064
2024-01-18,60.0
2024-01-19,61.03896
2024-01-20,34.80519
2024-01-21,47.7922
2024-01-22,69.87012
2024-01-23,76.36363
2024-01-24,69.0909
2024-01-25,57.66233
2024-01-26,57.40259
2024-01-27,42.5974
2024-01-28,38.44155
2024-01-29,67.27272
2024-01-30,64.41558
2024-01-31,60.0
2024-02-01,53.76623
2024-02-02,60.51948
2024-02-03,30.38961
2024-02-04,34.80519
2024-02-05,56.36363
2024-02-06,54.80519
2024-02-07,61.55844
2024-02-08,49.61038
2024-02-09,29.0909
2024-02-10,57.40259
2024-02-11,54.80519
2024-02-12,50.64935
2024-02-13,77.40259
2024-02-14,70.64935
2024-02-15,64.15584
2024-02-16,58.70129
2024-02-17,31.94805
2024-02-18,39.22077
2024-02-19,65.71428
2024-02-20,69.35064
2024-02-21,63.11688
2024-02-22,62.33766
2024-02-23,64.93506
2024-02-24,34.54545
2024-02-25,35.32467
2024-02-26,68.57142
2024-02-27,64.41558
2024-02-28,61.81818
2024-02-29,56.10389
2024-03-01,31.16883
2024-03-02,37.92207
2024-03-03,30.64935
2024-03-04,53.50649
2024-03-05,59.48051
2024-03-06,68.83116
2024-03-07,58.44155
2024-03-08,60.77922
2024-03-09,38.96103
2024-03-10,40.25974
2024-03-11,62.07792
2024-03-12,53.76623
2024-03-13,58.44155
2024-03-14,61.03896
2024-03-15,56.10389
2024-03-16,36.10389
2024-03-17,35.58441
2024-03-18,65.71428
2024-03-19,60.51948
2024-03-20,63.37662
