date,MRI보험적용
2023-05-30,65.81469
2023-05-31,58.83919
2023-06-01,54.95207
2023-06-02,46.80511
2023-06-03,30.72417
2023-06-04,24.0149
2023-06-05,57.93397
2023-06-06,25.02662
2023-06-07,54.04685
2023-06-08,49.41427
2023-06-09,46.59211
2023-06-10,30.83067
2023-06-11,21.13951
2023-06-12,57.56123
2023-06-13,52.18317
2023-06-14,45.89989
2023-06-15,42.01277
2023-06-16,39.9361
2023-06-17,27.05005
2023-06-18,18.10436
2023-06-19,52.34291
2023-06-20,48.77529
2023-06-21,46.48562
2023-06-22,44.78168
2023-06-23,41.21405
2023-06-24,28.38125
2023-06-25,21.03301
2023-06-26,52.55591
2023-06-27,45.26091
2023-06-28,44.51544
2023-06-29,39.9361
2023-06-30,39.19062
2023-07-01,24.06815
2023-07-02,20.02129
2023-07-03,53.46112
2023-07-04,45.6869
2023-07-05,47.71033
2023-07-06,43.61022
2023-07-07,38.3919
2023-07-08,27.63578
2023-07-09,17.19914
2023-07-10,54.15335
2023-07-11,44.78168
2023-07-12,46.21938
2023-07-13,37.00745
2023-07-14,34.98402
2023-07-15,26.25133
2023-07-16,18.4771
2023-07-17,74.06815
2023-07-18,67.57188
2023-07-19,52.12992
2023-07-20,45.89989
2023-07-21,42.86474
2023-07-22,27.68903
2023-07-23,21.19275
2023-07-24,53.46112
2023-07-25,46.32587
2023-07-26,41.69329
2023-07-27,41.90628
2023-07-28,40.20234
2023-07-29,26.78381
2023-07-30,19.64856
2023-07-31,51.81043
2023-08-01,47.71033
2023-08-02,44.72843
2023-08-03,43.98296
2023-08-04,37.64643
2023-08-05,24.60063
2023-08-06,18.90308
2023-08-07,52.23642
2023-08-08,48.02981
2023-08-09,39.8296
2023-08-10,36.42172
2023-08-11,39.03088
2023-08-12,28.16826
2023-08-13,19.8083
2023-08-14,47.49733
2023-08-15,23.96166
2023-08-16,54.25985
2023-08-17,48.08306
2023-08-18,41.48029
2023-08-19,26.67731
2023-08-20,23.00319
2023-08-21,53.83386
2023-08-22,46.21938
2023-08-23,44.67518
2023-08-24,42.8115
2023-08-25,41.74653
2023-08-26,30.19169
2023-08-27,21.72523
2023-08-28,57.02875
2023-08-29,47.71033
2023-08-30,41.2673
2023-08-31,43.23748
2023-09-01,38.01916
2023-09-02,30.77742
2023-09-03,20.07454
2023-09-04,53.19488
2023-09-05,47.1246
2023-09-06,47.23109
2023-09-07,44.99467
2023-09-08,42.86474
2023-09-09,29.81895
2023-09-10,22.09797
2023-09-11,58.57294
2023-09-12,48.24281
2023-09-13,45.04792
2023-09-14,42.86474
2023-09-15,42.97124
2023-09-16,28.80724
2023-09-17,19.75505
2023-09-18,56.17678
2023-09-19,48.77529
2023-09-20,38.28541
2023-09-21,41.21405
2023-09-22,38.65814
2023-09-23,26.46432
2023-09-24,18.69009
2023-09-25,46.96485
2023-09-26,40.89456
2023-09-27,34.82428
2023-09-28,16.40042
2023-09-29,17.57188
2023-09-30,15.12247
2023-10-01,16.40042
2023-10-02,42.86474
2023-10-03,24.28115
2023-10-04,56.01703
2023-10-05,43.71671
2023-10-06,100.0
2023-10-07,42.01277
2023-10-08,27.1033
2023-10-09,32.80085
2023-10-10,73.58892
2023-10-11,53.35463
2023-10-12,53.51437
2023-10-13,45.74014
2023-10-14,32.05537
2023-10-15,22.47071
2023-10-16,55.5378
2023-10-17,49.09478
2023-10-18,50.53248
2023-10-19,46.43237
2023-10-20,43.71671
2023-10-21,26.78381
2023-10-22,17.46538
2023-10-23,56.65601
2023-10-24,47.0181
2023-10-25,45.20766
2023-10-26,43.71671
2023-10-27,37.53993
2023-10-28,26.73056
2023-10-29,22.15122
2023-10-30,56.12353
2023-10-31,48.02981
2023-11-01,46.69861
2023-11-02,44.46219
2023-11-03,41.90628
2023-11-04,29.7657
2023-11-05,20.18104
2023-11-06,52.50266
2023-11-07,47.97657
2023-11-08,46.69861
2023-11-09,41.48029
2023-11-10,40.30883
2023-11-11,28.328
2023-11-12,21.40575
2023-11-13,51.75718
2023-11-14,45.63365
2023-11-15,43.50372
2023-11-16,42.01277
2023-11-17,38.87113
2023-11-18,24.86687
2023-11-19,19.38232
2023-11-20,50.85197
2023-11-21,44.88817
2023-11-22,42.17252
2023-11-23,42.705
2023-11-24,35.94249
2023-11-25,26.67731
2023-11-26,18.79659
2023-11-27,53.62087
2023-11-28,44.40894
2023-11-29,42.38551
2023-11-30,41.42705
2023-12-01,37.75292
2023-12-02,23.48242
2023-12-03,19.54206
2023-12-04,49.25452
2023-12-05,41.64004
2023-12-06,39.77635
2023-12-07,40.36208
2023-12-08,39.45686
2023-12-09,29.71246
2023-12-10,19.06283
2023-12-11,46.75186
2023-12-12,45.04792
2023-12-13,41.95953
2023-12-14,39.51011
2023-12-15,34.77103
2023-12-16,24.1214
2023-12-17,16.61341
2023-12-18,44.94142
2023-12-19,41.42705
2023-12-20,35.623
2023-12-21,35.46325
2023-12-22,34.55804
2023-12-23,24.2279
2023-12-24,13.89776
2023-12-25,19.54206
2023-12-26,48.40255
2023-12-27,43.71671
2023-12-28,41.10756
2023-12-29,37.64643
2023-12-30,23.53567
2023-12-31,16.40042
2024-01-01,20.87326
2024-01-02,51.06496
2024-01-03,45.63365
2024-01-04,48.98828
2024-01-05,43.50372
2024-01-06,30.24494
2024-01-07,21.45899
2024-01-08,49.787
2024-01-09,45.36741
2024-01-10,46.69861
2024-01-11,41.05431
2024-01-12,45.6869
2024-01-13,31.52289
2024-01-14,18.95633
2024-01-15,53.51437
2024-01-16,49.52076
2024-01-17,47.23109
2024-01-18,43.45047
2024-01-19,39.08413
2024-01-20,28.75399
2024-01-21,20.60702
2024-01-22,50.21299
2024-01-23,43.71671
2024-01-24,43.39723
2024-01-25,39.35037
2024-01-26,37.91267
2024-01-27,26.8903
2024-01-28,21.19275
2024-01-29,48.72204
2024-01-30,44.78168
2024-01-31,41.42705
2024-02-01,41.74653
2024-02-02,36.52822
2024-02-03,69.11608
2024-02-04,44.2492
2024-02-05,59.05218
2024-02-06,45.63365
2024-02-07,37.27369
2024-02-08,35.94249
2024-02-09,18.42385
2024-02-10,20.50053
2024-02-11,18.31735
2024-02-12,39.61661
2024-02-13,64.58998
2024-02-14,53.46112
2024-02-15,51.06496
2024-02-16,42.5985
2024-02-17,28.00851
2024-02-18,19.59531
2024-02-19,52.98189
2024-02-20,45.84664
2024-02-21,40.94781
2024-02-22,36.36847
2024-02-23,38.23216
2024-02-24,25.71884
2024-02-25,20.23429
2024-02-26,48.5623
2024-02-27,42.33226
2024-02-28,39.35037
2024-02-29,34.39829
2024-03-01,20.02129
2024-03-02,26.30457
2024-03-03,17.35889
2024-03-04,44.99467
2024-03-05,41.90628
2024-03-06,41.00106
2024-03-07,37.0607
2024-03-08,34.93077
2024-03-09,24.70713
2024-03-10,17.19914
2024-03-11,46.48562
2024-03-12,40.68157
2024-03-13,43.23748
2024-03-14,38.01916
2024-03-15,37.91267
2024-03-16,27.74227
2024-03-17,18.31735
2024-03-18,43.66347
2024-03-19,42.33226
2024-03-20,40.62832
