date,비트코인골드
2023-05-30,0.24579
2023-05-31,0.14144
2023-06-01,0.12985
2023-06-02,0.13913
2023-06-03,0.13913
2023-06-04,0.14608
2023-06-05,0.15768
2023-06-06,0.20173
2023-06-07,0.24115
2023-06-08,0.17855
2023-06-09,0.16231
2023-06-10,0.28057
2023-06-11,0.24115
2023-06-12,0.26666
2023-06-13,0.16231
2023-06-14,0.19014
2023-06-15,0.23188
2023-06-16,0.18086
2023-06-17,0.18782
2023-06-18,0.10202
2023-06-19,0.10434
2023-06-20,0.12753
2023-06-21,0.37101
2023-06-22,0.43362
2023-06-23,0.41507
2023-06-24,0.94608
2023-06-25,0.77449
2023-06-26,0.57971
2023-06-27,0.66086
2023-06-28,0.44057
2023-06-29,0.57507
2023-06-30,1.53275
2023-07-01,1.94782
2023-07-02,0.90666
2023-07-03,0.69101
2023-07-04,0.5913
2023-07-05,0.59594
2023-07-06,0.58202
2023-07-07,0.49159
2023-07-08,0.23884
2023-07-09,0.22028
2023-07-10,0.50782
2023-07-11,0.47072
2023-07-12,0.39188
2023-07-13,0.24811
2023-07-14,0.51246
2023-07-15,0.25971
2023-07-16,0.22956
2023-07-17,0.30608
2023-07-18,0.2226
2023-07-19,0.36637
2023-07-20,0.3826
2023-07-21,0.22956
2023-07-22,0.1855
2023-07-23,0.17623
2023-07-24,0.19478
2023-07-25,0.22492
2023-07-26,0.22956
2023-07-27,0.1971
2023-07-28,0.18086
2023-07-29,0.14608
2023-07-30,1.16173
2023-07-31,5.84811
2023-08-01,2.36057
2023-08-02,1.30782
2023-08-03,0.94144
2023-08-04,1.24753
2023-08-05,0.54956
2023-08-06,0.41971
2023-08-07,0.53333
2023-08-08,0.46608
2023-08-09,1.06202
2023-08-10,0.40579
2023-08-11,0.26434
2023-08-12,0.53565
2023-08-13,0.3084
2023-08-14,0.33159
2023-08-15,0.31072
2023-08-16,0.45449
2023-08-17,0.51478
2023-08-18,0.43362
2023-08-19,0.38492
2023-08-20,0.31536
2023-08-21,0.38956
2023-08-22,0.33623
2023-08-23,0.21565
2023-08-24,0.31536
2023-08-25,0.27826
2023-08-26,0.20637
2023-08-27,0.21333
2023-08-28,0.24347
2023-08-29,0.29913
2023-08-30,0.51014
2023-08-31,0.32927
2023-09-01,0.20869
2023-09-02,0.27826
2023-09-03,0.19942
2023-09-04,0.24579
2023-09-05,0.25971
2023-09-06,0.20637
2023-09-07,0.16695
2023-09-08,0.16695
2023-09-09,0.12289
2023-09-10,0.09507
2023-09-11,0.20173
2023-09-12,0.33159
2023-09-13,0.36869
2023-09-14,0.25043
2023-09-15,0.25507
2023-09-16,0.2226
2023-09-17,0.1855
2023-09-18,0.24347
2023-09-19,0.3084
2023-09-20,0.29681
2023-09-21,0.22028
2023-09-22,0.16695
2023-09-23,0.1484
2023-09-24,0.32463
2023-09-25,0.22724
2023-09-26,0.25043
2023-09-27,0.26202
2023-09-28,0.20405
2023-09-29,0.19014
2023-09-30,0.11594
2023-10-01,0.16695
2023-10-02,0.59594
2023-10-03,0.82318
2023-10-04,0.52405
2023-10-05,0.30608
2023-10-06,0.21565
2023-10-07,0.24347
2023-10-08,0.15768
2023-10-09,0.16927
2023-10-10,0.2226
2023-10-11,0.18782
2023-10-12,0.16927
2023-10-13,0.13913
2023-10-14,0.10202
2023-10-15,0.13449
2023-10-16,0.38724
2023-10-17,0.3571
2023-10-18,0.32
2023-10-19,0.37101
2023-10-20,0.79304
2023-10-21,0.87188
2023-10-22,0.48231
2023-10-23,0.64463
2023-10-24,1.0226
2023-10-25,0.57043
2023-10-26,0.46144
2023-10-27,0.32231
2023-10-28,0.31072
2023-10-29,0.24347
2023-10-30,0.3826
2023-10-31,0.53333
2023-11-01,0.52869
2023-11-02,0.79536
2023-11-03,0.30376
2023-11-04,0.3571
2023-11-05,0.39188
2023-11-06,0.47536
2023-11-07,0.41275
2023-11-08,0.32231
2023-11-09,0.57043
2023-11-10,0.6655
2023-11-11,0.49623
2023-11-12,0.34086
2023-11-13,0.42666
2023-11-14,0.29681
2023-11-15,0.34318
2023-11-16,0.46376
2023-11-17,0.33623
2023-11-18,0.25043
2023-11-19,0.28521
2023-11-20,0.29217
2023-11-21,0.25971
2023-11-22,0.25507
2023-11-23,0.20869
2023-11-24,0.25739
2023-11-25,0.20405
2023-11-26,0.23884
2023-11-27,0.26434
2023-11-28,0.24579
2023-11-29,0.25739
2023-11-30,0.22956
2023-12-01,0.25043
2023-12-02,0.21797
2023-12-03,1.18724
2023-12-04,5.21971
2023-12-05,1.3542
2023-12-06,1.91072
2023-12-07,1.11536
2023-12-08,0.80927
2023-12-09,0.78608
2023-12-10,0.64463
2023-12-11,0.51246
2023-12-12,0.46376
2023-12-13,0.40579
2023-12-14,0.45449
2023-12-15,0.38492
2023-12-16,0.25507
2023-12-17,0.27826
2023-12-18,0.41043
2023-12-19,0.41507
2023-12-20,0.44985
2023-12-21,0.42898
2023-12-22,0.73971
2023-12-23,0.37101
2023-12-24,0.35014
2023-12-25,0.26898
2023-12-26,0.58666
2023-12-27,0.78376
2023-12-28,2.62028
2023-12-29,3.97217
2023-12-30,2.13101
2023-12-31,1.21739
2024-01-01,1.8226
2024-01-02,1.85043
2024-01-03,1.04811
2024-01-04,0.93217
2024-01-05,0.69797
2024-01-06,0.54724
2024-01-07,0.52869
2024-01-08,0.61217
2024-01-09,1.36811
2024-01-10,1.09913
2024-01-11,3.47594
2024-01-12,6.48579
2024-01-13,2.16115
2024-01-14,1.27304
2024-01-15,1.48869
2024-01-16,1.38202
2024-01-17,0.9484
2024-01-18,0.75362
2024-01-19,0.79768
2024-01-20,0.49391
2024-01-21,0.48231
2024-01-22,0.63768
2024-01-23,0.63536
2024-01-24,0.52405
2024-01-25,0.43362
2024-01-26,0.44521
2024-01-27,0.8
2024-01-28,0.56115
2024-01-29,0.60985
2024-01-30,0.67246
2024-01-31,0.45913
2024-02-01,0.44289
2024-02-02,0.48463
2024-02-03,0.49623
2024-02-04,0.39884
2024-02-05,0.38956
2024-02-06,0.38028
2024-02-07,0.42202
2024-02-08,0.6284
2024-02-09,1.05739
2024-02-10,0.86724
2024-02-11,0.86956
2024-02-12,0.67014
2024-02-13,1.38666
2024-02-14,1.06666
2024-02-15,1.56057
2024-02-16,1.03188
2024-02-17,0.64927
2024-02-18,0.68869
2024-02-19,0.83014
2024-02-20,0.64927
2024-02-21,0.6284
2024-02-22,0.62376
2024-02-23,0.52405
2024-02-24,0.3571
2024-02-25,0.33855
2024-02-26,0.47304
2024-02-27,2.10318
2024-02-28,2.45333
2024-02-29,3.60115
2024-03-01,1.85275
2024-03-02,3.60811
2024-03-03,6.93797
2024-03-04,5.85043
2024-03-05,5.92
2024-03-06,3.31826
2024-03-07,5.52347
2024-03-08,11.67768
2024-03-09,17.61391
2024-03-10,12.36637
2024-03-11,12.63304
2024-03-12,8.86492
2024-03-13,6.20521
2024-03-14,4.93681
2024-03-15,4.82782
2024-03-16,3.26028
2024-03-17,2.88695
2024-03-18,2.97275
2024-03-19,2.9913
2024-03-20,3.00521
