date,주식시세
2023-05-30,20.77561
2023-05-31,21.40637
2023-06-01,20.611
2023-06-02,20.21332
2023-06-03,4.57729
2023-06-04,2.22017
2023-06-05,17.55201
2023-06-06,6.45904
2023-06-07,20.30813
2023-06-08,19.94205
2023-06-09,19.67342
2023-06-10,4.68922
2023-06-11,2.29918
2023-06-12,18.60547
2023-06-13,20.92046
2023-06-14,23.72662
2023-06-15,22.77719
2023-06-16,20.85988
2023-06-17,4.45746
2023-06-18,2.26231
2023-06-19,19.33763
2023-06-20,20.35554
2023-06-21,20.74137
2023-06-22,20.97708
2023-06-23,19.14142
2023-06-24,4.17698
2023-06-25,1.99894
2023-06-26,18.06557
2023-06-27,20.34105
2023-06-28,20.0553
2023-06-29,20.01448
2023-06-30,19.31261
2023-07-01,3.98472
2023-07-02,1.99894
2023-07-03,18.80036
2023-07-04,20.59125
2023-07-05,20.11983
2023-07-06,20.73874
2023-07-07,21.07848
2023-07-08,4.42191
2023-07-09,2.18988
2023-07-10,19.01501
2023-07-11,20.21991
2023-07-12,21.2839
2023-07-13,21.59731
2023-07-14,21.1351
2023-07-15,4.60495
2023-07-16,2.34922
2023-07-17,19.22833
2023-07-18,21.27074
2023-07-19,21.78035
2023-07-20,21.36028
2023-07-21,21.18514
2023-07-22,4.40742
2023-07-23,2.64155
2023-07-24,20.55438
2023-07-25,22.00026
2023-07-26,30.59652
2023-07-27,27.08585
2023-07-28,24.43376
2023-07-29,4.67079
2023-07-30,2.43218
2023-07-31,20.70845
2023-08-01,23.16697
2023-08-02,24.92889
2023-08-03,24.91967
2023-08-04,22.39794
2023-08-05,4.66684
2023-08-06,2.24519
2023-08-07,20.93758
2023-08-08,22.17145
2023-08-09,21.07453
2023-08-10,21.27469
2023-08-11,20.76244
2023-08-12,4.3824
2023-08-13,2.16091
2023-08-14,18.68975
2023-08-15,6.63286
2023-08-16,23.18277
2023-08-17,24.45088
2023-08-18,22.29128
2023-08-19,5.29628
2023-08-20,2.6297
2023-08-21,19.08217
2023-08-22,21.30102
2023-08-23,21.33263
2023-08-24,21.67237
2023-08-25,20.83882
2023-08-26,4.83539
2023-08-27,2.25177
2023-08-28,18.50934
2023-08-29,20.27521
2023-08-30,20.22649
2023-08-31,20.83091
2023-09-01,19.76692
2023-09-02,4.51804
2023-09-03,2.25309
2023-09-04,18.65946
2023-09-05,19.60758
2023-09-06,19.89333
2023-09-07,19.84066
2023-09-08,19.15327
2023-09-09,4.30734
2023-09-10,2.10034
2023-09-11,17.36897
2023-09-12,19.90913
2023-09-13,19.77218
2023-09-14,19.04003
2023-09-15,19.28232
2023-09-16,4.35343
2023-09-17,2.15828
2023-09-18,17.46642
2023-09-19,18.65025
2023-09-20,18.17092
2023-09-21,20.25019
2023-09-22,18.91229
2023-09-23,4.28364
2023-09-24,1.89886
2023-09-25,16.97787
2023-09-26,19.10718
2023-09-27,17.61785
2023-09-28,4.76297
2023-09-29,3.76218
2023-09-30,3.39346
2023-10-01,1.88964
2023-10-02,3.55412
2023-10-03,4.96839
2023-10-04,23.404
2023-10-05,22.21358
2023-10-06,19.0848
2023-10-07,4.60495
2023-10-08,1.89096
2023-10-09,4.77087
2023-10-10,21.71451
2023-10-11,21.34316
2023-10-12,20.41348
2023-10-13,19.17566
2023-10-14,4.39162
2023-10-15,2.03845
2023-10-16,17.32947
2023-10-17,18.68843
2023-10-18,19.50882
2023-10-19,21.27205
2023-10-20,22.26494
2023-10-21,5.28048
2023-10-22,2.28338
2023-10-23,19.84198
2023-10-24,22.3242
2023-10-25,21.79483
2023-10-26,26.60653
2023-10-27,24.27179
2023-10-28,5.1962
2023-10-29,2.35712
2023-10-30,19.28891
2023-10-31,22.96813
2023-11-01,21.88043
2023-11-02,22.75612
2023-11-03,21.87253
2023-11-04,5.15275
2023-11-05,2.74427
2023-11-06,30.24756
2023-11-07,32.39662
2023-11-08,26.61048
2023-11-09,24.43112
2023-11-10,23.27758
2023-11-11,5.10797
2023-11-12,2.31235
2023-11-13,21.05214
2023-11-14,21.88438
2023-11-15,24.50355
2023-11-16,28.61601
2023-11-17,24.61285
2023-11-18,5.01843
2023-11-19,2.18066
2023-11-20,21.5578
2023-11-21,23.1459
2023-11-22,22.93652
2023-11-23,23.3184
2023-11-24,20.38319
2023-11-25,4.18224
2023-11-26,2.13062
2023-11-27,20.08559
2023-11-28,21.32736
2023-11-29,22.1754
2023-11-30,22.43218
2023-12-01,21.20489
2023-12-02,4.79194
2023-12-03,2.28206
2023-12-04,20.31735
2023-12-05,22.01079
2023-12-06,22.0661
2023-12-07,22.05557
2023-12-08,21.15485
2023-12-09,4.9144
2023-12-10,2.40057
2023-12-11,19.90782
2023-12-12,22.33737
2023-12-13,22.84698
2023-12-14,24.93547
2023-12-15,23.74506
2023-12-16,5.21595
2023-12-17,2.68369
2023-12-18,21.01922
2023-12-19,22.35844
2023-12-20,23.89781
2023-12-21,24.46536
2023-12-22,23.3026
2023-12-23,5.11983
2023-12-24,2.31761
2023-12-25,2.91809
2023-12-26,21.64867
2023-12-27,23.89386
2023-12-28,25.00395
2023-12-29,16.27864
2023-12-30,3.84119
2023-12-31,2.07532
2024-01-01,2.59151
2024-01-02,26.26547
2024-01-03,26.66842
2024-01-04,26.53805
2024-01-05,24.55359
2024-01-06,5.16196
2024-01-07,2.50987
2024-01-08,20.34895
2024-01-09,24.22702
2024-01-10,23.77008
2024-01-11,23.93468
2024-01-12,23.07611
2024-01-13,4.7972
2024-01-14,2.42559
2024-01-15,20.79404
2024-01-16,22.47827
2024-01-17,27.87727
2024-01-18,26.19963
2024-01-19,24.54964
2024-01-20,5.41611
2024-01-21,2.54148
2024-01-22,22.58625
2024-01-23,24.26652
2024-01-24,24.12562
2024-01-25,24.58651
2024-01-26,23.31182
2024-01-27,4.87226
2024-01-28,2.55069
2024-01-29,22.11087
2024-01-30,23.89518
2024-01-31,23.31314
2024-02-01,24.03476
2024-02-02,25.84013
2024-02-03,5.90861
2024-02-04,2.72978
2024-02-05,23.28022
2024-02-06,24.05451
2024-02-07,24.06505
2024-02-08,21.86331
2024-02-09,5.42401
2024-02-10,3.84645
2024-02-11,2.50329
2024-02-12,3.90176
2024-02-13,24.28101
2024-02-14,24.96971
2024-02-15,24.63918
2024-02-16,23.43955
2024-02-17,5.29233
2024-02-18,2.65736
2024-02-19,21.77113
2024-02-20,22.95891
2024-02-21,23.82275
2024-02-22,23.57255
2024-02-23,23.31972
2024-02-24,5.10271
2024-02-25,2.65077
2024-02-26,20.97445
2024-02-27,22.4335
2024-02-28,22.36897
2024-02-29,21.91598
2024-03-01,6.44851
2024-03-02,4.49697
2024-03-03,2.42823
2024-03-04,21.05346
2024-03-05,23.41453
2024-03-06,23.46852
2024-03-07,23.71872
2024-03-08,23.13405
2024-03-09,5.36344
2024-03-10,2.65077
2024-03-11,21.5262
2024-03-12,23.73847
2024-03-13,24.85646
2024-03-14,24.81564
2024-03-15,24.1322
2024-03-16,4.83407
2024-03-17,2.57835
2024-03-18,21.27864
2024-03-19,24.22702
2024-03-20,24.69317
