date,상승종목
2023-06-02,56.97522
2023-06-03,4.17209
2023-06-04,3.5202
2023-06-05,56.19295
2023-06-06,4.95436
2023-06-07,64.40677
2023-06-08,57.1056
2023-06-09,62.4511
2023-06-10,5.86701
2023-06-11,11.34289
2023-06-12,72.88135
2023-06-13,75.09778
2023-06-14,68.83963
2023-06-15,77.31421
2023-06-16,64.14602
2023-06-17,5.99739
2023-06-18,5.60625
2023-06-19,68.05736
2023-06-20,69.75228
2023-06-21,62.19035
2023-06-22,64.14602
2023-06-23,67.66623
2023-06-24,5.99739
2023-06-25,3.78096
2023-06-26,61.2777
2023-06-27,62.58148
2023-06-28,63.88526
2023-06-29,62.05997
2023-06-30,60.49543
2023-07-01,5.60625
2023-07-02,3.91134
2023-07-03,61.53846
2023-07-04,63.10299
2023-07-05,55.9322
2023-07-06,57.88787
2023-07-07,54.88917
2023-07-08,5.86701
2023-07-09,3.38983
2023-07-10,59.97392
2023-07-11,62.71186
2023-07-12,67.53585
2023-07-13,67.40547
2023-07-14,66.88396
2023-07-15,5.86701
2023-07-16,4.95436
2023-07-17,59.71316
2023-07-18,61.92959
2023-07-19,63.36375
2023-07-20,57.75749
2023-07-21,55.41069
2023-07-22,4.95436
2023-07-23,3.91134
2023-07-24,69.75228
2023-07-25,68.70925
2023-07-26,71.70795
2023-07-27,78.87874
2023-07-28,64.79791
2023-07-29,5.21512
2023-07-30,2.99869
2023-07-31,56.97522
2023-08-01,68.31812
2023-08-02,74.44589
2023-08-03,66.49282
2023-08-04,59.32203
2023-08-05,6.12777
2023-08-06,3.38983
2023-08-07,69.75228
2023-08-08,71.83833
2023-08-09,72.88135
2023-08-10,75.22816
2023-08-11,68.31812
2023-08-12,5.47588
2023-08-13,4.95436
2023-08-14,69.75228
2023-08-15,7.95306
2023-08-16,75.74967
2023-08-17,73.27249
2023-08-18,72.62059
2023-08-19,5.21512
2023-08-20,5.73663
2023-08-21,69.75228
2023-08-22,72.49022
2023-08-23,75.09778
2023-08-24,71.70795
2023-08-25,65.71056
2023-08-26,3.38983
2023-08-27,2.99869
2023-08-28,58.93089
2023-08-29,61.14732
2023-08-30,59.71316
2023-08-31,61.01694
2023-09-01,61.01694
2023-09-02,4.17209
2023-09-03,3.78096
2023-09-04,64.40677
2023-09-05,59.58279
2023-09-06,62.19035
2023-09-07,61.92959
2023-09-08,60.49543
2023-09-09,6.25814
2023-09-10,2.99869
2023-09-11,58.80052
2023-09-12,70.7953
2023-09-13,64.53715
2023-09-14,55.28031
2023-09-15,60.62581
2023-09-16,7.95306
2023-09-17,7.43155
2023-09-18,60.62581
2023-09-19,61.79921
2023-09-20,52.41199
2023-09-21,54.49804
2023-09-22,58.40938
2023-09-23,4.69361
2023-09-24,3.5202
2023-09-25,62.05997
2023-09-26,55.80182
2023-09-27,51.62972
2023-09-28,6.25814
2023-09-29,2.47718
2023-09-30,1.43415
2023-10-01,1.30378
2023-10-02,2.86831
2023-10-03,3.25945
2023-10-04,58.40938
2023-10-05,46.80573
2023-10-06,46.02346
2023-10-07,2.99869
2023-10-08,3.78096
2023-10-09,2.47718
2023-10-10,48.89178
2023-10-11,46.67535
2023-10-12,47.19687
2023-10-13,47.97913
2023-10-14,5.86701
2023-10-15,4.82398
2023-10-16,53.84615
2023-10-17,52.28161
2023-10-18,53.06388
2023-10-19,52.67275
2023-10-20,53.84615
2023-10-21,2.08604
2023-10-22,3.5202
2023-10-23,48.7614
2023-10-24,48.37027
2023-10-25,59.71316
2023-10-26,62.84224
2023-10-27,50.71707
2023-10-28,3.5202
2023-10-29,2.99869
2023-10-30,51.10821
2023-10-31,60.75619
2023-11-01,51.36897
2023-11-02,50.19556
2023-11-03,54.62842
2023-11-04,2.73794
2023-11-05,3.5202
2023-11-06,71.18644
2023-11-07,58.93089
2023-11-08,58.14863
2023-11-09,61.53846
2023-11-10,58.67014
2023-11-11,4.17209
2023-11-12,6.12777
2023-11-13,57.1056
2023-11-14,55.54106
2023-11-15,55.9322
2023-11-16,58.93089
2023-11-17,60.62581
2023-11-18,4.30247
2023-11-19,3.91134
2023-11-20,56.19295
2023-11-21,56.84485
2023-11-22,55.67144
2023-11-23,52.80312
2023-11-24,49.93481
2023-11-25,7.95306
2023-11-26,5.99739
2023-11-27,59.06127
2023-11-28,57.23598
2023-11-29,60.36505
2023-11-30,62.19035
2023-12-01,61.66883
2023-12-02,5.73663
2023-12-03,5.73663
2023-12-04,60.62581
2023-12-05,60.75619
2023-12-06,58.80052
2023-12-07,70.40417
2023-12-08,62.71186
2023-12-09,6.12777
2023-12-10,4.30247
2023-12-11,60.49543
2023-12-12,58.01825
2023-12-13,62.4511
2023-12-14,70.01303
2023-12-15,64.40677
2023-12-16,3.91134
2023-12-17,2.99869
2023-12-18,62.4511
2023-12-19,53.45501
2023-12-20,67.53585
2023-12-21,67.53585
2023-12-22,59.58279
2023-12-23,4.30247
2023-12-24,3.65058
2023-12-25,6.25814
2023-12-26,55.67144
2023-12-27,56.97522
2023-12-28,54.23728
2023-12-29,12.64667
2023-12-30,3.5202
2023-12-31,1.95567
2024-01-01,2.60756
2024-01-02,59.06127
2024-01-03,58.14863
2024-01-04,62.58148
2024-01-05,59.84354
2024-01-06,5.60625
2024-01-07,4.04172
2024-01-08,61.40808
2024-01-09,61.53846
2024-01-10,57.75749
2024-01-11,67.79661
2024-01-12,61.2777
2024-01-13,5.47588
2024-01-14,2.3468
2024-01-15,65.97131
2024-01-16,64.92829
2024-01-17,74.83702
2024-01-18,64.14602
2024-01-19,60.23468
2024-01-20,4.04172
2024-01-21,5.73663
2024-01-22,60.36505
2024-01-23,67.40547
2024-01-24,76.40156
2024-01-25,59.97392
2024-01-26,57.88787
2024-01-27,5.47588
2024-01-28,4.95436
2024-01-29,68.83963
2024-01-30,64.66753
2024-01-31,60.1043
2024-02-01,58.80052
2024-02-02,68.4485
2024-02-03,7.82268
2024-02-04,4.43285
2024-02-05,66.36245
2024-02-06,64.66753
2024-02-07,58.01825
2024-02-08,61.14732
2024-02-09,5.47588
2024-02-10,1.95567
2024-02-11,3.65058
2024-02-12,3.65058
2024-02-13,70.40417
2024-02-14,73.40286
2024-02-15,69.49152
2024-02-16,58.80052
2024-02-17,6.12777
2024-02-18,2.73794
2024-02-19,74.05475
2024-02-20,71.9687
2024-02-21,69.6219
2024-02-22,72.35984
2024-02-23,69.10039
2024-02-24,6.91003
2024-02-25,5.21512
2024-02-26,69.10039
2024-02-27,66.23207
2024-02-28,65.58018
2024-02-29,60.1043
2024-03-01,6.25814
2024-03-02,5.08474
2024-03-03,1.56453
2024-03-04,62.4511
2024-03-05,61.2777
2024-03-06,60.75619
2024-03-07,59.58279
2024-03-08,60.49543
2024-03-09,6.12777
2024-03-10,3.5202
2024-03-11,59.19165
2024-03-12,59.58279
2024-03-13,54.36766
2024-03-14,64.53715
2024-03-15,65.58018
2024-03-16,3.5202
2024-03-17,4.95436
2024-03-18,58.67014
2024-03-19,67.01434
2024-03-20,69.23076
